Player,Team,GPA,Avg,GPA Rating
S. Adamolekun,Hearts,2.0029999999999997,0.3338333333333333,50.38
A. Griffiths,Rangers,2.2920000000000003,0.382,52.45
B. Hay,Rangers,2.3150000000000004,0.4630000000000001,52.62
C. Lafaix,Rangers,0.404,0.13466666666666666,38.9
E. Austin,Rangers,3.844,0.6406666666666666,63.6
F. Connolly-Jackson,Rangers,2.723,0.5446,55.55
J. Fife,Rangers,3.497,0.5828333333333333,61.1
J. McLeary,Rangers,4.478,0.7463333333333334,68.15
J. Millen Pegram,Rangers,2.252,0.7506666666666667,52.17
K. Hill,Rangers,3.28,0.6559999999999999,59.55
K. Howat,Rangers,1.028,0.34266666666666673,43.38
K. Wilkinson,Rangers,2.657,0.44283333333333336,55.07
Kim Shin-Ji,Rangers,2.352,0.4704,52.88
L. Arnot,Rangers,2.129,0.35483333333333333,51.28
L. Berry,Rangers,0.654,0.10900000000000001,40.69
M. Cruft,Rangers,0.589,0.11779999999999999,40.23
M. McAulay,Rangers,2.021,0.3368333333333334,50.51
N. Docherty,Rangers,5.199,0.8665,73.32
O. McLoughlin,Rangers,1.6330000000000002,0.5443333333333334,47.72
A. Handley,Partick Thistle,3.697,0.6161666666666666,62.54
C. McCulloch,Partick Thistle,3.585,0.717,61.74
D. Falconer,Partick Thistle,4.258,0.7096666666666667,66.57
E. Rennie,Partick Thistle,2.7640000000000002,0.46066666666666667,55.84
H. Robinson,Partick Thistle,3.22,0.5366666666666667,59.12
J. Currie,Partick Thistle,3.8590000000000004,0.6431666666666668,63.7
J. Ferguson,Partick Thistle,1.05,0.35,43.54
J. Love,Partick Thistle,2.374,0.3956666666666667,53.04
K. Fraser,Partick Thistle,1.8510000000000002,0.46275000000000005,49.29
K. Syrjanen,Partick Thistle,0.025,0.025,36.18
L. Tweedie,Partick Thistle,2.045,0.3408333333333333,50.68
M. Bates,Partick Thistle,0.8299999999999998,0.1383333333333333,41.96
M. English,Partick Thistle,0.37,0.074,38.65
O. King,Partick Thistle,0.8620000000000001,0.14366666666666666,42.19
R. Donaldson,Partick Thistle,1.2,0.3,44.61
R. McAllister,Partick Thistle,1.114,0.18566666666666667,44.0
R. Slater,Partick Thistle,2.617,0.8723333333333334,54.79
C. Docherty,Hamilton Academical,0.386,0.0772,38.77
C. McGuire,Hamilton Academical,0.10300000000000001,0.051500000000000004,36.74
C. Muir,Hamilton Academical,0.6620000000000001,0.13240000000000002,40.75
C. Nicolson,Hamilton Academical,0.43099999999999994,0.43099999999999994,39.09
E. Brown,Hamilton Academical,0.737,0.12283333333333332,41.29
E. Halliday,Hamilton Academical,2.87,0.5740000000000001,56.6
F. MacDonald,Hamilton Academical,1.3739999999999999,0.34349999999999997,45.86
G. Gray,Hamilton Academical,4.134,0.6890000000000001,65.68
H. Coakley,Hamilton Academical,2.481,0.4135,53.81
J. Giard,Hamilton Academical,1.461,0.2435,46.49
K. Love,Hamilton Academical,0.36,0.09,38.58
K. McIntosh,Hamilton Academical,1.9329999999999998,0.3221666666666666,49.88
K. Ritchie,Hamilton Academical,0.52,0.17333333333333334,39.73
L. Barclay,Hamilton Academical,1.784,0.29733333333333334,48.81
M. Reid,Hamilton Academical,0.8720000000000001,0.17440000000000003,42.26
O. McStay,Hamilton Academical,1.314,0.3285,45.43
S. Cowan,Hamilton Academical,3.489,0.5815,61.05
S. Gibb,Hamilton Academical,1.6880000000000002,0.2813333333333334,48.12
S. Townsley,Hamilton Academical,1.5699999999999998,0.31399999999999995,47.27
A. Gallacher,Celtic,2.8280000000000003,0.4713333333333334,56.3
A. Richardson,Celtic,0.517,0.2585,39.71
A. Streicek,Celtic,2.5620000000000003,0.42700000000000005,54.39
C. Walsh,Celtic,6.567,1.0945,83.15
D. Dawson,Celtic,0.588,0.294,40.22
E. Lawton,Celtic,4.643,0.7738333333333334,69.33
E. Westin,Celtic,0.826,0.2753333333333333,41.93
G. Courter,Celtic,0.335,0.1675,38.4
H. Luke,Celtic,1.0859999999999999,0.5429999999999999,43.8
K. Clark,Celtic,5.55,0.925,75.84
L. Robertson,Celtic,5.037,0.8394999999999999,72.16
L. Rodgers,Celtic,3.693,0.6155,62.51
M. Cross,Celtic,2.841,0.47350000000000003,56.4
M. Duncan,Celtic,0.04,0.04,36.29
M. McAneny,Celtic,3.2840000000000003,0.5473333333333333,59.58
M. Nakao,Celtic,4.074,0.679,65.25
N. Ross,Celtic,2.509,0.4181666666666667,54.01
S. McGoldrick,Celtic,0.42800000000000005,0.08560000000000001,39.07
S. Noonan,Celtic,0.555,0.2775,39.98
A. Bulloch,Motherwell,1.916,0.3832,49.75
A. Denholm,Motherwell,0.22800000000000004,0.07600000000000001,37.64
B. Collins,Motherwell,3.435,0.5725,60.66
C. Boyce,Motherwell,2.137,0.3561666666666667,51.34
C. Watson,Motherwell,3.732,0.622,62.79
D. Brown,Motherwell,0.024,0.024,36.17
E. Thomson,Motherwell,0.611,0.611,40.39
G. Inglis,Motherwell,2.196,0.366,51.76
H. Cairns,Motherwell,0.583,0.09716666666666667,40.18
J. Addie,Motherwell,0.051000000000000004,0.051000000000000004,36.36
J. Penman,Motherwell,0.367,0.367,38.63
K. Hay,Motherwell,1.233,0.20550000000000002,44.85
K. Rice,Motherwell,3.507,0.5845,61.18
L. Boyce,Motherwell,0.818,0.409,41.87
L. Ronald,Motherwell,3.617,0.6028333333333333,61.97
M. Blyth-Clark,Motherwell,1.064,0.17733333333333334,43.64
O. Burn,Motherwell,1.326,0.3315,45.52
R. Cameron,Motherwell,2.7030000000000003,0.5406000000000001,55.4
S. Black,Motherwell,1.599,0.3198,47.48
S. Leishman,Motherwell,1.6800000000000002,0.42000000000000004,48.06
T. Browning,Motherwell,2.337,0.46740000000000004,52.78
T. Steele,Motherwell,0.012,0.012,36.08
A. Black,Aberdeen,2.363,0.3938333333333333,52.96
A. Clarke,Aberdeen,0.765,0.1275,41.49
A. Tobin,Aberdeen,2.7960000000000003,0.466,56.07
B. Galloway,Aberdeen,0.8150000000000001,0.13583333333333333,41.85
D. Miller,Aberdeen,0.16899999999999998,0.08449999999999999,37.21
E. Ilijoski,Aberdeen,2.1870000000000003,0.3645,51.7
E. Thomson,Aberdeen,2.119,0.3531666666666667,51.21
F. Ogilvie,Aberdeen,1.611,0.2685,47.56
H. Daniel,Aberdeen,0.272,0.068,37.95
H. Stewart,Aberdeen,1.2690000000000001,0.21150000000000002,45.11
J. Broadrick,Aberdeen,3.2269999999999994,0.5378333333333333,59.17
K. Beattie,Aberdeen,1.274,0.21233333333333335,45.14
K. Cox,Aberdeen,4.214,0.7023333333333334,66.25
M. Christie,Aberdeen,0.6900000000000001,0.17250000000000001,40.95
M. Finnie,Aberdeen,3.969,0.6615,64.49
P. Murray,Aberdeen,0.06,0.06,36.43
T. Finnegan,Aberdeen,2.713,0.45216666666666666,55.48
A. Anderson,Glasgow City,1.253,0.4176666666666667,44.99
A. Harrison,Glasgow City,1.045,0.26125,43.5
A. Muir,Glasgow City,3.0949999999999998,0.7737499999999999,58.22
C. Warrington,Glasgow City,2.2600000000000002,1.1300000000000001,52.22
E. Brownlie,Glasgow City,1.497,0.7485,46.75
E. Clachers,Glasgow City,0.308,0.308,38.21
E. McLaughlin,Glasgow City,1.0390000000000001,0.3463333333333333,43.46
E. Whelan,Glasgow City,1.875,0.375,49.46
H. Lauder,Glasgow City,1.198,0.3993333333333334,44.6
K. Lockwood,Glasgow City,1.831,0.36619999999999997,49.14
K. Smit,Glasgow City,5.736,1.1472,77.18
L. Boyes,Glasgow City,0.11599999999999999,0.11599999999999999,36.83
L. Evans,Glasgow City,4.0009999999999994,0.8001999999999999,64.72
L. Forrest,Glasgow City,1.026,0.2052,43.36
L. Gibson,Glasgow City,3.0229999999999997,0.7557499999999999,57.7
L. Golob,Glasgow City,4.997999999999999,0.9995999999999998,71.88
L. Motlhalo,Glasgow City,1.9700000000000002,0.49250000000000005,50.14
M. Tanaka,Glasgow City,0.47000000000000003,0.23500000000000001,39.37
N. Kozlova,Glasgow City,1.432,0.2864,46.28
N. Wróbel,Glasgow City,1.719,0.42975,48.34
S. Määttä,Glasgow City,1.9329999999999998,0.38659999999999994,49.88
A. Easdon,Montrose,0.6809999999999999,0.6809999999999999,40.89
A. Robertson,Montrose,2.016,0.33599999999999997,50.47
C. Cowper,Montrose,1.955,0.391,50.03
C. Delworth,Montrose,0.756,0.378,41.43
C. Gover,Montrose,2.739,0.4565,55.66
D. Taylor,Montrose,0.7310000000000001,0.14620000000000002,41.25
E. Ross,Montrose,1.3199999999999998,0.26399999999999996,45.48
F. Brien,Montrose,0.733,0.12216666666666667,41.26
G. Carter,Montrose,1.392,0.46399999999999997,45.99
H. Innes,Montrose,0.302,0.05033333333333333,38.17
J. McLaren,Montrose,3.3120000000000003,0.552,59.78
K. McDonald-Nguah,Montrose,2.119,0.3531666666666667,51.21
L. Brown,Montrose,2.554,0.4256666666666667,54.33
L. Fleming,Montrose,0.796,0.13266666666666668,41.71
L. Perry,Montrose,2.484,0.4968,53.83
N. Guthrie,Montrose,1.099,0.18316666666666667,43.89
O. Chomczuk,Montrose,1.323,0.2205,45.5
P. Murray,Montrose,0.685,0.22833333333333336,40.92
S. Martin,Montrose,0.9730000000000001,0.32433333333333336,42.98
T. Robb,Montrose,1.7280000000000002,0.43200000000000005,48.4
