Player,Team,GPA,Avg,GPA Rating
B. Sterner,SGS Essen,0.016,0.016,36.68
J. Debitzki,SGS Essen,0.914,0.2285,45.27
J. Feldkamp,SGS Essen,2.354,0.5885,59.05
J. Meißner,SGS Essen,3.475,0.86875,69.78
K. Potsi,SGS Essen,0.48900000000000005,0.24450000000000002,41.2
K. Sindermann,SGS Essen,2.513,0.62825,60.57
L. Bäcker,SGS Essen,0.302,0.10066666666666665,39.41
L. Elmazi,SGS Essen,0.982,0.2455,45.92
L. Köpp,SGS Essen,0.8230000000000001,0.20575000000000002,44.4
L. Ostermeier,SGS Essen,4.040000000000001,1.0100000000000002,75.18
L. Pucks,SGS Essen,1.4849999999999999,0.495,50.73
M. Berentzen,SGS Essen,1.122,0.2805,47.26
N. Kowalski,SGS Essen,1.016,0.33866666666666667,46.25
P. Flach,SGS Essen,2.8299999999999996,0.7074999999999999,63.6
P. Platner,SGS Essen,0.937,0.31233333333333335,45.49
R. Maier,SGS Essen,1.4140000000000001,0.35350000000000004,50.05
S. Van Belle,SGS Essen,1.035,0.25875,46.43
V. Fürst,SGS Essen,3.258,0.8145,67.7
A. Gambone,Nürnberg,0.9200000000000002,0.23000000000000004,45.33
A. Polášková,Nürnberg,1.114,0.2785,47.18
A. Thöle,Nürnberg,0.034,0.017,36.85
B. Fördős,Nürnberg,1.492,0.373,50.8
C. Fröhlich,Nürnberg,0.55,0.275,41.79
F. Mai,Nürnberg,0.7460000000000001,0.18650000000000003,43.66
J. Baumgärtel,Nürnberg,0.554,0.1385,41.83
J. Brengel,Nürnberg,0.727,0.24233333333333335,43.48
J. Pollak,Nürnberg,2.157,0.53925,57.16
K. Svensson Senelius,Nürnberg,0.20099999999999998,0.10049999999999999,38.45
L. Guttenberger,Nürnberg,1.1640000000000001,0.29100000000000004,47.66
L. Miller,Nürnberg,0.9400000000000001,0.31333333333333335,45.52
L. Rusek,Nürnberg,2.098,0.5245,56.6
M. Günster,Nürnberg,0.15,0.075,37.96
N. Lein,Nürnberg,1.404,0.351,49.96
O. Woś,Nürnberg,2.044,0.511,56.08
S. Homann,Nürnberg,1.717,0.42925,52.95
S. Ličina,Nürnberg,0.769,0.19225,43.88
A. Norheim,RB Leipzig,2.128,0.7093333333333334,56.89
A. Schasching,RB Leipzig,2.052,0.513,56.16
D. Boboy,RB Leipzig,0.721,0.18025,43.42
E. Herzog,RB Leipzig,1.814,0.4535,53.88
E. Ásgeirsdóttir,RB Leipzig,0.381,0.09525,40.17
G. Chmielinski,RB Leipzig,1.014,0.2535,46.23
G. Hoffmann,RB Leipzig,0.9460000000000001,0.31533333333333335,45.58
J. Landenberger,RB Leipzig,3.0,0.75,65.23
J. Magerl,RB Leipzig,1.95,0.975,55.18
L. Baum,RB Leipzig,1.704,0.426,52.83
L. Joly,RB Leipzig,0.95,0.2375,45.61
M. Kadowaki,RB Leipzig,0.367,0.12233333333333334,40.04
M. Müller,RB Leipzig,1.076,0.269,46.82
M. Schimmer,RB Leipzig,1.779,0.44475,53.55
N. Dudek,RB Leipzig,1.6030000000000002,0.5343333333333333,51.86
P. Oteng,RB Leipzig,0.185,0.04625,38.29
S. Starke,RB Leipzig,1.7730000000000001,0.591,53.49
V. Krug,RB Leipzig,1.484,0.49466666666666664,50.72
A. Margraf,Carl Zeiss Jena,0.257,0.06425,38.98
B. Fischer,Carl Zeiss Jena,0.24700000000000003,0.24700000000000003,38.89
E. Mühlemann,Carl Zeiss Jena,0.20800000000000002,0.10400000000000001,38.51
E. Reske,Carl Zeiss Jena,0.8530000000000001,0.21325000000000002,44.69
F. Sträßer,Carl Zeiss Jena,2.274,0.5685,58.28
H. Etzold,Carl Zeiss Jena,2.249,0.56225,58.04
I. Jaron,Carl Zeiss Jena,1.3920000000000001,0.34800000000000003,49.84
J. Bonsu,Carl Zeiss Jena,1.9940000000000002,0.49850000000000005,55.6
L. Gora,Carl Zeiss Jena,0.868,0.217,44.83
M. Julević,Carl Zeiss Jena,0.9640000000000001,0.32133333333333336,45.75
N. Gentile,Carl Zeiss Jena,1.9010000000000002,0.47525000000000006,54.71
N. Herrmann,Carl Zeiss Jena,0.14100000000000001,0.07050000000000001,37.87
N. Juckel,Carl Zeiss Jena,1.6829999999999998,0.42074999999999996,52.63
R. Tietz,Carl Zeiss Jena,0.99,0.2475,46.0
S. Haering,Carl Zeiss Jena,0.254,0.0635,38.95
S. Schmid,Carl Zeiss Jena,1.672,0.418,52.52
T. Ihlenburg,Carl Zeiss Jena,2.3850000000000002,0.5962500000000001,59.35
A. Achcińska,Köln,1.6060000000000003,0.4015000000000001,51.89
A. Bohnen,Köln,0.028000000000000004,0.028000000000000004,36.79
A. Gerhardt,Köln,1.8810000000000002,0.627,54.52
A. Stolze,Köln,0.13,0.13,37.77
C. Degen,Köln,0.575,0.575,42.03
C. Imping,Köln,1.7990000000000002,0.44975000000000004,53.74
J. Schiffarth,Köln,0.201,0.1005,38.45
L. Andrade,Köln,0.392,0.13066666666666665,40.28
L. Donhauser,Köln,1.5310000000000001,0.38275000000000003,51.17
L. Feiersinger,Köln,2.376,0.594,59.26
L. Schmitz,Köln,1.996,0.499,55.62
L. Vogt,Köln,2.086,0.5215,56.48
M. Hegering,Köln,2.343,0.7809999999999999,58.94
M. Wiankowska,Köln,0.833,0.4165,44.5
S. Agrež,Köln,2.404,0.601,59.53
S. Jessen,Köln,1.226,0.3065,48.26
S. Matysik,Köln,1.472,0.368,50.61
V. Leimenstoll,Köln,0.371,0.09275,40.07
W. Zawistowska,Köln,0.316,0.158,39.55
A. Arfaoui,Werder Bremen,1.451,0.36275,50.41
C. D'Angelo,Werder Bremen,3.258,0.8145,67.7
E. Pápai,Werder Bremen,0.418,0.1045,40.52
H. Németh,Werder Bremen,2.168,0.542,57.27
J. Wirtz,Werder Bremen,1.5390000000000001,0.513,51.25
K. Ronan,Werder Bremen,0.46799999999999997,0.15599999999999997,41.0
L. Hausicke,Werder Bremen,1.316,0.43866666666666665,49.12
L. Mühlhaus,Werder Bremen,2.337,0.58425,58.89
M. Dešić,Werder Bremen,1.1800000000000002,0.29500000000000004,47.82
M. El Sherif,Werder Bremen,3.5780000000000003,0.8945000000000001,70.76
M. Sternad,Werder Bremen,0.28900000000000003,0.07225000000000001,39.29
M. Ulbrich,Werder Bremen,2.305,0.57625,58.58
M. Weiß,Werder Bremen,1.9440000000000002,0.48600000000000004,55.13
R. Dieckmann,Werder Bremen,0.11099999999999999,0.055499999999999994,37.59
R. Walkling,Werder Bremen,0.45200000000000007,0.15066666666666667,40.85
S. Beck,Werder Bremen,1.2730000000000001,0.31825000000000003,48.71
T. Mahmoud,Werder Bremen,0.19,0.19,38.34
V. Wieder,Werder Bremen,0.7070000000000001,0.2356666666666667,43.29
A. Aagaard,Union Berlin,0.005,0.005,36.57
A. Aehling,Union Berlin,2.588,0.647,61.29
A. Halverkamps,Union Berlin,0.5050000000000001,0.16833333333333336,41.36
A. Moraitou,Union Berlin,0.29900000000000004,0.14950000000000002,39.39
A. Weiß,Union Berlin,2.314,0.5785,58.67
C. Bösl,Union Berlin,2.3259999999999996,0.5814999999999999,58.78
D. Orschmann,Union Berlin,1.705,0.42625,52.84
E. Campbell,Union Berlin,1.761,0.44025,53.37
I. Heikkinen,Union Berlin,0.20600000000000002,0.10300000000000001,38.5
J. Hipp,Union Berlin,0.526,0.526,41.56
J. Steinert,Union Berlin,1.0210000000000001,0.5105000000000001,46.29
K. Orschmann,Union Berlin,0.9710000000000001,0.48550000000000004,45.82
L. Heiseler,Union Berlin,1.108,0.277,47.13
N. Bauereisen,Union Berlin,0.24700000000000003,0.08233333333333334,38.89
