Player,Team,Passes,Total_xT,xT
G. Hoffmann,RB Leipzig,66,0.08438263,0.084
G. Reuteler,Eintracht Frankfurt,175,1.0719463,1.072
G. Stanway,Bayern München,236,0.43410002999999997,0.434
G. Stegemann,Freiburg,164,0.30210764,0.302
G. Viggósdóttir,Bayern München,156,0.21817095,0.218
H. Etzold,Carl Zeiss Jena,135,0.44519756,0.445
H. Németh,Werder Bremen,145,0.06952188999999999,0.07
H. Raso,Eintracht Frankfurt,14,0.028354999999999995,0.028
I. Daedelow,Bayer Leverkusen,1,0.023219319999999998,0.023
I. Heikkinen,Union Berlin,10,0.0,0.0
I. Jaron,Carl Zeiss Jena,61,0.15467562999999998,0.155
I. Schuldt,Hamburger SV,65,0.21557972000000003,0.216
I. Sigurðardóttir,Freiburg,63,0.13693268,0.137
J. Baumgärtel,Nürnberg,24,-0.005377969999999994,-0.005
J. Bonsu,Carl Zeiss Jena,101,0.26589911,0.266
J. Brengel,Nürnberg,41,0.09373783999999999,0.094
J. Damnjanović,Bayern München,102,-0.049985270000000005,-0.05
J. Debitzki,SGS Essen,60,0.83230459,0.832
J. Dönges,Hamburger SV,122,0.08435048,0.084
J. Feldkamp,SGS Essen,182,1.18474838,1.185
J. Grimm,Hoffenheim,59,-0.04818545,-0.048
J. Hipp,Union Berlin,39,0.09258989,0.093
J. Janssens,Hoffenheim,226,1.41822983,1.418
J. Kielland,Wolfsburg,129,0.84991639,0.85
J. Lahr,Hamburger SV,78,1.0421687099999999,1.042
J. Landenberger,RB Leipzig,230,0.13975868,0.14
J. Levels,Wolfsburg,277,0.9567413,0.957
J. Magerl,RB Leipzig,139,0.09401851000000001,0.094
J. Meißner,SGS Essen,196,1.05140087,1.051
J. Mickenhagen,Bayer Leverkusen,52,-0.00030163999999999885,-0.0
J. Minge,Wolfsburg,280,0.61569192,0.616
J. Pollak,Nürnberg,117,0.04614464,0.046
J. Rankin,Hoffenheim,135,0.021478289999999997,0.021
J. Schiffarth,Köln,8,0.26168463000000003,0.262
J. Steinert,Union Berlin,66,0.72250235,0.723
J. Stierli,Freiburg,218,0.24542303000000001,0.245
J. Teulings,Eintracht Frankfurt,52,0.07751115000000001,0.078
J. Veit,Eintracht Frankfurt,183,0.1729319,0.173
J. Vidal,Bayer Leverkusen,2,0.0025646799999999997,0.003
J. Wedemeyer,Wolfsburg,282,0.69703821,0.697
J. Wirtz,Werder Bremen,115,0.06161714999999998,0.062
Judit Pujols,Wolfsburg,2,0.0,0.0
K. Bussy,Wolfsburg,16,0.21697535,0.217
K. Bühl,Bayern München,220,0.42968626,0.43
K. Kögel,Bayer Leverkusen,109,0.35784705,0.358
K. Naschenweng,Bayern München,95,0.03024309,0.03
K. Orschmann,Union Berlin,64,0.13505162,0.135
K. Piljić,Bayer Leverkusen,138,0.25177672,0.252
K. Potsi,SGS Essen,25,-0.10768594999999999,-0.108
K. Ronan,Werder Bremen,30,0.55635486,0.556
K. Sindermann,SGS Essen,152,0.2733122,0.273
K. Svensson Senelius,Nürnberg,9,0.008034029999999998,0.008
L. Altenburg,Eintracht Frankfurt,107,0.26155382,0.262
L. Andrade,Köln,18,0.07093759000000001,0.071
L. Baum,RB Leipzig,112,0.84699969,0.847
L. Beerensteyn,Wolfsburg,20,-0.26117659,-0.261
L. Bender,Bayer Leverkusen,21,0.30266677,0.303
L. Benkarth,Freiburg,199,0.5743713,0.574
L. Birkholz,Freiburg,43,-0.21692902,-0.217
L. Bäcker,SGS Essen,17,0.07057021,0.071
L. Dallmann,Bayern München,46,0.034863229999999995,0.035
L. Dick,Hoffenheim,154,0.44879501,0.449
L. Donhauser,Köln,76,0.19773366,0.198
L. Doorn,Hoffenheim,249,0.13704246,0.137
L. Eggert,Hamburger SV,182,0.04839674,0.048
L. Egli,Freiburg,16,0.011269410000000004,0.011
L. Elmazi,SGS Essen,56,0.012809679999999974,0.013
L. Feiersinger,Köln,188,0.57501635,0.575
L. Freigang,Eintracht Frankfurt,139,0.21116377000000003,0.211
L. Gloning,Hoffenheim,114,0.10140232999999998,0.101
L. Gora,Carl Zeiss Jena,55,0.05479968999999999,0.055
L. Gräwe,Eintracht Frankfurt,175,0.37625068999999994,0.376
L. Guttenberger,Nürnberg,59,0.63405473,0.634
L. Haidner,Hamburger SV,24,0.08268476000000001,0.083
L. Hausicke,Werder Bremen,68,0.03144549999999999,0.031
L. Heiseler,Union Berlin,80,0.77548761,0.775
L. Joly,RB Leipzig,71,0.05095612999999999,0.051
L. Karl,Freiburg,189,0.06207756,0.062
L. Kaut,Hoffenheim,138,0.014537980000000002,0.015
L. Kolb,Freiburg,40,0.88919154,0.889
L. Köpp,SGS Essen,49,0.5336911599999999,0.534
L. Miller,Nürnberg,54,0.06132502,0.061
L. Mühlhaus,Werder Bremen,137,0.41055904,0.411
L. Natter,Hoffenheim,18,-0.12675538999999997,-0.127
L. Oberdorf,Bayern München,145,0.16756577,0.168
L. Ostermeier,SGS Essen,252,1.80998699,1.81
L. Paulick,Eintracht Frankfurt,32,0.0658555,0.066
L. Pucks,SGS Essen,91,-0.02332846999999999,-0.023
L. Rusek,Nürnberg,137,0.74246462,0.742
L. Schmitz,Köln,128,0.33325853,0.333
L. Schüller,Bayern München,27,-0.056507879999999996,-0.057
L. Sieger,Hamburger SV,36,0.15194898,0.152
L. Turányi,Bayer Leverkusen,260,0.34558572,0.346
L. Vogt,Köln,161,1.5252561,1.525
L. Wrede,Hamburger SV,57,0.011514479999999999,0.012
M. Berentzen,SGS Essen,78,0.51715415,0.517
M. Brunnthaler,Hamburger SV,89,0.36045048999999996,0.36
M. Büchele,Hamburger SV,34,0.1312146,0.131
M. Dešić,Werder Bremen,62,-0.12407799000000001,-0.124
M. El Sherif,Werder Bremen,209,0.49162714,0.492
M. Eriksson,Bayern München,100,0.05184548,0.052
M. Felde,Freiburg,133,0.08614840999999998,0.086
M. Grohs,Bayern München,32,0.024755060000000006,0.025
M. Günster,Nürnberg,10,0.05914508,0.059
M. Hegering,Köln,121,0.4073424,0.407
M. Julević,Carl Zeiss Jena,49,0.26095286,0.261
M. Kadowaki,RB Leipzig,23,0.14901898,0.149
M. Kössler,Hoffenheim,84,0.28464515999999995,0.285
M. Mikolajová,Hamburger SV,85,0.22450162999999998,0.225
M. Müller,RB Leipzig,82,0.04265608,0.043
M. Schimmer,RB Leipzig,107,0.15184169,0.152
M. Schneider,Freiburg,31,0.026590290000000006,0.027
M. Steiner,Hoffenheim,45,0.55791402,0.558
M. Sternad,Werder Bremen,11,-0.21852343999999999,-0.219
M. Tanikawa,Bayern München,113,-0.0019230300000000096,-0.002
M. Ulbrich,Werder Bremen,137,0.86043992,0.86
M. Weiß,Werder Bremen,111,1.30866953,1.309
M. Wiankowska,Köln,54,0.09929293,0.099
N. Anyomi,Eintracht Frankfurt,33,-0.37145043,-0.371
N. Bauereisen,Union Berlin,17,0.05798380999999999,0.058
N. Dudek,RB Leipzig,118,0.80002527,0.8
N. Gentile,Carl Zeiss Jena,99,0.20333802999999998,0.203
N. Herrmann,Carl Zeiss Jena,5,0.00900551,0.009
N. Ivelj,Eintracht Frankfurt,99,0.046316029999999994,0.046
N. Juckel,Carl Zeiss Jena,85,0.63733144,0.637
N. Kowalski,SGS Essen,77,0.36237441,0.362
N. Lein,Nürnberg,60,0.13668446,0.137
N. Lührßen,Eintracht Frankfurt,218,0.49372636,0.494
N. Ojukwu,Freiburg,65,0.25685308,0.257
N. Reissner,Union Berlin,90,0.25794817999999997,0.258
N. Riesen,Eintracht Frankfurt,128,0.97949928,0.979
N. Räcke,Hamburger SV,85,0.37735156,0.377
N. Sinka,Hoffenheim,9,0.24215739999999997,0.242
N. Szenk,Freiburg,165,1.13832465,1.138
O. Woś,Nürnberg,105,0.29194002,0.292
P. Bartz,Bayer Leverkusen,4,0.021069739999999997,0.021
P. Flach,SGS Essen,199,0.029083729999999995,0.029
P. Harder,Bayern München,55,0.1647205,0.165
P. Machtens,Hamburger SV,105,0.37625783,0.376
P. Oteng,RB Leipzig,8,0.001997910000000002,0.002
P. Platner,SGS Essen,57,0.29976494,0.3
P. Wolter,Eintracht Frankfurt,152,0.77684918,0.777
R. Blomqvist,Eintracht Frankfurt,88,0.28077252999999996,0.281
R. Chiba,Eintracht Frankfurt,42,0.11932409000000001,0.119
R. Dieckmann,Werder Bremen,3,0.08814559999999999,0.088
R. Grant,Bayer Leverkusen,98,0.47805153,0.478
R. Maier,SGS Essen,73,-0.009116950000000007,-0.009
R. Tietz,Carl Zeiss Jena,42,0.38745073,0.387
R. Walkling,Werder Bremen,29,-0.21105541,-0.211
S. Agrež,Köln,153,0.26572257,0.266
S. Ballisager,Bayern München,167,0.14983442999999996,0.15
S. Beck,Werder Bremen,74,0.40189694,0.402
S. Cerci,Hoffenheim,82,0.48108474999999995,0.481
S. Fölmli,Freiburg,17,0.014758730000000001,0.015
S. Haering,Carl Zeiss Jena,9,0.01753962,0.018
S. Hillebrand,Hamburger SV,59,0.16648269999999998,0.166
S. Homann,Nürnberg,88,1.38266894,1.383
S. Huth,Wolfsburg,181,0.32881165999999995,0.329
S. Jessen,Köln,60,-0.06625862999999997,-0.066
S. Johannes,Wolfsburg,113,0.2126269,0.213
S. Linder,Wolfsburg,21,0.10901707,0.109
S. Ličina,Nürnberg,44,-0.016496929999999986,-0.016
S. Matysik,Köln,92,0.40962658,0.41
S. Nachtigall,Freiburg,114,0.1646711,0.165
S. Profé,Hamburger SV,3,0.0,0.0
S. Schmid,Carl Zeiss Jena,95,0.16963007,0.17
S. Starke,RB Leipzig,154,0.18422916999999997,0.184
S. Steuerwald,Union Berlin,231,0.25594833999999994,0.256
S. Stoldt,Hamburger SV,112,0.2327099,0.233
S. Vallotto,Wolfsburg,20,-0.024432210000000003,-0.024
S. Van Belle,SGS Essen,68,0.19427427,0.194
S. Vobian,Freiburg,67,0.67737985,0.677
S. Weidauer,Union Berlin,89,-0.51710602,-0.517
S. Zadrazil,Bayern München,161,0.37281368,0.373
S. Zdebel,Bayer Leverkusen,185,-0.02608184000000004,-0.026
T. Bjelde,Wolfsburg,30,0.06230116000000001,0.062
T. Blumenberg,Freiburg,47,0.13058598999999999,0.131
T. Hansen,Bayern München,90,0.19486803999999996,0.195
T. Ihlenburg,Carl Zeiss Jena,120,0.23671736999999998,0.237
T. Mahmoud,Werder Bremen,10,-0.00974573999999999,-0.01
T. Pawollek,Union Berlin,143,0.25414352999999995,0.254
T. Schneider,Union Berlin,249,0.16092299,0.161
V. Ampoorter,Hoffenheim,200,1.0891219699999999,1.089
V. Diehm,Hoffenheim,337,0.85742527,0.857
V. Endemann,Wolfsburg,64,0.15711918,0.157
V. Fudalla,Bayer Leverkusen,63,-0.11356916999999998,-0.114
V. Fürst,SGS Essen,213,0.12595869,0.126
V. Gilles,Bayern München,370,0.56073749,0.561
V. Haim,Bayer Leverkusen,6,-0.1838494,-0.184
V. Kardeşler,Hamburger SV,7,0.03435555999999999,0.034
V. Krug,RB Leipzig,105,0.5565611699999999,0.557
V. Leimenstoll,Köln,29,0.10283221,0.103
V. Mädl,Bayer Leverkusen,43,0.15461587000000002,0.155
V. Schulz,Hamburger SV,22,0.02962991999999999,0.03
V. Schwalm,Hamburger SV,9,0.02727463,0.027
V. Wieder,Werder Bremen,45,0.02655631,0.027
W. Zawistowska,Köln,21,0.13125989,0.131
İ. Açıkgöz,Eintracht Frankfurt,10,0.01037857,0.01
