Player,Team,GPA,Avg,GPA Rating
A. Gbedjissi,Lens,1.153,0.38433333333333336,50.24
A. Mereau,Lens,0.10300000000000001,0.10300000000000001,37.07
B. Joly,Lens,1.59,0.53,55.71
C. Bertrand,Lens,1.2260000000000002,0.4086666666666667,51.15
C. Polito,Lens,0.491,0.2455,41.94
D. Pierre-Louis,Lens,1.4060000000000001,0.4686666666666667,53.41
F. Proniez,Lens,1.246,0.41533333333333333,51.4
J. Limage,Lens,1.9260000000000002,0.6420000000000001,59.93
K. El Koumir,Lens,0.457,0.15233333333333335,41.51
L. Archier,Lens,0.6849999999999999,0.22833333333333333,44.37
L. Oillic,Lens,1.691,0.5636666666666666,56.98
L. Pinot,Lens,0.661,0.3305,44.07
M. Revelli,Lens,1.2469999999999999,0.41566666666666663,51.41
N. Vagre,Lens,1.065,0.35500000000000004,49.13
R. Lejeune,Lens,1.421,0.47366666666666674,53.6
S. Guellati,Lens,1.089,0.5445,49.43
S. Jeudy,Lens,0.8150000000000001,0.27166666666666667,46.0
T. David,Lens,0.036,0.036,36.23
C. Boisard,Le Havre,2.029,0.6763333333333332,61.22
C. Effa Effa,Le Havre,1.0719999999999998,0.3573333333333333,49.22
C. Gavory,Le Havre,0.834,0.417,46.24
E. Lefèvre,Le Havre,0.053000000000000005,0.053000000000000005,36.45
I. Adjabi,Le Havre,0.529,0.17633333333333334,42.41
J. Nassi,Le Havre,0.545,0.18166666666666667,42.61
L. Philippe,Le Havre,1.494,0.49799999999999994,54.51
M. Boucly,Le Havre,2.5869999999999997,0.8623333333333333,68.21
M. Mendy,Le Havre,1.2040000000000002,0.4013333333333334,50.88
M. Roth,Le Havre,1.244,0.41466666666666663,51.38
R. Enguehard,Le Havre,1.341,0.44699999999999995,52.59
S. Kassi,Le Havre,1.022,0.3406666666666667,48.59
T. Gallais,Le Havre,0.179,0.0895,38.03
Z. Stiévenart,Le Havre,1.5030000000000001,0.5010000000000001,54.62
É. Kouache,Le Havre,2.412,0.804,66.02
É. Tsé,Le Havre,1.556,0.5186666666666666,55.29
A. Béché,Strasbourg,2.669,0.8896666666666666,69.24
A. Chaney,Strasbourg,2.8240000000000003,0.9413333333333334,71.18
A. Yeboah,Strasbourg,0.178,0.059333333333333335,38.01
Bruna Lourenço,Strasbourg,2.876,0.9586666666666666,71.84
C. Mairot,Strasbourg,0.11599999999999999,0.11599999999999999,37.24
E. Aigbogun,Strasbourg,2.887,0.9623333333333333,71.97
Fátima Pinto,Strasbourg,1.502,0.751,54.61
I. Konan,Strasbourg,1.065,0.3549999999999999,49.13
L. Hannequin,Strasbourg,0.8029999999999999,0.40149999999999997,45.85
L. Sylejmani,Strasbourg,0.11500000000000002,0.11500000000000002,37.22
M. Agnew,Strasbourg,0.493,0.2465,41.96
M. Babou,Strasbourg,0.271,0.1355,39.18
M. Diop,Strasbourg,1.311,0.437,52.22
M. Hoeltzel,Strasbourg,1.081,0.36033333333333334,49.33
M. Traoré,Strasbourg,1.134,0.378,50.0
M. Wahl,Strasbourg,2.27,0.7566666666666666,64.24
S. Enge,Strasbourg,2.1719999999999997,0.724,63.01
É. Bonet,Strasbourg,0.767,0.3835,45.4
A. Felden,Montpellier,1.052,0.3506666666666666,48.97
C. Baylet,Montpellier,0.01,0.01,35.91
C. Blanc,Montpellier,1.779,0.593,58.08
C. Chabod,Montpellier,0.126,0.063,37.36
E. Palis,Montpellier,2.771,0.9236666666666666,70.52
I. Koko,Montpellier,0.148,0.074,37.64
J. Coquet,Montpellier,1.079,0.5395,49.31
J. Lerond,Montpellier,2.3899999999999997,0.7966666666666666,65.74
J. Rastocle,Montpellier,2.4240000000000004,0.808,66.17
J. Rouquet,Montpellier,0.6940000000000001,0.34700000000000003,44.48
K. Louis,Montpellier,2.3329999999999997,0.7776666666666666,65.03
L. Gstalter,Montpellier,1.273,0.42433333333333334,51.74
M. Diakité,Montpellier,0.005,0.005,35.84
M. Levasseur,Montpellier,1.668,0.834,56.69
N. Ngueleu,Montpellier,0.9550000000000001,0.31833333333333336,47.75
R. Chaine,Montpellier,0.074,0.037,36.71
R. Kadzere,Montpellier,0.217,0.217,38.5
S. Ouchene,Montpellier,2.138,0.7126666666666666,62.58
É. Rambaud,Montpellier,0.9770000000000001,0.3256666666666667,48.03
C. Cosme,Nantes,2.132,0.7106666666666667,62.51
C. Robillard,Nantes,0.337,0.1685,40.01
E. Burns,Nantes,1.705,0.5683333333333334,57.16
E. Paljevic,Nantes,0.523,0.17433333333333334,42.34
I. Saoud,Nantes,0.655,0.21833333333333335,43.99
Izarne Sarasola,Nantes,1.457,0.48566666666666664,54.05
J. Mossard,Nantes,0.65,0.21666666666666665,43.93
J. Pasquereau,Nantes,1.7890000000000001,0.5963333333333334,58.21
J. Rabanne,Nantes,0.89,0.445,46.94
J. Swierot,Nantes,0.16699999999999998,0.16699999999999998,37.88
L. Calba,Nantes,0.32799999999999996,0.16399999999999998,39.89
L. Fleury,Nantes,1.363,0.45433333333333337,52.87
L. Khelifi,Nantes,1.4769999999999999,0.4923333333333333,54.3
L. Storti,Nantes,0.125,0.125,37.35
M. Bethi,Nantes,0.9540000000000001,0.318,47.74
M. Cosson,Nantes,2.306,0.7686666666666667,64.69
M. Toloba,Nantes,0.52,0.26,42.3
Nelly Rodrigues,Nantes,1.532,0.5106666666666666,54.99
R. Éloissaint,Nantes,0.549,0.2745,42.66
A. Connesson,Saint-Étienne,0.6359999999999999,0.21199999999999997,43.75
A. Gajić,Saint-Étienne,1.1949999999999998,0.3983333333333333,50.76
A. Peltier,Saint-Étienne,0.05500000000000001,0.05500000000000001,36.47
A. Pierre-Louis,Saint-Étienne,1.033,0.3443333333333333,48.73
A. Pinguet,Saint-Étienne,2.276,0.7586666666666666,64.31
C. Tapia,Saint-Étienne,1.6460000000000001,0.5486666666666667,56.42
D. Bien-Aimé,Saint-Étienne,1.01,0.33666666666666667,48.44
F. Bataillard,Saint-Étienne,1.2,0.4,50.83
I. Kristoffersen,Saint-Étienne,1.076,0.35866666666666663,49.27
L. Hermann,Saint-Étienne,0.5660000000000001,0.18866666666666668,42.88
M. Romanelli,Saint-Étienne,1.886,0.6286666666666666,59.43
N. Ali Nadjim,Saint-Étienne,0.018,0.018,36.01
N. Istocki,Saint-Étienne,0.191,0.06366666666666668,38.18
R. Corboz,Saint-Étienne,0.7710000000000001,0.257,45.45
S. Cambot,Saint-Étienne,0.8290000000000001,0.41450000000000004,46.17
S. Hornemann,Saint-Étienne,0.889,0.29633333333333334,46.93
V. Faure,Saint-Étienne,0.063,0.063,36.57
W. Fon,Saint-Étienne,0.542,0.18066666666666667,42.58
A. Claire,Fleury 91,0.05700000000000001,0.028500000000000004,36.5
A. Cometti,Fleury 91,2.279,0.7596666666666667,64.35
A. Traoré,Fleury 91,1.3780000000000001,0.45933333333333337,53.06
C. Caputo,Fleury 91,0.666,0.22200000000000003,44.13
C. Fernandes,Fleury 91,1.292,0.43066666666666664,51.98
C. Meffometou,Fleury 91,2.152,0.7173333333333333,62.76
C. Picaud,Fleury 91,1.7739999999999998,0.5913333333333333,58.02
E. Kamczyk,Fleury 91,1.029,0.34299999999999997,48.68
E. Laurent,Fleury 91,1.275,0.425,51.77
H. Diaz,Fleury 91,0.458,0.229,41.52
I. Jaurena,Fleury 91,0.884,0.442,46.86
L. Cance,Fleury 91,1.7469999999999999,0.5823333333333334,57.68
L. Goetsch,Fleury 91,2.224,0.7413333333333334,63.66
