playerName,Team,ActualDisruptions,ExpectedDisruptions
A. Anderson,Angel City,0,2.7209999999999996
A. Berger,Gotham FC,1,6.2952
A. Chapman,Houston Dash,21,3.8340000000000005
A. Cook,Chicago Stars,5,0.19720000000000001
A. Cook,Kansas City Current,15,0.924
A. Crnogorčević,Seattle Reign,7,1.542
A. Dahlkemper,Bay,14,8.143
A. Guzmán,Utah Royals,3,0.07039999999999999
A. Hatch,Washington Spirit,8,7.637300000000001
A. Heilferty,Houston Dash,1,0.0
A. James-Turner,Seattle Reign,39,3.3914
A. Kennedy,Angel City,30,19.2395
A. Kingsbury,Washington Spirit,0,3.5456000000000003
A. Lemos,Orlando Pride,34,13.9202
A. Leon,San Diego Wave,10,7.653800000000001
A. Loera,Utah Royals,0,0.0092
A. Malonson,Bay,75,22.9667
A. McCammon,Seattle Reign,16,0.6355999999999999
A. Moorhouse,Orlando Pride,1,1.8837
A. Naeher,Chicago Stars,0,1.3454000000000002
A. Nagai,Utah Royals,13,0.6102000000000001
A. Oshoala,Bay,8,2.6062000000000003
A. Patterson,Houston Dash,77,40.18300000000001
A. Pfeiffer,Kansas City Current,0,0.0
A. Sanchez,North Carolina Courage,25,16.4205
A. Schlegel,Chicago Stars,32,26.527500000000003
A. Sentnor,Kansas City Current,13,2.3256
A. Sentnor,Utah Royals,17,12.104000000000001
A. Smith,Houston Dash,0,0.2415
A. Solórzano,Utah Royals,10,3.9402
A. Spaanstra,Portland Thorns,4,0.6498
A. Thompson,Angel City,44,18.786
A. Watt,Orlando Pride,39,21.506400000000003
A. Wright,Racing Louisville,40,16.012999999999998
Aline Gomes,North Carolina Courage,7,2.133
Ana Tejada,Utah Royals,35,10.857600000000001
Angelina,Orlando Pride,25,20.5073
Ary Borges,Racing Louisville,44,12.5129
B. Balcer,Racing Louisville,2,0.0901
B. Banda,Orlando Pride,16,24.8738
B. Bixby,Portland Thorns,0,0.3024
B. Courtnall,Bay,0,0.0
B. Courtnall,North Carolina Courage,5,0.048
B. Feist,Kansas City Current,4,0.15810000000000002
B. Franklin,Chicago Stars,58,12.899600000000001
B. Martinez,Orlando Pride,1,0.0018000000000000002
B. Mozingo,Utah Royals,27,9.8778
B. Olivieri,Houston Dash,42,15.3846
B. Pinto,North Carolina Courage,9,1.404
B. Ratcliffe,Washington Spirit,6,1.5504000000000002
B. St-Georges,Utah Royals,28,12.25
Bia Zaneratto,Kansas City Current,28,20.6435
Bruninha,Gotham FC,27,14.5595
C. Barry,Chicago Stars,2,0.08320000000000001
C. Bethune,Washington Spirit,24,11.190999999999999
C. Biegalski,Chicago Stars,71,24.724800000000002
C. Brown,Washington Spirit,13,2.5134000000000003
C. Conti,Bay,25,11.34
C. Curran,Chicago Stars,3,0.16
C. Dickey,Seattle Reign,0,5.3592
C. Dydasco,Bay,72,53.513
C. Dyke,Orlando Pride,20,10.2336
C. Emslie,Angel City,13,4.0703000000000005
C. Hanks,Portland Thorns,23,7.1295
C. Hutton,Kansas City Current,79,22.1072
C. Kizer,Gotham FC,0,0.0448
C. Kizer,Utah Royals,10,1.6481999999999999
C. Krueger,Washington Spirit,14,5.2242999999999995
C. Lacasse,Utah Royals,9,1.0215
C. Laris­ey,Houston Dash,2,0.1944
C. Murphy,North Carolina Courage,0,2.5542
C. Okwuchukwu,San Diego Wave,1,0.24650000000000002
C. Onwualu,Chicago Stars,35,4.3937
C. Paulson,Bay,0,0.0518
C. Petersen,Racing Louisville,36,22.0865
C. Pickett,Orlando Pride,20,10.9224
C. Press,Angel City,12,2.9750000000000005
C. Ricketts,Washington Spirit,8,0.20790000000000003
C. Vine,North Carolina Courage,8,2.773
C. Westphal,Houston Dash,21,3.4816000000000003
Casey Phair,Angel City,0,0.0945
Claudia Zornoza,Utah Royals,59,28.9476
D. Abiodun,Washington Spirit,23,1.0836000000000001
D. Arias,San Diego Wave,0,0.0015
D. Bailey,Bay,30,7.0680000000000005
D. Cascarino,San Diego Wave,60,67.31660000000001
D. Castellanos,Portland Thorns,14,8.0668
D. Colaprico,Houston Dash,75,17.7576
D. Foederer,Utah Royals,37,8.0784
D. Haračić,San Diego Wave,0,0.009600000000000001
D. O'Sullivan,North Carolina Courage,99,33.3882
D. Ordoñez,Houston Dash,1,0.0816
D. Sheehan,Houston Dash,40,32.894400000000005
D. Weatherholt,North Carolina Courage,9,0.8295
Daiane,Portland Thorns,3,0.014000000000000002
Debinha,Kansas City Current,25,14.203300000000002
Dudinha,San Diego Wave,4,0.5032
E. Adames,Seattle Reign,9,6.760000000000001
E. Allen,Bay,0,0.0
E. Ball,Kansas City Current,15,6.0676000000000005
E. Duljan,Houston Dash,16,5.7456000000000005
E. Favour,San Diego Wave,5,0.07420000000000002
E. Hase,Racing Louisville,45,19.9353
E. Jean,Racing Louisville,20,8.1052
E. Mason,Seattle Reign,17,0.9
E. Menges,Bay,4,0.5184000000000001
E. Morgan,Washington Spirit,45,26.878500000000003
E. Pikkujämsä,Racing Louisville,0,0.0
E. Sams,Orlando Pride,57,36.2516
E. Sears,Racing Louisville,28,38.6715
E. Shores,Angel City,35,4.578
E. Sonnett,Gotham FC,31,24.4416
E. Stevens,Gotham FC,14,4.648000000000001
