id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist
2759047221,3,83,1,0,17,9ijyncrxsejz505dbadwr1dir,0,37.7,7.9,2024-12-14T17:30:39.098Z,2024-12-14T17:49:06Z,5422471597,399,dedol1cdecfmywapqdnndxucp,,,,,,,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047179,9,1,1,0,17,dcdnoyf6kzhj46iyfm7xq43fy,1,59.7,94.2,2024-12-14T17:30:39.104Z,2024-12-14T17:49:09Z,5422356059,212,12.9,5422356055,140,71.8,5422356053,56,Left,5422356057,141,90.6,5422356061,213,6.09,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047299,10,1,1,0,23,dcdnoyf6kzhj46iyfm7xq43fy,0,93.7,85.9,2024-12-14T17:30:45.097Z,2024-12-14T17:30:46Z,5422356697,140,92.6,5422356703,212,12.3,5422356705,213,4.62,5422356693,56,Center,5422356689,2,,5422356699,141,67.9,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047357,4,61,1,0,26,9ijyncrxsejz505dbadwr1dir,1,7.8,29.7,2024-12-14T17:30:48.112Z,2024-12-14T17:49:47Z,5422357013,56,Back,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047363,5,49,1,0,28,9ijyncrxsejz505dbadwr1dir,1,10.1,18.2,2024-12-14T17:30:49.249Z,2024-12-14T17:30:49Z,,,,,,,,,,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047407,6,1,1,0,28,9ijyncrxsejz505dbadwr1dir,1,10.1,18.2,2024-12-14T17:30:49.681Z,2024-12-14T17:30:51Z,5422357251,56,Back,5422357255,140,16.0,5422357265,213,5.44,5422357259,141,8.0,5422357263,212,9.3,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047445,7,1,1,0,30,9ijyncrxsejz505dbadwr1dir,0,16.3,7.9,2024-12-14T17:30:51.841Z,2024-12-14T17:30:53Z,5422357401,213,0.73,5422357391,157,,5422357395,140,46.2,5422357397,141,49.1,5422357393,56,Back,5422357403,1,,5422357399,212,42.1,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047509,11,49,1,0,34,dcdnoyf6kzhj46iyfm7xq43fy,1,62,37.6,2024-12-14T17:30:55.303Z,2024-12-14T17:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047539,12,1,1,0,34,dcdnoyf6kzhj46iyfm7xq43fy,1,58.5,43.4,2024-12-14T17:30:55.703Z,2024-12-14T17:51:48Z,5422357815,212,23.0,5422357813,141,46.8,5422357817,213,0.10,5422357811,140,80.3,5422357809,56,Center,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759070499,207,61,1,0,35,dcdnoyf6kzhj46iyfm7xq43fy,0,77.5,46.6,2024-12-14T17:30:56.597Z,2024-12-14T17:51:43Z,5422485923,56,Center,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047587,8,52,1,0,38,9ijyncrxsejz505dbadwr1dir,1,7.5,48.4,2024-12-14T17:30:59.474Z,2024-12-14T17:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ai2jlzvprjrgdyvkgo5kqfl2i,E. Heeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047805,9,1,1,0,48,9ijyncrxsejz505dbadwr1dir,1,6.7,50.7,2024-12-14T17:31:09.569Z,2024-12-14T17:31:12Z,5422359179,140,9.5,5422359175,123,,5422359181,141,35.1,5422359185,213,4.98,5422359183,212,11.0,5422359177,56,Back,,,,,,,ai2jlzvprjrgdyvkgo5kqfl2i,E. Heeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047821,10,1,1,0,50,9ijyncrxsejz505dbadwr1dir,1,9.6,36.6,2024-12-14T17:31:11.921Z,2024-12-14T17:31:13Z,5422359299,213,1.69,5422359293,140,7.7,5422359297,212,16.8,5422359295,141,61.2,5422359289,56,Back,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047903,11,1,1,0,51,9ijyncrxsejz505dbadwr1dir,1,7.7,61.4,2024-12-14T17:31:13.121Z,2024-12-14T17:31:18Z,5422359779,56,Back,5422359781,140,14.7,5422359785,212,21.9,5422359787,213,1.23,5422359783,141,91.8,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047923,12,1,1,0,57,9ijyncrxsejz505dbadwr1dir,0,15.3,92,2024-12-14T17:31:18.784Z,2024-12-14T17:31:19Z,5422359895,212,47.5,5422359889,56,Center,5422359891,140,57.2,5422359887,157,,5422359899,1,,5422359893,141,65.5,5422359897,213,5.89,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047943,13,49,1,0,59,dcdnoyf6kzhj46iyfm7xq43fy,1,32.6,37.7,2024-12-14T17:31:20.456Z,2024-12-14T17:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047967,14,1,1,0,59,dcdnoyf6kzhj46iyfm7xq43fy,1,32.6,37.7,2024-12-14T17:31:20.664Z,2024-12-14T17:31:23Z,5422360157,212,12.5,5422360159,213,5.80,5422360153,140,43.1,5422360151,56,Back,5422360155,141,29.1,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759047973,15,1,1,1,1,dcdnoyf6kzhj46iyfm7xq43fy,1,43.1,29.5,2024-12-14T17:31:23.016Z,2024-12-14T17:31:23Z,5422360253,156,,5422360177,140,35.0,5422360179,141,27.7,5422360181,212,8.6,5422360183,213,3.28,5422360175,56,Back,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048035,16,1,1,1,3,dcdnoyf6kzhj46iyfm7xq43fy,1,35.3,33.4,2024-12-14T17:31:24.599Z,2024-12-14T17:31:29Z,5422360539,56,Back,5422360543,141,61.1,5422360547,213,1.54,5422360545,212,18.8,5422360541,140,35.9,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048085,17,1,1,1,8,dcdnoyf6kzhj46iyfm7xq43fy,1,36.6,62.4,2024-12-14T17:31:29.240Z,2024-12-14T17:31:31Z,5422360761,140,48.5,5422360769,212,14.3,5422360775,213,5.77,5422360763,141,52.1,5422360757,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048123,18,1,1,1,10,dcdnoyf6kzhj46iyfm7xq43fy,1,47.9,53.1,2024-12-14T17:31:31.847Z,2024-12-14T17:31:35Z,5422360983,56,Back,5422360989,212,14.6,5422360987,141,68.8,5422360991,213,2.32,5422360985,140,38.4,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048129,19,1,1,1,13,dcdnoyf6kzhj46iyfm7xq43fy,0,45,81.8,2024-12-14T17:31:35.064Z,2024-12-14T17:52:46Z,5422361023,140,59.9,5422361025,141,72.1,5422361029,213,5.88,5422361021,56,Center,5422361027,212,17.0,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048169,13,8,1,1,16,9ijyncrxsejz505dbadwr1dir,1,39.5,23.1,2024-12-14T17:31:37.458Z,2024-12-14T17:53:05Z,5422361231,56,Back,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048187,14,49,1,1,17,9ijyncrxsejz505dbadwr1dir,1,38.5,15.3,2024-12-14T17:31:38.548Z,2024-12-14T17:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048209,15,1,1,1,17,9ijyncrxsejz505dbadwr1dir,1,38.5,15.3,2024-12-14T17:31:39.040Z,2024-12-14T17:31:40Z,5422361435,141,22.7,5422361431,56,Back,5422361439,213,1.23,5422361433,140,40.2,5422361437,212,5.3,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048255,16,1,1,1,19,9ijyncrxsejz505dbadwr1dir,0,41.5,29.1,2024-12-14T17:31:40.129Z,2024-12-14T17:53:29Z,5422361651,212,2.2,5422495525,233,20,5422361645,56,Back,5422361647,140,41.9,5422495529,286,,5422361653,213,1.38,5422495523,236,,5422361649,141,32.3,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048215,20,74,1,1,19,dcdnoyf6kzhj46iyfm7xq43fy,1,58.7,70.2,2024-12-14T17:31:40.130Z,2024-12-14T18:18:18Z,5422361469,285,,5422495561,233,16,5422361467,56,Center,,,,,,,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759073741,227,61,1,1,20,9ijyncrxsejz505dbadwr1dir,1,40.6,26.6,2024-12-14T17:31:41.660Z,2024-12-14T17:53:46Z,5422497261,56,Back,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048337,17,1,1,1,21,9ijyncrxsejz505dbadwr1dir,1,36.5,35.5,2024-12-14T17:31:42.545Z,2024-12-14T17:31:46Z,5422362055,56,Back,5422362065,213,3.06,5422362057,140,22.2,5422362059,141,37.3,5422362063,212,15.1,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048369,18,1,1,1,25,9ijyncrxsejz505dbadwr1dir,1,22.2,37.4,2024-12-14T17:31:46.289Z,2024-12-14T17:31:47Z,5422362187,140,9.8,5422362191,141,54.6,5422362183,56,Back,5422362197,212,17.5,5422362201,213,2.41,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048419,19,1,1,1,26,9ijyncrxsejz505dbadwr1dir,1,9.8,54.6,2024-12-14T17:31:47.425Z,2024-12-14T17:31:49Z,5422362427,141,31.2,5422362431,213,4.80,5422362425,140,11.2,5422362429,212,16.0,5422362423,56,Back,,,,,,,,,,ai2jlzvprjrgdyvkgo5kqfl2i,E. Heeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048493,20,1,1,1,28,9ijyncrxsejz505dbadwr1dir,1,13.6,19.2,2024-12-14T17:31:49.314Z,2024-12-14T17:31:53Z,5422362807,213,5.33,5422362803,141,4.9,5422362799,56,Back,5422362801,140,20.2,5422362805,212,11.9,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048559,21,1,1,1,32,9ijyncrxsejz505dbadwr1dir,1,20.9,4.9,2024-12-14T17:31:53.185Z,2024-12-14T17:31:57Z,5422363145,140,70.6,5422363141,155,,5422363151,213,0.13,5422363149,212,52.6,5422363143,56,Right,5422363153,1,,5422363147,141,14.7,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048619,22,1,1,1,36,9ijyncrxsejz505dbadwr1dir,0,84.3,18.8,2024-12-14T17:31:57.713Z,2024-12-14T17:54:26Z,5422363395,56,Center,5422363401,212,22.2,5422363403,213,1.25,5422363393,155,,5422363385,2,,5422363399,141,49.7,5422363397,140,91.0,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048655,21,8,1,1,38,dcdnoyf6kzhj46iyfm7xq43fy,1,5.4,49.6,2024-12-14T17:32:00.056Z,2024-12-14T17:54:36Z,5422500777,14,,5422363593,56,Back,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048713,22,43,1,1,41,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-12-14T17:32:02.296Z,2024-12-14T17:54:43Z,5422363875,212,0.5,5422363869,56,Back,5422363873,141,26.7,5422501309,144,12,5422363871,140,7.5,5422363877,213,5.71,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048721,23,45,1,1,45,dcdnoyf6kzhj46iyfm7xq43fy,0,10,39.4,2024-12-14T17:32:06.599Z,2024-12-14T18:18:21Z,5422364101,233,23,5422363915,285,,5422363913,56,Back,,,,,,,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048739,23,3,1,1,45,9ijyncrxsejz505dbadwr1dir,1,90,60.6,2024-12-14T17:32:06.599Z,2024-12-14T18:18:20Z,5422364067,233,23,5422364027,286,,5422364023,56,Center,,,,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048841,24,1,1,1,46,9ijyncrxsejz505dbadwr1dir,1,89.3,67,2024-12-14T17:32:07.729Z,2024-12-14T17:32:12Z,5422364489,141,54.6,5422364493,213,3.70,5422364485,56,Center,5422364487,140,76.5,5422364491,212,15.9,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048761,24,45,1,1,47,dcdnoyf6kzhj46iyfm7xq43fy,0,24.1,59.4,2024-12-14T17:32:08.392Z,2024-12-14T18:18:21Z,5422364121,285,,5422505229,233,235,5422364117,56,Back,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759075201,235,3,1,1,47,9ijyncrxsejz505dbadwr1dir,1,75.9,40.6,2024-12-14T17:32:08.392Z,2024-12-14T18:18:21Z,5422505141,286,,5422505175,233,24,5422505139,56,Center,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048859,25,1,1,1,48,9ijyncrxsejz505dbadwr1dir,0,78.9,49.7,2024-12-14T17:32:09.561Z,2024-12-14T17:56:00Z,5422364601,140,82.8,5422364607,213,6.25,5422364605,212,4.1,5422364599,56,Center,5422364603,141,49.5,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759075927,275,61,1,1,49,dcdnoyf6kzhj46iyfm7xq43fy,1,18.9,54,2024-12-14T17:32:10.171Z,2024-12-14T17:56:47Z,5422510719,56,Back,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759075941,242,61,1,1,49,9ijyncrxsejz505dbadwr1dir,1,80.3,49.1,2024-12-14T17:32:10.933Z,2024-12-14T17:57:38Z,5422511385,56,Center,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048865,26,49,1,1,49,dcdnoyf6kzhj46iyfm7xq43fy,1,26.6,46.3,2024-12-14T17:32:10.953Z,2024-12-14T17:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759075929,276,1,1,1,50,dcdnoyf6kzhj46iyfm7xq43fy,1,17.7,49.5,2024-12-14T17:32:11.298Z,2024-12-14T17:57:09Z,5422511999,141,36.8,5422512003,212,10.8,5422511995,140,23.9,5422512005,213,5.36,5422511991,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048861,25,43,1,1,51,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-12-14T17:32:12.712Z,2024-12-14T17:57:53Z,5422364611,140,26.0,5422364615,212,12.1,5422364609,56,Back,5422364617,213,5.14,5422514659,144,1,5422364613,141,45.5,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048905,27,1,1,1,52,dcdnoyf6kzhj46iyfm7xq43fy,0,21.2,39.9,2024-12-14T17:32:13.977Z,2024-12-14T17:32:22Z,5422364845,212,45.9,5422364835,155,,5422364843,141,100.0,5422364849,1,,5422365253,196,,5422364839,140,38.6,5422364847,213,1.16,5422364837,56,Back,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048947,26,5,1,1,56,9ijyncrxsejz505dbadwr1dir,1,56.8,-1.8,2024-12-14T17:32:17.512Z,2024-12-14T18:19:29Z,5422365019,347,,5422365017,56,Right,5422365039,233,28,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759048911,28,5,1,1,56,dcdnoyf6kzhj46iyfm7xq43fy,0,43.2,101.8,2024-12-14T17:32:17.512Z,2024-12-14T17:32:22Z,5422365077,233,26,5422364877,347,,5422364873,56,Back,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
