id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2756828163,4,7,1,0,7,mjejb0x57ms54j9ry6s8njwh,1,17.2,28.5,2024-12-08T12:00:55.423Z,2024-12-08T15:58:40Z,5410306663,233,7,5411674319,384,,5410306655,56,Back,5410306657,285,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828125,8,43,1,0,8,axwnneoekq2f2yq6r1l704y96,1,0,0,2024-12-08T12:00:57.120Z,2024-12-08T12:01:02Z,5410306751,144,49,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828173,5,12,1,0,12,mjejb0x57ms54j9ry6s8njwh,1,14.1,11.9,2024-12-08T12:01:00.247Z,2024-12-08T12:01:03Z,5410306725,213,5.92,5410306859,15,,5410306723,212,26.4,5410306721,141,0.0,5410306717,56,Back,5410306757,167,,5410306719,140,37.6,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828179,6,5,1,0,13,mjejb0x57ms54j9ry6s8njwh,0,32.8,-1.6,2024-12-08T12:01:01.827Z,2024-12-08T12:01:05Z,5410306897,233,9,5410306747,347,,5410306745,56,Back,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828203,9,5,1,0,13,axwnneoekq2f2yq6r1l704y96,1,67.2,101.6,2024-12-08T12:01:01.827Z,2024-12-08T12:01:26Z,5410306879,233,6,5410306869,347,,5410306867,56,Left,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828229,10,1,1,0,16,axwnneoekq2f2yq6r1l704y96,1,74.3,100,2024-12-08T12:01:04.896Z,2024-12-08T12:01:06Z,5410307047,56,Left,5410307051,141,95.4,5410307049,140,71.2,5410307045,107,,5410307053,212,4.9,5410307055,213,3.99,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828289,11,1,1,0,17,axwnneoekq2f2yq6r1l704y96,1,70.7,95.9,2024-12-08T12:01:05.966Z,2024-12-08T12:01:11Z,5410307349,140,76.8,5410307351,141,96.0,5410307355,213,0.01,5410307347,56,Left,5410307353,212,6.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756830221,35,83,1,0,22,mjejb0x57ms54j9ry6s8njwh,0,38,4.5,2024-12-08T12:01:10.809Z,2024-12-08T12:05:06Z,5410319491,399,1ry82n1adajgmjtce487u9q1g,,,,,,,,,,,,,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828297,12,50,1,0,23,axwnneoekq2f2yq6r1l704y96,1,70.2,94.9,2024-12-08T12:01:11.335Z,2024-12-08T12:01:59Z,5410307421,233,7,5410307397,286,,5410307395,56,Left,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828287,7,7,1,0,23,mjejb0x57ms54j9ry6s8njwh,0,29.8,5.1,2024-12-08T12:01:11.336Z,2024-12-08T15:58:58Z,5411675641,385,,5410307401,233,12,5410307343,56,Back,5410307345,285,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828301,13,61,1,0,23,axwnneoekq2f2yq6r1l704y96,1,74.5,95.9,2024-12-08T12:01:12.065Z,2024-12-08T12:01:12Z,5410307419,56,Left,,,,,,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828315,8,4,1,0,25,mjejb0x57ms54j9ry6s8njwh,1,30.2,4.4,2024-12-08T12:01:14.110Z,2024-12-08T12:01:20Z,5410307787,295,,5410307547,233,14,5410307489,13,,5410307491,56,Back,5410307559,285,,5410307493,152,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828311,14,4,1,0,25,axwnneoekq2f2yq6r1l704y96,0,69.8,95.6,2024-12-08T12:01:14.111Z,2024-12-08T12:01:20Z,5410307529,152,,5410307527,56,Left,5410307523,13,,5410307567,233,8,5410307525,295,,5410307531,286,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828535,9,1,1,0,41,mjejb0x57ms54j9ry6s8njwh,1,31.9,3.1,2024-12-08T12:01:29.433Z,2024-12-08T12:01:39Z,5410308603,56,Back,5410308611,213,2.24,5410308605,140,12.5,5410308607,141,40.9,5410308601,152,,5410308613,1,,5410308599,5,,5410308609,212,32.8,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828545,10,1,1,0,51,mjejb0x57ms54j9ry6s8njwh,0,19.2,47.3,2024-12-08T12:01:39.384Z,2024-12-08T12:01:40Z,5410308677,56,Center,5410308685,213,6.24,5410308679,140,61.3,5410308683,212,44.3,5410308675,157,,5410308681,141,44.3,5410308687,1,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828563,15,1,1,0,53,axwnneoekq2f2yq6r1l704y96,1,33.6,53.8,2024-12-08T12:01:41.786Z,2024-12-08T12:05:46Z,5410321753,140,23.1,5410308741,56,Back,5410321757,212,12.4,5410321755,141,45.4,5410321751,3,,5410321759,213,3.62,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828599,16,1,1,0,55,axwnneoekq2f2yq6r1l704y96,1,28.5,46,2024-12-08T12:01:43.566Z,2024-12-08T12:01:45Z,5410308943,140,8.1,5410308945,141,51.3,5410308949,213,2.97,5410308947,212,21.7,5410308941,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828605,17,49,1,0,57,axwnneoekq2f2yq6r1l704y96,1,7.4,59.6,2024-12-08T12:01:45.390Z,2024-12-08T12:01:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828637,18,1,1,0,59,axwnneoekq2f2yq6r1l704y96,1,7.4,59.6,2024-12-08T12:01:47.263Z,2024-12-08T12:01:49Z,5410309139,56,Back,5410309141,140,30.1,5410309145,212,26.0,5410309147,213,0.41,5410309143,141,74.7,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828645,19,61,1,1,1,axwnneoekq2f2yq6r1l704y96,0,30,74.8,2024-12-08T12:01:49.408Z,2024-12-08T12:01:49Z,5410309169,56,Back,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828675,11,4,1,1,3,mjejb0x57ms54j9ry6s8njwh,1,69,24.2,2024-12-08T12:01:51.293Z,2024-12-08T13:02:36Z,5410309475,233,20,5410309459,286,,5410309455,56,Center,5410309451,13,,5410309457,152,,5410309453,295,,,,,,,,eupa2sfidmlkbyxz8uu9b6mfo,Z. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828665,20,4,1,1,3,axwnneoekq2f2yq6r1l704y96,0,31,75.8,2024-12-08T12:01:51.294Z,2024-12-08T12:01:58Z,5410309339,295,,5410309341,56,Back,5410309481,233,11,5410309337,13,,5410309345,285,,5410309343,152,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828903,12,1,1,1,20,mjejb0x57ms54j9ry6s8njwh,1,70.5,22.5,2024-12-08T12:02:08.615Z,2024-12-08T12:07:44Z,5410310601,141,5.8,5410310599,140,82.5,5410310597,56,Right,5410310605,213,5.55,5410310603,212,17.0,5410310593,5,,5410310595,152,,,,,eupa2sfidmlkbyxz8uu9b6mfo,Z. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828909,13,1,1,1,21,mjejb0x57ms54j9ry6s8njwh,0,95.4,13.8,2024-12-08T12:02:09.848Z,2024-12-08T15:59:36Z,5410310661,212,12.5,5411678341,225,,5410310655,56,Center,5410310663,213,1.42,5411678343,386,,5411678345,20,,5410310659,141,31.9,5410310651,2,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,5410310657,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828949,21,12,1,1,22,axwnneoekq2f2yq6r1l704y96,1,2.6,61.5,2024-12-08T12:02:10.438Z,2024-12-08T12:08:04Z,5410310849,140,2.7,5410310853,212,11.8,5410310847,56,Back,5410310855,213,1.56,5410310851,141,78.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828967,22,12,1,1,36,axwnneoekq2f2yq6r1l704y96,1,3.5,75.6,2024-12-08T12:02:24.438Z,2024-12-08T12:07:52Z,5410310945,212,1.6,5410310943,141,76.1,5410328109,233,14,5410328107,397,,5410310941,140,5.0,5410310939,56,Back,5410310947,213,0.21,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828925,14,74,1,1,36,mjejb0x57ms54j9ry6s8njwh,1,94.5,26.2,2024-12-08T12:02:24.439Z,2024-12-08T12:08:04Z,5410310737,56,Center,5410328661,233,22,5410327101,397,,5410310739,285,,,,,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828961,15,50,1,1,39,mjejb0x57ms54j9ry6s8njwh,1,94.6,26.7,2024-12-08T12:02:28.040Z,2024-12-08T12:06:01Z,5410310903,286,,5410310901,56,Center,5410311081,233,23,,,,,,,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756828977,23,7,1,1,39,axwnneoekq2f2yq6r1l704y96,1,5.4,73.3,2024-12-08T12:02:28.041Z,2024-12-08T15:59:49Z,5411679253,383,,5410311053,233,15,5410311013,285,,5410311011,56,Back,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829049,24,12,1,1,42,axwnneoekq2f2yq6r1l704y96,1,3.9,70.2,2024-12-08T12:02:30.224Z,2024-12-08T12:02:38Z,5410311381,213,0.69,5410311379,212,26.8,5410311375,140,23.5,5410311377,141,95.4,5410311373,56,Back,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829069,16,1,1,1,47,mjejb0x57ms54j9ry6s8njwh,1,75.4,4.3,2024-12-08T12:02:35.799Z,2024-12-08T12:02:40Z,5410311487,212,9.2,5410311483,140,84.1,5410311485,141,3.4,5410311481,56,Right,5410311489,213,6.22,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756832609,73,50,1,1,48,mjejb0x57ms54j9ry6s8njwh,1,76.4,3.7,2024-12-08T12:02:36.410Z,2024-12-08T12:27:19Z,5410331317,286,,5410331315,56,Right,5410331739,233,65,,,,,,,,,,,,,,,,eupa2sfidmlkbyxz8uu9b6mfo,Z. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756832475,65,7,1,1,48,axwnneoekq2f2yq6r1l704y96,0,23.6,96.3,2024-12-08T12:02:36.411Z,2024-12-08T16:00:02Z,5411680383,385,,5410331719,56,Back,5410331735,233,73,5410331721,285,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829083,17,3,1,1,49,mjejb0x57ms54j9ry6s8njwh,1,85.9,4,2024-12-08T12:02:38.078Z,2024-12-08T16:00:04Z,5410311579,233,25,5410311563,286,,5411680537,464,,5410311561,56,Right,,,,,,,,,,,,,eupa2sfidmlkbyxz8uu9b6mfo,Z. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829053,25,45,1,1,49,axwnneoekq2f2yq6r1l704y96,0,14.1,96,2024-12-08T12:02:38.078Z,2024-12-08T12:06:02Z,5410311387,56,Back,5410311619,233,17,5410311389,285,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829103,18,1,1,1,53,mjejb0x57ms54j9ry6s8njwh,1,81.6,5.2,2024-12-08T12:02:41.256Z,2024-12-08T12:02:42Z,5410311669,141,2.8,5410311667,140,76.7,5410311673,213,3.45,5410311671,212,5.4,5410311665,56,Right,,,,,,,,,,eupa2sfidmlkbyxz8uu9b6mfo,Z. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829111,19,1,1,1,54,mjejb0x57ms54j9ry6s8njwh,1,75.3,3.8,2024-12-08T12:02:42.312Z,2024-12-08T12:02:43Z,5410311729,140,62.6,5410311731,141,14.9,5410311727,56,Right,5410311735,213,2.63,5410311733,212,15.3,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829181,20,1,1,1,55,mjejb0x57ms54j9ry6s8njwh,1,61.7,25,2024-12-08T12:02:43.591Z,2024-12-08T12:09:48Z,5410312039,213,1.52,5410312033,140,62.8,5410312037,212,21.8,5410312035,141,57.0,5410312031,56,Center,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829201,21,1,1,2,0,mjejb0x57ms54j9ry6s8njwh,1,63,56.8,2024-12-08T12:02:48.584Z,2024-12-08T12:10:03Z,5410312147,56,Center,5410312155,213,0.97,5410312151,141,77.9,5410312153,212,17.4,5410312149,140,72.4,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829237,22,1,1,2,2,mjejb0x57ms54j9ry6s8njwh,1,72.9,93.2,2024-12-08T12:02:50.855Z,2024-12-08T12:02:53Z,5410312345,212,22.7,5410312341,140,94.5,5410312339,56,Left,5410312343,141,95.6,5410312347,213,0.07,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829239,23,1,1,2,5,mjejb0x57ms54j9ry6s8njwh,0,94.5,95.6,2024-12-08T12:02:53.432Z,2024-12-08T16:00:36Z,5410312361,212,21.1,5411683035,225,,5410312355,56,Center,5410312363,213,4.24,5411683039,72,,5410312359,141,67.9,5410312351,2,,5410312357,140,85.4,871cll4se1mtci0na61o632dx,J. Matthews,5411683037,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829271,26,50,1,2,7,axwnneoekq2f2yq6r1l704y96,1,10.6,32.2,2024-12-08T12:02:55.630Z,2024-12-08T12:06:01Z,5410312527,285,,5410312799,233,24,5410312525,56,Back,,,,,,,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829313,24,7,1,2,7,mjejb0x57ms54j9ry6s8njwh,1,89.4,67.8,2024-12-08T12:02:55.631Z,2024-12-08T16:00:42Z,5410312729,286,,5410312759,233,26,5410312725,56,Center,5411683613,383,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829333,25,1,1,2,9,mjejb0x57ms54j9ry6s8njwh,1,88.2,66,2024-12-08T12:02:57.680Z,2024-12-08T12:10:29Z,5410312827,56,Center,5410312831,141,72.7,5410313293,210,13,5410312829,140,81.7,5410313295,154,,5410312833,212,8.2,5410312835,213,2.55,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829339,26,13,1,2,10,mjejb0x57ms54j9ry6s8njwh,1,82.4,70.1,2024-12-08T12:02:58.623Z,2024-12-08T12:10:37Z,5410313337,328,,5410312845,18,,5410313339,230,99.5,5410313333,102,59.2,5410313325,29,,5410313327,154,,5410312843,22,,5410313341,231,52.0,40drqeciuqe2j07g5cnc6xf55,T. Hinds,5410313329,55,25,,5410313037,72,5410313323,77,5410312847,56,Center,5410313335,103,73.6,,,,,,,,,,,,,,,,,,,,,,,,
2756829361,27,5,1,2,11,mjejb0x57ms54j9ry6s8njwh,0,101.6,58.2,2024-12-08T12:02:59.582Z,2024-12-08T12:05:58Z,5410313041,233,27,5410313009,346,,5410313007,56,Center,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756829325,27,5,1,2,11,axwnneoekq2f2yq6r1l704y96,1,-1.6,41.8,2024-12-08T12:02:59.582Z,2024-12-08T12:05:57Z,5410313017,233,27,5410312811,346,,5410312809,56,Back,,,,,,,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
