id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/8/value,assist,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2743984851,5,1,1,0,19,spi3g782q7m4evjxn1sv6cfa,1,34.6,12.8,2024-11-03T18:45:50.986Z,2024-11-03T18:45:55Z,5340291995,213,1.61,5340291991,141,60.6,5340291993,212,32.5,5340291989,140,33.5,5340291987,56,Back,5340291997,1,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743984883,6,1,1,0,24,spi3g782q7m4evjxn1sv6cfa,1,35.7,66.6,2024-11-03T18:45:55.606Z,2024-11-03T18:45:58Z,5340292151,140,39.8,5340292149,56,Back,5340292155,212,18.1,5340292157,213,1.33,5340292153,141,92.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743984981,7,1,1,0,26,spi3g782q7m4evjxn1sv6cfa,1,41.3,95.1,2024-11-03T18:45:57.926Z,2024-11-03T18:46:04Z,5340292729,56,Left,5340292731,140,56.0,5340292737,213,6.28,5340292733,141,95.0,5340292735,212,15.4,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985077,8,1,1,0,33,spi3g782q7m4evjxn1sv6cfa,1,73.7,96.8,2024-11-03T18:46:04.648Z,2024-11-03T18:55:46Z,5340293631,210,15,5340293191,56,Center,5340293199,141,75.0,5340293207,213,5.42,5340293195,140,85.7,5340293633,154,,5340293203,212,19.5,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985081,9,15,1,0,36,spi3g782q7m4evjxn1sv6cfa,1,88,65,2024-11-03T18:46:07.473Z,2024-11-03T21:26:59Z,5340293481,20,,5340293225,22,,5340293661,55,8,5340293699,233,7,5340293669,146,99.0,5340293667,103,24.1,5340293657,29,,5340293659,154,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,5340293227,64,5340293229,56,Center,5340293671,147,52.2,5340293655,79,5340293653,120,5340293665,102,50.3,,,,,,,,,,,,,,,,,,,
2743985055,7,10,1,0,36,7kt37xy93vjy6wac8vq6fqz3g,1,0.9,48.1,2024-11-03T18:46:07.573Z,2024-11-03T21:27:01Z,5340940453,377,,5340293083,56,Back,5340293529,233,9,5340940449,173,,5340940451,180,,5340293081,182,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985095,8,52,1,0,38,7kt37xy93vjy6wac8vq6fqz3g,1,4.5,49.7,2024-11-03T18:46:09.499Z,2024-11-03T21:26:56Z,5340940727,377,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985273,9,80,1,0,54,7kt37xy93vjy6wac8vq6fqz3g,0,10.8,55.4,2024-11-03T18:46:25.943Z,2024-11-03T21:27:18Z,5340941769,189,,,,,,,,,,,,,,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985367,10,1,1,0,58,7kt37xy93vjy6wac8vq6fqz3g,1,9.8,56.9,2024-11-03T18:46:30.079Z,2024-11-03T18:46:35Z,5340294939,141,32.4,5340294933,56,Back,5340294947,213,4.98,5340294935,140,14.2,5340294943,212,17.3,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985377,11,1,1,1,3,7kt37xy93vjy6wac8vq6fqz3g,0,14.6,14.3,2024-11-03T18:46:34.895Z,2024-11-03T18:56:43Z,5340294995,56,Back,5340295003,213,6.10,5340295001,212,18.2,5340294999,141,9.5,5340294997,140,31.7,,,,,,,,,,60yw6ejn1dnlz7ki0q05xsjdg,I. Hobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985389,10,61,1,1,4,spi3g782q7m4evjxn1sv6cfa,0,65.8,86.8,2024-11-03T18:46:35.333Z,2024-11-03T21:27:37Z,5340295053,56,Left,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985423,11,5,1,1,6,spi3g782q7m4evjxn1sv6cfa,0,64.9,101.8,2024-11-03T18:46:37.201Z,2024-11-03T19:04:59Z,5340295283,233,12,5340295215,347,,5340295213,56,Left,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985407,12,5,1,1,6,7kt37xy93vjy6wac8vq6fqz3g,1,35.1,-1.8,2024-11-03T18:46:37.201Z,2024-11-03T19:04:59Z,5340295247,233,11,5340295159,347,,5340295157,56,Back,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985623,13,1,1,1,21,7kt37xy93vjy6wac8vq6fqz3g,0,35.9,0,2024-11-03T18:46:52.175Z,2024-11-03T18:46:53Z,5340296301,56,Back,5340296299,107,,5340296427,189,,5340296305,141,5.9,5340296303,140,38.9,5340296309,213,1.02,5340296307,212,6.1,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985675,12,1,1,1,22,spi3g782q7m4evjxn1sv6cfa,0,55.8,86.6,2024-11-03T18:46:53.164Z,2024-11-03T21:28:00Z,5340296561,56,Center,5340296559,3,,5340296565,141,76.3,5340296567,212,13.2,5340296569,213,5.72,5340296563,140,66.4,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985687,14,44,1,1,23,7kt37xy93vjy6wac8vq6fqz3g,1,33.9,21.2,2024-11-03T18:46:54.312Z,2024-11-03T21:28:31Z,5340296707,233,13,5340296621,56,Back,5340296623,285,,,,,,,,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985683,13,44,1,1,23,spi3g782q7m4evjxn1sv6cfa,0,66.1,78.8,2024-11-03T18:46:54.313Z,2024-11-03T21:28:32Z,5340296743,233,14,5340296607,56,Center,5340296609,286,,,,,,,,,,,,,,,,,7b1wnybwn288obuc03bea8962,M. Hamano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985697,15,1,1,1,24,7kt37xy93vjy6wac8vq6fqz3g,0,30.3,18.6,2024-11-03T18:46:55.303Z,2024-11-03T21:28:36Z,5340296655,56,Back,5340296653,3,,5340296665,213,0.00,5340296659,141,18.6,5340296657,140,31.6,5340296661,212,1.4,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744102207,1039,61,1,1,24,spi3g782q7m4evjxn1sv6cfa,1,67.3,70.3,2024-11-03T18:46:55.328Z,2024-11-03T21:28:58Z,5340947107,56,Center,,,,,,,,,,,,,,,,,,,,,,7b1wnybwn288obuc03bea8962,M. Hamano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985721,16,1,1,1,25,7kt37xy93vjy6wac8vq6fqz3g,0,35.2,18.6,2024-11-03T18:46:56.942Z,2024-11-03T18:46:58Z,5340296803,56,Back,5340296809,212,3.5,5340296807,141,14.0,5340296811,213,5.18,5340296805,140,36.7,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985713,14,8,1,1,26,spi3g782q7m4evjxn1sv6cfa,1,58,86.3,2024-11-03T18:46:57.834Z,2024-11-03T21:29:10Z,5340947705,383,,5340296765,56,Left,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985727,15,49,1,1,27,spi3g782q7m4evjxn1sv6cfa,1,60.8,87.5,2024-11-03T18:46:58.756Z,2024-11-03T18:46:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985747,16,1,1,1,28,spi3g782q7m4evjxn1sv6cfa,0,62.4,89.1,2024-11-03T18:46:59.334Z,2024-11-03T18:47:00Z,5340296985,233,17,5340296951,141,88.6,5340296989,286,,5340296983,236,,5340296953,212,3.0,5340296949,140,65.2,5340296955,213,6.17,5340296947,56,Left,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985743,17,74,1,1,28,7kt37xy93vjy6wac8vq6fqz3g,1,30.9,14.1,2024-11-03T18:46:59.335Z,2024-11-03T18:47:01Z,5340297019,233,16,5340296927,56,Back,5340296929,285,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985777,17,1,1,1,30,spi3g782q7m4evjxn1sv6cfa,0,64,92.1,2024-11-03T18:47:01.152Z,2024-11-03T18:47:02Z,5340297127,213,0.23,5340297119,56,Left,5340297123,141,95.3,5340297121,140,73.0,5340297125,212,9.7,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985795,18,8,1,1,31,7kt37xy93vjy6wac8vq6fqz3g,1,24.6,11.1,2024-11-03T18:47:02.927Z,2024-11-03T21:29:23Z,5340297191,56,Back,5340948271,385,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985799,18,5,1,1,32,spi3g782q7m4evjxn1sv6cfa,1,74.5,101.7,2024-11-03T18:47:03.292Z,2024-11-03T19:05:00Z,5340297215,56,Left,5340297217,347,,5340297223,233,19,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985801,19,5,1,1,32,7kt37xy93vjy6wac8vq6fqz3g,0,25.5,-1.7,2024-11-03T18:47:03.292Z,2024-11-03T19:05:00Z,5340297233,233,18,5340297219,56,Back,5340297221,347,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985955,19,1,1,1,44,spi3g782q7m4evjxn1sv6cfa,1,68.3,100,2024-11-03T18:47:15.218Z,2024-11-03T18:47:17Z,5340298139,189,,5340298087,107,,5340298089,56,Left,5340298091,140,53.5,5340298097,213,3.72,5340298093,141,86.8,5340298095,212,18.6,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743985985,20,1,1,1,46,spi3g782q7m4evjxn1sv6cfa,1,46.6,79.4,2024-11-03T18:47:17.589Z,2024-11-03T18:58:52Z,5340298301,140,43.5,5340345429,189,,5340298299,56,Back,5340298305,212,19.7,5340298303,141,50.9,5340298307,213,4.55,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986027,21,1,1,1,47,spi3g782q7m4evjxn1sv6cfa,1,44.2,50.6,2024-11-03T18:47:18.539Z,2024-11-03T18:47:21Z,5340298515,140,44.0,5340298521,213,1.58,5340298517,141,76.4,5340298519,212,17.5,5340298513,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986051,22,1,1,1,50,spi3g782q7m4evjxn1sv6cfa,1,49.9,82.4,2024-11-03T18:47:21.281Z,2024-11-03T21:29:47Z,5340298631,141,88.3,5340298629,140,60.5,5340298627,56,Left,5340298635,213,0.35,5340298633,212,11.8,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986127,23,1,1,1,52,spi3g782q7m4evjxn1sv6cfa,1,62.5,85.9,2024-11-03T18:47:23.631Z,2024-11-03T18:47:30Z,5340299085,56,Left,5340299091,212,21.3,5340299087,140,82.3,5340299089,141,92.7,5340299093,213,0.22,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743994871,110,83,1,1,58,7kt37xy93vjy6wac8vq6fqz3g,0,5.4,15.4,2024-11-03T18:47:29.818Z,2024-11-03T19:00:16Z,5340350879,399,dm9vc2mqtbb982sx6kkd992ax,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986149,24,1,1,1,59,spi3g782q7m4evjxn1sv6cfa,1,88.2,89.1,2024-11-03T18:47:30.636Z,2024-11-03T18:47:32Z,5340299207,56,Left,5340299213,212,9.0,5340299209,140,79.7,5340299211,141,87.4,5340299215,213,3.27,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986213,25,1,1,2,1,spi3g782q7m4evjxn1sv6cfa,1,79.7,87.4,2024-11-03T18:47:32.688Z,2024-11-03T21:30:01Z,5340299643,212,32.2,5340299645,213,5.26,5340299639,140,95.6,5340300371,210,13,5340950003,223,,5340299631,155,,5340950005,20,,5340299635,56,Center,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,1,5340299647,1,5340300375,154,,5340299641,141,46.9,5340299627,2,,,,,,,,,,,,,,,,,,,,,,,,
2743986221,26,13,1,2,4,spi3g782q7m4evjxn1sv6cfa,1,97,44,2024-11-03T18:47:35.665Z,2024-11-03T19:01:00Z,5340300411,214,,5340299913,15,,5340299659,56,Center,5340300403,55,25,5340300401,154,,5340299917,328,,5340300415,231,47.5,5340300399,29,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,5340300397,73,5340353579,60,,5340300407,102,62.9,5340300413,230,5340299655,22,5340300409,103,6.9,99.4,,,,,,,,,,,,,,,,,,
2743986197,20,5,1,2,5,7kt37xy93vjy6wac8vq6fqz3g,1,-1.3,47.5,2024-11-03T18:47:37.041Z,2024-11-03T19:05:01Z,5340299531,346,,5340299527,56,Back,5340299725,233,27,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986233,27,5,1,2,5,spi3g782q7m4evjxn1sv6cfa,0,101.3,52.5,2024-11-03T18:47:37.041Z,2024-11-03T19:05:01Z,5340299721,346,,5340299759,233,20,5340299717,56,Center,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986539,21,1,1,2,30,7kt37xy93vjy6wac8vq6fqz3g,1,3.7,52.5,2024-11-03T18:48:01.583Z,2024-11-03T19:03:37Z,5340301389,140,6.1,5340301387,56,Back,5340356247,189,,5340301391,141,55.5,5340301385,124,,5340301399,237,,5340301393,212,3.2,5340301395,213,0.68,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986551,22,1,1,2,31,7kt37xy93vjy6wac8vq6fqz3g,0,6.2,56.7,2024-11-03T18:48:02.136Z,2024-11-03T19:03:49Z,5340356407,189,,5340301453,213,4.62,5340301445,56,Back,5340301447,140,5.5,5340301449,141,45.2,5340301451,212,7.9,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986577,23,1,1,2,33,7kt37xy93vjy6wac8vq6fqz3g,1,5.5,45.2,2024-11-03T18:48:04.905Z,2024-11-03T21:30:37Z,5340301585,213,5.84,5340951303,157,,5340301583,212,47.3,5340301587,1,,5340301581,141,15.6,5340301577,56,Back,5340301579,140,46.3,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743998505,152,1,1,2,34,7kt37xy93vjy6wac8vq6fqz3g,0,36,28.2,2024-11-03T18:48:05.267Z,2024-11-03T19:04:53Z,5340368991,168,,5340368995,56,Back,5340369003,212,8.5,5340368999,140,43.6,5340369001,141,23.9,5340369005,213,5.93,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986557,28,44,1,2,36,spi3g782q7m4evjxn1sv6cfa,1,57.2,79,2024-11-03T18:48:07.824Z,2024-11-03T19:43:54Z,5340301891,233,24,5340301477,286,,5340301475,56,Left,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986589,24,44,1,2,36,7kt37xy93vjy6wac8vq6fqz3g,0,42.8,21,2024-11-03T18:48:07.825Z,2024-11-03T19:43:54Z,5340301657,56,Back,5340301659,285,,5340301945,233,28,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986605,29,1,1,2,37,spi3g782q7m4evjxn1sv6cfa,0,61.8,71.8,2024-11-03T18:48:08.246Z,2024-11-03T18:48:10Z,5340301721,56,Center,5340301725,141,72.1,5340301727,212,8.5,5340301729,213,0.02,5340301719,3,,5340301723,140,69.9,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743986621,25,43,1,2,38,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-11-03T18:48:09.457Z,2024-11-03T18:48:21Z,5340301817,56,Back,5340301819,285,0,5340302895,144,45,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
