id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/17/value
2743641731,6,5,1,0,29,9ijyncrxsejz505dbadwr1dir,0,71,-0.8,2024-11-03T14:02:18.090Z,2024-11-03T14:59:12Z,5338423381,347,,5338423379,56,Right,5338423491,233,12,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743641725,12,5,1,0,29,cz26xwowfjp8ei14n9z2ac135,1,29,100.8,2024-11-03T14:02:18.090Z,2024-11-03T14:59:11Z,5338423359,347,,5338423435,233,6,5338423355,56,Back,,,,,,,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642111,13,1,1,0,39,cz26xwowfjp8ei14n9z2ac135,0,26.7,100,2024-11-03T14:02:28.251Z,2024-11-03T14:02:34Z,5338425165,212,48.2,5338425155,107,,5338425161,140,72.6,5338425163,141,100.0,5338425167,213,0.00,5338425169,1,,5338425159,56,Left,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642125,7,5,1,0,45,9ijyncrxsejz505dbadwr1dir,1,34.3,-1.4,2024-11-03T14:02:33.549Z,2024-11-03T14:59:12Z,5338425237,56,Back,5338425239,347,,5338425289,233,14,,,,,,,,,,,,,,,,4i9innbdajn1n5vqs1mp2ei,E. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642117,14,5,1,0,45,cz26xwowfjp8ei14n9z2ac135,0,65.7,101.4,2024-11-03T14:02:33.549Z,2024-11-03T14:59:12Z,5338425185,347,,5338425319,233,7,5338425183,56,Left,,,,,,,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642281,8,1,1,0,46,9ijyncrxsejz505dbadwr1dir,1,44.3,0,2024-11-03T14:02:34.717Z,2024-11-03T14:02:42Z,5338426121,212,25.0,5338426119,141,28.8,5338426123,213,2.18,5338426117,140,30.6,5338426113,107,,5338426125,1,,5338426115,56,Back,,,,4i9innbdajn1n5vqs1mp2ei,E. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642355,9,1,1,0,54,9ijyncrxsejz505dbadwr1dir,1,24.9,59.6,2024-11-03T14:02:42.747Z,2024-11-03T14:02:46Z,5338426475,140,10.8,5338426473,56,Back,5338426481,212,16.6,5338426479,141,48.7,5338426485,213,3.61,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642441,10,1,1,0,57,9ijyncrxsejz505dbadwr1dir,1,10.2,46,2024-11-03T14:02:45.900Z,2024-11-03T14:02:49Z,5338426857,56,Back,5338426869,212,16.6,5338426865,141,34.3,5338426861,140,24.1,5338426873,213,5.78,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642575,11,1,1,1,1,9ijyncrxsejz505dbadwr1dir,1,25.9,36,2024-11-03T14:02:49.851Z,2024-11-03T14:02:55Z,5338427547,213,1.48,5338427539,56,Back,5338427543,141,55.7,5338427541,140,27.0,5338427545,212,13.4,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642593,12,1,1,1,6,9ijyncrxsejz505dbadwr1dir,1,26.4,52.1,2024-11-03T14:02:55.100Z,2024-11-03T14:02:56Z,5338427651,212,10.6,5338427645,56,Back,5338427653,213,4.94,5338427649,141,36.9,5338427647,140,28.7,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642653,13,1,1,1,8,9ijyncrxsejz505dbadwr1dir,1,29.5,36.9,2024-11-03T14:02:56.475Z,2024-11-03T14:02:59Z,5338427955,56,Back,5338427961,212,16.7,5338427963,213,4.87,5338427957,140,32.0,5338427959,141,12.6,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642783,14,1,1,1,11,9ijyncrxsejz505dbadwr1dir,0,31.3,12.9,2024-11-03T14:02:59.357Z,2024-11-03T14:03:04Z,5338428575,141,29.7,5338428569,155,,5338428571,56,Center,5338428573,140,85.9,5338428577,212,58.5,5338428579,213,0.20,5338428581,1,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642809,15,49,1,1,16,cz26xwowfjp8ei14n9z2ac135,1,14.1,72.7,2024-11-03T14:03:04.795Z,2024-11-03T14:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642969,16,1,1,1,22,cz26xwowfjp8ei14n9z2ac135,1,14.1,72.7,2024-11-03T14:03:10.363Z,2024-11-03T14:03:12Z,5338429611,56,Back,5338429615,141,39.8,5338429619,213,4.96,5338429617,212,23.1,5338429613,140,19.4,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643033,17,1,1,1,23,cz26xwowfjp8ei14n9z2ac135,1,19.4,39.8,2024-11-03T14:03:12.138Z,2024-11-03T14:03:15Z,5338429943,141,14.9,5338429939,56,Back,5338429947,213,5.12,5338429945,212,18.5,5338429941,140,26.4,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643051,18,1,1,1,26,cz26xwowfjp8ei14n9z2ac135,0,27.2,13.5,2024-11-03T14:03:15.099Z,2024-11-03T14:03:16Z,5338430011,213,0.24,5338430175,233,15,5338430005,140,31.7,5338430009,212,4.9,5338430179,286,,5338430007,141,15.2,5338430003,56,Back,5338430171,236,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643069,15,74,1,1,26,9ijyncrxsejz505dbadwr1dir,1,66.7,74.7,2024-11-03T14:03:15.100Z,2024-11-03T14:59:29Z,5338430121,56,Center,5338430123,285,,5338430215,233,18,,,,,,,,,,,,,,,,bpktqs6zdoml7z1ykcqhif2wa,M. Vinberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643099,16,49,1,1,29,9ijyncrxsejz505dbadwr1dir,1,68.5,75,2024-11-03T14:03:17.627Z,2024-11-03T14:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643217,17,1,1,1,30,9ijyncrxsejz505dbadwr1dir,1,73,73,2024-11-03T14:03:18.509Z,2024-11-03T14:03:23Z,5338430821,141,69.3,5338430817,56,Center,5338430827,213,6.13,5338430823,212,17.0,5338430819,140,89.0,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643269,18,1,1,1,34,9ijyncrxsejz505dbadwr1dir,1,89.8,70.2,2024-11-03T14:03:23.276Z,2024-11-03T14:03:25Z,5338431139,140,87.6,5338431143,141,47.9,5338431133,56,Center,5338431153,213,4.56,5338431149,212,15.3,,,,,,,,,,bpktqs6zdoml7z1ykcqhif2wa,M. Vinberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643275,19,61,1,1,37,9ijyncrxsejz505dbadwr1dir,0,87.6,47.9,2024-11-03T14:03:25.517Z,2024-11-03T14:03:25Z,5338431163,56,Center,,,,,,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643287,19,52,1,1,38,cz26xwowfjp8ei14n9z2ac135,1,4.4,48.7,2024-11-03T14:03:26.634Z,2024-11-03T14:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743707215,352,1,1,1,39,cz26xwowfjp8ei14n9z2ac135,1,3.3,44.4,2024-11-03T14:03:27.357Z,2024-11-03T14:44:23Z,5338774469,199,,5338774471,56,Back,5338774479,213,0.11,5338774473,140,27.2,5338774477,212,25.2,5338774475,141,48.3,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643671,20,1,1,1,50,cz26xwowfjp8ei14n9z2ac135,1,10.1,63.9,2024-11-03T14:03:39.034Z,2024-11-03T14:03:43Z,5338433165,140,13.1,5338433167,141,87.5,5338433163,56,Back,5338433169,212,16.4,5338433171,213,1.38,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643695,21,1,1,1,54,cz26xwowfjp8ei14n9z2ac135,1,12.5,86.6,2024-11-03T14:03:42.811Z,2024-11-03T14:03:44Z,5338433305,212,21.9,5338433301,140,33.2,5338433299,56,Back,5338433307,213,0.11,5338433303,141,90.2,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643729,22,1,1,1,55,cz26xwowfjp8ei14n9z2ac135,0,36.5,90.6,2024-11-03T14:03:44.059Z,2024-11-03T14:03:51Z,5338433451,213,2.91,5338433445,140,7.8,5338433449,212,31.0,5338433447,141,100.0,5338433443,56,Back,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643839,20,5,1,1,59,9ijyncrxsejz505dbadwr1dir,1,68.6,-1.4,2024-11-03T14:03:47.613Z,2024-11-03T14:59:13Z,5338434053,347,,5338434107,233,23,5338434051,56,Right,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743643785,23,5,1,1,59,cz26xwowfjp8ei14n9z2ac135,0,31.4,101.4,2024-11-03T14:03:47.613Z,2024-11-03T14:03:53Z,5338434119,233,20,5338433769,347,,5338433767,56,Back,,,,,,,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644049,21,1,1,2,7,9ijyncrxsejz505dbadwr1dir,1,66.4,0,2024-11-03T14:03:56.283Z,2024-11-03T14:03:58Z,5338435057,56,Right,5338435065,141,15.3,5338435069,212,11.8,5338435071,213,1.34,5338435055,107,,5338435061,140,69.0,,,,,,,4i9innbdajn1n5vqs1mp2ei,E. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644065,22,1,1,2,10,9ijyncrxsejz505dbadwr1dir,0,68.9,17,2024-11-03T14:03:58.733Z,2024-11-03T14:03:59Z,5338435137,56,Right,5338435143,212,9.3,5338435139,140,60.1,5338435145,213,3.01,5338435141,141,18.8,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644203,24,49,1,2,16,cz26xwowfjp8ei14n9z2ac135,1,12.9,55.5,2024-11-03T14:04:04.604Z,2024-11-03T14:04:19Z,,,,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644249,25,1,1,2,16,cz26xwowfjp8ei14n9z2ac135,0,12.9,55.5,2024-11-03T14:04:04.988Z,2024-11-03T14:04:22Z,5338435977,141,89.1,5338435973,56,Left,5338435981,213,0.31,5338435979,212,74.4,5338435969,155,,5338435985,1,,5338435975,140,80.3,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644297,23,49,1,2,18,9ijyncrxsejz505dbadwr1dir,1,21.4,15.6,2024-11-03T14:04:06.909Z,2024-11-03T14:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644381,24,1,1,2,19,9ijyncrxsejz505dbadwr1dir,1,21.4,15.6,2024-11-03T14:04:07.341Z,2024-11-03T14:04:10Z,5338436717,213,2.37,5338436713,141,36.0,5338436711,140,7.8,5338436715,212,19.9,5338436709,56,Back,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644459,25,1,1,2,21,9ijyncrxsejz505dbadwr1dir,1,7.8,35.1,2024-11-03T14:04:10.123Z,2024-11-03T14:04:13Z,5338437195,141,6.8,5338437191,56,Back,5338437199,213,4.76,5338437193,140,8.7,5338437197,212,19.3,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644477,26,1,1,2,24,9ijyncrxsejz505dbadwr1dir,0,8.1,7.4,2024-11-03T14:04:12.890Z,2024-11-03T14:04:13Z,5338437285,141,7.1,5338437279,155,,5338437281,56,Back,5338437283,140,17.9,5338437287,212,10.3,5338437289,213,6.26,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644483,26,8,1,2,25,cz26xwowfjp8ei14n9z2ac135,1,69,89.6,2024-11-03T14:04:13.595Z,2024-11-03T14:04:14Z,5338437361,15,,5338437311,56,Left,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644567,27,5,1,2,26,9ijyncrxsejz505dbadwr1dir,1,-1.1,19.4,2024-11-03T14:04:14.827Z,2024-11-03T14:04:20Z,5338437741,233,27,5338437669,56,Back,5338437671,346,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743644541,27,5,1,2,26,cz26xwowfjp8ei14n9z2ac135,0,101.1,80.6,2024-11-03T14:04:14.827Z,2024-11-03T14:59:13Z,5338437539,346,,5338437799,233,27,5338437537,56,Left,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645079,28,1,1,2,45,9ijyncrxsejz505dbadwr1dir,1,5.3,48.5,2024-11-03T14:04:33.501Z,2024-11-03T14:11:32Z,5338440463,237,,5338440455,141,71.6,5338440457,212,16.2,5338440453,140,9.1,5338440449,124,,5338440459,213,1.32,5338440451,56,Back,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645159,29,1,1,2,50,9ijyncrxsejz505dbadwr1dir,1,5.4,60.1,2024-11-03T14:04:38.891Z,2024-11-03T14:11:25Z,5338440865,212,30.9,5338440861,140,24.8,5338440859,56,Back,5338440863,141,26.0,5338440867,213,5.43,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645225,30,1,1,2,53,9ijyncrxsejz505dbadwr1dir,1,23.5,28.3,2024-11-03T14:04:42.219Z,2024-11-03T14:04:45Z,5338441221,212,16.6,5338441215,56,Back,5338441219,141,7.9,5338441223,213,5.29,5338441217,140,32.2,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743645289,31,1,1,2,56,9ijyncrxsejz505dbadwr1dir,1,32.3,8.8,2024-11-03T14:04:44.923Z,2024-11-03T14:04:47Z,5338441571,56,Back,5338441587,213,2.31,5338441583,212,17.4,5338441579,141,27.6,5338441575,140,21.1,,,,,,,,,,4i9innbdajn1n5vqs1mp2ei,E. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
