id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2766585575,6,1,1,0,15,8l30dsub3sutr6j3ruvk650xc,0,21.9,98.1,2025-01-18T17:31:21.227Z,2025-01-18T17:31:24Z,5463119109,140,45.1,5463119105,157,,5463119115,213,6.11,5463119111,141,91.7,5463119107,56,Back,5463119117,1,,5463119113,212,24.7,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585581,6,1,1,0,19,7kt37xy93vjy6wac8vq6fqz3g,1,24.3,18.6,2025-01-18T17:31:24.310Z,2025-01-18T17:31:25Z,5463119143,212,20.2,5463119135,140,41.8,5463119139,141,31.0,5463119127,3,,5463119145,213,0.43,5463119131,56,Back,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585587,7,1,1,0,19,7kt37xy93vjy6wac8vq6fqz3g,0,40,34.6,2025-01-18T17:31:25.126Z,2025-01-18T17:45:54Z,5463119191,141,12.9,5463119193,212,20.5,5463119189,140,53.6,5463119195,213,5.48,5463196113,155,,5463119187,56,Right,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585611,7,1,1,0,21,8l30dsub3sutr6j3ruvk650xc,0,23.1,94.4,2025-01-18T17:31:27.243Z,2025-01-18T17:31:28Z,5463119343,212,1.2,5463119337,56,Back,5463119347,213,0.17,5463119341,141,94.7,5463119339,140,24.2,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585653,8,49,1,0,25,7kt37xy93vjy6wac8vq6fqz3g,1,52.1,19.1,2025-01-18T17:31:30.566Z,2025-01-18T17:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585699,9,1,1,0,26,7kt37xy93vjy6wac8vq6fqz3g,0,57.8,25.3,2025-01-18T17:31:31.814Z,2025-01-18T17:31:32Z,5463119849,212,22.3,5463119845,140,77.7,5463119847,141,13.7,5463119843,56,Right,5463119851,213,5.92,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585719,8,12,1,0,28,8l30dsub3sutr6j3ruvk650xc,1,18.8,87.4,2025-01-18T17:31:33.452Z,2025-01-18T17:31:34Z,5463119953,141,100.0,5463119949,56,Back,5463119951,140,23.6,5463120033,167,,5463119957,213,1.10,5463119955,212,11.1,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585733,9,5,1,0,28,8l30dsub3sutr6j3ruvk650xc,0,31.1,101.8,2025-01-18T17:31:33.684Z,2025-01-18T18:09:46Z,5463120029,347,,5463120027,56,Back,5463120099,233,10,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766585727,10,5,1,0,28,7kt37xy93vjy6wac8vq6fqz3g,1,68.9,-1.8,2025-01-18T17:31:33.684Z,2025-01-18T18:09:46Z,5463120009,347,,5463120007,56,Right,5463120059,233,9,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586105,11,1,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,1,70.2,0,2025-01-18T17:31:52.277Z,2025-01-18T17:31:55Z,5463121817,213,0.64,5463121807,140,80.5,5463121813,212,13.5,5463121803,107,,5463121809,141,9.8,5463121805,56,Right,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586133,12,1,1,0,49,7kt37xy93vjy6wac8vq6fqz3g,1,82.1,11.9,2025-01-18T17:31:55.077Z,2025-01-18T17:31:56Z,5463121953,141,5.3,5463121949,56,Right,5463121951,140,75.5,5463121957,213,3.72,5463121955,212,8.3,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586127,10,45,1,0,50,8l30dsub3sutr6j3ruvk650xc,0,18.5,93.2,2025-01-18T17:31:55.611Z,2025-01-18T17:48:16Z,5463121917,56,Back,5463122115,233,13,5463121919,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586143,13,3,1,0,50,7kt37xy93vjy6wac8vq6fqz3g,1,83.1,7.9,2025-01-18T17:31:55.611Z,2025-01-18T17:31:58Z,5463122079,233,10,5463122023,286,,5463122021,56,Right,,,,,,,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586213,14,1,1,0,51,7kt37xy93vjy6wac8vq6fqz3g,0,82,6.4,2025-01-18T17:31:57.093Z,2025-01-18T17:48:24Z,5463122407,141,20.6,5463122405,140,79.5,5463122409,212,10.0,5463122411,213,1.84,5463122403,56,Right,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586163,11,49,1,0,52,8l30dsub3sutr6j3ruvk650xc,1,13.5,85.9,2025-01-18T17:31:57.867Z,2025-01-18T17:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586193,12,1,1,0,52,8l30dsub3sutr6j3ruvk650xc,1,13.5,85.9,2025-01-18T17:31:58.171Z,2025-01-18T17:32:00Z,5463122293,212,9.1,5463122285,140,21.3,5463122289,141,91.8,5463122297,213,0.46,5463122283,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586201,13,1,1,0,54,8l30dsub3sutr6j3ruvk650xc,0,21.3,91.8,2025-01-18T17:31:59.884Z,2025-01-18T17:49:10Z,5463122353,213,6.24,5463122345,141,91.2,5463122335,56,Back,5463122349,212,9.0,5463122341,140,29.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766603733,125,49,1,0,54,7kt37xy93vjy6wac8vq6fqz3g,1,64.1,14.6,2025-01-18T17:31:59.897Z,2025-01-18T17:50:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586291,16,1,1,0,55,7kt37xy93vjy6wac8vq6fqz3g,1,66.1,26.2,2025-01-18T17:32:00.406Z,2025-01-18T17:50:39Z,5463122829,213,5.55,5463122825,141,12.3,5463122823,140,76.0,5463122821,56,Right,5463122827,212,14.0,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586247,15,43,1,0,55,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2025-01-18T17:32:00.693Z,2025-01-18T17:53:55Z,5463122589,141,18.3,5463122585,56,Right,5463122593,213,3.74,5463122591,212,8.8,5463233143,144,1,5463122587,140,66.2,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586303,17,1,1,0,58,7kt37xy93vjy6wac8vq6fqz3g,0,79.1,7.1,2025-01-18T17:32:04.109Z,2025-01-18T17:54:01Z,5463122871,213,1.95,5463122869,212,8.2,5463122861,56,Right,5463122865,141,18.3,5463122863,140,76.2,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586273,14,61,1,0,59,8l30dsub3sutr6j3ruvk650xc,1,28.8,96.9,2025-01-18T17:32:05.082Z,2025-01-18T17:54:00Z,5463122757,56,Back,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766607499,151,1,1,1,1,7kt37xy93vjy6wac8vq6fqz3g,1,59.5,9.6,2025-01-18T17:32:06.953Z,2025-01-18T17:54:44Z,5463236193,141,9.4,5463236189,56,Right,5463236191,140,69.4,5463236197,213,6.27,5463236195,212,10.4,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586355,15,83,1,1,1,8l30dsub3sutr6j3ruvk650xc,0,20.7,96.8,2025-01-18T17:32:07.179Z,2025-01-18T17:54:19Z,5463234499,399,1haq2mkmbebj3jbt0z2jom4lx,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586457,18,1,1,1,2,7kt37xy93vjy6wac8vq6fqz3g,0,76.2,8.2,2025-01-18T17:32:07.453Z,2025-01-18T17:54:18Z,5463123701,212,10.3,5463123697,140,83.4,5463123695,56,Right,5463123699,141,0.0,5463123703,213,5.54,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586369,16,5,1,1,4,8l30dsub3sutr6j3ruvk650xc,1,16.4,102,2025-01-18T17:32:09.347Z,2025-01-18T18:09:47Z,5463234173,233,19,5463123181,347,,5463123179,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586467,19,5,1,1,4,7kt37xy93vjy6wac8vq6fqz3g,0,83.6,-2,2025-01-18T17:32:09.347Z,2025-01-18T18:09:47Z,5463123775,347,,5463234319,233,16,5463123773,56,Right,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586513,17,1,1,1,8,8l30dsub3sutr6j3ruvk650xc,1,14.9,100,2025-01-18T17:32:14.123Z,2025-01-18T17:32:15Z,5463123983,140,13.8,5463123977,107,,5463123989,213,4.59,5463123981,56,Back,5463123985,141,87.5,5463123987,212,9.3,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586537,18,1,1,1,10,8l30dsub3sutr6j3ruvk650xc,1,13.8,87.5,2025-01-18T17:32:15.307Z,2025-01-18T17:32:16Z,5463124097,56,Back,5463124103,141,98.4,5463124107,212,7.4,5463124101,140,14.5,5463124111,213,1.47,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586551,19,1,1,1,10,8l30dsub3sutr6j3ruvk650xc,1,14.5,98.4,2025-01-18T17:32:16.203Z,2025-01-18T17:32:17Z,5463124189,213,4.71,5463124185,141,87.2,5463124187,212,7.6,5463124179,140,14.5,5463124175,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586597,20,1,1,1,11,8l30dsub3sutr6j3ruvk650xc,1,14.5,87.2,2025-01-18T17:32:16.667Z,2025-01-18T17:32:18Z,5463124347,213,3.34,5463124341,140,2.9,5463124339,56,Back,5463124343,141,83.6,5463124345,212,12.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586661,21,1,1,1,13,8l30dsub3sutr6j3ruvk650xc,1,2.9,81.8,2025-01-18T17:32:18.363Z,2025-01-18T17:56:02Z,5463124625,140,3.6,5463124631,212,21.2,5463124629,141,50.7,5463124621,56,Back,5463124633,213,4.75,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586769,22,1,1,1,16,8l30dsub3sutr6j3ruvk650xc,1,3.6,50.9,2025-01-18T17:32:21.627Z,2025-01-18T17:32:29Z,5463125179,140,13.5,5463125185,213,5.31,5463125183,212,18.4,5463125177,56,Back,5463125181,141,28.6,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586815,23,1,1,1,25,8l30dsub3sutr6j3ruvk650xc,1,24.8,34.9,2025-01-18T17:32:30.635Z,2025-01-18T17:56:08Z,5463125421,56,Back,5463125427,212,20.7,5463125423,140,33.3,5463125429,213,1.12,5463125425,141,62.3,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586859,24,1,1,1,27,8l30dsub3sutr6j3ruvk650xc,1,32.9,63.7,2025-01-18T17:32:32.571Z,2025-01-18T17:56:15Z,5463125633,141,55.1,5463125635,212,7.9,5463125637,213,5.45,5463125631,140,38.0,5463125629,56,Back,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586897,25,1,1,1,30,8l30dsub3sutr6j3ruvk650xc,1,40.5,66.9,2025-01-18T17:32:35.659Z,2025-01-18T17:32:38Z,5463125873,141,74.7,5463125869,56,Back,5463125871,140,30.5,5463125875,212,11.8,5463125877,213,2.67,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766586941,26,1,1,1,33,8l30dsub3sutr6j3ruvk650xc,1,31.2,75.4,2025-01-18T17:32:38.283Z,2025-01-18T17:56:25Z,5463126109,212,25.1,5463126105,140,50.4,5463126111,213,0.64,5463126107,141,97.4,5463126103,56,Left,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587039,27,1,1,1,35,8l30dsub3sutr6j3ruvk650xc,1,50.4,97.4,2025-01-18T17:32:40.556Z,2025-01-18T17:32:46Z,5463126619,56,Left,5463126625,141,84.8,5463126629,213,5.46,5463126623,140,58.0,5463126627,212,11.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587065,28,43,1,1,41,8l30dsub3sutr6j3ruvk650xc,1,0,0,2025-01-18T17:32:46.332Z,2025-01-18T17:56:35Z,5463126741,141,100.0,5463126739,140,70.3,5463126745,213,0.83,5463126737,56,Left,5463242561,144,1,5463126743,212,12.2,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587227,30,4,1,1,41,8l30dsub3sutr6j3ruvk650xc,1,62.4,90.4,2025-01-18T17:32:46.956Z,2025-01-18T17:32:59Z,5463127523,152,,5463127775,233,21,5463127521,56,Left,5463127531,286,,5463127527,265,,5463127519,13,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587237,21,4,1,1,41,7kt37xy93vjy6wac8vq6fqz3g,0,37.6,9.6,2025-01-18T17:32:46.957Z,2025-01-18T18:09:54Z,5463127671,152,,5463127669,56,Back,5463127673,265,,5463127967,233,30,5463127667,13,,5463127675,285,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587073,29,43,1,1,41,8l30dsub3sutr6j3ruvk650xc,1,0,0,2025-01-18T17:32:47.100Z,2025-01-18T17:32:57Z,5463127747,144,5,5463126761,56,Left,5463126763,347,0,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587135,20,43,1,1,45,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2025-01-18T17:32:50.327Z,2025-01-18T17:32:54Z,5463127057,347,0,5463127105,233,29,5463127055,56,Back,5463127499,144,5,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587805,31,1,1,2,20,8l30dsub3sutr6j3ruvk650xc,0,60.9,91.8,2025-01-18T17:33:26.043Z,2025-01-18T17:33:29Z,5463130445,141,54.2,5463130449,213,5.51,5463130433,2,,5463130447,212,36.6,5463130435,5,,5463130439,152,,5463130441,56,Center,5463130451,1,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,5463130443,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2766610021,170,12,1,2,22,7kt37xy93vjy6wac8vq6fqz3g,1,13,44.4,2025-01-18T17:33:28.146Z,2025-01-18T17:58:58Z,5463250547,212,9.4,5463250545,141,42.5,5463250549,213,6.15,5463250541,56,Back,5463250543,140,21.9,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587889,22,49,1,2,27,7kt37xy93vjy6wac8vq6fqz3g,1,27.1,36,2025-01-18T17:33:33.078Z,2025-01-18T17:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587911,23,1,1,2,28,7kt37xy93vjy6wac8vq6fqz3g,0,25.6,37.9,2025-01-18T17:33:33.734Z,2025-01-18T17:33:35Z,5463131023,141,27.4,5463131027,213,6.08,5463131025,212,35.2,5463131019,56,Center,5463131021,140,58.4,5463131029,1,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766587929,32,49,1,2,30,8l30dsub3sutr6j3ruvk650xc,1,31.6,65.4,2025-01-18T17:33:35.931Z,2025-01-18T17:33:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766588099,33,1,1,2,31,8l30dsub3sutr6j3ruvk650xc,1,31.6,65.4,2025-01-18T17:33:36.507Z,2025-01-18T17:33:46Z,5463132119,212,23.7,5463132117,141,42.5,5463132121,213,3.86,5463132115,140,14.6,5463132113,56,Back,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
