id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2735203239,10,1,1,0,22,dcdnoyf6kzhj46iyfm7xq43fy,1,46,8.9,2024-10-19T11:30:38.830Z,2024-10-19T11:30:42Z,5292455277,140,30.1,5292455283,213,2.86,5292455279,141,15.9,5292455281,212,17.4,5292455275,56,Back,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203339,11,1,1,0,25,dcdnoyf6kzhj46iyfm7xq43fy,1,29.1,18.6,2024-10-19T11:30:42.478Z,2024-10-19T11:30:47Z,5292455793,141,42.4,5292455795,212,16.4,5292455789,56,Back,5292455791,140,26.8,5292455797,213,1.72,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203363,12,1,1,0,31,dcdnoyf6kzhj46iyfm7xq43fy,1,30.1,54,2024-10-19T11:30:47.806Z,2024-10-19T11:30:49Z,5292455891,140,30.0,5292455897,213,4.71,5292455895,212,16.9,5292455893,141,29.2,5292455889,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203425,13,1,1,0,32,dcdnoyf6kzhj46iyfm7xq43fy,1,30.6,27,2024-10-19T11:30:49.470Z,2024-10-19T11:30:54Z,5292456227,56,Back,5292456231,141,4.0,5292456229,140,35.2,5292456235,213,5.01,5292456233,212,16.4,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203495,14,1,1,0,37,dcdnoyf6kzhj46iyfm7xq43fy,1,28.4,14.3,2024-10-19T11:30:54.446Z,2024-10-19T11:30:59Z,5292456625,213,2.36,5292456623,212,21.2,5292456619,140,14.1,5292456621,141,36.3,5292456617,56,Back,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203651,15,1,1,0,42,dcdnoyf6kzhj46iyfm7xq43fy,1,13.4,42.8,2024-10-19T11:30:59.246Z,2024-10-19T11:31:07Z,5292457429,140,20.0,5292457435,213,5.92,5292457433,212,7.4,5292457427,56,Back,5292457431,141,38.9,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203681,16,1,1,0,51,dcdnoyf6kzhj46iyfm7xq43fy,1,26.7,54,2024-10-19T11:31:07.822Z,2024-10-19T11:31:10Z,5292457569,212,14.6,5292457563,56,Back,5292457565,140,23.9,5292457571,213,1.77,5292457567,141,75.1,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203741,17,1,1,0,53,dcdnoyf6kzhj46iyfm7xq43fy,1,24.6,73.2,2024-10-19T11:31:09.918Z,2024-10-19T11:31:13Z,5292457877,141,63.1,5292457881,213,3.61,5292457875,140,11.7,5292457873,56,Back,5292457879,212,15.2,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203887,18,1,1,0,56,dcdnoyf6kzhj46iyfm7xq43fy,1,11.2,59.4,2024-10-19T11:31:13.727Z,2024-10-19T11:31:23Z,5292458659,213,5.32,5292458641,56,Back,5292458645,140,15.1,5292458653,212,7.2,5292458649,141,50.7,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735203969,19,1,1,1,6,dcdnoyf6kzhj46iyfm7xq43fy,1,18.7,46.7,2024-10-19T11:31:23.502Z,2024-10-19T11:31:29Z,5292459067,141,54.9,5292459071,213,2.50,5292459063,56,Back,5292459065,140,11.6,5292459069,212,9.3,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204009,20,1,1,1,12,dcdnoyf6kzhj46iyfm7xq43fy,1,14.7,51.5,2024-10-19T11:31:29.390Z,2024-10-19T11:31:32Z,5292459285,212,4.5,5292459283,141,44.9,5292459279,56,Back,5292459281,140,14.9,5292459287,213,4.76,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204039,21,1,1,1,15,dcdnoyf6kzhj46iyfm7xq43fy,0,14.5,42.5,2024-10-19T11:31:32.190Z,2024-10-19T11:31:34Z,5292459441,56,Center,5292459447,212,38.9,5292459439,155,,5292459443,140,50.6,5292459445,141,29.5,5292459451,1,,5292459449,213,6.05,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204081,3,1,1,1,20,axwnneoekq2f2yq6r1l704y96,0,40.9,75.4,2024-10-19T11:31:36.970Z,2024-10-19T11:31:49Z,5292459659,212,16.9,5292459653,56,Left,5292459655,140,56.6,5292459661,213,0.22,5292459657,141,80.9,5292459651,3,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204097,22,1,1,1,20,dcdnoyf6kzhj46iyfm7xq43fy,1,43.8,22.8,2024-10-19T11:31:37.134Z,2024-10-19T11:31:38Z,5292459705,56,Right,5292459709,141,15.2,5292459711,212,12.9,5292459707,140,55.1,5292459713,213,5.87,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204109,23,61,1,1,22,dcdnoyf6kzhj46iyfm7xq43fy,0,60,3.9,2024-10-19T11:31:38.782Z,2024-10-19T11:41:36Z,5292459741,56,Right,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204177,4,5,1,1,23,axwnneoekq2f2yq6r1l704y96,1,32.2,101.7,2024-10-19T11:31:40.718Z,2024-10-19T12:39:00Z,5292460677,233,24,5292460193,56,Back,5292460195,347,,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204237,24,5,1,1,23,dcdnoyf6kzhj46iyfm7xq43fy,0,67.8,-1.7,2024-10-19T11:31:40.718Z,2024-10-19T12:39:01Z,5292460577,56,Right,5292460709,233,4,5292460579,347,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204281,5,1,1,1,36,axwnneoekq2f2yq6r1l704y96,0,26.2,100,2024-10-19T11:31:53.276Z,2024-10-19T11:31:55Z,5292460851,56,Back,5292460849,107,,5292460861,212,24.9,5292460855,140,47.2,5292460865,1,,5292460863,213,5.80,5292460859,141,84.8,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204309,25,44,1,1,40,dcdnoyf6kzhj46iyfm7xq43fy,1,57.5,12.9,2024-10-19T11:31:57.166Z,2024-10-19T12:35:11Z,5292461183,233,6,5292460993,286,,5292460991,56,Right,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204341,6,44,1,1,40,axwnneoekq2f2yq6r1l704y96,0,42.5,87.1,2024-10-19T11:31:57.167Z,2024-10-19T12:35:11Z,5292461151,56,Back,5292461153,285,,5292461201,233,25,,,,,,,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204331,26,1,1,1,40,dcdnoyf6kzhj46iyfm7xq43fy,1,56.8,5.8,2024-10-19T11:31:57.582Z,2024-10-19T11:31:58Z,5292461097,141,12.9,5292461099,212,4.9,5292461085,3,,5292461101,213,1.72,5292461089,56,Right,5292461093,140,56.1,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204363,27,1,1,1,41,dcdnoyf6kzhj46iyfm7xq43fy,1,56.1,13.8,2024-10-19T11:31:58.399Z,2024-10-19T11:41:56Z,5292461277,141,13.8,5292461275,140,42.5,5292461273,56,Back,5292461281,213,3.14,5292461279,212,14.3,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204371,28,49,1,1,43,dcdnoyf6kzhj46iyfm7xq43fy,1,40.5,14,2024-10-19T11:32:00.430Z,2024-10-19T11:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204395,29,1,1,1,43,dcdnoyf6kzhj46iyfm7xq43fy,1,39.5,15,2024-10-19T11:32:00.719Z,2024-10-19T11:32:02Z,5292461443,213,2.11,5292461439,141,40.7,5292461435,56,Back,5292461441,212,20.4,5292461437,140,29.5,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204475,30,1,1,1,45,dcdnoyf6kzhj46iyfm7xq43fy,1,29.6,41.6,2024-10-19T11:32:02.494Z,2024-10-19T11:32:08Z,5292461781,213,5.33,5292461765,56,Back,5292461773,141,34.5,5292461777,212,5.9,5292461767,140,32.9,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204499,31,1,1,1,51,dcdnoyf6kzhj46iyfm7xq43fy,1,32.8,33,2024-10-19T11:32:07.966Z,2024-10-19T11:32:09Z,5292461909,56,Back,5292461915,212,15.5,5292461913,141,10.3,5292461911,140,33.9,5292461917,213,4.79,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204555,32,1,1,1,52,dcdnoyf6kzhj46iyfm7xq43fy,1,32.7,8.5,2024-10-19T11:32:09.214Z,2024-10-19T11:32:12Z,5292462147,56,Back,5292462153,212,25.6,5292462155,213,2.02,5292462149,140,22.2,5292462151,141,42.5,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204647,33,1,1,1,56,dcdnoyf6kzhj46iyfm7xq43fy,1,24.4,43.6,2024-10-19T11:32:12.814Z,2024-10-19T11:32:18Z,5292462587,56,Back,5292462591,141,70.0,5292462589,140,26.6,5292462593,212,18.1,5292462595,213,1.44,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204719,34,1,1,2,1,dcdnoyf6kzhj46iyfm7xq43fy,1,28.5,67.8,2024-10-19T11:32:18.206Z,2024-10-19T11:32:22Z,5292462999,141,53.3,5292463003,212,14.9,5292462997,140,39.2,5292462993,56,Back,5292463007,213,5.56,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204733,35,1,1,2,5,dcdnoyf6kzhj46iyfm7xq43fy,0,42.2,70.3,2024-10-19T11:32:22.414Z,2024-10-19T11:32:23Z,5292463099,56,Left,5292463105,212,21.5,5292463103,141,90.6,5292463101,140,57.9,5292463107,213,0.70,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204743,7,8,1,2,7,axwnneoekq2f2yq6r1l704y96,1,41.5,16.5,2024-10-19T11:32:24.715Z,2024-10-19T11:32:24Z,5292463167,56,Back,,,,,,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204839,36,1,1,2,10,dcdnoyf6kzhj46iyfm7xq43fy,1,39.6,69,2024-10-19T11:32:27.518Z,2024-10-19T11:32:29Z,5292463651,141,66.0,5292463649,140,30.6,5292463647,56,Back,5292463655,213,3.35,5292463653,212,9.7,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735204931,37,1,1,2,13,dcdnoyf6kzhj46iyfm7xq43fy,1,31.4,67.6,2024-10-19T11:32:29.854Z,2024-10-19T11:32:34Z,5292464171,56,Back,5292464205,141,84.8,5292464207,212,12.0,5292464173,140,33.8,5292464209,213,1.36,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205055,38,1,1,2,18,dcdnoyf6kzhj46iyfm7xq43fy,1,38.3,82.6,2024-10-19T11:32:34.830Z,2024-10-19T11:32:40Z,5292464769,212,12.9,5292464771,213,4.04,5292464767,141,67.8,5292464761,56,Back,5292464765,140,30.6,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205109,39,1,1,2,23,dcdnoyf6kzhj46iyfm7xq43fy,1,32.7,57.9,2024-10-19T11:32:40.590Z,2024-10-19T11:32:43Z,5292464975,212,13.0,5292464973,141,38.9,5292464977,213,4.59,5292464971,140,31.2,5292464969,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205187,40,1,1,2,26,dcdnoyf6kzhj46iyfm7xq43fy,1,31.6,38.2,2024-10-19T11:32:43.054Z,2024-10-19T11:32:46Z,5292465357,141,47.2,5292465355,140,34.5,5292465353,56,Back,5292465361,213,1.11,5292465359,212,6.8,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205173,8,83,1,2,28,axwnneoekq2f2yq6r1l704y96,0,67.2,61.2,2024-10-19T11:32:45.122Z,2024-10-19T11:44:56Z,5292465677,399,dedol1cdecfmywapqdnndxucp,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205199,41,4,1,2,29,dcdnoyf6kzhj46iyfm7xq43fy,1,32.4,42.2,2024-10-19T11:32:46.510Z,2024-10-19T11:32:49Z,5292465599,233,9,5292465559,285,,5292465557,152,,5292465551,13,,5292465553,295,,5292465555,56,Back,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205207,9,4,1,2,29,axwnneoekq2f2yq6r1l704y96,0,67.6,57.8,2024-10-19T11:32:46.511Z,2024-10-19T12:18:45Z,5292465651,233,41,5292465507,56,Center,5292465951,295,,5292465511,152,,5292465517,286,,5292465505,13,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205291,42,1,1,2,32,dcdnoyf6kzhj46iyfm7xq43fy,1,33.9,38,2024-10-19T11:32:49.550Z,2024-10-19T11:32:52Z,5292465923,140,29.1,5292465925,141,59.6,5292465929,213,1.90,5292465917,5,,5292465919,152,,5292465927,212,15.5,5292465921,56,Back,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205313,43,1,1,2,35,dcdnoyf6kzhj46iyfm7xq43fy,0,32.6,64.4,2024-10-19T11:32:51.982Z,2024-10-19T11:32:57Z,5292466041,212,26.0,5292466039,141,100.0,5292466045,213,1.30,5292466035,140,39.3,5292466031,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205359,10,5,1,2,36,axwnneoekq2f2yq6r1l704y96,1,58.8,-1.8,2024-10-19T11:32:53.598Z,2024-10-19T12:39:01Z,5292466343,233,44,5292466299,56,Right,5292466301,347,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205329,44,5,1,2,36,dcdnoyf6kzhj46iyfm7xq43fy,0,41.2,101.8,2024-10-19T11:32:53.598Z,2024-10-19T11:32:58Z,5292466111,56,Back,5292466395,233,10,5292466113,347,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205691,11,1,1,2,54,axwnneoekq2f2yq6r1l704y96,0,57.1,0,2024-10-19T11:33:10.986Z,2024-10-19T11:33:14Z,5292467969,213,0.26,5292467965,141,8.5,5292467963,140,82.5,5292467959,107,,5292467971,1,,5292467967,212,27.6,5292467961,56,Right,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205725,45,12,1,2,59,dcdnoyf6kzhj46iyfm7xq43fy,1,13.5,92.7,2024-10-19T11:33:15.759Z,2024-10-19T11:33:17Z,5292468137,213,1.00,5292468341,167,,5292468187,15,,5292468135,212,7.0,5292468125,56,Back,5292468133,141,100.0,5292468129,140,17.1,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205729,12,5,1,2,59,axwnneoekq2f2yq6r1l704y96,1,80.8,-1.5,2024-10-19T11:33:16.073Z,2024-10-19T12:39:01Z,5292468285,233,46,5292468143,56,Right,5292468145,347,,,,,,,,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735205741,46,5,1,2,59,dcdnoyf6kzhj46iyfm7xq43fy,0,19.2,101.5,2024-10-19T11:33:16.073Z,2024-10-19T12:39:02Z,5292468207,56,Back,5292468393,233,12,5292468209,347,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
