id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/9/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2756866199,8,1,1,0,14,7kt37xy93vjy6wac8vq6fqz3g,1,62,5.3,2024-12-08T13:00:40.818Z,2024-12-08T13:00:45Z,5410506721,140,41.5,5410506723,141,10.1,5410506725,212,21.8,5410506719,56,Back,5410506727,213,2.99,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866231,9,1,1,0,18,7kt37xy93vjy6wac8vq6fqz3g,1,37.6,22.4,2024-12-08T13:00:45.474Z,2024-12-08T13:00:47Z,5410506883,212,22.0,5410506877,56,Back,5410506879,140,33.6,5410506881,141,54.2,5410506885,213,1.76,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866267,10,1,1,0,20,7kt37xy93vjy6wac8vq6fqz3g,1,33.6,54.2,2024-12-08T13:00:46.962Z,2024-12-08T13:00:50Z,5410507099,140,34.8,5410507105,213,4.78,5410507097,56,Back,5410507103,212,17.5,5410507101,141,28.6,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866331,11,1,1,0,23,7kt37xy93vjy6wac8vq6fqz3g,1,36.9,24.7,2024-12-08T13:00:50.194Z,2024-12-08T13:00:54Z,5410507509,213,5.99,5410507505,212,36.1,5410507497,56,Right,5410507503,141,9.5,5410507511,1,,5410507495,155,,5410507499,140,69.8,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866355,12,1,1,0,27,7kt37xy93vjy6wac8vq6fqz3g,1,71.4,5.6,2024-12-08T13:00:54.034Z,2024-12-08T13:00:56Z,5410507631,213,0.05,5410507625,140,82.4,5410507629,212,11.6,5410507621,56,Right,5410507627,141,6.5,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866365,13,1,1,0,29,7kt37xy93vjy6wac8vq6fqz3g,1,82.4,6.5,2024-12-08T13:00:55.905Z,2024-12-08T13:00:57Z,5410507697,213,1.04,5410507689,56,Center,5410507695,212,18.2,5410507691,140,91.2,5410507693,141,29.5,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866371,14,1,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,0,91.2,29.5,2024-12-08T13:00:56.882Z,2024-12-08T13:00:57Z,5410507721,140,89.3,5410507723,141,41.8,5410507719,56,Center,5410507725,212,8.6,5410507727,213,1.80,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866351,4,61,1,0,31,9ijyncrxsejz505dbadwr1dir,1,16.5,83.8,2024-12-08T13:00:57.700Z,2024-12-08T13:13:36Z,5410507609,56,Back,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866417,5,8,1,0,33,9ijyncrxsejz505dbadwr1dir,1,15.6,54.3,2024-12-08T13:00:59.757Z,2024-12-08T13:00:59Z,5410507955,56,Back,,,,,,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866439,6,49,1,0,35,9ijyncrxsejz505dbadwr1dir,1,9.8,54.6,2024-12-08T13:01:01.836Z,2024-12-08T13:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866457,7,1,1,0,35,9ijyncrxsejz505dbadwr1dir,1,9.8,54.6,2024-12-08T13:01:02.012Z,2024-12-08T13:01:02Z,5410508181,141,35.1,5410508177,140,14.4,5410508185,212,14.1,5410508173,56,Back,5410508187,213,5.06,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866509,8,1,1,0,36,9ijyncrxsejz505dbadwr1dir,1,14.4,35.1,2024-12-08T13:01:02.765Z,2024-12-08T13:01:05Z,5410508431,56,Back,5410508433,140,27.0,5410508435,141,21.2,5410508437,212,16.3,5410508439,213,5.66,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866557,9,1,1,0,39,9ijyncrxsejz505dbadwr1dir,1,27.1,27.6,2024-12-08T13:01:05.629Z,2024-12-08T13:01:08Z,5410508683,141,23.6,5410508681,140,13.2,5410508679,56,Back,5410508685,212,14.8,5410508687,213,3.33,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866573,10,3,1,0,41,9ijyncrxsejz505dbadwr1dir,1,13,28,2024-12-08T13:01:08.477Z,2024-12-08T13:01:12Z,5410508771,285,,5410508769,56,Back,5410508791,233,15,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866569,15,45,1,0,41,7kt37xy93vjy6wac8vq6fqz3g,0,87,72,2024-12-08T13:01:08.477Z,2024-12-08T13:01:12Z,5410508799,233,10,5410508753,56,Center,5410508755,286,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866611,11,1,1,0,43,9ijyncrxsejz505dbadwr1dir,1,14.9,35.5,2024-12-08T13:01:09.693Z,2024-12-08T13:01:12Z,5410508971,140,5.2,5410508973,141,49.6,5410508977,213,2.39,5410508975,212,14.0,5410508969,56,Back,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866677,12,1,1,0,46,9ijyncrxsejz505dbadwr1dir,1,5.1,48.4,2024-12-08T13:01:12.845Z,2024-12-08T13:01:19Z,5410509325,213,4.90,5410509319,140,8.8,5410509317,56,Back,5410509321,141,18.0,5410509323,212,21.0,,,,,,,,,,ai2jlzvprjrgdyvkgo5kqfl2i,E. Heeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866693,13,1,1,0,52,9ijyncrxsejz505dbadwr1dir,1,10.8,10.7,2024-12-08T13:01:18.908Z,2024-12-08T13:01:19Z,5410509387,155,,5410509395,212,22.4,5410509389,56,Back,5410509397,213,6.07,5410509393,141,3.8,5410509391,140,31.7,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866699,14,1,1,0,53,9ijyncrxsejz505dbadwr1dir,0,31.7,3.8,2024-12-08T13:01:19.676Z,2024-12-08T13:01:20Z,5410509419,141,7.3,5410509417,140,33.0,5410509415,56,Back,5410509421,212,2.7,5410509423,213,1.05,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866745,15,4,1,0,54,9ijyncrxsejz505dbadwr1dir,1,33.8,11.1,2024-12-08T13:01:21.521Z,2024-12-08T13:01:29Z,5410509911,10,,5410509913,56,Back,5410509935,233,16,5410509915,152,,5410509939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866729,16,4,1,0,54,7kt37xy93vjy6wac8vq6fqz3g,0,66.2,88.9,2024-12-08T13:01:21.522Z,2024-12-08T13:01:30Z,5410509651,152,,5410509647,56,Left,5410509955,233,15,5410509655,285,,5410509643,10,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866877,16,1,1,1,4,9ijyncrxsejz505dbadwr1dir,1,39.8,14,2024-12-08T13:01:30.621Z,2024-12-08T13:01:32Z,5410510333,56,Back,5410510331,152,,5410510341,213,2.32,5410510335,140,27.4,5410510339,212,19.1,5410510337,141,34.6,5410510329,5,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866925,17,1,1,1,6,9ijyncrxsejz505dbadwr1dir,1,27.4,34.6,2024-12-08T13:01:32.669Z,2024-12-08T13:01:36Z,5410510631,213,1.54,5410510623,140,27.8,5410510619,56,Back,5410510629,212,15.8,5410510627,141,57.8,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756866997,18,1,1,1,9,9ijyncrxsejz505dbadwr1dir,1,27.8,57.8,2024-12-08T13:01:35.917Z,2024-12-08T13:01:39Z,5410511007,212,21.5,5410511001,56,Back,5410511003,140,37.7,5410511009,213,1.06,5410511005,141,85.4,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867029,19,1,1,1,12,9ijyncrxsejz505dbadwr1dir,1,37.7,85.4,2024-12-08T13:01:39.516Z,2024-12-08T13:01:41Z,5410511159,140,28.0,5410511165,213,4.02,5410511157,56,Back,5410511161,141,67.3,5410511163,212,16.0,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867111,20,1,1,1,14,9ijyncrxsejz505dbadwr1dir,1,28,67.3,2024-12-08T13:01:41.196Z,2024-12-08T13:01:44Z,5410511641,213,3.88,5410511631,56,Back,5410511639,212,19.8,5410511637,141,47.6,5410511635,140,14.1,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867143,21,1,1,1,18,9ijyncrxsejz505dbadwr1dir,1,14.2,46.9,2024-12-08T13:01:44.861Z,2024-12-08T13:01:46Z,5410511835,56,Back,5410511839,141,28.2,5410511843,213,4.91,5410511841,212,13.0,5410511837,140,16.6,,,,,,,,,,ai2jlzvprjrgdyvkgo5kqfl2i,E. Heeps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867223,22,1,1,1,20,9ijyncrxsejz505dbadwr1dir,1,16.6,28.2,2024-12-08T13:01:46.717Z,2024-12-08T13:01:52Z,5410512261,141,8.8,5410512263,212,14.4,5410512259,140,22.0,5410512265,213,5.12,5410512257,56,Back,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867389,23,1,1,1,25,9ijyncrxsejz505dbadwr1dir,1,32.6,31,2024-12-08T13:01:52.204Z,2024-12-08T13:02:01Z,5410513097,141,79.9,5410513093,56,Back,5410513091,155,,5410513103,1,,5410513101,213,1.29,5410513095,140,41.7,5410513099,212,34.6,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867447,24,1,1,1,34,9ijyncrxsejz505dbadwr1dir,1,72,68.8,2024-12-08T13:02:01.468Z,2024-12-08T13:02:05Z,5410513395,212,20.6,5410513389,56,Center,5410513397,213,0.06,5410513391,140,91.6,5410513393,141,70.5,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867489,25,1,1,1,39,9ijyncrxsejz505dbadwr1dir,1,91.6,70.5,2024-12-08T13:02:05.612Z,2024-12-08T13:02:49Z,5410517105,210,15,5410513639,213,4.61,5410513635,141,40.4,5410517107,154,,5410513633,140,89.6,5410513631,56,Center,5410513637,212,20.6,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867495,26,15,1,1,40,9ijyncrxsejz505dbadwr1dir,1,89.6,40.4,2024-12-08T13:02:06.861Z,2024-12-08T13:49:25Z,5410517143,55,25,5410794705,20,,5410517137,29,,5410517153,139,,5410517159,146,95.0,5410517155,100,,5410517141,154,,5410513659,22,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,5410517149,103,19,5410517151,314,5410513661,17,5410517161,147,45.5,5410517147,102,50.2,5410517157,82,5410517165,231,48.7,5410513663,56,Center,5410517163,230,99.7,5410517131,78,,,,,,,,
2756867803,27,2,1,1,44,9ijyncrxsejz505dbadwr1dir,1,87.7,42.8,2024-12-08T13:02:11.458Z,2024-12-08T13:13:27Z,5410515351,7,9zdmc8v5sfrv9z7da49odn4a2,5410515353,56,Center,5410515323,141,44.0,5410515321,140,95.5,,,,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756867531,17,55,1,1,44,7kt37xy93vjy6wac8vq6fqz3g,1,8.2,51,2024-12-08T13:02:11.459Z,2024-12-08T13:02:11Z,,,,,,,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868079,18,1,1,2,17,7kt37xy93vjy6wac8vq6fqz3g,1,5.9,50.7,2024-12-08T13:02:43.924Z,2024-12-08T13:02:45Z,5410516785,213,4.52,5410516773,56,Back,5410516777,140,4.6,5410516783,212,7.2,5410516765,5,,5410516781,141,40.3,5410516769,241,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868169,19,1,1,2,18,7kt37xy93vjy6wac8vq6fqz3g,1,5.1,38.2,2024-12-08T13:02:45.524Z,2024-12-08T13:02:51Z,5410517299,213,5.38,5410517295,141,5.6,5410517297,212,28.3,5410517291,56,Back,5410517293,140,21.9,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868183,20,1,1,2,24,7kt37xy93vjy6wac8vq6fqz3g,0,27.3,0.8,2024-12-08T13:02:51.206Z,2024-12-08T13:02:52Z,5410517399,155,,5410517401,56,Right,5410517403,140,60.5,5410517411,1,,5410517407,212,35.2,5410517409,213,0.14,5410517405,141,8.0,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868207,28,1,1,2,26,9ijyncrxsejz505dbadwr1dir,0,38.9,78.4,2024-12-08T13:02:52.716Z,2024-12-08T13:02:53Z,5410517529,141,80.6,5410517525,140,53.8,5410517517,157,,5410517533,213,0.10,5410517531,212,15.7,5410517535,1,,5410517521,56,Left,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868261,21,1,1,2,28,7kt37xy93vjy6wac8vq6fqz3g,1,46.4,7.6,2024-12-08T13:02:54.773Z,2024-12-08T13:02:56Z,5410517767,56,Right,5410517775,213,0.00,5410517769,140,57.4,5410517771,141,7.6,5410517773,212,11.6,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868347,22,1,1,2,29,7kt37xy93vjy6wac8vq6fqz3g,1,57.4,7.6,2024-12-08T13:02:56.244Z,2024-12-08T13:03:00Z,5410518247,212,10.9,5410518241,56,Back,5410518243,140,47.5,5410518245,141,2.8,5410518251,213,3.45,,,,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868361,23,1,1,2,34,7kt37xy93vjy6wac8vq6fqz3g,1,47.3,3.2,2024-12-08T13:03:00.709Z,2024-12-08T13:03:02Z,5410518335,212,18.7,5410518329,56,Back,5410518337,213,2.15,5410518333,141,26.2,5410518331,140,37.6,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868387,24,1,1,2,35,7kt37xy93vjy6wac8vq6fqz3g,1,36.6,29.4,2024-12-08T13:03:02.037Z,2024-12-08T13:03:03Z,5410518469,56,Back,5410518475,212,18.1,5410518477,213,1.76,5410518473,141,55.5,5410518471,140,33.3,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868429,25,1,1,2,37,7kt37xy93vjy6wac8vq6fqz3g,1,33.3,55.5,2024-12-08T13:03:03.828Z,2024-12-08T13:03:06Z,5410518719,140,33.9,5410518725,213,4.75,5410518717,56,Back,5410518721,141,32.2,5410518723,212,15.9,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868505,26,1,1,2,39,7kt37xy93vjy6wac8vq6fqz3g,1,36.4,27,2024-12-08T13:03:06.277Z,2024-12-08T13:03:12Z,5410519141,140,43.7,5410519143,141,4.3,5410519147,213,5.17,5410519145,212,17.2,5410519139,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868581,27,1,1,2,45,7kt37xy93vjy6wac8vq6fqz3g,1,52.9,6.5,2024-12-08T13:03:11.877Z,2024-12-08T13:03:16Z,5410519543,140,41.1,5410519541,56,Back,5410519545,141,16.2,5410519549,213,2.65,5410519547,212,14.0,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756868637,28,1,1,2,49,7kt37xy93vjy6wac8vq6fqz3g,1,39.6,24.4,2024-12-08T13:03:16.197Z,2024-12-08T13:03:19Z,5410519905,213,1.95,5410519897,140,34.2,5410519899,141,45.2,5410519901,212,15.2,5410519895,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
