id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,assist,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2743844085,8,74,1,0,14,8l30dsub3sutr6j3ruvk650xc,1,28,27,2024-11-03T16:33:39.663Z,2024-11-03T17:24:53Z,5339517727,285,,5339517725,56,Back,5339517743,233,3,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844111,9,1,1,0,16,8l30dsub3sutr6j3ruvk650xc,0,36.1,30.3,2024-11-03T16:33:42.134Z,2024-11-03T16:33:42Z,5339517911,141,33.0,5339517915,213,2.68,5339517907,56,Back,5339517913,212,4.1,5339517909,140,32.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844155,4,1,1,0,18,mjejb0x57ms54j9ry6s8njwh,1,78.3,63,2024-11-03T16:33:43.869Z,2024-11-03T16:33:45Z,5339518175,140,75.1,5339518173,56,Center,5339518181,213,4.12,5339518177,141,55.7,5339518179,212,6.0,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844163,5,49,1,0,20,mjejb0x57ms54j9ry6s8njwh,1,75,55.1,2024-11-03T16:33:45.183Z,2024-11-03T16:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844235,6,1,1,0,22,mjejb0x57ms54j9ry6s8njwh,0,75,55.1,2024-11-03T16:33:47.327Z,2024-11-03T16:33:49Z,5339518635,56,Center,5339518643,213,0.64,5339518633,155,,5339518639,141,74.1,5339518637,140,91.7,5339518641,212,21.8,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844263,10,49,1,0,25,8l30dsub3sutr6j3ruvk650xc,1,5.3,26.4,2024-11-03T16:33:50.167Z,2024-11-03T16:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844477,11,12,1,0,27,8l30dsub3sutr6j3ruvk650xc,1,2.2,24.4,2024-11-03T16:33:52.215Z,2024-11-03T16:33:58Z,5339519983,140,10.1,5339519987,212,16.6,5339519985,141,3.2,5339519989,213,5.23,5339519981,56,Back,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844371,7,49,1,0,29,mjejb0x57ms54j9ry6s8njwh,1,90.9,95,2024-11-03T16:33:54.318Z,2024-11-03T16:33:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844423,8,1,1,0,29,mjejb0x57ms54j9ry6s8njwh,1,90.9,95,2024-11-03T16:33:54.718Z,2024-11-03T16:33:56Z,5339519677,213,3.36,5339519671,140,76.3,5339519673,141,89.9,5339519675,212,15.7,5339519669,56,Left,,,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844469,9,1,1,0,31,mjejb0x57ms54j9ry6s8njwh,1,74.9,89.7,2024-11-03T16:33:56.590Z,2024-11-03T16:33:58Z,5339519921,212,8.7,5339519917,140,68.3,5339519915,56,Left,5339519919,141,82.0,5339519923,213,3.79,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844571,10,1,1,0,32,mjejb0x57ms54j9ry6s8njwh,1,66.7,81.2,2024-11-03T16:33:57.854Z,2024-11-03T16:34:01Z,5339520471,140,50.7,5339520477,213,3.29,5339520469,56,Center,5339520475,212,17.0,5339520473,141,77.6,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844683,11,1,1,0,36,mjejb0x57ms54j9ry6s8njwh,1,44.1,70.6,2024-11-03T16:34:01.726Z,2024-11-03T16:34:05Z,5339521013,140,42.9,5339521021,213,4.63,5339521017,212,16.0,5339521015,141,47.2,5339521011,56,Back,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844703,12,1,1,0,39,mjejb0x57ms54j9ry6s8njwh,1,42.3,45.2,2024-11-03T16:34:05.005Z,2024-11-03T16:34:06Z,5339521155,56,Back,5339521157,140,45.7,5339521163,212,14.5,5339521159,141,24.6,5339521167,213,4.96,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844821,13,1,1,0,40,mjejb0x57ms54j9ry6s8njwh,1,44,25.5,2024-11-03T16:34:06.158Z,2024-11-03T16:34:11Z,5339521773,212,17.8,5339521769,140,37.6,5339521775,213,1.96,5339521767,56,Back,5339521771,141,49.7,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743844923,14,1,1,0,46,mjejb0x57ms54j9ry6s8njwh,1,37.5,49.9,2024-11-03T16:34:11.406Z,2024-11-03T16:34:15Z,5339522363,212,17.2,5339522359,140,36.3,5339522357,56,Back,5339522361,141,24.7,5339522365,213,4.64,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845023,15,1,1,0,50,mjejb0x57ms54j9ry6s8njwh,0,46.7,16.8,2024-11-03T16:34:15.198Z,2024-11-03T16:34:19Z,5339522861,141,26.7,5339522865,213,0.16,5339522867,1,,5339522863,212,42.4,5339522859,140,86.6,5339522855,155,,5339522857,56,Center,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845057,12,44,1,0,55,8l30dsub3sutr6j3ruvk650xc,1,13.6,84.4,2024-11-03T16:34:20.405Z,2024-11-03T17:25:49Z,5339523093,56,Back,5339523195,233,16,5339523095,285,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845067,16,44,1,0,55,mjejb0x57ms54j9ry6s8njwh,0,86.4,15.6,2024-11-03T16:34:20.406Z,2024-11-03T17:25:49Z,5339523139,56,Right,5339523141,286,,5339523249,233,12,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845095,13,12,1,0,55,8l30dsub3sutr6j3ruvk650xc,1,22.7,78.4,2024-11-03T16:34:20.550Z,2024-11-03T16:34:22Z,5339523397,15,,5339523301,141,92.3,5339523303,212,14.4,5339523297,56,Back,5339523305,213,2.43,5339523299,140,12.3,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845127,17,50,1,0,57,mjejb0x57ms54j9ry6s8njwh,1,90.6,9.6,2024-11-03T16:34:23.104Z,2024-11-03T17:25:41Z,5339523735,233,14,5339523489,56,Right,5339523495,286,,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845151,14,7,1,0,57,8l30dsub3sutr6j3ruvk650xc,1,9.4,90.4,2024-11-03T16:34:23.105Z,2024-11-03T17:25:41Z,5339523631,285,,5339523683,233,17,5339523629,56,Back,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845157,15,49,1,0,58,8l30dsub3sutr6j3ruvk650xc,1,13.9,93,2024-11-03T16:34:24.087Z,2024-11-03T16:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845195,16,1,1,0,59,8l30dsub3sutr6j3ruvk650xc,1,13.9,93,2024-11-03T16:34:24.195Z,2024-11-03T16:34:25Z,5339523849,212,6.0,5339523851,213,4.66,5339523847,141,84.2,5339523845,140,13.6,5339523843,56,Back,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845305,17,1,1,1,0,8l30dsub3sutr6j3ruvk650xc,1,13.6,84.2,2024-11-03T16:34:25.670Z,2024-11-03T16:34:31Z,5339524511,212,11.7,5339524505,56,Back,5339524507,140,9.5,5339524513,213,4.34,5339524509,141,68.2,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845317,18,1,1,1,6,8l30dsub3sutr6j3ruvk650xc,1,9.5,65.8,2024-11-03T16:34:31.445Z,2024-11-03T16:39:21Z,5339524583,141,29.2,5339524579,56,Back,5339524585,212,25.0,5339524587,213,4.83,5339524581,140,12.2,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845377,19,1,1,1,7,8l30dsub3sutr6j3ruvk650xc,1,12.2,29.2,2024-11-03T16:34:32.294Z,2024-11-03T16:34:35Z,5339524883,140,22.6,5339524885,141,36.3,5339524887,212,11.9,5339524881,56,Back,5339524889,213,0.42,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845491,20,1,1,1,9,8l30dsub3sutr6j3ruvk650xc,1,23.5,32.1,2024-11-03T16:34:34.886Z,2024-11-03T16:34:38Z,5339525533,140,17.8,5339525531,56,Back,5339525539,213,4.09,5339525535,141,19.8,5339525537,212,10.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845567,21,1,1,1,13,8l30dsub3sutr6j3ruvk650xc,1,19.7,24.9,2024-11-03T16:34:38.773Z,2024-11-03T16:34:41Z,5339525937,213,1.67,5339525935,212,16.9,5339525931,140,18.1,5339525929,56,Back,5339525933,141,49.6,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845651,22,1,1,1,16,8l30dsub3sutr6j3ruvk650xc,1,18.7,50.9,2024-11-03T16:34:41.797Z,2024-11-03T16:34:44Z,5339526317,56,Back,5339526319,140,26.1,5339526323,212,22.1,5339526325,213,1.21,5339526321,141,81.4,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845705,23,1,1,1,19,8l30dsub3sutr6j3ruvk650xc,1,29.2,86.6,2024-11-03T16:34:44.357Z,2024-11-03T16:34:47Z,5339526681,212,10.8,5339526675,56,Back,5339526677,140,38.9,5339526683,213,0.35,5339526679,141,92.0,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845815,24,1,1,1,21,8l30dsub3sutr6j3ruvk650xc,1,39,92,2024-11-03T16:34:47.029Z,2024-11-03T16:34:50Z,5339527203,212,22.4,5339527199,140,54.1,5339527207,213,5.50,5339527197,56,Center,5339527201,141,68.7,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845869,25,1,1,1,25,8l30dsub3sutr6j3ruvk650xc,1,45,73.2,2024-11-03T16:34:50.597Z,2024-11-03T16:34:52Z,5339527459,56,Back,5339527463,141,84.8,5339527461,140,38.8,5339527467,213,2.26,5339527465,212,10.2,,,,,,,,,,321yjdo3gio1l33hc1pdps4wl,A. Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845941,26,1,1,1,26,8l30dsub3sutr6j3ruvk650xc,1,37.3,85.7,2024-11-03T16:34:52.086Z,2024-11-03T16:34:55Z,5339527851,212,8.0,5339527845,56,Back,5339527849,141,86.3,5339527847,140,44.9,5339527853,213,0.05,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743845955,27,1,1,1,30,8l30dsub3sutr6j3ruvk650xc,1,44.2,88.4,2024-11-03T16:34:55.190Z,2024-11-03T16:34:56Z,5339527941,56,Back,5339527951,213,3.25,5339527949,212,12.9,5339527945,140,32.0,5339527947,141,86.3,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846007,28,1,1,1,30,8l30dsub3sutr6j3ruvk650xc,1,32,86.3,2024-11-03T16:34:55.941Z,2024-11-03T16:34:58Z,5339528279,140,24.9,5339528283,212,8.2,5339528277,56,Back,5339528281,141,81.2,5339528287,213,3.58,,,,,,,,,,brppytuf1766c50274dkue5pm,M. Kearns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846105,29,1,1,1,33,8l30dsub3sutr6j3ruvk650xc,1,22.2,84.8,2024-11-03T16:34:58.437Z,2024-11-03T16:35:03Z,5339528885,140,30.3,5339528893,1,,5339528883,56,Back,5339528879,155,,5339528891,213,4.88,5339528887,141,11.9,5339528881,196,,5339528889,212,50.3,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846167,30,1,1,1,38,8l30dsub3sutr6j3ruvk650xc,1,33.6,10.4,2024-11-03T16:35:03.221Z,2024-11-03T16:35:05Z,5339529213,141,13.1,5339529209,56,Back,5339529211,140,41.7,5339529215,212,8.7,5339529217,213,0.21,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846195,31,1,1,1,40,8l30dsub3sutr6j3ruvk650xc,1,43.2,5.6,2024-11-03T16:35:05.349Z,2024-11-03T16:35:06Z,5339529365,140,58.3,5339529371,213,0.07,5339529363,56,Right,5339529367,141,7.3,5339529369,212,15.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846209,32,1,1,1,41,8l30dsub3sutr6j3ruvk650xc,0,58.3,7.3,2024-11-03T16:35:06.757Z,2024-11-03T16:35:07Z,5339529463,140,70.0,5339529469,213,5.81,5339529461,56,Right,5339529467,212,13.8,5339529465,141,0.0,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846251,18,5,1,1,42,mjejb0x57ms54j9ry6s8njwh,1,33,101.6,2024-11-03T16:35:07.658Z,2024-11-03T17:24:34Z,5339529695,56,Back,5339529697,347,,5339529779,233,33,,,,,,,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846213,33,5,1,1,42,8l30dsub3sutr6j3ruvk650xc,0,67,-1.6,2024-11-03T16:35:07.658Z,2024-11-03T16:35:11Z,5339529879,233,18,5339529489,56,Right,5339529491,347,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846853,19,1,1,2,8,mjejb0x57ms54j9ry6s8njwh,0,33.8,100,2024-11-03T16:35:34.078Z,2024-11-03T16:35:35Z,5339533087,141,88.7,5339533091,213,5.99,5339533081,56,Left,5339533089,212,30.7,5339533077,107,,5339533093,1,,5339533083,140,61.8,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846891,34,61,1,2,11,8l30dsub3sutr6j3ruvk650xc,1,50.9,8.3,2024-11-03T16:35:36.767Z,2024-11-03T16:35:36Z,5339533249,56,Right,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846933,20,3,1,2,12,mjejb0x57ms54j9ry6s8njwh,0,52.6,93.6,2024-11-03T16:35:38.030Z,2024-11-03T16:35:44Z,5339534005,233,36,5339533477,286,,5339533475,56,Left,,,,,,,,,,,,,,,,7k5or8x3fqo7qkzii18kwpaeh,L. Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743847037,36,7,1,2,12,8l30dsub3sutr6j3ruvk650xc,0,47.4,6.4,2024-11-03T16:35:38.031Z,2024-11-03T16:35:44Z,5339533963,233,20,5339533917,56,Back,5339533919,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743847033,21,50,1,2,13,mjejb0x57ms54j9ry6s8njwh,1,54.6,95.9,2024-11-03T16:35:38.692Z,2024-11-03T16:35:53Z,5339533895,56,Left,5339535113,233,35,5339533897,286,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743846949,35,7,1,2,13,8l30dsub3sutr6j3ruvk650xc,0,45.4,4.1,2024-11-03T16:35:38.693Z,2024-11-03T16:35:53Z,5339533543,56,Back,5339535067,285,,5339535071,233,21,,,,,,,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743847157,37,1,1,2,15,8l30dsub3sutr6j3ruvk650xc,0,55.7,7.6,2024-11-03T16:35:41.149Z,2024-11-03T16:35:45Z,5339534359,56,Right,5339534363,140,56.0,5339534367,212,0.6,5339534365,141,8.3,5339534369,213,0.99,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743847059,22,61,1,2,16,mjejb0x57ms54j9ry6s8njwh,0,56.9,97.4,2024-11-03T16:35:41.790Z,2024-11-03T16:35:42Z,5339534017,56,Left,,,,,,,,,,,,,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743847165,38,1,1,2,17,8l30dsub3sutr6j3ruvk650xc,1,53.2,13.1,2024-11-03T16:35:43.061Z,2024-11-03T16:35:45Z,5339534415,213,2.40,5339534411,141,23.6,5339534409,140,45.8,5339534413,212,10.6,5339534407,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
