id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2731591269,6,1,1,0,14,mjejb0x57ms54j9ry6s8njwh,1,58.7,89,2024-10-06T13:14:51.897Z,2024-10-06T13:14:55Z,5272599995,212,21.2,5272599993,141,89.7,5272599997,213,3.12,5272599991,140,38.5,5272599989,56,Back,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591365,7,1,1,0,17,mjejb0x57ms54j9ry6s8njwh,1,38.9,85.7,2024-10-06T13:14:55.496Z,2024-10-06T13:14:59Z,5272600539,141,57.8,5272600537,140,30.4,5272600543,213,4.27,5272600535,56,Back,5272600541,212,21.0,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591477,8,1,1,0,21,mjejb0x57ms54j9ry6s8njwh,1,27.9,56.9,2024-10-06T13:14:59.177Z,2024-10-06T13:15:02Z,5272601131,141,80.0,5272601125,140,32.6,5272601135,213,1.27,5272601133,212,16.5,5272601119,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591575,9,1,1,0,24,mjejb0x57ms54j9ry6s8njwh,1,32.9,74.1,2024-10-06T13:15:02.529Z,2024-10-06T13:15:06Z,5272601705,212,22.7,5272601699,56,Back,5272601703,141,48.7,5272601701,140,18.9,5272601709,213,4.01,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591739,10,1,1,0,28,mjejb0x57ms54j9ry6s8njwh,1,18.9,48.7,2024-10-06T13:15:06.385Z,2024-10-06T13:15:11Z,5272602501,56,Back,5272602507,212,36.7,5272602509,213,0.93,5272602503,140,39.7,5272602511,1,,5272602505,141,92.1,5272602499,155,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591973,11,1,1,0,33,mjejb0x57ms54j9ry6s8njwh,1,56.6,92.4,2024-10-06T13:15:11.304Z,2024-10-06T13:15:19Z,5272603701,140,78.8,5272603703,141,91.7,5272603699,56,Left,5272603711,213,6.26,5272603705,212,23.3,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591981,12,3,1,0,41,mjejb0x57ms54j9ry6s8njwh,0,95.4,80.6,2024-10-06T13:15:18.834Z,2024-10-06T13:15:24Z,5272603741,56,Left,5272603743,286,,5272603813,233,6,,,,,,,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591983,6,7,1,0,41,9ijyncrxsejz505dbadwr1dir,1,4.6,19.4,2024-10-06T13:15:18.835Z,2024-10-06T13:15:24Z,5272603753,285,,5272603751,56,Back,5272603757,233,12,5272603749,167,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592071,7,6,1,0,42,9ijyncrxsejz505dbadwr1dir,0,1.6,17.4,2024-10-06T13:15:20.210Z,2024-10-06T13:22:51Z,5272604191,73,,5272604187,56,Back,5272609027,233,13,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591993,13,6,1,0,42,mjejb0x57ms54j9ry6s8njwh,1,98.4,82.6,2024-10-06T13:15:20.210Z,2024-10-06T13:22:51Z,5272603869,56,Left,5272603871,73,,5272608997,233,7,,,,,,,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592829,14,1,1,1,12,mjejb0x57ms54j9ry6s8njwh,1,99.4,99.3,2024-10-06T13:15:49.698Z,2024-10-06T13:24:14Z,5272608361,56,Center,5272608367,212,39.1,5272679121,223,,5272608369,213,4.52,5272608371,1,,5272608359,155,,5272608365,141,42.8,5272608363,140,92.4,15b0z85uttk1ibcag2g4476jt,M. Höbinger,5272608357,2,5272678763,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592867,15,44,1,1,14,mjejb0x57ms54j9ry6s8njwh,1,91.8,43.3,2024-10-06T13:15:51.561Z,2024-10-06T13:15:54Z,5272608575,286,,5272608571,56,Center,5272608673,233,8,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592859,8,44,1,1,14,9ijyncrxsejz505dbadwr1dir,0,8.2,56.7,2024-10-06T13:15:51.562Z,2024-10-06T13:15:56Z,5272608541,56,Back,5272608721,233,15,5272608543,285,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592879,16,13,1,1,14,mjejb0x57ms54j9ry6s8njwh,1,91.5,42.7,2024-10-06T13:15:51.945Z,2024-10-06T13:16:09Z,5272611159,231,48.7,5272611149,81,,5272610507,25,,5272611155,458,,5272611153,103,68.1,5272610509,15,,5272608633,17,,5272608635,56,Center,871cll4se1mtci0na61o632dx,J. Matthews,5272611151,102,5272611157,230,38.5,99.0,5272610513,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592905,9,5,1,1,15,9ijyncrxsejz505dbadwr1dir,1,-0.8,59.6,2024-10-06T13:15:53.196Z,2024-10-06T13:22:47Z,5272618505,233,21,5272608763,56,Back,5272608765,346,,,,,,,,,,,,,,,,,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594623,21,5,1,1,15,mjejb0x57ms54j9ry6s8njwh,0,100.8,40.4,2024-10-06T13:15:53.196Z,2024-10-06T13:22:48Z,5272617913,56,Center,5272617915,346,,5272618551,233,9,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593467,10,1,1,1,36,9ijyncrxsejz505dbadwr1dir,0,5.5,49.7,2024-10-06T13:16:14.018Z,2024-10-06T13:16:39Z,5272611927,56,Back,5272611935,213,0.08,5272611933,212,19.3,5272611929,140,23.8,5272616117,189,,5272611925,124,,5272611931,141,52.1,5272611937,237,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593541,17,61,1,1,39,mjejb0x57ms54j9ry6s8njwh,0,70.3,40.6,2024-10-06T13:16:16.866Z,2024-10-06T13:16:17Z,5272612357,56,Center,,,,,,,,,,,,,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593825,11,1,1,1,42,9ijyncrxsejz505dbadwr1dir,1,44.5,68.1,2024-10-06T13:16:20.434Z,2024-10-06T13:16:27Z,5272613879,213,0.54,5272613875,141,85.6,5272613877,212,23.2,5272613871,56,Left,5272613873,140,63.5,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593851,12,1,1,1,49,9ijyncrxsejz505dbadwr1dir,0,96.3,76.7,2024-10-06T13:16:27.298Z,2024-10-06T13:16:28Z,5272614017,56,Center,5272614011,2,,5272614121,233,18,5272614013,155,,5272614035,213,4.75,5272614129,286,,5272614021,140,96.4,5272614031,212,2.6,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,5272614115,236,5272614025,141,,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593843,18,12,1,1,49,mjejb0x57ms54j9ry6s8njwh,1,10.4,29.2,2024-10-06T13:16:27.398Z,2024-10-06T13:16:29Z,5272613981,185,,5272613983,56,Back,5272614191,233,12,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593899,13,61,1,1,51,9ijyncrxsejz505dbadwr1dir,1,96.7,74.8,2024-10-06T13:16:28.907Z,2024-10-06T13:16:29Z,5272614269,56,Center,,,,,,,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593951,19,61,1,1,53,mjejb0x57ms54j9ry6s8njwh,0,5.1,20.4,2024-10-06T13:16:31.011Z,2024-10-06T13:16:31Z,5272614547,56,Back,,,,,,,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593979,14,6,1,1,53,9ijyncrxsejz505dbadwr1dir,1,97.5,81.5,2024-10-06T13:16:31.505Z,2024-10-06T13:22:51Z,5272614855,73,,5272614853,56,Left,5272614925,233,20,,,,,,,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594003,20,6,1,1,53,mjejb0x57ms54j9ry6s8njwh,0,2.5,18.5,2024-10-06T13:16:31.505Z,2024-10-06T13:22:51Z,5272614909,73,,5272614939,233,14,5272614907,56,Back,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595035,15,1,1,2,26,9ijyncrxsejz505dbadwr1dir,0,99.5,99.5,2024-10-06T13:17:04.114Z,2024-10-06T13:17:06Z,5272620067,1,,5272620061,141,52.8,5272620055,223,,5272620053,155,,5272620059,140,93.7,5272620063,212,32.3,5272620065,213,4.52,5272620057,56,Center,6aaes6ikbmrg75h6asm58wpg5,E. Summanen,5272620051,6,5272620049,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595099,22,12,1,2,30,mjejb0x57ms54j9ry6s8njwh,1,10.1,54.4,2024-10-06T13:17:08.291Z,2024-10-06T13:17:21Z,5272620385,212,21.2,5272620387,213,1.22,5272620381,140,17.1,5272620379,56,Back,5272620383,141,83.6,5272620419,15,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595189,16,1,1,2,32,9ijyncrxsejz505dbadwr1dir,1,87,7.1,2024-10-06T13:17:10.340Z,2024-10-06T13:17:13Z,5272620939,141,11.7,5272620937,140,65.9,5272620943,213,3.00,5272620935,56,Right,5272620941,212,22.4,,,,,,,,,,9zdmc8v5sfrv9z7da49odn4a2,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595255,17,1,1,2,35,9ijyncrxsejz505dbadwr1dir,1,56.7,15.6,2024-10-06T13:17:13.234Z,2024-10-06T13:17:15Z,5272621297,212,13.0,5272621291,140,51.8,5272621295,141,33.1,5272621287,56,Center,5272621299,213,1.98,,,,,,,,,,a1v4wcs80zp79nq6u2efnzgfd,J. Naz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595389,18,1,1,2,37,9ijyncrxsejz505dbadwr1dir,1,52.6,33.1,2024-10-06T13:17:15.523Z,2024-10-06T13:17:20Z,5272622055,56,Center,5272622061,141,63.6,5272622063,212,20.8,5272622065,213,1.53,5272622059,140,53.5,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595465,19,1,1,2,42,9ijyncrxsejz505dbadwr1dir,1,49,65.7,2024-10-06T13:17:19.874Z,2024-10-06T13:17:22Z,5272622511,212,24.6,5272622505,56,Back,5272622509,141,48.1,5272622507,140,28.5,5272622513,213,3.65,,,,,,,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595595,20,1,1,2,44,9ijyncrxsejz505dbadwr1dir,1,28.5,48.1,2024-10-06T13:17:22.498Z,2024-10-06T13:17:27Z,5272623267,56,Back,5272623271,141,73.2,5272623269,140,37.7,5272623275,213,1.06,5272623273,212,19.6,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595679,21,1,1,2,49,9ijyncrxsejz505dbadwr1dir,1,38.3,75.6,2024-10-06T13:17:27.298Z,2024-10-06T13:17:31Z,5272623679,212,34.7,5272623683,1,,5272623677,141,92.1,5272623671,155,,5272623681,213,0.33,5272623675,140,69.6,5272623673,56,Left,,,,78f7fs64o2wlgzys9fmlmk1yh,C. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595737,22,1,1,2,53,9ijyncrxsejz505dbadwr1dir,0,69.8,93.2,2024-10-06T13:17:31.042Z,2024-10-06T13:17:33Z,5272623987,141,93.5,5272623991,213,0.01,5272623985,140,85.8,5272623983,56,Left,5272623989,212,16.8,,,,,,,,,,1to70vfsch5kwvw3kjgo1iggl,H. Raso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595837,23,49,1,2,59,mjejb0x57ms54j9ry6s8njwh,1,12.9,10,2024-10-06T13:17:36.642Z,2024-10-06T13:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595875,24,1,1,2,59,mjejb0x57ms54j9ry6s8njwh,1,12.9,10,2024-10-06T13:17:36.925Z,2024-10-06T13:17:38Z,5272624663,141,6.7,5272624667,213,6.03,5272624661,140,21.2,5272624665,212,9.0,5272624659,56,Back,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595887,25,3,1,3,0,mjejb0x57ms54j9ry6s8njwh,0,21,5.6,2024-10-06T13:17:37.985Z,2024-10-06T13:17:40Z,5272624725,285,,5272624977,233,23,5272624723,56,Back,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595913,23,7,1,3,0,9ijyncrxsejz505dbadwr1dir,1,79,94.4,2024-10-06T13:17:37.986Z,2024-10-06T13:17:41Z,5272624865,286,,5272624863,56,Left,5272624859,167,,5272624947,233,25,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595975,24,5,1,3,1,9ijyncrxsejz505dbadwr1dir,0,79.4,101.8,2024-10-06T13:17:39.169Z,2024-10-06T13:22:48Z,5272625227,56,Left,5272625325,233,26,5272625229,347,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731595919,26,5,1,3,1,mjejb0x57ms54j9ry6s8njwh,1,20.6,-1.8,2024-10-06T13:17:39.169Z,2024-10-06T13:22:48Z,5272624893,56,Back,5272624895,347,,5272625287,233,24,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596443,27,1,1,3,20,mjejb0x57ms54j9ry6s8njwh,0,19.3,0,2024-10-06T13:17:58.267Z,2024-10-06T13:18:00Z,5272627663,140,27.7,5272627665,141,5.5,5272627667,212,9.8,5272627661,56,Back,5272627659,107,,5272627669,213,0.45,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596465,25,8,1,3,23,9ijyncrxsejz505dbadwr1dir,1,66.4,95.7,2024-10-06T13:18:00.866Z,2024-10-06T13:18:01Z,5272627805,56,Left,5272627857,15,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596501,26,5,1,3,24,9ijyncrxsejz505dbadwr1dir,0,63.2,101.7,2024-10-06T13:18:01.617Z,2024-10-06T13:22:49Z,5272627975,56,Left,5272627977,347,,5272628055,233,28,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596497,28,5,1,3,24,mjejb0x57ms54j9ry6s8njwh,1,36.8,-1.7,2024-10-06T13:18:01.617Z,2024-10-06T13:22:48Z,5272628039,233,26,5272627951,56,Back,5272627953,347,,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596683,29,1,1,3,31,mjejb0x57ms54j9ry6s8njwh,1,34.3,0,2024-10-06T13:18:08.706Z,2024-10-06T13:18:10Z,5272628921,56,Back,5272628927,212,11.6,5272628925,141,13.2,5272628923,140,40.1,5272628919,107,,5272628929,213,1.02,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596729,30,1,1,3,33,mjejb0x57ms54j9ry6s8njwh,1,40.1,13.2,2024-10-06T13:18:10.596Z,2024-10-06T13:18:12Z,5272629149,56,Right,5272629157,213,6.20,5272629151,140,61.1,5272629147,155,,5272629155,212,22.1,5272629153,141,10.6,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731596775,31,1,1,3,34,mjejb0x57ms54j9ry6s8njwh,1,61.1,10.6,2024-10-06T13:18:11.906Z,2024-10-06T13:18:14Z,5272629423,56,Center,5272629425,140,72.4,5272629431,213,0.73,5272629419,3,,5272629421,168,,5272629427,141,26.1,5272629429,212,15.9,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
