id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,assist,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2724217547,1,34,16,0,0,9ijyncrxsejz505dbadwr1dir,1,0,0,2024-09-22T12:15:14.374Z,2024-09-22T13:08:01Z,5232252933,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5232252941,194,elelvar8kyxwpfqzwr1v00b85,5232252935,59,"22, 29, 6, 25, 5, 15, 8, 10, 17, 24, 7, 26, 21, 2, 20, 14, 13, 9, 31, 30",5232252937,130,8,5232252943,197,6732,5232252931,30,"4vgx21i9mmnoud5h6px197f11, tzc4bqcf2wkz1k7d96l8g3my, 7um4xb0p8zr4o11lsyd9n0hqt, 6aaes6ikbmrg75h6asm58wpg5, elelvar8kyxwpfqzwr1v00b85, 78f7fs64o2wlgzys9fmlmk1yh, 1to70vfsch5kwvw3kjgo1iggl, 5nad4qgy5hlwfsm64mhkwadw5, 9zdmc8v5sfrv9z7da49odn4a2, drwlmmiguqz2mfzsh6gjmklx, a1v4wcs80zp79nq6u2efnzgfd, 55djg9khr4ffwd6aisz5yi9ec, 1oib97ihu6ofz1fvsvih0mnkl, 5kbwhmf4o0nfhvcl3j774fzoq, bdxyymqus7p5r9g6spjbq02xh, zk4ronpcad8dn05o88b29yhh, bpktqs6zdoml7z1ykcqhif2wa, ctzcuzproy4kwpa5wweruw3px, 3kg34rp7ealsortc9i0bqyxw4, e3mxj8l3xrr2fa55nqpp86jv8",5232252945,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5232252939,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724218693,1,34,16,0,0,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-09-22T12:16:16.918Z,2024-09-22T13:05:11Z,5232259121,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5232259123,194,da2wvt67j64u7zlybcel46n3e,5232259119,130,7,5232259127,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5232259125,197,12037,5232259117,59,"30, 14, 3, 17, 6, 2, 20, 22, 28, 10, 11, 19, 4, 8, 12, 23, 27, 32, 77",5232259115,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",5232259113,30,"4x0c0fhtuohubcm7u16qzr2wa, 9mfotw533oa5qs1muu2z8t8lx, 8ojm3gdn5n6t8vw7by016uvh1, 3acexvvnl6jkxur5649bwjpxw, da2wvt67j64u7zlybcel46n3e, 8kmne7pn10uwqe6g1kc4w69cl, 189vxko1d1i7iiiol5ye10uay, 70h5ahiv905igqhjk86okzwt1, dw593ezeekrbzlc2qhtc805p1, 6spinfzc1go7q5euom2apcdwq, bibuxh4qtt5zr3er5o8pssvzd, bhby3ex548cqf2rd527fk9iad, d9cewkta4tz35v0p71n5mcvkl, 3y8r35i7dm7sbgd9bxjd0je5m, 81zmy2om11x4pcuapm3rm9rmc, 2jwojltrp06sa8qloordtohrd, cpujkte9oflwdrorh61l50v10, f204o8gildjfs87uhezqphul0, 50ef8q2ctd099il4iq14i0cfd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260727,2,32,1,0,0,9ijyncrxsejz505dbadwr1dir,1,0,0,2024-09-22T13:00:17.995Z,2024-09-22T13:00:18Z,5232488539,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260741,2,32,1,0,0,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-09-22T13:00:17.995Z,2024-09-22T13:00:20Z,5232488559,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260753,3,1,1,0,0,6o6989d7o4w1kn35cu75y1mny,1,49.5,51.2,2024-09-22T13:00:18.157Z,2024-09-22T13:00:21Z,5232488613,212,20.2,5232488607,140,30.5,5232488617,213,2.99,5232488605,56,Back,5232488609,141,55.7,5232488623,279,S,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260827,4,1,1,0,3,6o6989d7o4w1kn35cu75y1mny,1,30.8,59.7,2024-09-22T13:00:21.073Z,2024-09-22T13:00:22Z,5232488883,213,4.05,5232488875,56,Back,5232488877,140,24.5,5232488879,141,47.2,5232488881,212,10.8,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260851,5,1,1,0,4,6o6989d7o4w1kn35cu75y1mny,1,24.1,41.5,2024-09-22T13:00:22.593Z,2024-09-22T13:00:24Z,5232488981,56,Back,5232488987,212,24.9,5232488985,141,77.5,5232488989,213,1.39,5232488983,140,28.3,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260909,6,1,1,0,6,6o6989d7o4w1kn35cu75y1mny,1,26.1,71.2,2024-09-22T13:00:24.226Z,2024-09-22T13:06:03Z,5232489281,141,34.3,5232489279,140,21.8,5232489285,213,4.53,5232489283,212,25.5,5232489277,56,Back,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260951,7,1,1,0,9,6o6989d7o4w1kn35cu75y1mny,1,21.1,33.6,2024-09-22T13:00:27.458Z,2024-09-22T13:00:30Z,5232489517,212,19.2,5232489515,141,13.2,5232489509,56,Back,5232489519,213,5.48,5232489511,140,33.8,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724260981,8,1,1,0,12,6o6989d7o4w1kn35cu75y1mny,0,29.3,2.9,2024-09-22T13:00:30.178Z,2024-09-22T13:06:19Z,5232489637,212,4.1,5232489635,141,2.9,5232489639,213,0.00,5232489633,140,33.2,5232489631,56,Back,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
