id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2748690699,7,1,1,0,9,dcdnoyf6kzhj46iyfm7xq43fy,0,25.6,20.1,2024-11-16T12:31:09.566Z,2024-11-16T12:31:10Z,5366137177,212,10.3,5366137173,140,34.6,5366137171,56,Back,5366137179,213,0.41,5366137175,141,26.2,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690701,5,49,1,0,10,cz26xwowfjp8ei14n9z2ac135,1,79.2,72.9,2024-11-16T12:31:11.040Z,2024-11-16T12:31:11Z,,,,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690707,6,1,1,0,12,cz26xwowfjp8ei14n9z2ac135,0,70.2,67.8,2024-11-16T12:31:12.512Z,2024-11-16T12:31:13Z,5366137207,140,78.6,5366137213,213,5.26,5366137203,155,,5366137211,212,17.0,5366137209,141,46.4,5366137205,56,Center,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690713,8,8,1,0,14,dcdnoyf6kzhj46iyfm7xq43fy,1,26.9,54.6,2024-11-16T12:31:14.334Z,2024-11-16T12:31:14Z,5366137217,56,Back,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690733,9,1,1,0,16,dcdnoyf6kzhj46iyfm7xq43fy,1,38.4,47.5,2024-11-16T12:31:17.118Z,2024-11-16T12:31:20Z,5366137329,56,Back,5366137335,212,7.5,5366137331,140,38.7,5366137333,141,58.5,5366137337,213,1.53,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690735,10,49,1,0,19,dcdnoyf6kzhj46iyfm7xq43fy,1,60.2,47.2,2024-11-16T12:31:20.158Z,2024-11-16T12:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690741,11,1,1,0,23,dcdnoyf6kzhj46iyfm7xq43fy,0,76.8,28.2,2024-11-16T12:31:24.126Z,2024-11-16T12:31:25Z,5366137407,212,17.3,5366137403,140,88.5,5366137401,56,Center,5366137409,213,0.78,5366137405,141,46.1,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690745,7,1,1,0,24,cz26xwowfjp8ei14n9z2ac135,1,10.6,56.3,2024-11-16T12:31:25.152Z,2024-11-16T12:31:26Z,5366137421,56,Back,5366137425,141,45.2,5366137429,213,5.14,5366137423,140,13.9,5366137427,212,8.3,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690755,8,1,1,0,26,cz26xwowfjp8ei14n9z2ac135,1,13.9,45.2,2024-11-16T12:31:26.656Z,2024-11-16T12:31:30Z,5366137487,213,1.75,5366137479,56,Back,5366137483,141,83.9,5366137485,212,26.8,5366137481,140,9.3,,,,,,,,,,bnzgfrgoiwlw6boq7e7ngi162,O. Siren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690757,9,49,1,0,29,cz26xwowfjp8ei14n9z2ac135,1,9.3,83.9,2024-11-16T12:31:30Z,2024-11-16T12:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690759,10,1,1,0,30,cz26xwowfjp8ei14n9z2ac135,0,9.3,83.9,2024-11-16T12:31:30.448Z,2024-11-16T12:31:31Z,5366137493,56,Back,5366137497,141,88.1,5366137501,213,0.11,5366137499,212,25.5,5366137495,140,33.4,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690763,12,8,1,0,31,dcdnoyf6kzhj46iyfm7xq43fy,1,62,13.7,2024-11-16T12:31:32.033Z,2024-11-16T12:31:32Z,5366137507,56,Right,,,,,,,,,,,,,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690769,13,49,1,0,32,dcdnoyf6kzhj46iyfm7xq43fy,1,66.2,15.5,2024-11-16T12:31:32.750Z,2024-11-16T12:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690787,14,1,1,0,33,dcdnoyf6kzhj46iyfm7xq43fy,1,66.6,17.3,2024-11-16T12:31:33.470Z,2024-11-16T12:31:39Z,5366137607,213,3.30,5366137599,56,Right,5366137601,140,60.5,5366137605,212,6.5,5366137603,141,15.8,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690813,11,83,1,0,44,cz26xwowfjp8ei14n9z2ac135,0,40.5,90.9,2024-11-16T12:31:44.880Z,2024-11-16T12:43:42Z,5366137847,399,5t9mthxv6kthq6tnntv5q4fdh,,,,,,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690821,15,1,1,0,45,dcdnoyf6kzhj46iyfm7xq43fy,1,60.6,27.7,2024-11-16T12:31:45.678Z,2024-11-16T12:31:49Z,5366137775,141,16.2,5366137779,213,3.52,5366137771,56,Back,5366137773,140,42.0,5366137777,212,21.0,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690825,16,1,1,0,49,dcdnoyf6kzhj46iyfm7xq43fy,1,40.7,7.3,2024-11-16T12:31:49.790Z,2024-11-16T12:31:52Z,5366137807,56,Right,5366137813,212,13.0,5366137811,141,5.6,5366137815,213,6.19,5366137809,140,53.0,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690829,17,1,1,0,51,dcdnoyf6kzhj46iyfm7xq43fy,1,48.9,12.9,2024-11-16T12:31:51.966Z,2024-11-16T12:31:53Z,5366137837,140,56.9,5366137841,212,9.5,5366137843,213,0.48,5366137839,141,19.4,5366137835,56,Right,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690833,18,1,1,0,53,dcdnoyf6kzhj46iyfm7xq43fy,1,56.9,19.4,2024-11-16T12:31:53.214Z,2024-11-16T12:31:54Z,5366137871,213,2.97,5366137869,212,6.1,5366137865,140,51.2,5366137863,56,Right,5366137867,141,20.9,5366137877,156,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690859,19,1,1,0,54,dcdnoyf6kzhj46iyfm7xq43fy,0,53.4,22.2,2024-11-16T12:31:54.926Z,2024-11-16T12:31:59Z,5366138011,1,,5366138001,56,Right,5366138009,213,5.84,5366138005,141,0.0,5366138003,140,86.6,5366137999,155,,5366138007,212,38.5,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690855,12,5,1,0,57,cz26xwowfjp8ei14n9z2ac135,1,13.6,102,2024-11-16T12:31:57.504Z,2024-11-16T12:32:00Z,5366138021,233,20,5366137977,56,Back,5366137979,347,,,,,,,,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690861,20,5,1,0,57,dcdnoyf6kzhj46iyfm7xq43fy,0,86.4,-2,2024-11-16T12:31:57.504Z,2024-11-16T13:18:08Z,5366138037,233,12,5366138019,347,,5366138017,56,Right,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690899,13,1,1,1,9,cz26xwowfjp8ei14n9z2ac135,1,16.2,100,2024-11-16T12:32:09.777Z,2024-11-16T12:32:12Z,5366138277,212,22.9,5366138281,1,,5366138273,140,37.7,5366138269,107,,5366138279,213,6.11,5366138275,141,96.2,5366138271,56,Back,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690903,14,1,1,1,12,cz26xwowfjp8ei14n9z2ac135,1,40.8,93.9,2024-11-16T12:32:12.416Z,2024-11-16T12:32:15Z,5366138289,141,95.1,5366138285,56,Back,5366138287,140,26.6,5366138293,213,3.09,5366138291,212,14.9,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690907,15,1,1,1,14,cz26xwowfjp8ei14n9z2ac135,1,26.6,94.7,2024-11-16T12:32:14.977Z,2024-11-16T12:32:18Z,5366138303,56,Back,5366138305,140,14.0,5366138309,212,14.7,5366138311,213,3.59,5366138307,141,85.3,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690915,16,1,1,1,17,cz26xwowfjp8ei14n9z2ac135,0,14,85.3,2024-11-16T12:32:17.985Z,2024-11-16T12:32:18Z,5366138343,1,,5366138337,141,100.0,5366138341,213,0.45,5366138339,212,26.1,5366138331,157,,5366138335,140,36.4,5366138333,56,Back,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690917,17,5,1,1,18,cz26xwowfjp8ei14n9z2ac135,0,35,102,2024-11-16T12:32:18.573Z,2024-11-16T12:32:22Z,5366138355,56,Back,5366138357,347,,5366138407,233,21,,,,,,,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690919,21,5,1,1,18,dcdnoyf6kzhj46iyfm7xq43fy,1,65,-2,2024-11-16T12:32:18.573Z,2024-11-16T13:18:09Z,5366138375,56,Right,5366138387,233,17,5366138377,347,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690993,18,27,1,1,37,cz26xwowfjp8ei14n9z2ac135,1,0,0,2024-11-16T12:32:37.551Z,2024-11-16T13:18:22Z,5366138885,53,e3n8fh86gv7xkw2zi6jlqelzp,5366190141,233,22,5366138883,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748690985,22,27,1,1,37,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-11-16T12:32:37.551Z,2024-11-16T13:18:21Z,5366190137,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691121,19,28,1,2,50,cz26xwowfjp8ei14n9z2ac135,1,0,0,2024-11-16T12:33:50.840Z,2024-11-16T12:33:52Z,5366139679,233,23,5366139649,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691123,23,28,1,2,50,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-11-16T12:33:50.840Z,2024-11-16T12:33:52Z,5366139655,55,22,5366139659,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691149,24,1,1,2,56,dcdnoyf6kzhj46iyfm7xq43fy,1,69.2,0,2024-11-16T12:33:56.719Z,2024-11-16T12:34:00Z,5366139791,212,19.4,5366139793,213,2.56,5366139787,140,53.7,5366139785,56,Right,5366139789,141,13.7,5366139783,107,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691151,20,83,1,2,57,cz26xwowfjp8ei14n9z2ac135,0,53.6,77.5,2024-11-16T12:33:57.320Z,2024-11-16T12:45:03Z,5366139877,399,af3x1ptiil8vti00lxf1x8ewa,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691155,25,1,1,2,59,dcdnoyf6kzhj46iyfm7xq43fy,1,53.3,14.3,2024-11-16T12:34:00.142Z,2024-11-16T12:34:03Z,5366139817,56,Back,5366139821,141,34.9,5366139825,213,2.56,5366139823,212,25.3,5366139819,140,33.2,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691163,26,1,1,3,2,dcdnoyf6kzhj46iyfm7xq43fy,1,32.3,37.4,2024-11-16T12:34:03.118Z,2024-11-16T12:34:06Z,5366139867,140,22.7,5366139873,213,2.16,5366139865,56,Back,5366139869,141,59.4,5366139871,212,18.0,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691177,27,1,1,3,6,dcdnoyf6kzhj46iyfm7xq43fy,1,22.7,59.6,2024-11-16T12:34:06.527Z,2024-11-16T12:34:10Z,5366139959,213,5.08,5366139951,56,Back,5366139955,141,48.1,5366139957,212,8.4,5366139953,140,25.6,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691191,28,1,1,3,10,dcdnoyf6kzhj46iyfm7xq43fy,1,29.2,45.5,2024-11-16T12:34:10.319Z,2024-11-16T12:34:13Z,5366140045,56,Back,5366140049,141,68.2,5366140051,212,15.6,5366140047,140,31.0,5366140053,213,1.45,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691203,29,1,1,3,13,dcdnoyf6kzhj46iyfm7xq43fy,1,35.4,76.7,2024-11-16T12:34:13.502Z,2024-11-16T12:34:17Z,5366140115,56,Left,5366140119,141,97.1,5366140121,212,24.9,5366140117,140,55.1,5366140123,213,0.59,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691229,30,1,1,3,17,dcdnoyf6kzhj46iyfm7xq43fy,1,43.8,89.9,2024-11-16T12:34:17.774Z,2024-11-16T12:34:24Z,5366140263,140,32.3,5366140267,212,17.4,5366140269,213,3.95,5366140261,56,Back,5366140265,141,71.4,,,,,,,,,,5zscs0qkg39k01a2n0qu9tvkk,M. Haley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691239,31,1,1,3,24,dcdnoyf6kzhj46iyfm7xq43fy,1,42.4,47.5,2024-11-16T12:34:24.478Z,2024-11-16T12:34:27Z,5366140341,56,Back,5366140349,213,4.60,5366140345,141,33.4,5366140347,212,9.6,5366140343,140,41.4,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691251,32,1,1,3,27,dcdnoyf6kzhj46iyfm7xq43fy,1,44.9,27.3,2024-11-16T12:34:27.519Z,2024-11-16T12:34:30Z,5366140423,212,31.8,5366140419,140,70.6,5366140417,56,Right,5366140425,213,5.72,5366140421,141,2.5,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691253,33,61,1,3,30,dcdnoyf6kzhj46iyfm7xq43fy,0,70.6,2.5,2024-11-16T12:34:30.399Z,2024-11-16T12:34:30Z,5366140429,56,Right,,,,,,,,,,,,,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691255,21,5,1,3,30,cz26xwowfjp8ei14n9z2ac135,1,28,102,2024-11-16T12:34:30.736Z,2024-11-16T13:18:09Z,5366140441,347,,5366140447,233,34,5366140439,56,Back,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691257,34,5,1,3,30,dcdnoyf6kzhj46iyfm7xq43fy,0,72,-2,2024-11-16T12:34:30.736Z,2024-11-16T13:18:09Z,5366140445,347,,5366140451,233,21,5366140443,56,Right,,,,,,,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691279,22,1,1,3,36,cz26xwowfjp8ei14n9z2ac135,1,29.3,100,2024-11-16T12:34:36.353Z,2024-11-16T12:34:44Z,5366140603,213,6.06,5366140593,107,,5366140595,56,Left,5366140599,141,92.1,5366140601,212,30.5,5366140605,1,,5366140597,140,57.6,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691281,23,4,1,3,43,cz26xwowfjp8ei14n9z2ac135,1,59.6,92.4,2024-11-16T12:34:43.230Z,2024-11-16T12:34:49Z,5366140629,152,,5366140625,295,,5366140631,286,,5366140633,233,35,5366140623,13,,5366140627,56,Left,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691275,35,4,1,3,43,dcdnoyf6kzhj46iyfm7xq43fy,0,40.4,7.6,2024-11-16T12:34:43.231Z,2024-11-16T12:34:49Z,5366140621,285,,5366140651,233,23,5366140617,56,Back,5366140613,13,,5366140615,295,,5366140619,152,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748691355,24,1,1,4,8,cz26xwowfjp8ei14n9z2ac135,1,64.1,91.5,2024-11-16T12:35:08.577Z,2024-11-16T12:35:10Z,5366141097,212,5.2,5366141089,152,,5366141093,140,60.8,5366141087,5,,5366141091,56,Left,5366141099,213,3.99,5366141095,141,85.7,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
