id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2768505347,208,1,1,23,40,36tr17foeaf9ejjmt2txuoy3y,1,59,73,2025-01-25T12:24:08.839Z,2025-01-25T12:24:11Z,5473567443,141,80.8,5473567439,56,Left,5473567445,212,8.5,5473567447,213,0.68,5473567441,140,65.3,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505359,209,1,1,23,42,36tr17foeaf9ejjmt2txuoy3y,1,66.5,83.8,2025-01-25T12:24:11.063Z,2025-01-25T12:24:13Z,5473567507,56,Center,5473567515,213,4.41,5473567509,140,64.1,5473567511,141,72.1,5473567513,212,8.3,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505403,210,1,1,23,44,36tr17foeaf9ejjmt2txuoy3y,1,64.3,82.9,2025-01-25T12:24:13.095Z,2025-01-25T12:24:16Z,5473567689,141,88.9,5473567693,213,2.68,5473567691,212,9.2,5473567687,140,56.5,5473567685,56,Left,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505441,211,1,1,23,47,36tr17foeaf9ejjmt2txuoy3y,1,60.5,89,2025-01-25T12:24:16.023Z,2025-01-25T12:24:20Z,5473567899,213,5.25,5473567891,56,Center,5473567893,140,65.8,5473567897,212,10.9,5473567895,141,75.3,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505425,212,83,1,23,50,8l30dsub3sutr6j3ruvk650xc,0,27.2,30,2025-01-25T12:24:18.621Z,2025-01-25T12:24:23Z,5473568075,399,brflebs8m00rgali2owyoyove,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505475,212,1,1,23,51,36tr17foeaf9ejjmt2txuoy3y,1,72,75.9,2025-01-25T12:24:20.152Z,2025-01-25T12:24:22Z,5473568051,213,0.47,5473568045,140,82.1,5473568047,141,83.9,5473568043,56,Left,5473568049,212,11.9,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505497,213,1,1,23,55,36tr17foeaf9ejjmt2txuoy3y,0,80.4,78.4,2025-01-25T12:24:23.623Z,2025-01-25T17:43:02Z,5473568117,213,5.34,5475394349,20,,5473568111,140,92.8,5473568115,212,22.1,5473568109,56,Center,5475394347,223,,5473568113,141,52.1,5473568105,2,,bmw6mvkeropjorm2rxzw2fzai,J. Park,5473568107,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505499,213,52,1,23,56,8l30dsub3sutr6j3ruvk650xc,1,6.7,43.1,2025-01-25T12:24:24.685Z,2025-01-25T17:43:07Z,5475394687,377,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505701,214,80,1,24,12,8l30dsub3sutr6j3ruvk650xc,0,14.1,46.9,2025-01-25T12:24:40.558Z,2025-01-25T12:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505747,215,1,1,24,13,8l30dsub3sutr6j3ruvk650xc,1,13.9,46.7,2025-01-25T12:24:41.900Z,2025-01-25T12:24:45Z,5473569365,141,57.8,5473569367,212,15.9,5473569369,213,0.50,5473569361,56,Back,5473569363,140,27.2,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505767,216,1,1,24,17,8l30dsub3sutr6j3ruvk650xc,1,25.1,67,2025-01-25T12:24:45.420Z,2025-01-25T12:24:47Z,5473569503,141,96.6,5473569499,56,Back,5473569501,140,32.9,5473569507,213,1.18,5473569505,212,21.7,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505845,217,1,1,24,18,8l30dsub3sutr6j3ruvk650xc,1,32.9,96.6,2025-01-25T12:24:47.148Z,2025-01-25T12:24:53Z,5473569873,141,91.1,5473569869,56,Back,5473569877,213,5.99,5473569871,140,44.6,5473569875,212,12.8,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505849,218,3,1,24,25,8l30dsub3sutr6j3ruvk650xc,0,43.8,96.2,2025-01-25T12:24:53.852Z,2025-01-25T17:43:20Z,5475395495,464,,5473569901,56,Back,5473569903,286,,5473570003,233,214,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505863,214,7,1,24,25,36tr17foeaf9ejjmt2txuoy3y,1,56.2,3.8,2025-01-25T12:24:53.853Z,2025-01-25T17:43:23Z,5473569973,285,,5475395585,385,,5473569969,167,,5475395675,178,,5473569987,233,218,5473569971,56,Right,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505895,215,5,1,24,26,36tr17foeaf9ejjmt2txuoy3y,0,55.5,-2,2025-01-25T12:24:54.734Z,2025-01-25T12:49:27Z,5473570205,233,219,5473570131,347,,5473570129,56,Right,,,,,,,,,,,,,,,,8i8zuouah6iycf9fdfmkdlppm,A. Fujino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768505857,219,5,1,24,26,8l30dsub3sutr6j3ruvk650xc,1,44.5,102,2025-01-25T12:24:54.734Z,2025-01-25T12:49:26Z,5473570177,233,215,5473569941,347,,5473569939,56,Back,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506183,220,1,1,24,55,8l30dsub3sutr6j3ruvk650xc,1,39.9,100,2025-01-25T12:25:23.613Z,2025-01-25T12:25:29Z,5473571585,56,Back,5473571587,140,40.9,5473571591,212,8.0,5473571869,189,,5473571589,141,89.9,5473571583,107,,5473571593,213,4.84,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506197,221,61,1,24,56,8l30dsub3sutr6j3ruvk650xc,1,40.9,89.9,2025-01-25T12:25:24.752Z,2025-01-25T12:27:47Z,5473571645,189,,5473571629,56,Back,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506189,217,5,1,24,57,36tr17foeaf9ejjmt2txuoy3y,1,53.5,-1.2,2025-01-25T12:25:25.401Z,2025-01-25T12:49:27Z,5473571601,56,Right,5473571721,233,222,5473571607,347,,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506209,222,5,1,24,57,8l30dsub3sutr6j3ruvk650xc,0,46.5,101.2,2025-01-25T12:25:25.401Z,2025-01-25T12:49:28Z,5473571697,347,,5473571695,56,Back,5473571755,233,217,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506233,218,1,1,24,58,36tr17foeaf9ejjmt2txuoy3y,1,53.1,0,2025-01-25T12:25:27.015Z,2025-01-25T12:25:29Z,5473571821,56,Back,5473571827,212,30.3,5473571825,141,24.6,5473571823,140,30.0,5473571829,213,2.50,5473571835,189,,5473571831,1,,5473571819,107,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506253,219,1,1,25,0,36tr17foeaf9ejjmt2txuoy3y,1,29.9,25.9,2025-01-25T12:25:29.282Z,2025-01-25T12:25:30Z,5473571901,141,54.2,5473571903,212,21.2,5473571899,140,21.5,5473571905,213,2.00,5473571897,56,Back,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506277,220,1,1,25,1,36tr17foeaf9ejjmt2txuoy3y,1,21.8,54,2025-01-25T12:25:30.151Z,2025-01-25T12:25:32Z,5473572043,213,0.73,5473572041,212,19.7,5473572035,56,Back,5473572037,140,35.8,5473572039,141,73.3,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506357,221,1,1,25,3,36tr17foeaf9ejjmt2txuoy3y,1,36.4,74.1,2025-01-25T12:25:31.911Z,2025-01-25T12:25:39Z,5473572439,213,4.22,5473572431,56,Back,5473572433,140,32.8,5473572437,212,8.0,5473572435,141,63.7,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506391,222,1,1,25,11,36tr17foeaf9ejjmt2txuoy3y,1,45.9,57.3,2025-01-25T12:25:39.395Z,2025-01-25T12:25:41Z,5473572565,141,51.0,5473572567,212,8.0,5473572563,140,52.3,5473572569,213,5.72,5473572561,56,Center,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506459,223,1,1,25,12,36tr17foeaf9ejjmt2txuoy3y,1,52.3,47.5,2025-01-25T12:25:41.368Z,2025-01-25T12:25:46Z,5473572819,140,58.2,5473572817,56,Center,5473572825,213,5.06,5473572823,212,18.2,5473572821,141,22.4,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506595,224,1,1,25,17,36tr17foeaf9ejjmt2txuoy3y,1,58.3,27.3,2025-01-25T12:25:46.343Z,2025-01-25T12:25:59Z,5473573523,212,12.8,5473573521,141,44.8,5473573517,56,Center,5473573525,213,1.95,5473573519,140,53.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506731,225,1,1,25,30,36tr17foeaf9ejjmt2txuoy3y,1,60.4,56.9,2025-01-25T12:25:59.223Z,2025-01-25T12:26:10Z,5473574173,213,5.63,5473574171,212,49.4,5473574165,56,Right,5473574167,140,97.6,5473574175,1,,5473574169,141,12.5,5473574163,155,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506737,226,4,1,25,41,36tr17foeaf9ejjmt2txuoy3y,1,84,7.8,2025-01-25T12:26:10.134Z,2025-01-25T12:50:09Z,5473574279,233,223,5473574213,13,,5473574217,56,Right,5473574225,265,,5473574221,152,,5473574229,286,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768506747,223,4,1,25,41,8l30dsub3sutr6j3ruvk650xc,0,16,92.2,2025-01-25T12:26:10.135Z,2025-01-25T12:49:18Z,5473574265,13,,5473574271,265,,5473574267,56,Back,5473574283,233,226,5473574273,285,,5473574269,152,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507445,227,1,1,26,39,36tr17foeaf9ejjmt2txuoy3y,0,83.8,2.3,2025-01-25T12:27:07.562Z,2025-01-25T17:44:29Z,5473577561,152,,5473577679,233,225,5473577571,141,53.4,5473577563,56,Center,5475399991,72,,5473577573,212,37.7,5473577555,2,,5475399989,223,,brflebs8m00rgali2owyoyove,M. Fowler,5473577575,213,5473577567,140,97.7,5473577577,1,,1.17,5473577557,5,,5473577559,155,,,,,,,,,,,,,,,,,,,,
2768507455,224,44,1,26,43,8l30dsub3sutr6j3ruvk650xc,1,2.8,47.6,2025-01-25T12:27:11.526Z,2025-01-25T12:27:14Z,5473577613,56,Back,5473577683,233,228,5473577615,285,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507453,228,44,1,26,43,36tr17foeaf9ejjmt2txuoy3y,0,97.2,52.4,2025-01-25T12:27:11.527Z,2025-01-25T12:27:15Z,5473577605,56,Center,5473577733,233,224,5473577607,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507459,225,11,1,26,44,8l30dsub3sutr6j3ruvk650xc,1,3.4,49,2025-01-25T12:27:12.509Z,2025-01-25T17:44:35Z,5475400553,378,,5473577695,233,227,5473577649,56,Back,5473577651,88,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507643,226,1,1,26,57,8l30dsub3sutr6j3ruvk650xc,1,14.8,50.7,2025-01-25T12:27:25.485Z,2025-01-25T12:27:28Z,5473578481,141,80.5,5473578483,212,23.0,5473578477,56,Back,5473578479,140,25.1,5473578485,213,1.08,5473578475,123,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507679,227,1,1,26,59,8l30dsub3sutr6j3ruvk650xc,1,24,82.3,2025-01-25T12:27:28.253Z,2025-01-25T12:27:31Z,5473578653,140,29.9,5473578659,213,0.95,5473578651,56,Back,5473578657,212,10.6,5473578655,141,95.0,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507703,228,1,1,27,2,8l30dsub3sutr6j3ruvk650xc,0,30.2,95.1,2025-01-25T12:27:30.926Z,2025-01-25T12:27:33Z,5473578773,140,55.2,5473578779,213,5.81,5473578777,212,29.6,5473578771,56,Center,5473578767,155,,5473578775,141,75.1,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507721,229,1,1,27,4,36tr17foeaf9ejjmt2txuoy3y,0,45.3,29.1,2025-01-25T12:27:33.112Z,2025-01-25T12:27:34Z,5473578857,212,16.3,5473578851,56,Center,5473578859,213,6.08,5473578853,140,60.5,5473578855,141,24.3,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507741,229,1,1,27,6,8l30dsub3sutr6j3ruvk650xc,0,38.7,64,2025-01-25T12:27:35.120Z,2025-01-25T12:29:23Z,5473578929,213,0.65,5473584385,236,,5473584387,233,230,5473578927,212,2.9,5473578925,141,66.6,5473578923,140,40.9,5473578931,1,,5473584391,286,,amg2zai9038cdz9uuql3l9rkl,R. Daly,5473578919,157,5473578921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507747,230,74,1,27,6,36tr17foeaf9ejjmt2txuoy3y,1,60.1,24.7,2025-01-25T12:27:35.121Z,2025-01-25T12:49:17Z,5473584433,233,229,5473584315,285,,5473578949,56,Center,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768857669,715,3,1,27,11,8l30dsub3sutr6j3ruvk650xc,1,33.3,94.8,2025-01-25T12:27:39.578Z,2025-01-25T17:45:28Z,5475403565,56,Back,5475403573,233,913,5475403571,464,,5475403569,285,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768857665,913,45,1,27,11,36tr17foeaf9ejjmt2txuoy3y,0,66.7,5.2,2025-01-25T12:27:39.578Z,2025-01-25T17:45:28Z,5475403549,286,,5475403547,56,Right,5475403579,233,715,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507909,230,1,1,27,13,8l30dsub3sutr6j3ruvk650xc,1,31.7,96.3,2025-01-25T12:27:41.806Z,2025-01-25T12:27:47Z,5473579695,141,76.4,5473579697,212,17.8,5473579691,56,Back,5473579699,213,4.01,5473579693,140,20.7,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Baijings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507915,231,1,1,27,15,8l30dsub3sutr6j3ruvk650xc,0,19.4,77.9,2025-01-25T12:27:43.565Z,2025-01-25T17:45:46Z,5473579727,212,14.7,5473579721,56,Back,5473579729,213,4.41,5473579723,140,15.2,5473579725,141,57.3,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768507999,232,51,1,27,16,8l30dsub3sutr6j3ruvk650xc,1,20.8,63.7,2025-01-25T12:27:45.093Z,2025-01-25T12:28:32Z,5473580349,170,231,,,,,,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508035,231,16,1,27,18,36tr17foeaf9ejjmt2txuoy3y,1,84.6,46.4,2025-01-25T12:27:47.057Z,2025-01-25T17:46:43Z,5473598511,103,3.8,5473580231,22,,5473580235,56,Center,5473598517,230,95.1,5473598515,458,,5473580895,20,,5473598519,231,48.4,5473580899,374,2025-01-25 12:27:46.076,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,5473581897,474,5473581423,468,232,5473580903,375,27:17.686,232,5473598513,328,,5475406275,120,,5475406281,396,,52.9,,5475406277,395,5473580233,17,5473598509,102,5473598507,80,,,4.6,46.8,,
2768508641,233,1,1,28,30,8l30dsub3sutr6j3ruvk650xc,1,49.8,50.1,2025-01-25T12:28:59.326Z,2025-01-25T12:30:00Z,5473583197,140,37.7,5473583205,279,G,5473583199,141,43.1,5473583201,212,13.6,5473583195,56,Back,5473583203,213,3.50,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508677,234,1,1,28,33,8l30dsub3sutr6j3ruvk650xc,1,37.6,43.1,2025-01-25T12:29:01.518Z,2025-01-25T12:30:04Z,5473583319,213,0.73,5473583313,140,61.2,5473583311,56,Center,5473583317,212,33.1,5473583315,141,75.4,5473583309,155,,5473583321,1,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508683,235,61,1,28,35,8l30dsub3sutr6j3ruvk650xc,0,61.2,75.4,2025-01-25T12:29:04.063Z,2025-01-25T17:47:01Z,5473583369,56,Center,,,,,,,,,,,,,,,,,,,,,,cpvbitkove7bavl96lkgs1vc9,K. Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508705,232,1,1,28,37,36tr17foeaf9ejjmt2txuoy3y,1,32.7,46.4,2025-01-25T12:29:05.480Z,2025-01-25T12:30:22Z,5473583477,140,44.9,5473583481,212,16.0,5473583475,56,Back,5473583479,141,32.4,5473583473,3,,5473583483,213,5.64,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508709,233,49,1,28,38,36tr17foeaf9ejjmt2txuoy3y,1,42.9,32.4,2025-01-25T12:29:07.096Z,2025-01-25T12:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508733,234,1,1,28,38,36tr17foeaf9ejjmt2txuoy3y,1,42.9,32.4,2025-01-25T12:29:07.223Z,2025-01-25T12:29:09Z,5473583603,212,12.6,5473583599,140,32.4,5473583601,141,23.4,5473583605,213,3.65,5473583597,56,Back,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508763,235,1,1,28,42,36tr17foeaf9ejjmt2txuoy3y,1,32.1,22.7,2025-01-25T12:29:10.440Z,2025-01-25T12:29:11Z,5473583737,140,20.6,5473583739,141,34.0,5473583741,212,14.3,5473583743,213,2.57,5473583735,56,Back,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508785,236,1,1,28,43,36tr17foeaf9ejjmt2txuoy3y,1,20.6,34,2025-01-25T12:29:11.640Z,2025-01-25T12:29:14Z,5473583831,212,19.1,5473583829,141,53.4,5473583833,213,2.38,5473583825,56,Back,5473583827,140,7.5,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508797,237,1,1,28,45,36tr17foeaf9ejjmt2txuoy3y,1,7.7,56.1,2025-01-25T12:29:14.056Z,2025-01-25T12:29:16Z,5473583915,141,56.4,5473583917,212,13.8,5473583911,56,Back,5473583919,213,0.01,5473583913,140,20.8,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508819,238,1,1,28,47,36tr17foeaf9ejjmt2txuoy3y,1,20.2,56.4,2025-01-25T12:29:15.992Z,2025-01-25T12:29:17Z,5473584021,141,34.6,5473584025,213,4.37,5473584017,56,Back,5473584043,156,,5473584023,212,15.8,5473584019,140,15.1,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508839,239,1,1,28,49,36tr17foeaf9ejjmt2txuoy3y,1,14.7,34.2,2025-01-25T12:29:17.970Z,2025-01-25T12:29:19Z,5473584119,141,29.2,5473584123,213,5.94,5473584117,140,23.8,5473584115,56,Back,5473584121,212,10.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508875,240,1,1,28,50,36tr17foeaf9ejjmt2txuoy3y,1,23.8,29.2,2025-01-25T12:29:18.968Z,2025-01-25T12:29:22Z,5473584289,141,5.6,5473584293,213,4.85,5473584291,212,16.2,5473584287,140,25.9,5473584285,56,Back,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508925,241,1,1,28,53,36tr17foeaf9ejjmt2txuoy3y,1,41.1,5.8,2025-01-25T12:29:22.136Z,2025-01-25T12:29:25Z,5473584537,140,45.9,5473584539,141,33.7,5473584541,212,19.6,5473584543,213,1.31,5473584535,56,Back,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768508969,242,1,1,28,56,36tr17foeaf9ejjmt2txuoy3y,1,46.9,33.9,2025-01-25T12:29:25.320Z,2025-01-25T12:29:29Z,5473584743,212,32.7,5473584735,140,57.1,5473584751,1,,5473584733,56,Left,5473584739,141,79.3,5473584747,213,1.24,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768509027,243,1,1,29,1,36tr17foeaf9ejjmt2txuoy3y,1,66.6,84.5,2025-01-25T12:29:29.624Z,2025-01-25T12:29:33Z,5473584969,212,14.7,5473584961,140,78.6,5473584959,56,Left,5473584965,141,95.7,5473584971,213,0.54,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768509047,244,1,1,29,5,36tr17foeaf9ejjmt2txuoy3y,1,78.5,92.3,2025-01-25T12:29:33.416Z,2025-01-25T12:29:36Z,5473585075,141,88.0,5473585073,140,74.4,5473585079,213,3.74,5473585071,56,Left,5473585077,212,5.2,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768509077,245,1,1,29,7,36tr17foeaf9ejjmt2txuoy3y,1,73.9,78.5,2025-01-25T12:29:35.928Z,2025-01-25T12:29:38Z,5473585245,141,66.9,5473585241,56,Center,5473585249,213,5.13,5473585243,140,77.2,5473585247,212,8.6,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768859551,716,83,1,29,9,8l30dsub3sutr6j3ruvk650xc,1,23.5,35.2,2025-01-25T12:29:38.103Z,2025-01-25T17:47:45Z,5475413509,399,wupxscyf4x7rsjidpmp0wnv9,,,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768509103,246,1,1,29,9,36tr17foeaf9ejjmt2txuoy3y,1,75.5,67,2025-01-25T12:29:38.120Z,2025-01-25T12:29:40Z,5473585379,141,65.7,5473585381,212,4.5,5473585383,213,3.34,5473585377,140,71.3,5473585375,56,Center,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768509115,247,1,1,29,12,36tr17foeaf9ejjmt2txuoy3y,1,70.6,65.5,2025-01-25T12:29:40.746Z,2025-01-25T12:29:42Z,5473585423,141,82.9,5473585419,56,Left,5473585421,140,69.7,5473585427,213,1.65,5473585425,212,11.9,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
