id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2726435383,9,1,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,56.8,6.7,2024-09-27T18:31:00.778Z,2024-09-27T18:31:03Z,5244550885,56,Center,5244550897,213,0.69,5244550887,140,69.7,5244550895,212,17.5,5244550891,141,23.0,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726435459,10,1,1,0,25,spi3g782q7m4evjxn1sv6cfa,1,70.5,23.7,2024-09-27T18:31:03.434Z,2024-09-27T18:37:23Z,5244551349,140,69.2,5244551347,56,Center,5244551353,212,14.6,5244551351,141,45.1,5244551355,213,1.66,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726435493,11,1,1,0,28,spi3g782q7m4evjxn1sv6cfa,1,73.4,42.1,2024-09-27T18:31:07.226Z,2024-09-27T18:31:22Z,5244552151,210,15,5244551501,213,1.57,5244551487,56,Center,5244551489,140,73.4,5244551493,141,66.4,5244551497,212,16.5,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726435499,12,15,1,0,29,spi3g782q7m4evjxn1sv6cfa,1,85,63.2,2024-09-27T18:31:07.363Z,2024-09-27T18:38:05Z,5244552173,146,88.2,5244552169,102,52.2,5244604599,76,,5244552161,29,,5244552165,55,11,5244552181,230,98.8,5244551519,22,,5244551521,64,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,5244552177,147,60.8,5244553137,215,5244551799,82,5244552171,103,19,5244551523,56,Center,5244552183,231,52.3,5244552211,233,3,5244551791,72,,,,,,,,,,,,
2726435537,3,10,1,0,29,6o6989d7o4w1kn35cu75y1mny,1,9.3,37,2024-09-27T18:31:07.463Z,2024-09-27T18:44:48Z,5244551753,56,Back,5244552243,233,12,5244551751,94,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726435579,4,52,1,0,34,6o6989d7o4w1kn35cu75y1mny,1,5.9,37.9,2024-09-27T18:31:12.586Z,2024-09-27T18:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436081,5,1,1,0,51,6o6989d7o4w1kn35cu75y1mny,0,12.2,38,2024-09-27T18:31:29.996Z,2024-09-27T18:38:52Z,5244610773,189,,5244554657,1,,5244554647,56,Center,5244554653,212,48.7,5244554651,141,36.9,5244554655,213,6.27,5244554645,199,,5244554649,140,58.6,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436015,13,44,1,0,51,spi3g782q7m4evjxn1sv6cfa,1,43.2,63.4,2024-09-27T18:31:30.266Z,2024-09-27T18:55:42Z,5244554299,285,,5244554297,56,Back,5244614463,233,62,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726446589,62,44,1,0,51,6o6989d7o4w1kn35cu75y1mny,0,56.8,36.6,2024-09-27T18:31:30.267Z,2024-09-27T18:55:42Z,5244614079,56,Center,5244614483,233,13,5244614081,286,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436047,14,1,1,0,52,spi3g782q7m4evjxn1sv6cfa,0,41,65.5,2024-09-27T18:31:30.909Z,2024-09-27T18:31:32Z,5244554455,3,,5244554457,56,Center,5244554463,212,16.6,5244554461,141,70.3,5244554465,213,0.20,5244554459,140,56.5,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436109,6,1,1,0,55,6o6989d7o4w1kn35cu75y1mny,0,46.9,35.5,2024-09-27T18:31:33.735Z,2024-09-27T18:31:34Z,5244554799,1,,5244554797,213,0.67,5244554793,141,56.1,5244554789,56,Center,5244554791,140,63.7,5244554795,212,22.5,5244554787,157,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436155,16,1,1,0,57,spi3g782q7m4evjxn1sv6cfa,1,36.9,34.8,2024-09-27T18:31:35.437Z,2024-09-27T18:40:36Z,5244619753,155,,5244555079,213,0.91,5244555071,56,Back,5244555075,141,47.4,5244555077,212,10.9,5244555073,140,43.3,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436263,17,1,1,0,58,spi3g782q7m4evjxn1sv6cfa,1,44.2,53,2024-09-27T18:31:36.843Z,2024-09-27T18:31:41Z,5244555575,212,10.3,5244555569,140,50.5,5244555573,141,64.6,5244555579,213,0.87,5244555559,3,,5244555565,56,Center,5244555561,168,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436185,7,83,1,0,59,6o6989d7o4w1kn35cu75y1mny,0,58.7,37,2024-09-27T18:31:38.016Z,2024-09-27T18:40:20Z,5244556043,399,1cfhmihovl78l8osqbo1w9nth,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436197,8,83,1,1,0,6o6989d7o4w1kn35cu75y1mny,0,61,37.6,2024-09-27T18:31:38.456Z,2024-09-27T18:40:20Z,5244556029,399,1cfhmihovl78l8osqbo1w9nth,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436215,9,83,1,1,0,6o6989d7o4w1kn35cu75y1mny,0,66.5,37.3,2024-09-27T18:31:39.016Z,2024-09-27T18:40:19Z,5244556005,399,1cfhmihovl78l8osqbo1w9nth,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436323,18,1,1,1,2,spi3g782q7m4evjxn1sv6cfa,1,42.3,72.3,2024-09-27T18:31:41.258Z,2024-09-27T18:31:44Z,5244555927,212,15.8,5244555923,140,33.7,5244555921,56,Back,5244555925,141,91.4,5244555929,213,2.18,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436119,15,49,1,1,3,spi3g782q7m4evjxn1sv6cfa,1,27.9,85.4,2024-09-27T18:31:41.651Z,2024-09-27T18:41:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436407,19,1,1,1,5,spi3g782q7m4evjxn1sv6cfa,1,35.1,91.7,2024-09-27T18:31:44.122Z,2024-09-27T18:31:48Z,5244556359,213,3.44,5244556353,140,23.1,5244556357,212,13.2,5244556351,56,Back,5244556355,141,85.9,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436493,20,1,1,1,9,spi3g782q7m4evjxn1sv6cfa,1,25,73.5,2024-09-27T18:31:48.218Z,2024-09-27T18:31:51Z,5244556747,141,49.3,5244556743,56,Back,5244556745,140,19.1,5244556751,213,4.35,5244556749,212,17.6,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436569,21,1,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,20.8,44,2024-09-27T18:31:50.970Z,2024-09-27T18:31:53Z,5244557149,141,21.6,5244557143,56,Back,5244557153,212,15.8,5244557155,213,4.98,5244557145,140,24.8,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436673,22,1,1,1,14,spi3g782q7m4evjxn1sv6cfa,1,26.3,24.7,2024-09-27T18:31:53.082Z,2024-09-27T18:31:58Z,5244557669,212,31.1,5244557667,141,70.3,5244557671,213,1.62,5244557663,56,Back,5244557665,140,24.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436721,23,1,1,1,19,spi3g782q7m4evjxn1sv6cfa,1,36.6,72.7,2024-09-27T18:31:58.122Z,2024-09-27T18:32:00Z,5244557919,56,Back,5244557931,213,1.60,5244557929,212,11.5,5244557927,141,89.6,5244557923,140,36.3,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436897,24,1,1,1,22,spi3g782q7m4evjxn1sv6cfa,1,37,88.6,2024-09-27T18:32:00.810Z,2024-09-27T18:32:07Z,5244558781,56,Back,5244558785,141,73.6,5244558789,213,4.05,5244558783,140,29.4,5244558787,212,13.0,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726436999,25,1,1,1,28,spi3g782q7m4evjxn1sv6cfa,1,43.8,69.3,2024-09-27T18:32:06.906Z,2024-09-27T18:32:10Z,5244559359,140,59.4,5244559367,212,23.9,5244559371,213,0.81,5244559363,141,94.8,5244559355,56,Left,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437029,26,1,1,1,32,spi3g782q7m4evjxn1sv6cfa,1,59.9,94.4,2024-09-27T18:32:10.827Z,2024-09-27T18:32:12Z,5244559513,213,5.52,5244559505,56,Left,5244559507,140,63.1,5244559511,212,4.6,5244559509,141,89.7,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437037,27,1,1,1,33,spi3g782q7m4evjxn1sv6cfa,1,66.4,86.3,2024-09-27T18:32:12.005Z,2024-09-27T18:41:53Z,5244632465,140,60.5,5244632469,212,8.1,5244559547,56,Left,5244632471,213,2.44,5244632467,141,94.0,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437099,28,1,1,1,34,spi3g782q7m4evjxn1sv6cfa,0,60.4,93,2024-09-27T18:32:13.226Z,2024-09-27T18:32:14Z,5244559867,140,64.4,5244559871,212,19.8,5244559869,141,64.6,5244559865,56,Center,5244559873,213,4.93,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437123,10,49,1,1,37,6o6989d7o4w1kn35cu75y1mny,1,34.1,35.4,2024-09-27T18:32:15.366Z,2024-09-27T18:32:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437241,11,1,1,1,37,6o6989d7o4w1kn35cu75y1mny,1,34.1,35.4,2024-09-27T18:32:15.426Z,2024-09-27T18:32:20Z,5244560625,56,Back,5244560633,212,16.1,5244560637,213,0.41,5244560629,141,44.8,5244560627,140,48.2,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437315,12,1,1,1,41,6o6989d7o4w1kn35cu75y1mny,1,63.3,63.9,2024-09-27T18:32:19.986Z,2024-09-27T18:32:23Z,5244561145,213,1.38,5244561141,141,95.7,5244561139,140,67.3,5244561143,212,22.0,5244561137,56,Left,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437401,13,1,1,1,45,6o6989d7o4w1kn35cu75y1mny,1,67,95.7,2024-09-27T18:32:23.426Z,2024-09-27T18:42:16Z,5244561605,212,10.9,5244561601,140,56.6,5244561603,141,94.8,5244561607,213,3.20,5244561599,56,Left,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437423,14,1,1,1,48,6o6989d7o4w1kn35cu75y1mny,1,56.6,94.8,2024-09-27T18:32:27.095Z,2024-09-27T18:42:20Z,5244561723,141,96.3,5244561727,213,0.14,5244561721,140,63.3,5244561719,56,Left,5244561725,212,7.1,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437547,15,1,1,1,49,6o6989d7o4w1kn35cu75y1mny,1,63.3,96.3,2024-09-27T18:32:27.736Z,2024-09-27T18:42:26Z,5244562363,213,3.79,5244562359,141,73.5,5244562361,212,25.7,5244562355,56,Back,5244562357,140,43.8,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437565,16,1,1,1,54,6o6989d7o4w1kn35cu75y1mny,1,38.2,65.2,2024-09-27T18:32:32.996Z,2024-09-27T18:32:34Z,5244562449,141,41.2,5244562447,140,38.0,5244562453,213,4.70,5244562451,212,16.3,5244562445,56,Back,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437615,17,1,1,1,55,6o6989d7o4w1kn35cu75y1mny,1,38,41.2,2024-09-27T18:32:33.975Z,2024-09-27T18:32:35Z,5244562683,212,24.9,5244562679,140,14.9,5244562677,56,Back,5244562685,213,2.92,5244562681,141,49.3,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437707,18,1,1,1,57,6o6989d7o4w1kn35cu75y1mny,1,14.8,49.4,2024-09-27T18:32:35.826Z,2024-09-27T18:32:40Z,5244563199,56,Back,5244563205,212,13.6,5244563201,140,20.2,5244563203,141,67.5,5244563207,213,1.14,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437797,19,1,1,2,2,6o6989d7o4w1kn35cu75y1mny,1,24.3,69.3,2024-09-27T18:32:40.656Z,2024-09-27T18:32:44Z,5244563605,140,37.1,5244563611,213,0.88,5244563607,141,93.2,5244563603,56,Back,5244563609,212,21.1,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437925,20,1,1,2,6,6o6989d7o4w1kn35cu75y1mny,1,35.7,95.9,2024-09-27T18:32:44.406Z,2024-09-27T18:32:59Z,5244564257,213,6.09,5244564253,141,81.4,5244564247,155,,5244564255,212,52.1,5244564251,140,84.4,5244565549,210,13,5244564259,1,,5244564249,56,Left,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726437935,21,13,1,2,10,6o6989d7o4w1kn35cu75y1mny,1,84.6,81.4,2024-09-27T18:32:48.646Z,2024-09-27T18:43:36Z,5244564331,69,,5244564327,22,,5244565599,215,,5244565587,102,28.7,5244565581,29,,5244564717,72,,5244564333,56,Left,5244565605,328,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,5244565583,55,20,5244565579,75,5244565615,231,5244565593,103,11.1,5244644831,121,,5244565611,230,99.3,,,,,,50,,,,,,,,,,,
2726437959,22,5,1,2,11,6o6989d7o4w1kn35cu75y1mny,0,101.4,34.1,2024-09-27T18:32:50.196Z,2024-09-27T18:32:57Z,5244564463,56,Center,5244564801,233,29,5244564465,346,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726438015,29,5,1,2,11,spi3g782q7m4evjxn1sv6cfa,1,-1.4,65.9,2024-09-27T18:32:50.196Z,2024-09-27T18:32:57Z,5244564737,346,,5244564765,233,22,5244564735,56,Back,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726438501,30,1,1,2,35,spi3g782q7m4evjxn1sv6cfa,1,4.1,49.6,2024-09-27T18:33:14.146Z,2024-09-27T18:33:43Z,5244567285,141,25.3,5244567281,56,Back,5244567283,140,10.2,5244570887,189,,5244567279,124,,5244567287,212,17.7,5244567295,237,,5244567289,213,5.08,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726438519,31,1,1,2,37,spi3g782q7m4evjxn1sv6cfa,1,5.3,17,2024-09-27T18:33:16.235Z,2024-09-27T18:44:07Z,5244567423,212,14.0,5244648967,189,,5244567419,140,4.8,5244567421,141,37.6,5244567425,213,1.61,5244567417,56,Back,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726453409,156,1,1,2,38,spi3g782q7m4evjxn1sv6cfa,1,4.3,32.5,2024-09-27T18:33:16.917Z,2024-09-27T18:44:33Z,5244651767,212,21.8,5244651763,140,14.5,5244651077,56,Back,5244651765,141,4.5,5244651761,155,,5244651769,213,5.22,5244652175,189,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726438543,32,1,1,2,39,spi3g782q7m4evjxn1sv6cfa,1,22.4,7,2024-09-27T18:33:17.483Z,2024-09-27T18:33:18Z,5244567585,212,5.0,5244567581,140,26.0,5244567587,213,0.72,5244567579,56,Back,5244567583,141,11.9,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726438579,33,1,1,2,40,spi3g782q7m4evjxn1sv6cfa,1,26,11.9,2024-09-27T18:33:18.794Z,2024-09-27T18:33:20Z,5244567779,56,Back,5244567783,141,8.5,5244567787,213,3.34,5244567785,212,12.0,5244567781,140,14.8,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
