id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/16/value
2733734677,1,34,16,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-10-13T12:15:11.213Z,2024-10-13T13:05:02Z,5284394529,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5284394517,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5284394525,194,e6s5iphbrws04dxrvw0xqd7f9,5284394521,130,13,5284394515,30,"ds8eeciyv1vk6nwh26qgy1lg5, avttb0ne86ra4pqruk0d8al05, 2hbrb48fqcvv05srmzclbyp2i, 24i5v2hlbeen8brcaa79oqjft, e6s5iphbrws04dxrvw0xqd7f9, 1o571356wx95l3qbpbe00o991, 3fta0gg3ghja3x9ouubjjfzl5, ekmg1wlig0qdtzhafm3lwsz4l, 27iu58a0k5jqsxidnaxbothbd, aeqzzuu4bp7trwyjezfigr9ih, coq2v02vrvkhdlsio0pactkru, 60yw6ejn1dnlz7ki0q05xsjdg, 57ubfxv6ujkk5cictmez4op1x, 8zpj2ov0kc2d7a2b14ys2y8dl, ei8nkccvojz33whslareh4a1h, 3tot15elwrc9lz9ohha1z0ij9, 6kitz3oodxt3ejj5u0fwzhhat, dkcbvcqk9uzamv07oe49uznys, ea9dttgvt5s0lzmm355ttbsic, 9oge2hx0rg79kf79o55oovnu2",5284394527,197,726,5284394519,59,"1, 17, 11, 23, 20, 8, 6, 7, 25, 19, 47, 4, 9, 12, 13, 14, 21, 38, 40, 42",5284394523,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733734705,1,34,16,0,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2024-10-13T12:15:22.270Z,2024-10-13T13:38:23Z,5284394697,130,21,5284394693,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",5284394699,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5284394691,30,"dxojafbkfxjskl0ek4nucrnpx, f1xb9y38jfjmrhgv22svv9sa2, 30pcgn07mnn0sk4jp0t7bx9ed, cs3pg64kurip4uftscemh01k9, 7oxif0j9hg9lpvrmqj8ocdnmd, q3xvi1pbz5hmr6zw6np6v4yd, e3n8fh86gv7xkw2zi6jlqelzp, bnzgfrgoiwlw6boq7e7ngi162, e93vn46w6kk9xwdb8forgzil1, a5ew0j9hz4ounrjkeco7g6iuh, cannlc91eqjjy24i7keyvyaui, czz8zqjv03gdbbxiadp90pq6t, dfodeak21qhzgxr7qs85f3vf9, 8t1kb3jiu25l2ztaooa294e09, 9ov9x5gap2t34kv8clhwjqvh1, 628hrbjq5whml5fixspdqvd62, 54hjbtj3pm6a4qruhfsz6z3zd, cqfxdqu4j8ws6ejoklc7ahz6y, 81w3pjqsk98f0l09d9ianrbah",5284394695,59,"1, 18, 14, 5, 26, 17, 22, 4, 20, 9, 12, 25, 2, 7, 10, 11, 21, 33, 77",5284394705,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5284394701,194,e3n8fh86gv7xkw2zi6jlqelzp,5284394703,197,5223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740575,2,32,1,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2024-10-13T13:00:47.181Z,2024-10-13T13:00:47Z,5284427633,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740579,2,32,1,0,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2024-10-13T13:00:47.181Z,2024-10-13T13:00:49Z,5284427657,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740593,3,1,1,0,0,7kt37xy93vjy6wac8vq6fqz3g,1,50,50,2024-10-13T13:00:47.182Z,2024-10-13T13:00:50Z,5284427741,279,S,5284427735,141,54.6,5284427731,56,Back,5284427739,213,2.86,5284427733,140,39.6,5284427737,212,11.4,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740595,4,1,1,0,2,7kt37xy93vjy6wac8vq6fqz3g,0,42.8,53.3,2024-10-13T13:00:49.991Z,2024-10-13T13:00:51Z,5284427753,140,69.6,5284427757,212,34.1,5284427755,141,81.5,5284427751,56,Left,5284427759,213,0.60,5284427749,155,,5284427761,1,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740639,5,4,1,0,14,7kt37xy93vjy6wac8vq6fqz3g,1,65.4,82.9,2024-10-13T13:01:01.674Z,2024-10-13T13:06:51Z,5284428055,56,Left,5284428059,286,,5284428057,152,,5284428071,233,3,5284437771,295,,5284437769,13,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740637,3,4,1,0,14,cz26xwowfjp8ei14n9z2ac135,0,34.6,17.1,2024-10-13T13:01:01.675Z,2024-10-13T13:06:49Z,5284428097,233,5,5284437803,295,,5284428063,56,Back,5284428061,13,,5284428065,152,,5284428069,285,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740675,6,1,1,0,19,7kt37xy93vjy6wac8vq6fqz3g,1,44.7,81.7,2024-10-13T13:01:06.982Z,2024-10-13T13:01:08Z,5284428223,212,20.5,5284428219,140,34.9,5284428215,152,,5284428225,213,4.19,5284428217,56,Back,5284428221,141,55.7,5284428213,5,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740679,7,1,1,0,20,7kt37xy93vjy6wac8vq6fqz3g,0,34.9,55.7,2024-10-13T13:01:08.134Z,2024-10-13T13:07:11Z,5284438665,155,,5284428253,1,,5284428251,213,0.34,5284428249,212,35.9,5284428245,140,67.1,5284428247,141,73.5,5284428243,56,Center,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733742659,45,49,1,0,24,cz26xwowfjp8ei14n9z2ac135,1,38.5,9.9,2024-10-13T13:01:11.956Z,2024-10-13T13:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740691,4,1,1,0,25,cz26xwowfjp8ei14n9z2ac135,0,22.5,27.7,2024-10-13T13:01:12.555Z,2024-10-13T13:08:11Z,5284428293,56,Back,5284428297,141,28.8,5284428295,140,41.5,5284428301,213,0.04,5284428299,212,20.0,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733742767,72,49,1,0,25,7kt37xy93vjy6wac8vq6fqz3g,1,59,78.7,2024-10-13T13:01:13.173Z,2024-10-13T13:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740705,8,1,1,0,28,7kt37xy93vjy6wac8vq6fqz3g,1,59.1,66.9,2024-10-13T13:01:15.398Z,2024-10-13T13:01:17Z,5284428343,56,Right,5284428347,141,19.1,5284428345,140,57.5,5284428349,212,32.5,5284428351,213,4.66,5284428353,1,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740711,9,1,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,56.1,18.9,2024-10-13T13:01:17.397Z,2024-10-13T13:01:19Z,5284428387,212,23.0,5284428383,140,35.1,5284428389,213,2.85,5284428385,141,28.5,5284428381,56,Back,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740733,10,1,1,0,32,7kt37xy93vjy6wac8vq6fqz3g,1,33.9,30.1,2024-10-13T13:01:19.574Z,2024-10-13T13:01:23Z,5284428497,140,31.2,5284428495,56,Back,5284428499,141,57.5,5284428503,213,1.72,5284428501,212,18.8,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740757,11,1,1,0,36,7kt37xy93vjy6wac8vq6fqz3g,1,27.9,52.5,2024-10-13T13:01:23.670Z,2024-10-13T13:01:26Z,5284428593,140,45.0,5284428597,212,34.5,5284428591,56,Back,5284428595,141,9.2,5284428599,213,5.26,5284428601,1,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740765,12,1,1,0,39,7kt37xy93vjy6wac8vq6fqz3g,1,44.5,10.7,2024-10-13T13:01:26.565Z,2024-10-13T13:01:29Z,5284428653,141,27.4,5284428657,213,0.56,5284428651,140,61.8,5284428655,212,21.4,5284428649,56,Center,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740771,13,1,1,0,42,7kt37xy93vjy6wac8vq6fqz3g,1,61.7,24.3,2024-10-13T13:01:29.287Z,2024-10-13T13:01:31Z,5284428697,140,61.2,5284428695,56,Right,5284428699,141,9.2,5284428701,212,10.3,5284428703,213,4.66,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740785,14,1,1,0,43,7kt37xy93vjy6wac8vq6fqz3g,1,61.2,9.2,2024-10-13T13:01:30.870Z,2024-10-13T13:01:34Z,5284428763,56,Right,5284428767,141,16.8,5284428765,140,86.8,5284428771,213,0.19,5284428769,212,27.4,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740795,15,1,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,0,97.9,17.7,2024-10-13T13:01:34.182Z,2024-10-13T13:01:35Z,5284428833,141,50.9,5284428829,56,Center,5284428825,2,,5284428837,213,1.75,5284428831,140,94.0,5284428835,212,22.9,5284428827,155,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740815,5,12,1,0,50,cz26xwowfjp8ei14n9z2ac135,1,12.8,46.1,2024-10-13T13:01:38.011Z,2024-10-13T13:09:57Z,5284428923,213,5.46,5284428919,141,19.5,5284428915,56,Back,5284428921,212,24.7,5284428937,15,,5284428917,140,28.8,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740847,16,1,1,0,53,7kt37xy93vjy6wac8vq6fqz3g,1,75,78.2,2024-10-13T13:01:40.886Z,2024-10-13T13:01:45Z,5284429069,56,Left,5284429075,212,18.2,5284429071,140,60.0,5284429077,213,2.62,5284429073,141,91.5,,,,,,,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740865,17,1,1,0,57,7kt37xy93vjy6wac8vq6fqz3g,1,60,81.8,2024-10-13T13:01:44.934Z,2024-10-13T13:01:47Z,5284429203,212,20.8,5284429205,213,3.79,5284429201,141,63.3,5284429199,140,44.2,5284429197,56,Back,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740893,18,1,1,1,0,7kt37xy93vjy6wac8vq6fqz3g,1,44.6,62,2024-10-13T13:01:47.510Z,2024-10-13T13:01:50Z,5284429339,213,0.47,5284429331,56,Center,5284429335,141,72.4,5284429337,212,15.7,5284429333,140,58.0,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740925,19,1,1,1,3,7kt37xy93vjy6wac8vq6fqz3g,1,52.9,70.6,2024-10-13T13:01:50.678Z,2024-10-13T13:01:56Z,5284429491,212,20.5,5284429493,213,3.55,5284429487,140,35.0,5284429485,56,Back,5284429489,141,58.7,,,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740943,20,1,1,1,9,7kt37xy93vjy6wac8vq6fqz3g,1,31.4,54,2024-10-13T13:01:56.806Z,2024-10-13T13:02:00Z,5284429587,56,Back,5284429589,140,28.6,5284429591,141,25.0,5284429595,213,4.56,5284429593,212,19.9,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
