id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2771835237,5,74,1,0,9,28u3q82ip96ahymkup01vfxli,1,14.8,80.2,2025-02-02T14:00:42.924Z,2025-02-02T14:00:44Z,5491426589,233,5,5491426467,56,Back,5491426469,285,,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835275,6,61,1,0,10,28u3q82ip96ahymkup01vfxli,1,14.6,83.3,2025-02-02T14:00:43.534Z,2025-02-02T14:00:51Z,5491426697,56,Back,,,,,,,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835365,6,1,1,0,13,7kt37xy93vjy6wac8vq6fqz3g,1,89.3,15.6,2025-02-02T14:00:46.492Z,2025-02-02T14:00:52Z,5491427211,56,Right,5491427213,140,78.4,5491427217,212,11.8,5491427219,213,3.39,5491427215,141,11.3,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835395,7,1,1,0,18,7kt37xy93vjy6wac8vq6fqz3g,1,77.3,10,2025-02-02T14:00:52.092Z,2025-02-02T14:00:54Z,5491427385,56,Back,5491427387,140,47.3,5491427391,212,31.9,5491427389,141,17.0,5491427393,213,2.99,,,,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835463,8,1,1,0,20,7kt37xy93vjy6wac8vq6fqz3g,1,44.5,16.5,2025-02-02T14:00:54.380Z,2025-02-02T14:01:00Z,5491427731,155,,5491427755,1,,5491427739,140,91.8,5491427743,141,26.4,5491427753,213,0.13,5491427735,56,Center,5491427749,212,50.1,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835477,9,1,1,0,26,7kt37xy93vjy6wac8vq6fqz3g,0,93.4,25.6,2025-02-02T14:01:00.123Z,2025-02-02T14:11:57Z,5491427797,56,Center,5491427801,141,43.1,5491427803,212,13.8,5491427799,140,86.8,5491427805,213,2.10,5491489109,195,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835529,7,12,1,0,29,28u3q82ip96ahymkup01vfxli,1,8.6,49.3,2025-02-02T14:01:03.174Z,2025-02-02T14:13:11Z,5491428079,213,1.55,5491428075,141,100.0,5491428077,212,35.8,5491428073,140,9.3,5491428071,56,Back,5491428121,167,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835533,8,5,1,0,30,28u3q82ip96ahymkup01vfxli,0,10.7,102,2025-02-02T14:01:03.611Z,2025-02-02T14:49:28Z,5491428503,233,10,5491428103,347,,5491428101,56,Back,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835607,10,5,1,0,30,7kt37xy93vjy6wac8vq6fqz3g,1,89.3,-2,2025-02-02T14:01:03.611Z,2025-02-02T14:49:28Z,5491428421,56,Right,5491428477,233,8,5491428423,347,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835673,11,1,1,0,35,7kt37xy93vjy6wac8vq6fqz3g,1,87.1,0,2025-02-02T14:01:09.099Z,2025-02-02T14:01:13Z,5491428815,213,2.38,5491428809,141,9.8,5491428801,107,,5491428803,56,Right,5491428805,140,79.2,5491428813,212,11.5,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835719,12,1,1,0,39,7kt37xy93vjy6wac8vq6fqz3g,1,77.2,10,2025-02-02T14:01:13.197Z,2025-02-02T14:01:16Z,5491429051,212,36.1,5491429049,141,48.1,5491429045,56,Center,5491429047,140,53.3,5491429053,213,2.34,5491429055,1,,,,,,,,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835735,13,1,1,0,43,7kt37xy93vjy6wac8vq6fqz3g,1,53.3,48.1,2025-02-02T14:01:16.555Z,2025-02-02T14:01:18Z,5491429131,213,4.74,5491429123,56,Center,5491429127,141,23.6,5491429125,140,53.7,5491429129,212,16.7,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835807,14,1,1,0,44,7kt37xy93vjy6wac8vq6fqz3g,1,53.7,23.6,2025-02-02T14:01:18.363Z,2025-02-02T14:01:22Z,5491429491,141,12.2,5491429487,56,Right,5491429489,140,80.3,5491429493,212,29.0,5491429495,213,6.01,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835889,15,1,1,0,48,7kt37xy93vjy6wac8vq6fqz3g,1,79.7,12.2,2025-02-02T14:01:21.932Z,2025-02-02T14:01:25Z,5491429895,1,,5491429881,56,Back,5491429883,140,49.5,5491429887,212,39.3,5491429889,213,2.51,5491429885,141,46.4,,,,,,,aeqzzuu4bp7trwyjezfigr9ih,H. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835913,16,1,1,0,52,7kt37xy93vjy6wac8vq6fqz3g,1,49.5,46.4,2025-02-02T14:01:25.804Z,2025-02-02T14:01:27Z,5491430043,213,4.50,5491430041,212,17.1,5491430035,140,46.0,5491430031,56,Back,5491430039,141,21.8,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835957,17,1,1,0,54,7kt37xy93vjy6wac8vq6fqz3g,1,45.1,21.2,2025-02-02T14:01:27.820Z,2025-02-02T14:01:30Z,5491430281,141,41.6,5491430273,56,Center,5491430275,140,54.0,5491430293,213,0.98,5491430287,212,16.7,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771835985,18,1,1,0,56,7kt37xy93vjy6wac8vq6fqz3g,1,54,41.6,2025-02-02T14:01:30.363Z,2025-02-02T14:01:31Z,5491430403,141,51.6,5491430399,56,Back,5491430401,140,36.5,5491430407,213,2.79,5491430405,212,19.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836013,19,1,1,0,58,7kt37xy93vjy6wac8vq6fqz3g,1,36.5,51.6,2025-02-02T14:01:31.740Z,2025-02-02T14:01:34Z,5491430537,141,85.0,5491430539,212,23.9,5491430533,56,Back,5491430535,140,43.7,5491430541,213,1.25,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836065,20,1,1,1,0,7kt37xy93vjy6wac8vq6fqz3g,1,43.7,85,2025-02-02T14:01:34.076Z,2025-02-02T14:01:37Z,5491430753,140,58.5,5491430751,56,Left,5491430759,213,0.10,5491430757,212,15.6,5491430755,141,87.4,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836153,21,1,1,1,3,7kt37xy93vjy6wac8vq6fqz3g,1,59,86.9,2025-02-02T14:01:37.116Z,2025-02-02T14:01:42Z,5491431163,141,93.5,5491431161,140,75.9,5491431159,56,Left,5491431165,212,18.3,5491431167,213,0.25,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836157,22,3,1,1,8,7kt37xy93vjy6wac8vq6fqz3g,0,71.6,75.3,2025-02-02T14:01:42.140Z,2025-02-02T14:21:08Z,5491431229,56,Center,5491431363,233,9,5491431231,286,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836173,9,7,1,1,8,28u3q82ip96ahymkup01vfxli,1,28.4,24.7,2025-02-02T14:01:42.141Z,2025-02-02T14:21:08Z,5491431313,285,,5491431311,56,Back,5491431329,233,22,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836175,10,49,1,1,11,28u3q82ip96ahymkup01vfxli,1,27.9,44.2,2025-02-02T14:01:44.567Z,2025-02-02T14:01:45Z,,,,,,,,,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836201,11,1,1,1,11,28u3q82ip96ahymkup01vfxli,0,27.9,44.2,2025-02-02T14:01:44.600Z,2025-02-02T14:01:46Z,5491431443,56,Center,5491431451,213,0.07,5491431449,212,31.1,5491431445,140,57.4,5491431447,141,47.5,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836269,23,1,1,1,13,7kt37xy93vjy6wac8vq6fqz3g,0,40.8,48.1,2025-02-02T14:01:46.427Z,2025-02-02T14:01:48Z,5491431739,56,Left,5491431745,212,57.9,5491431737,157,,5491431743,141,89.3,5491431741,140,89.1,5491431749,1,,5491431747,213,0.50,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836345,12,1,1,1,16,28u3q82ip96ahymkup01vfxli,1,13.2,11.6,2025-02-02T14:01:49.670Z,2025-02-02T14:01:55Z,5491432163,141,4.1,5491432161,140,20.4,5491432159,56,Back,5491432165,212,9.1,5491432167,213,5.69,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836375,13,1,1,1,21,28u3q82ip96ahymkup01vfxli,0,38,2.9,2025-02-02T14:01:54.919Z,2025-02-02T14:01:56Z,5491432329,56,Back,5491432337,213,0.42,5491432335,212,3.8,5491432333,141,5.2,5491432331,140,41.3,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836369,24,61,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,1,71.4,88.3,2025-02-02T14:01:56.059Z,2025-02-02T14:01:56Z,5491432305,56,Left,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836423,14,1,1,1,25,28u3q82ip96ahymkup01vfxli,0,45.4,4.6,2025-02-02T14:01:58.646Z,2025-02-02T14:01:59Z,5491432591,140,43.8,5491432593,141,0.0,5491432589,56,Back,5491432597,213,4.33,5491432595,212,4.5,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836427,15,5,1,1,25,28u3q82ip96ahymkup01vfxli,0,37.5,-1.8,2025-02-02T14:01:59.184Z,2025-02-02T14:49:29Z,5491433845,233,25,5491432621,347,,5491432617,56,Back,,,,,,,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836673,25,5,1,1,25,7kt37xy93vjy6wac8vq6fqz3g,1,62.5,101.8,2025-02-02T14:01:59.184Z,2025-02-02T14:49:28Z,5491433837,233,15,5491433797,347,,5491433795,56,Left,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836769,26,1,1,1,40,7kt37xy93vjy6wac8vq6fqz3g,1,73.8,100,2025-02-02T14:02:13.948Z,2025-02-02T14:02:20Z,5491434375,56,Left,5491434377,140,92.5,5491434379,141,94.2,5491434383,213,6.02,5491434373,107,,5491434381,212,20.3,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836779,27,50,1,1,46,7kt37xy93vjy6wac8vq6fqz3g,1,88.6,96.8,2025-02-02T14:02:20.140Z,2025-02-02T14:02:26Z,5491434685,233,16,5491434415,286,,5491434413,56,Left,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836833,16,7,1,1,46,28u3q82ip96ahymkup01vfxli,1,11.4,3.2,2025-02-02T14:02:20.141Z,2025-02-02T14:02:25Z,5491434671,233,27,5491434637,285,,5491434635,56,Back,5491434633,167,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836903,17,5,1,1,47,28u3q82ip96ahymkup01vfxli,0,15.7,-1.2,2025-02-02T14:02:21.356Z,2025-02-02T14:49:29Z,5491434983,233,28,5491434925,56,Back,5491434927,347,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771836825,28,5,1,1,47,7kt37xy93vjy6wac8vq6fqz3g,1,84.3,101.2,2025-02-02T14:02:21.356Z,2025-02-02T14:49:29Z,5491434607,56,Left,5491434959,233,17,5491434609,347,,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837141,29,1,1,1,57,7kt37xy93vjy6wac8vq6fqz3g,1,88.3,100,2025-02-02T14:02:30.619Z,2025-02-02T14:02:38Z,5491436089,213,5.68,5491436079,107,,5491436087,212,10.4,5491436083,140,96.4,5491436081,56,Left,5491436085,141,92.7,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771853355,111,83,1,2,4,28u3q82ip96ahymkup01vfxli,0,8.5,8.2,2025-02-02T14:02:38.245Z,2025-02-02T14:17:52Z,5491524243,399,cbozn7nychmtwwwkrxae2ga21,,,,,,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837199,30,1,1,2,5,7kt37xy93vjy6wac8vq6fqz3g,1,95.4,95.6,2025-02-02T14:02:38.524Z,2025-02-02T14:02:41Z,5491436423,212,9.1,5491436425,213,3.36,5491436413,56,Left,5491436417,140,86.9,5491436419,141,92.7,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837209,31,1,1,2,8,7kt37xy93vjy6wac8vq6fqz3g,0,95,90.9,2025-02-02T14:02:41.772Z,2025-02-02T14:02:44Z,5491436687,236,,5491436475,213,4.92,5491436689,233,18,5491436465,155,,5491436463,2,,5491436693,286,,5491436469,140,95.9,5491436473,212,4.5,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,5491436471,141,84.4,5491436467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837237,18,12,1,2,8,28u3q82ip96ahymkup01vfxli,1,2.7,21.6,2025-02-02T14:02:41.872Z,2025-02-02T14:02:45Z,5491436717,233,31,5491436651,56,Back,5491436649,185,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837245,19,6,1,2,10,28u3q82ip96ahymkup01vfxli,0,1.4,17.6,2025-02-02T14:02:44.013Z,2025-02-02T14:21:07Z,5491436729,56,Back,5491436813,233,32,5491436731,73,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837229,32,6,1,2,10,7kt37xy93vjy6wac8vq6fqz3g,1,98.6,82.4,2025-02-02T14:02:44.013Z,2025-02-02T14:02:48Z,5491436743,73,,5491436741,56,Left,5491436753,233,19,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837769,33,1,1,2,39,7kt37xy93vjy6wac8vq6fqz3g,0,99.5,99.5,2025-02-02T14:03:13.373Z,2025-02-02T14:03:17Z,5491439565,140,95.2,5491439555,2,,5491439567,141,58.2,5491439571,213,4.55,5491439569,212,28.4,5491439559,155,,5491439561,223,,5491439563,56,Center,ekmg1wlig0qdtzhafm3lwsz4l,C. Wheeler,5491439557,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837831,20,44,1,2,43,28u3q82ip96ahymkup01vfxli,1,7.4,50.7,2025-02-02T14:03:17.035Z,2025-02-02T14:20:13Z,5491439829,285,,5491439827,56,Back,5491439877,233,34,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771837775,34,44,1,2,43,7kt37xy93vjy6wac8vq6fqz3g,0,92.6,49.3,2025-02-02T14:03:17.036Z,2025-02-02T14:03:28Z,5491439601,286,,5491439921,233,20,5491439599,56,Center,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2771837855,21,12,1,2,44,28u3q82ip96ahymkup01vfxli,1,10.5,57.6,2025-02-02T14:03:17.487Z,2025-02-02T14:20:10Z,5491440003,15,,5491439975,212,5.7,5491439971,140,13.8,5491439973,141,50.9,5491439969,56,Back,5491439977,213,5.36,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771857891,216,61,1,2,45,7kt37xy93vjy6wac8vq6fqz3g,1,87.8,46.4,2025-02-02T14:03:19.329Z,2025-02-02T15:56:40Z,5491546565,56,Center,,,,,,,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
