id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2743559359,167,1,1,17,1,axwnneoekq2f2yq6r1l704y96,0,60.7,73.9,2024-11-03T12:47:23.333Z,2024-11-03T12:47:26Z,5337987675,141,77.6,5337987681,1,,5337987679,213,0.06,5337987673,140,100.0,5337987671,56,Center,5337987677,212,42.0,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559365,162,5,1,17,5,5rurqie3qt1qav9ir5mkqinn,1,-0.4,21.9,2024-11-03T12:47:26.576Z,2024-11-03T12:47:38Z,5337987701,56,Back,5337987703,346,,5337987767,233,168,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559369,168,5,1,17,5,axwnneoekq2f2yq6r1l704y96,0,100.4,78.1,2024-11-03T12:47:26.576Z,2024-11-03T12:47:38Z,5337987711,56,Center,5337987713,346,,5337987783,233,162,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559797,163,1,1,17,30,5rurqie3qt1qav9ir5mkqinn,1,4.6,44.9,2024-11-03T12:47:51.952Z,2024-11-03T12:48:07Z,5337990209,140,4.6,5337990207,56,Back,5337990205,124,,5337991133,189,,5337990223,237,,5337990217,213,1.57,5337990211,141,52.2,5337990213,212,5.0,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559833,164,1,1,17,35,5rurqie3qt1qav9ir5mkqinn,1,7.6,51.6,2024-11-03T12:47:56.848Z,2024-11-03T12:47:59Z,5337990385,140,47.3,5337990383,56,Back,5337990387,141,74.1,5337990381,155,,5337990391,212,44.4,5337990397,1,,5337990395,213,0.35,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559871,165,1,1,17,37,5rurqie3qt1qav9ir5mkqinn,1,47.3,74.1,2024-11-03T12:47:58.896Z,2024-11-03T13:10:08Z,5337990659,140,47.2,5337990665,213,4.69,5337990687,156,,5337990657,56,Back,5337990663,212,4.4,5337990661,141,67.6,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559909,166,1,1,17,41,5rurqie3qt1qav9ir5mkqinn,0,47.8,67.5,2024-11-03T12:48:02.624Z,2024-11-03T13:10:15Z,5337990831,140,88.1,5337990837,212,49.9,5338112715,155,,5337990839,213,5.72,5337990827,56,Center,5337990841,1,,5337990835,141,28.5,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743559955,169,49,1,17,44,axwnneoekq2f2yq6r1l704y96,1,10.1,70.8,2024-11-03T12:48:05.974Z,2024-11-03T12:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560023,170,1,1,17,46,axwnneoekq2f2yq6r1l704y96,1,10.1,70.2,2024-11-03T12:48:07.802Z,2024-11-03T12:48:10Z,5337991543,212,15.2,5337991539,141,62.7,5337991545,213,5.94,5337991533,140,23.7,5337991529,56,Back,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560101,171,1,1,17,48,axwnneoekq2f2yq6r1l704y96,1,25.1,63.4,2024-11-03T12:48:10.134Z,2024-11-03T12:48:14Z,5337991997,141,51.0,5337991993,56,Back,5337992001,213,4.02,5337991999,212,10.9,5337991995,140,18.5,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560155,172,1,1,17,52,axwnneoekq2f2yq6r1l704y96,1,18.5,51,2024-11-03T12:48:14.230Z,2024-11-03T12:48:17Z,5337992283,140,20.0,5337992287,212,10.5,5337992281,56,Back,5337992289,213,4.86,5337992285,141,35.8,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560241,173,1,1,17,56,axwnneoekq2f2yq6r1l704y96,1,21.3,36,2024-11-03T12:48:17.814Z,2024-11-03T12:48:23Z,5337992757,212,9.8,5337992751,56,Back,5337992753,140,18.5,5337992759,213,1.88,5337992755,141,49.7,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560271,174,1,1,18,1,axwnneoekq2f2yq6r1l704y96,1,28.9,50.1,2024-11-03T12:48:23.116Z,2024-11-03T12:48:25Z,5337992939,212,15.0,5337992933,56,Back,5337992937,141,29.2,5337992935,140,24.2,5337992941,213,4.38,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560341,175,1,1,18,4,axwnneoekq2f2yq6r1l704y96,1,24.5,28.5,2024-11-03T12:48:25.750Z,2024-11-03T12:48:30Z,5337993339,212,23.8,5337993329,56,Back,5337993331,140,43.4,5337993335,141,9.1,5337993341,213,5.70,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560399,176,1,1,18,8,axwnneoekq2f2yq6r1l704y96,1,51.9,32.5,2024-11-03T12:48:30.054Z,2024-11-03T12:48:32Z,5337993625,141,49.0,5337993629,213,1.53,5337993623,140,52.3,5337993621,56,Center,5337993627,212,11.2,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560459,177,1,1,18,11,axwnneoekq2f2yq6r1l704y96,1,51.8,47.6,2024-11-03T12:48:32.518Z,2024-11-03T12:48:35Z,5337993915,212,6.7,5337993911,140,46.2,5337993913,141,43.0,5337993919,213,3.63,5337993909,56,Back,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560465,178,61,1,18,12,axwnneoekq2f2yq6r1l704y96,0,46.2,43,2024-11-03T12:48:33.902Z,2024-11-03T17:17:40Z,5337993941,56,Back,,,,,,,,,,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743899321,817,45,1,18,13,axwnneoekq2f2yq6r1l704y96,0,53.8,45.8,2024-11-03T12:48:34.662Z,2024-11-03T17:17:35Z,5339820091,233,971,5339820085,56,Center,5339820089,285,,,,,,,,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743899309,971,3,1,18,13,5rurqie3qt1qav9ir5mkqinn,1,46.2,54.2,2024-11-03T12:48:34.662Z,2024-11-03T20:03:37Z,5339820053,286,,5339820049,56,Back,5340628377,233,817,5339820055,465,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560473,167,49,1,18,14,5rurqie3qt1qav9ir5mkqinn,1,47,58.7,2024-11-03T12:48:35.568Z,2024-11-03T12:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560591,168,1,1,18,17,5rurqie3qt1qav9ir5mkqinn,1,56.8,32.2,2024-11-03T12:48:38.928Z,2024-11-03T12:48:42Z,5337994665,213,3.44,5337994659,140,36.5,5337994653,56,Back,5337994661,141,22.7,5337994663,212,22.3,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560645,169,1,1,18,20,5rurqie3qt1qav9ir5mkqinn,1,36.5,22.7,2024-11-03T12:48:42.112Z,2024-11-03T12:48:44Z,5337994907,56,Back,5337994909,140,29.7,5337994915,213,2.53,5337994913,212,8.7,5337994911,141,30.0,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560715,171,1,1,18,24,5rurqie3qt1qav9ir5mkqinn,1,33.6,35.8,2024-11-03T12:48:45.601Z,2024-11-03T12:48:47Z,5337995235,212,3.9,5337995233,141,32.8,5337995229,56,Back,5337995231,140,36.8,5337995237,213,5.74,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560817,172,1,1,18,25,5rurqie3qt1qav9ir5mkqinn,1,35.1,35.5,2024-11-03T12:48:47.440Z,2024-11-03T12:48:53Z,5337995761,140,36.1,5337995767,213,1.53,5337995763,141,71.5,5337995765,212,24.5,5337995759,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560833,173,1,1,18,31,5rurqie3qt1qav9ir5mkqinn,1,36.1,71.5,2024-11-03T12:48:52.864Z,2024-11-03T12:48:53Z,5337995859,213,4.52,5337995857,212,8.9,5337995851,56,Back,5337995853,140,34.5,5337995855,141,58.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560875,174,1,1,18,31,5rurqie3qt1qav9ir5mkqinn,1,34.5,58.7,2024-11-03T12:48:53.488Z,2024-11-03T12:48:56Z,5337996125,56,Back,5337996131,212,9.7,5337996129,141,72.1,5337996133,213,1.22,5337996127,140,37.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560943,175,1,1,18,35,5rurqie3qt1qav9ir5mkqinn,1,41,73.5,2024-11-03T12:48:56.704Z,2024-11-03T12:49:00Z,5337996517,141,95.7,5337996513,56,Left,5337996519,212,19.4,5337996515,140,52.6,5337996521,213,0.89,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743560997,176,1,1,18,38,5rurqie3qt1qav9ir5mkqinn,1,53.9,95.6,2024-11-03T12:49:00.208Z,2024-11-03T12:49:03Z,5337996761,141,70.6,5337996763,212,21.5,5337996757,56,Back,5337996765,213,4.05,5337996759,140,41.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561057,177,1,1,18,41,5rurqie3qt1qav9ir5mkqinn,1,38.3,73.9,2024-11-03T12:49:03.504Z,2024-11-03T12:49:06Z,5337997077,140,27.7,5337997079,141,53.1,5337997083,213,4.05,5337997081,212,18.0,5337997075,56,Back,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561183,178,1,1,18,44,5rurqie3qt1qav9ir5mkqinn,1,26.9,52.8,2024-11-03T12:49:06.448Z,2024-11-03T12:49:13Z,5337997747,56,Back,5337997749,140,32.8,5337997755,213,5.76,5337997751,141,47.6,5337997753,212,7.1,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561277,179,1,1,18,51,5rurqie3qt1qav9ir5mkqinn,1,35.9,41.8,2024-11-03T12:49:12.912Z,2024-11-03T12:49:18Z,5337998263,213,1.57,5337998255,140,35.9,5337998257,141,69.3,5337998253,56,Back,5337998259,212,18.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561341,180,1,1,18,57,5rurqie3qt1qav9ir5mkqinn,1,39.8,67.8,2024-11-03T12:49:18.832Z,2024-11-03T12:49:23Z,5337998661,213,4.61,5337998655,140,38.0,5337998657,141,41.6,5337998653,56,Back,5337998659,212,17.9,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561381,181,1,1,19,1,5rurqie3qt1qav9ir5mkqinn,1,43.7,47.3,2024-11-03T12:49:23.474Z,2024-11-03T12:49:26Z,5337998975,212,39.4,5337998977,213,0.73,5337998971,140,71.7,5337998973,141,85.9,5337998979,1,,5337998969,56,Left,5337998967,155,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561421,182,1,1,19,4,5rurqie3qt1qav9ir5mkqinn,1,73,86.5,2024-11-03T12:49:26.385Z,2024-11-03T13:10:58Z,5337999179,140,68.7,5337999177,56,Center,5337999185,213,4.06,5337999181,141,77.8,5337999183,212,7.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561449,183,1,1,19,7,5rurqie3qt1qav9ir5mkqinn,1,65.3,70.2,2024-11-03T12:49:29.441Z,2024-11-03T13:10:56Z,5337999279,140,55.2,5337999277,56,Left,5337999283,212,12.9,5337999281,141,80.9,5337999285,213,2.54,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561509,184,1,1,19,9,5rurqie3qt1qav9ir5mkqinn,1,55.2,80.9,2024-11-03T12:49:31.104Z,2024-11-03T12:49:35Z,5337999655,141,95.4,5337999657,212,19.6,5337999651,56,Left,5337999653,140,71.3,5337999659,213,0.53,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561551,185,1,1,19,14,5rurqie3qt1qav9ir5mkqinn,1,75.5,88.3,2024-11-03T12:49:35.600Z,2024-11-03T12:49:38Z,5337999875,212,17.4,5337999869,56,Center,5337999873,141,63.1,5337999877,213,4.54,5337999871,140,72.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561595,186,1,1,19,16,5rurqie3qt1qav9ir5mkqinn,1,72.6,63.3,2024-11-03T12:49:37.857Z,2024-11-03T12:49:40Z,5338000039,56,Center,5338000045,212,11.0,5338000043,141,48.4,5338000047,213,4.31,5338000041,140,68.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561625,187,1,1,19,18,5rurqie3qt1qav9ir5mkqinn,1,68.7,48.1,2024-11-03T12:49:39.937Z,2024-11-03T12:49:41Z,5338000227,56,Center,5338000245,213,5.52,5338000237,141,36.7,5338000233,140,76.4,5338000241,212,11.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561737,188,1,1,19,19,5rurqie3qt1qav9ir5mkqinn,1,75.3,35.8,2024-11-03T12:49:41.184Z,2024-11-03T12:49:48Z,5338000881,213,4.90,5338000875,140,78.8,5338000877,141,6.7,5338000873,56,Right,5338000879,212,20.1,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561751,189,1,1,19,27,5rurqie3qt1qav9ir5mkqinn,0,84.6,16.4,2024-11-03T12:49:48.753Z,2024-11-03T12:49:52Z,5338000959,213,0.85,5338000951,56,Center,5338000957,212,18.7,5338000953,140,96.3,5338000955,141,37.1,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743561781,180,52,1,19,29,axwnneoekq2f2yq6r1l704y96,1,3.1,61.5,2024-11-03T12:49:50.654Z,2024-11-03T17:18:33Z,5339827099,376,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562207,181,1,1,19,48,axwnneoekq2f2yq6r1l704y96,1,7.7,51.9,2024-11-03T12:50:09.718Z,2024-11-03T12:50:15Z,5338003101,189,,5338003063,141,25.8,5338003069,213,5.31,5338003055,56,Back,5338003051,123,,5338003059,140,19.2,5338003065,212,21.5,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562241,182,1,1,19,53,axwnneoekq2f2yq6r1l704y96,1,19.2,25.8,2024-11-03T12:50:15.399Z,2024-11-03T12:50:16Z,5338003251,141,7.4,5338003253,212,14.7,5338003255,213,5.27,5338003249,140,26.6,5338003241,56,Back,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562287,183,1,1,19,54,axwnneoekq2f2yq6r1l704y96,1,26.6,7.4,2024-11-03T12:50:16.295Z,2024-11-03T12:50:18Z,5338003481,213,2.63,5338003475,140,12.9,5338003477,141,19.4,5338003473,56,Back,5338003479,212,16.5,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562347,184,1,1,19,57,axwnneoekq2f2yq6r1l704y96,1,12,19.1,2024-11-03T12:50:18.711Z,2024-11-03T12:50:22Z,5338003781,1,,5338003775,141,15.9,5338003773,140,55.4,5338003769,157,,5338003777,212,45.6,5338003771,56,Right,5338003779,213,6.24,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562359,185,1,1,20,0,axwnneoekq2f2yq6r1l704y96,0,60,15.3,2024-11-03T12:50:22.326Z,2024-11-03T12:50:23Z,5338003843,212,4.9,5338003841,141,18.5,5338003839,140,55.8,5338003845,213,2.68,5338003837,56,Right,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562539,190,1,1,20,2,5rurqie3qt1qav9ir5mkqinn,0,44.3,88.3,2024-11-03T12:50:24.401Z,2024-11-03T17:19:08Z,5339831105,140,39.6,5339831111,213,3.28,5339831107,141,87.3,5338004735,56,Back,5339831109,212,5.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562441,186,1,1,20,4,axwnneoekq2f2yq6r1l704y96,1,54.9,12.2,2024-11-03T12:50:26.375Z,2024-11-03T12:50:29Z,5338004255,213,2.84,5338004251,141,19.1,5338004253,212,15.7,5338004247,56,Back,5338004249,140,40.6,,,,,,,,,,3u2e56fhs12qok7truspt65zp,A. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562465,187,1,1,20,7,axwnneoekq2f2yq6r1l704y96,1,40.4,20.4,2024-11-03T12:50:28.918Z,2024-11-03T12:50:30Z,5338004393,212,9.3,5338004391,141,7.9,5338004395,213,4.30,5338004387,56,Back,5338004389,140,36.9,,,,,,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562513,188,1,1,20,9,axwnneoekq2f2yq6r1l704y96,1,36.9,7.9,2024-11-03T12:50:30.534Z,2024-11-03T12:50:35Z,5338004651,140,28.9,5338004657,213,2.22,5338004653,141,24.3,5338004655,212,14.0,5338004649,56,Back,,,,,,,,,,8gh56ar8x8yxjfcm66m7532ll,C. Bizet Ildhusøy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562613,189,1,1,20,13,axwnneoekq2f2yq6r1l704y96,1,29.9,34.3,2024-11-03T12:50:35.111Z,2024-11-03T12:50:41Z,5338005159,56,Back,5338005165,212,19.3,5338005163,141,62.6,5338005161,140,31.2,5338005167,213,1.50,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562637,190,1,1,20,19,axwnneoekq2f2yq6r1l704y96,1,31.9,67.8,2024-11-03T12:50:41.479Z,2024-11-03T12:50:44Z,5338005275,213,1.82,5338005273,212,10.4,5338005271,141,82.6,5338005269,140,29.5,5338005267,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562657,191,1,1,20,22,axwnneoekq2f2yq6r1l704y96,1,29.7,83.6,2024-11-03T12:50:44.006Z,2024-11-03T12:50:45Z,5338005423,141,95.4,5338005427,213,0.58,5338005421,140,41.3,5338005425,212,14.6,5338005419,56,Back,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562685,192,1,1,20,24,axwnneoekq2f2yq6r1l704y96,1,41.3,95.4,2024-11-03T12:50:45.559Z,2024-11-03T12:50:47Z,5338005545,213,5.13,5338005539,140,47.7,5338005537,56,Back,5338005543,212,16.7,5338005541,141,72.9,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562733,193,1,1,20,25,axwnneoekq2f2yq6r1l704y96,1,45.5,72.1,2024-11-03T12:50:47.143Z,2024-11-03T12:50:50Z,5338005825,56,Back,5338005829,141,60.0,5338005833,213,3.62,5338005831,212,17.9,5338005827,140,30.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562837,194,1,1,20,28,axwnneoekq2f2yq6r1l704y96,1,30.4,58.7,2024-11-03T12:50:50.391Z,2024-11-03T12:50:56Z,5338006379,213,5.49,5338006373,140,43.2,5338006377,212,19.2,5338006371,56,Back,5338006375,141,38.6,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562987,195,1,1,20,34,axwnneoekq2f2yq6r1l704y96,1,55.7,30.7,2024-11-03T12:50:56.392Z,2024-11-03T12:51:05Z,5338007221,1,,5338007215,141,88.3,5338007219,213,1.17,5338007213,140,71.6,5338007217,212,42.6,5338007211,56,Left,5338007209,155,,,,,5c00ea33ei5ie1iauirtge505,L. Naalsund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743562989,196,61,1,20,43,axwnneoekq2f2yq6r1l704y96,0,78.6,81.1,2024-11-03T12:51:04.982Z,2024-11-03T12:51:05Z,5338007229,56,Left,,,,,,,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743563003,191,49,1,20,44,5rurqie3qt1qav9ir5mkqinn,1,12,7.7,2024-11-03T12:51:05.985Z,2024-11-03T12:51:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743563087,192,1,1,20,45,5rurqie3qt1qav9ir5mkqinn,1,10.6,7.1,2024-11-03T12:51:06.673Z,2024-11-03T12:51:11Z,5338007697,56,Back,5338007699,140,7.0,5338007705,213,3.45,5338007701,141,5.3,5338007703,212,4.0,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743563037,197,83,1,20,45,axwnneoekq2f2yq6r1l704y96,0,85.1,91.2,2024-11-03T12:51:07.431Z,2024-11-03T12:51:14Z,5338007997,399,n70i0c7uk1qxianxoiotqmeh,,,,,,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743563061,198,83,1,20,47,axwnneoekq2f2yq6r1l704y96,0,85.8,92.7,2024-11-03T12:51:09.318Z,2024-11-03T12:51:14Z,5338007983,399,n70i0c7uk1qxianxoiotqmeh,,,,,,,,,,,,,,,,,,,,,,1ry82n1adajgmjtce487u9q1g,G. Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743563093,193,3,1,20,50,5rurqie3qt1qav9ir5mkqinn,0,10.8,2.6,2024-11-03T12:51:11.697Z,2024-11-03T17:20:11Z,5338007737,285,,5339839217,465,,5338008013,233,199,5338007735,56,Back,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
