id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2731508093,3,45,1,0,23,cz26xwowfjp8ei14n9z2ac135,0,32,95.6,2024-10-06T12:02:06.687Z,2024-10-06T12:02:11Z,5272153307,233,9,5272153195,56,Back,5272153197,285,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508101,9,3,1,0,23,36tr17foeaf9ejjmt2txuoy3y,1,68,4.4,2024-10-06T12:02:06.687Z,2024-10-06T12:02:11Z,5272153233,286,,5272153287,233,3,5272153229,56,Right,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508167,10,1,1,0,24,36tr17foeaf9ejjmt2txuoy3y,1,66.7,4.9,2024-10-06T12:02:07.823Z,2024-10-06T12:02:11Z,5272153543,56,Back,5272153549,212,25.1,5272153551,213,2.95,5272153547,141,12.0,5272153545,140,43.2,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508185,11,1,1,0,27,36tr17foeaf9ejjmt2txuoy3y,1,40.4,17.3,2024-10-06T12:02:10.927Z,2024-10-06T12:02:13Z,5272153677,56,Back,5272153679,140,36.0,5272153685,213,1.81,5272153683,212,19.9,5272153681,141,45.7,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508307,12,1,1,0,29,36tr17foeaf9ejjmt2txuoy3y,1,34.2,44.5,2024-10-06T12:02:13.103Z,2024-10-06T12:02:21Z,5272154363,141,27.7,5272154359,56,Back,5272154361,140,33.4,5272154367,212,11.5,5272154371,213,4.64,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508475,13,1,1,0,37,36tr17foeaf9ejjmt2txuoy3y,1,37.1,35.1,2024-10-06T12:02:21.039Z,2024-10-06T12:02:31Z,5272155309,213,2.49,5272155303,140,25.1,5272155301,56,Back,5272155307,212,15.8,5272155305,141,49.1,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508541,14,1,1,0,47,36tr17foeaf9ejjmt2txuoy3y,1,27.9,51.6,2024-10-06T12:02:31.422Z,2024-10-06T12:02:36Z,5272155607,56,Back,5272155615,213,1.07,5272155609,140,34.3,5272155611,141,69.7,5272155613,212,14.0,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508567,15,1,1,0,52,36tr17foeaf9ejjmt2txuoy3y,1,34.3,69.7,2024-10-06T12:02:36.159Z,2024-10-06T12:03:20Z,5272155737,56,Back,5272155745,213,4.15,5272155739,140,27.7,5272155741,141,53.7,5272155735,3,,5272155743,212,12.9,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508609,16,1,1,0,54,36tr17foeaf9ejjmt2txuoy3y,1,27.7,53.7,2024-10-06T12:02:37.934Z,2024-10-06T12:02:39Z,5272155953,56,Back,5272155959,141,34.3,5272155955,140,28.9,5272155961,212,13.3,5272155963,213,4.81,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508635,17,1,1,0,55,36tr17foeaf9ejjmt2txuoy3y,1,28.9,34.3,2024-10-06T12:02:39.118Z,2024-10-06T12:02:40Z,5272156085,140,35.2,5272156091,213,0.77,5272156087,141,43.7,5272156089,212,9.2,5272156083,56,Back,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508697,18,1,1,0,57,36tr17foeaf9ejjmt2txuoy3y,1,35.2,43.7,2024-10-06T12:02:40.558Z,2024-10-06T12:02:42Z,5272156367,140,30.5,5272156369,141,13.5,5272156365,56,Back,5272156371,212,21.1,5272156373,213,4.48,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508763,19,1,1,0,59,36tr17foeaf9ejjmt2txuoy3y,1,30.5,13.5,2024-10-06T12:02:42.718Z,2024-10-06T12:02:47Z,5272156725,141,20.1,5272156721,140,44.0,5272156733,213,0.31,5272156717,56,Back,5272156729,212,14.9,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508781,20,1,1,1,3,36tr17foeaf9ejjmt2txuoy3y,1,47.1,21,2024-10-06T12:02:47.054Z,2024-10-06T12:02:48Z,5272156801,213,2.09,5272156793,140,43.5,5272156795,141,30.7,5272156797,212,7.6,5272156791,56,Back,,,,,,,,,,8gxse7h6ucubo3weq7sp9dnf9,C. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508797,21,1,1,1,4,36tr17foeaf9ejjmt2txuoy3y,1,43.5,30.7,2024-10-06T12:02:47.871Z,2024-10-06T12:02:49Z,5272156865,140,31.1,5272156873,213,3.56,5272156867,141,22.1,5272156861,56,Back,5272156869,212,14.3,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508853,22,1,1,1,5,36tr17foeaf9ejjmt2txuoy3y,1,31,22.1,2024-10-06T12:02:48.975Z,2024-10-06T12:02:52Z,5272157175,213,1.68,5272157167,140,28.9,5272157169,141,52.1,5272157163,56,Back,5272157173,212,20.5,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508971,23,1,1,1,8,36tr17foeaf9ejjmt2txuoy3y,1,28.5,54.3,2024-10-06T12:02:51.887Z,2024-10-06T12:02:56Z,5272157681,213,0.47,5272157675,140,38.6,5272157673,56,Back,5272157679,212,11.9,5272157677,141,62.3,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508993,24,1,1,1,12,36tr17foeaf9ejjmt2txuoy3y,1,38.6,62.3,2024-10-06T12:02:56.367Z,2024-10-06T12:03:11Z,5272157789,140,38.2,5272157793,212,8.6,5272157795,213,4.66,5272157787,56,Back,5272157791,141,49.7,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509003,25,61,1,1,13,36tr17foeaf9ejjmt2txuoy3y,0,38.2,49.7,2024-10-06T12:02:56.550Z,2024-10-06T12:55:38Z,5272157865,56,Back,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731508985,4,49,1,1,13,cz26xwowfjp8ei14n9z2ac135,1,67.4,59.3,2024-10-06T12:02:56.806Z,2024-10-06T12:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509029,5,1,1,1,13,cz26xwowfjp8ei14n9z2ac135,1,67.4,59.3,2024-10-06T12:02:56.965Z,2024-10-06T12:02:59Z,5272158011,141,49.4,5272158013,212,6.7,5272158015,213,4.77,5272158007,56,Center,5272158009,140,67.8,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509187,6,2,1,1,15,cz26xwowfjp8ei14n9z2ac135,1,67.6,47.8,2024-10-06T12:02:59.124Z,2024-10-06T12:03:12Z,5272158823,140,81.3,5272158863,7,e93vn46w6kk9xwdb8forgzil1,5272159381,8,,5272158867,56,Center,5272158825,141,48.1,,,,,,,,,,e3n8fh86gv7xkw2zi6jlqelzp,K. Gorry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509181,26,55,1,1,15,36tr17foeaf9ejjmt2txuoy3y,1,11.9,49,2024-10-06T12:02:59.125Z,2024-10-06T12:49:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509571,27,1,1,1,47,36tr17foeaf9ejjmt2txuoy3y,1,12.5,43.7,2024-10-06T12:03:30.738Z,2024-10-06T12:03:32Z,5272160995,189,,5272160917,5,,5272160923,140,31.1,5272160929,213,5.47,5272160919,241,,5272160921,56,Back,5272160927,212,28.4,5272160925,141,13.4,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509603,28,1,1,1,49,36tr17foeaf9ejjmt2txuoy3y,1,31.1,13.4,2024-10-06T12:03:32.703Z,2024-10-06T12:03:34Z,5272161133,213,2.09,5272161129,141,32.1,5272161125,56,Back,5272161131,212,14.6,5272161127,140,24.2,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509643,29,1,1,1,51,36tr17foeaf9ejjmt2txuoy3y,1,24,34.5,2024-10-06T12:03:34.543Z,2024-10-06T12:03:37Z,5272161333,140,29.6,5272161339,213,1.38,5272161331,56,Back,5272161337,212,31.7,5272161335,141,80.3,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509675,30,1,1,1,53,36tr17foeaf9ejjmt2txuoy3y,1,29.8,84.1,2024-10-06T12:03:37.055Z,2024-10-06T12:03:39Z,5272161505,141,95.4,5272161507,212,11.1,5272161501,56,Back,5272161503,140,37.4,5272161509,213,0.77,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509753,31,1,1,1,55,36tr17foeaf9ejjmt2txuoy3y,1,37.5,95.6,2024-10-06T12:03:39.263Z,2024-10-06T12:03:43Z,5272161993,212,6.6,5272161989,140,43.7,5272161991,141,94.5,5272161987,56,Back,5272161995,213,6.17,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509785,32,1,1,2,0,36tr17foeaf9ejjmt2txuoy3y,1,40,93.2,2024-10-06T12:03:43.632Z,2024-10-06T12:56:56Z,5272162137,56,Back,5272162139,140,27.9,5272162147,213,3.83,5272162141,141,77.9,5272162143,212,16.4,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509817,33,1,1,2,2,36tr17foeaf9ejjmt2txuoy3y,1,24.9,77.3,2024-10-06T12:03:45.711Z,2024-10-06T12:57:06Z,5272162329,140,12.6,5272162327,56,Back,5272162335,213,4.11,5272162333,212,22.7,5272162331,141,49.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509877,34,1,1,2,4,36tr17foeaf9ejjmt2txuoy3y,1,14.1,46.7,2024-10-06T12:03:47.919Z,2024-10-06T12:03:51Z,5272162715,140,23.2,5272162719,212,16.3,5272162721,213,5.34,5272162711,56,Back,5272162717,141,27.3,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731509989,35,1,1,2,11,36tr17foeaf9ejjmt2txuoy3y,1,37.5,26.8,2024-10-06T12:03:54.623Z,2024-10-06T12:03:58Z,5272163303,212,18.7,5272163299,140,54.4,5272163301,141,35.5,5272163297,56,Center,5272163305,213,0.32,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510003,36,1,1,2,14,36tr17foeaf9ejjmt2txuoy3y,1,54.4,35.5,2024-10-06T12:03:58.430Z,2024-10-06T12:57:17Z,5272163389,140,37.6,5272163393,212,19.2,5272163387,56,Back,5272163391,141,46.6,5272163395,213,2.74,5272163413,156,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510045,37,1,1,2,17,36tr17foeaf9ejjmt2txuoy3y,1,37.6,46.6,2024-10-06T12:04:00.527Z,2024-10-06T12:04:02Z,5272163693,140,40.8,5272163699,213,1.37,5272163695,141,70.9,5272163697,212,16.9,5272163691,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510091,38,1,1,2,18,36tr17foeaf9ejjmt2txuoy3y,1,40.8,70.9,2024-10-06T12:04:02.015Z,2024-10-06T12:04:04Z,5272163965,141,93.3,5272163975,213,1.23,5272163961,140,45.9,5272163959,56,Back,5272163969,212,16.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510167,39,1,1,2,20,36tr17foeaf9ejjmt2txuoy3y,1,43.4,94.5,2024-10-06T12:04:04.319Z,2024-10-06T12:04:07Z,5272164385,56,Back,5272164397,213,4.56,5272164395,212,10.1,5272164393,141,79.9,5272164389,140,41.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510219,40,1,1,2,23,36tr17foeaf9ejjmt2txuoy3y,1,45.9,86.8,2024-10-06T12:04:06.991Z,2024-10-06T12:04:10Z,5272164783,141,96.3,5272164787,213,0.47,5272164781,140,57.9,5272164785,212,14.2,5272164779,56,Left,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510227,41,1,1,2,27,36tr17foeaf9ejjmt2txuoy3y,1,57.6,96,2024-10-06T12:04:10.543Z,2024-10-06T12:04:11Z,5272164845,141,87.4,5272164841,56,Left,5272164847,212,5.9,5272164849,213,4.78,5272164843,140,58.0,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510281,42,1,1,2,27,36tr17foeaf9ejjmt2txuoy3y,1,58,87.4,2024-10-06T12:04:11.263Z,2024-10-06T12:04:14Z,5272165127,141,93.6,5272165131,213,0.51,5272165125,140,65.1,5272165123,56,Left,5272165129,212,8.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510283,43,3,1,2,31,36tr17foeaf9ejjmt2txuoy3y,0,66.6,92.7,2024-10-06T12:04:14.575Z,2024-10-06T12:57:31Z,5272165145,286,,5272165143,56,Left,5272165159,211,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510371,7,1,1,2,33,cz26xwowfjp8ei14n9z2ac135,0,14.4,9.4,2024-10-06T12:04:16.998Z,2024-10-06T12:04:20Z,5272165635,141,0.0,5272165631,56,Back,5272165637,212,13.3,5272165633,140,24.7,5272165639,213,5.67,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510375,8,5,1,2,36,cz26xwowfjp8ei14n9z2ac135,0,26.9,-2,2024-10-06T12:04:20.279Z,2024-10-06T12:23:05Z,5272165657,347,,5272165655,56,Back,5272166055,233,44,,,,,,,,,,,,,,,,f1xb9y38jfjmrhgv22svv9sa2,A. Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510457,44,5,1,2,36,36tr17foeaf9ejjmt2txuoy3y,1,73.1,102,2024-10-06T12:04:20.279Z,2024-10-06T12:23:05Z,5272165991,347,,5272165989,56,Left,5272166003,233,8,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510551,45,1,1,2,40,36tr17foeaf9ejjmt2txuoy3y,1,69.6,100,2024-10-06T12:04:24.336Z,2024-10-06T12:04:28Z,5272166473,107,,5272166479,141,89.6,5272166477,140,57.0,5272166481,212,15.7,5272166483,213,3.71,5272166475,56,Left,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510571,46,1,1,2,44,36tr17foeaf9ejjmt2txuoy3y,0,57.8,90.8,2024-10-06T12:04:28.304Z,2024-10-06T12:04:29Z,5272166613,1,,5272166605,140,88.4,5272166611,213,5.99,5272166609,212,33.6,5272166603,56,Center,5272166607,141,76.3,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510649,9,12,1,2,47,cz26xwowfjp8ei14n9z2ac135,1,16,32.2,2024-10-06T12:04:30.645Z,2024-10-06T12:04:33Z,5272167023,140,12.4,5272167029,213,4.55,5272167025,141,0.0,5272167027,212,23.6,5272167021,56,Back,5272167121,167,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510655,10,5,1,2,49,cz26xwowfjp8ei14n9z2ac135,0,11.4,-2,2024-10-06T12:04:32.478Z,2024-10-06T12:04:35Z,5272167219,233,47,5272167037,347,,5272167035,56,Back,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731510671,47,5,1,2,49,36tr17foeaf9ejjmt2txuoy3y,1,88.6,102,2024-10-06T12:04:32.478Z,2024-10-06T12:23:06Z,5272167133,347,,5272167129,56,Left,5272167183,233,10,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731511003,48,1,1,3,3,36tr17foeaf9ejjmt2txuoy3y,1,74.7,100,2024-10-06T12:04:47.055Z,2024-10-06T12:04:51Z,5272168925,212,23.7,5272168917,107,,5272168929,1,,5272168923,141,95.0,5272168919,56,Left,5272168927,213,3.33,5272168921,140,52.5,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731511051,49,1,1,3,7,36tr17foeaf9ejjmt2txuoy3y,1,52.5,95,2024-10-06T12:04:50.879Z,2024-10-06T12:04:54Z,5272169213,140,37.0,5272169219,213,4.05,5272169211,56,Back,5272169217,212,26.3,5272169215,141,64.6,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
