id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2769189185,9,1,1,0,18,spi3g782q7m4evjxn1sv6cfa,1,12.5,39.2,2025-01-26T12:30:26.499Z,2025-01-26T12:30:29Z,5477147865,212,31.0,5477147867,213,1.36,5477147859,56,Back,5477147861,140,18.8,5477147863,141,83.8,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189199,10,1,1,0,20,spi3g782q7m4evjxn1sv6cfa,1,19.4,84.1,2025-01-26T12:30:29.202Z,2025-01-26T12:30:31Z,5477147955,140,23.9,5477147957,141,94.4,5477147961,213,0.98,5477147959,212,8.4,5477147953,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189211,11,1,1,0,22,spi3g782q7m4evjxn1sv6cfa,0,23.9,94.4,2025-01-26T12:30:30.963Z,2025-01-26T12:30:32Z,5477148013,56,Back,5477148017,141,82.9,5477148019,212,13.8,5477148015,140,34.7,5477148021,213,5.68,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189219,3,49,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,63.8,12.9,2025-01-26T12:30:32.727Z,2025-01-26T12:40:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189269,4,1,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,63.8,12.9,2025-01-26T12:30:32.758Z,2025-01-26T12:40:34Z,5477148247,141,4.6,5477148243,56,Right,5477148245,140,70.3,5477148257,213,5.59,5477148253,212,8.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189287,12,83,1,0,27,spi3g782q7m4evjxn1sv6cfa,0,40.6,96.5,2025-01-26T12:30:35.506Z,2025-01-26T12:40:56Z,5477148561,399,3sn815dsm0i0rnw9nigjyb0et,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189295,5,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,53.1,7.6,2025-01-26T12:30:36.770Z,2025-01-26T12:30:38Z,5477148361,56,Back,5477148365,141,4.1,5477148369,213,3.33,5477148367,212,12.9,5477148363,140,41.0,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189323,6,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,33.3,7.9,2025-01-26T12:30:38.720Z,2025-01-26T12:30:41Z,5477148531,140,21.2,5477148535,212,13.0,5477148537,213,2.92,5477148533,141,12.2,5477148529,56,Back,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189333,7,1,1,0,32,5rurqie3qt1qav9ir5mkqinn,0,21.4,5.8,2025-01-26T12:30:41.293Z,2025-01-26T12:30:42Z,5477148593,56,Back,5477148597,141,4.4,5477148603,1,,5477148595,140,40.8,5477148599,212,20.4,5477148601,213,6.24,5477148591,157,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189355,13,1,1,0,34,spi3g782q7m4evjxn1sv6cfa,0,58.1,90.8,2025-01-26T12:30:42.739Z,2025-01-26T12:30:44Z,5477148731,3,,5477148741,213,6.13,5477148735,140,76.0,5477148739,212,19.0,5477148737,141,86.6,5477148733,56,Left,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189369,8,1,1,0,36,5rurqie3qt1qav9ir5mkqinn,0,24.9,17.1,2025-01-26T12:30:44.544Z,2025-01-26T12:30:45Z,5477148841,213,1.50,5477148837,141,32.8,5477148833,56,Back,5477148839,212,10.7,5477148835,140,25.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189383,14,49,1,0,39,spi3g782q7m4evjxn1sv6cfa,1,76.5,75,2025-01-26T12:30:48.339Z,2025-01-26T12:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189413,15,1,1,0,41,spi3g782q7m4evjxn1sv6cfa,1,79.5,72.4,2025-01-26T12:30:49.394Z,2025-01-26T12:30:50Z,5477149053,212,10.2,5477149047,56,Center,5477149051,141,64.6,5477149049,140,87.8,5477149055,213,5.74,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189435,16,1,1,0,42,spi3g782q7m4evjxn1sv6cfa,1,87.8,64.6,2025-01-26T12:30:50.659Z,2025-01-26T12:30:52Z,5477149135,56,Center,5477149137,140,79.9,5477149141,212,8.6,5477149157,156,,5477149139,141,67.9,5477149143,213,2.88,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189455,17,1,1,0,44,spi3g782q7m4evjxn1sv6cfa,1,80.5,68.5,2025-01-26T12:30:53.341Z,2025-01-26T12:42:17Z,5477149235,56,Center,5477150495,141,64.4,5477150497,212,4.0,5477189629,210,15,5477150499,213,3.92,5477150493,140,77.8,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189493,18,15,1,0,45,spi3g782q7m4evjxn1sv6cfa,1,80.3,64,2025-01-26T12:30:53.723Z,2025-01-26T17:37:56Z,5477150183,146,98.4,5477150175,215,,5477149391,22,,5478400311,133,,5477150187,147,52.0,5477150165,29,,5477149395,56,Center,5477150171,102,47.5,5ibsbj2zqv62c94k5wijnayy2,C. Macário,,5477150201,233,9,5477150173,103,3.8,5477149393,18,5477150163,80,5477149729,72,5477150167,55,17,,,,,,,,,,,,,,,,,,,,,,
2769189479,9,10,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,1.6,49.7,2025-01-26T12:30:53.823Z,2025-01-26T17:38:05Z,5477150221,233,18,5477149517,177,,5478400915,376,,5477149329,56,Back,5477149519,179,,5477149327,182,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189521,10,52,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,2.5,50.4,2025-01-26T12:30:54.773Z,2025-01-26T17:38:08Z,5478401085,376,,,,,,,,,,,,,,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189687,11,1,1,1,7,5rurqie3qt1qav9ir5mkqinn,1,8.8,54.2,2025-01-26T12:31:15.413Z,2025-01-26T12:44:04Z,5477195721,189,,5477150431,141,70.3,5477150427,56,Back,5477150435,213,0.96,5477150425,123,,5477150429,140,16.1,5477150433,212,13.4,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769198021,144,1,1,1,8,5rurqie3qt1qav9ir5mkqinn,1,15.2,72.8,2025-01-26T12:31:17.186Z,2025-01-26T12:44:02Z,5477195569,213,0.73,5477195563,140,32.5,5477195561,56,Back,5477195565,141,96.5,5477195567,212,24.3,5477195653,189,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189707,12,1,1,1,9,5rurqie3qt1qav9ir5mkqinn,1,30.5,96.9,2025-01-26T12:31:18.116Z,2025-01-26T17:38:41Z,5477150543,141,84.2,5477150539,56,Back,5478403437,189,,5477150547,213,3.87,5477150545,212,13.0,5477150541,140,21.3,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189743,13,1,1,1,10,5rurqie3qt1qav9ir5mkqinn,1,21.9,82.6,2025-01-26T12:31:19.181Z,2025-01-26T12:43:45Z,5477150781,56,Back,5477150785,141,72.9,5477150789,213,5.87,5477150783,140,36.1,5477150787,212,16.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189747,14,61,1,1,11,5rurqie3qt1qav9ir5mkqinn,0,34.9,72.7,2025-01-26T12:31:20.259Z,2025-01-26T17:39:53Z,5477150801,56,Back,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769427027,868,3,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,68.1,17.9,2025-01-26T12:31:20.898Z,2025-01-26T17:40:10Z,5478409967,465,,5478409969,233,910,5478409965,286,,5478409961,56,Right,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769427023,910,45,1,1,12,5rurqie3qt1qav9ir5mkqinn,0,31.9,82.1,2025-01-26T12:31:20.898Z,2025-01-26T17:40:10Z,5478409937,285,,5478409935,56,Back,5478409977,233,868,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189741,19,49,1,1,15,spi3g782q7m4evjxn1sv6cfa,1,59.1,24.9,2025-01-26T12:31:24.183Z,2025-01-26T12:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189761,20,1,1,1,16,spi3g782q7m4evjxn1sv6cfa,1,59.1,24.9,2025-01-26T12:31:24.422Z,2025-01-26T12:31:25Z,5477150861,212,14.1,5477150859,141,17.0,5477150857,140,71.5,5477150863,213,5.89,5477150855,56,Right,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189799,21,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,71.5,17,2025-01-26T12:31:25.459Z,2025-01-26T12:31:29Z,5477151015,213,6.09,5477151007,140,88.0,5477151011,141,11.9,5477151013,212,17.7,5477151003,56,Right,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189781,15,83,1,1,19,5rurqie3qt1qav9ir5mkqinn,0,11.6,90,2025-01-26T12:31:27.877Z,2025-01-26T12:31:29Z,5477151081,399,5ibsbj2zqv62c94k5wijnayy2,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189809,22,1,1,1,20,spi3g782q7m4evjxn1sv6cfa,1,87.4,11,2025-01-26T12:31:28.915Z,2025-01-26T12:31:29Z,5477151041,212,3.9,5477151043,213,0.49,5477151037,140,90.7,5477151035,56,Right,5477151039,141,13.7,,,,,,,,,,5ibsbj2zqv62c94k5wijnayy2,C. Macário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189819,23,61,1,1,21,spi3g782q7m4evjxn1sv6cfa,0,90.7,13.7,2025-01-26T12:31:29.971Z,2025-01-26T12:31:30Z,5477151101,56,Right,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189829,16,49,1,1,22,5rurqie3qt1qav9ir5mkqinn,1,11.1,89,2025-01-26T12:31:30.974Z,2025-01-26T12:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189877,17,1,1,1,23,5rurqie3qt1qav9ir5mkqinn,1,11,87.2,2025-01-26T12:31:31.437Z,2025-01-26T12:31:35Z,5477151373,141,74.1,5477151369,56,Back,5477151375,212,9.0,5477151377,213,4.60,5477151371,140,10.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189909,18,1,1,1,26,5rurqie3qt1qav9ir5mkqinn,1,10,74.1,2025-01-26T12:31:35.112Z,2025-01-26T12:31:38Z,5477151513,213,2.02,5477151507,140,6.7,5477151511,212,8.0,5477151509,141,84.7,5477151505,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189973,19,1,1,1,29,5rurqie3qt1qav9ir5mkqinn,0,7.9,86.8,2025-01-26T12:31:37.986Z,2025-01-26T12:45:30Z,5477151821,157,,5477151831,213,0.11,5477151827,141,97.8,5477151823,56,Left,5477151833,1,,5477151825,140,70.6,5477151829,212,66.3,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769189983,24,49,1,1,35,spi3g782q7m4evjxn1sv6cfa,1,36.4,9.1,2025-01-26T12:31:43.587Z,2025-01-26T12:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190031,25,1,1,1,36,spi3g782q7m4evjxn1sv6cfa,1,36.4,11.3,2025-01-26T12:31:44.483Z,2025-01-26T12:31:49Z,5477152059,141,31.3,5477152061,212,17.1,5477152055,56,Back,5477152063,213,2.22,5477152057,140,26.5,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190081,26,1,1,1,40,spi3g782q7m4evjxn1sv6cfa,1,26.1,32.5,2025-01-26T12:31:49.123Z,2025-01-26T12:31:54Z,5477152313,213,1.46,5477152307,140,28.0,5477152311,212,18.3,5477152305,56,Back,5477152309,141,59.3,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190103,27,1,1,1,46,spi3g782q7m4evjxn1sv6cfa,1,39.9,72.4,2025-01-26T12:31:54.611Z,2025-01-26T12:31:56Z,5477152419,56,Left,5477152423,141,89.4,5477152425,212,18.8,5477152427,213,0.66,5477152421,140,54.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190125,28,1,1,1,47,spi3g782q7m4evjxn1sv6cfa,1,59.4,89.1,2025-01-26T12:31:56.243Z,2025-01-26T12:31:59Z,5477152535,212,6.8,5477152537,213,5.84,5477152531,140,65.2,5477152533,141,84.8,5477152529,56,Left,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190139,29,1,1,1,51,spi3g782q7m4evjxn1sv6cfa,1,65.7,84.4,2025-01-26T12:31:59.699Z,2025-01-26T12:32:01Z,5477152615,212,4.9,5477152617,213,1.20,5477152611,140,67.4,5477152613,141,91.1,5477152609,56,Left,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190149,30,1,1,1,52,spi3g782q7m4evjxn1sv6cfa,0,72.3,90,2025-01-26T12:32:01.075Z,2025-01-26T12:32:02Z,5477152665,56,Left,5477152669,141,83.2,5477152671,212,17.1,5477152667,140,88.0,5477152673,213,6.01,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769200157,192,49,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,10.8,15.6,2025-01-26T12:32:02.358Z,2025-01-26T12:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190167,20,43,1,1,54,5rurqie3qt1qav9ir5mkqinn,1,0,0,2025-01-26T12:32:02.887Z,2025-01-26T12:32:07Z,5477152899,144,49,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190185,21,61,1,1,56,5rurqie3qt1qav9ir5mkqinn,0,4.4,10,2025-01-26T12:32:05.237Z,2025-01-26T12:32:05Z,5477152799,56,Back,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769190195,31,49,1,1,57,spi3g782q7m4evjxn1sv6cfa,1,90.9,89.7,2025-01-26T12:32:06.020Z,2025-01-26T12:32:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
