id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2769300605,3,1,1,0,20,28u3q82ip96ahymkup01vfxli,1,55.2,11.7,2025-01-26T15:00:48.886Z,2025-01-26T15:00:51Z,5477725259,140,62.7,5477725255,3,,5477725263,212,11.8,5477725261,141,24.6,5477725265,213,0.84,5477725257,56,Center,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300613,4,1,1,0,22,28u3q82ip96ahymkup01vfxli,1,62.7,24.6,2025-01-26T15:00:50.946Z,2025-01-26T15:00:52Z,5477725311,213,0.46,5477725303,140,66.4,5477725305,141,27.4,5477725301,56,Center,5477725297,3,,5477725307,212,4.3,5477725299,168,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300621,5,49,1,0,24,28u3q82ip96ahymkup01vfxli,1,66.4,27.4,2025-01-26T15:00:52.594Z,2025-01-26T15:00:53Z,,,,,,,,,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300627,6,1,1,0,24,28u3q82ip96ahymkup01vfxli,0,66.4,27.4,2025-01-26T15:00:52.690Z,2025-01-26T15:00:53Z,5477725363,56,Right,5477725371,213,5.01,5477725369,212,6.5,5477725365,140,68.2,5477725367,141,18.2,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300631,9,49,1,0,25,mjejb0x57ms54j9ry6s8njwh,1,40.9,78.7,2025-01-26T15:00:53.806Z,2025-01-26T15:00:53Z,,,,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300637,10,50,1,0,26,mjejb0x57ms54j9ry6s8njwh,1,40.3,76.5,2025-01-26T15:00:55.121Z,2025-01-26T17:04:06Z,5477725409,56,Back,5477725411,286,,5477725575,233,7,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300663,7,7,1,0,26,28u3q82ip96ahymkup01vfxli,0,59.7,23.5,2025-01-26T15:00:55.122Z,2025-01-26T17:04:06Z,5477725541,285,,5477725539,56,Center,5477725559,233,10,,,,,,,,,,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769302407,37,61,1,0,27,mjejb0x57ms54j9ry6s8njwh,1,37.5,80.3,2025-01-26T15:00:55.958Z,2025-01-26T15:06:49Z,5477745159,56,Back,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300667,11,83,1,0,28,mjejb0x57ms54j9ry6s8njwh,0,32.4,65.2,2025-01-26T15:00:56.494Z,2025-01-26T15:07:56Z,5477746539,399,19qjvbtfwo55xwsqu5dmwh9ii,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769305353,62,49,1,0,28,28u3q82ip96ahymkup01vfxli,1,64.7,36.2,2025-01-26T15:00:56.685Z,2025-01-26T15:08:26Z,,,,,,,,,,,,,,,,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300669,8,61,1,0,29,28u3q82ip96ahymkup01vfxli,0,70,24,2025-01-26T15:00:57.402Z,2025-01-26T15:07:57Z,5477725553,56,Center,,,,,,,,,,,,,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300695,12,1,1,0,31,mjejb0x57ms54j9ry6s8njwh,1,25.7,68.1,2025-01-26T15:00:59.790Z,2025-01-26T15:01:01Z,5477725663,140,15.5,5477725669,213,3.47,5477725665,141,62.7,5477725667,212,11.3,5477725661,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769302427,44,49,1,0,31,mjejb0x57ms54j9ry6s8njwh,1,15.4,65.6,2025-01-26T15:01:00.095Z,2025-01-26T15:09:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300709,13,1,1,0,32,mjejb0x57ms54j9ry6s8njwh,1,15.5,62.7,2025-01-26T15:01:00.926Z,2025-01-26T15:01:02Z,5477725759,212,13.7,5477725755,140,3.6,5477725757,141,54.5,5477725761,213,3.56,5477725753,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300779,14,1,1,0,33,mjejb0x57ms54j9ry6s8njwh,1,3.6,54.5,2025-01-26T15:01:02.079Z,2025-01-26T15:01:07Z,5477726091,141,69.7,5477726087,56,Back,5477726095,213,0.23,5477726093,212,45.5,5477726089,140,45.8,5477726097,1,,5477726085,157,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300783,15,1,1,0,39,mjejb0x57ms54j9ry6s8njwh,0,45.8,69.7,2025-01-26T15:01:07.662Z,2025-01-26T15:01:08Z,5477726109,213,3.81,5477726107,212,4.9,5477726101,56,Back,5477726105,141,65.2,5477726123,156,,5477726103,140,42.1,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300781,9,49,1,0,39,28u3q82ip96ahymkup01vfxli,1,61.4,18.2,2025-01-26T15:01:07.682Z,2025-01-26T15:01:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300795,10,1,1,0,39,28u3q82ip96ahymkup01vfxli,1,61.4,18.2,2025-01-26T15:01:07.778Z,2025-01-26T15:01:08Z,5477726137,213,4.68,5477726133,141,13.1,5477726129,56,Right,5477726131,140,61.3,5477726135,212,3.5,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300805,16,83,1,0,40,mjejb0x57ms54j9ry6s8njwh,0,45.6,82.4,2025-01-26T15:01:08.710Z,2025-01-26T15:09:58Z,5477726347,399,6k1s7y9dnzdpppppdco7bgudx,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300815,11,1,1,0,40,28u3q82ip96ahymkup01vfxli,1,61.3,13.1,2025-01-26T15:01:08.850Z,2025-01-26T15:01:11Z,5477726207,140,44.0,5477726213,213,3.15,5477726209,141,12.9,5477726205,56,Back,5477726211,212,18.2,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300827,12,1,1,0,43,28u3q82ip96ahymkup01vfxli,1,43.2,18.3,2025-01-26T15:01:11.602Z,2025-01-26T15:01:15Z,5477726337,140,22.6,5477726335,56,Back,5477726339,141,45.8,5477726343,213,2.43,5477726341,212,28.6,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300959,13,1,1,0,59,28u3q82ip96ahymkup01vfxli,0,23.3,45.8,2025-01-26T15:01:28.002Z,2025-01-26T15:01:31Z,5477726919,140,41.2,5477726911,155,,5477726915,56,Back,5477726925,213,0.05,5477726921,141,47.2,5477726923,212,18.8,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300965,14,44,1,1,1,28u3q82ip96ahymkup01vfxli,1,41.4,45.4,2025-01-26T15:01:29.765Z,2025-01-26T15:25:27Z,5477727013,233,17,5477726945,56,Back,5477726947,285,,,,,,,,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300961,17,44,1,1,1,mjejb0x57ms54j9ry6s8njwh,0,58.6,54.6,2025-01-26T15:01:29.766Z,2025-01-26T15:11:11Z,5477726987,233,14,5477726931,286,,5477726929,56,Center,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769307971,109,1,1,1,2,28u3q82ip96ahymkup01vfxli,0,43.2,46.8,2025-01-26T15:01:30.635Z,2025-01-26T15:11:31Z,5477764947,140,45.7,5477764945,56,Back,5477764949,141,47.0,5477764953,213,0.05,5477764951,212,2.6,5477764943,168,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300971,18,61,1,1,2,mjejb0x57ms54j9ry6s8njwh,1,57.8,59.9,2025-01-26T15:01:31.262Z,2025-01-26T15:11:01Z,5477726971,56,Center,,,,,,,,,,,,,,,,,,,,,,5wswj1tehi9zmdzxrid4qj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301001,19,1,1,1,3,mjejb0x57ms54j9ry6s8njwh,1,64.2,51.6,2025-01-26T15:01:32.062Z,2025-01-26T15:01:35Z,5477727115,56,Center,5477727119,141,54.6,5477727121,212,9.2,5477727123,213,2.92,5477727117,140,55.7,5477727139,156,,,,,,,,9v895fdc1blaaboscv14vp149,C. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301021,21,1,1,1,4,mjejb0x57ms54j9ry6s8njwh,0,53.8,47.2,2025-01-26T15:01:33.246Z,2025-01-26T15:12:00Z,5477727207,213,0.19,5477766977,286,,5477727205,212,3.2,5477727201,140,56.8,5477727199,56,Center,5477766971,236,,5477727203,141,48.1,5477766973,233,15,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769300985,15,74,1,1,4,28u3q82ip96ahymkup01vfxli,1,41.2,45.4,2025-01-26T15:01:33.247Z,2025-01-26T15:25:24Z,5477727049,56,Back,5477727051,285,,5477766981,233,21,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301009,20,49,1,1,6,mjejb0x57ms54j9ry6s8njwh,1,38.7,54.4,2025-01-26T15:01:35.183Z,2025-01-26T15:12:13Z,,,,,,,,,,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301047,22,1,1,1,9,mjejb0x57ms54j9ry6s8njwh,1,50.9,63,2025-01-26T15:01:37.390Z,2025-01-26T15:01:40Z,5477727365,213,4.31,5477727361,141,44.0,5477727357,56,Back,5477727363,212,14.1,5477727359,140,45.6,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301065,23,1,1,1,11,mjejb0x57ms54j9ry6s8njwh,1,44.3,41.2,2025-01-26T15:01:39.935Z,2025-01-26T15:01:41Z,5477727501,141,54.9,5477727505,213,2.36,5477727497,56,Back,5477727503,212,13.2,5477727499,140,35.4,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301087,24,1,1,1,13,mjejb0x57ms54j9ry6s8njwh,1,35.4,54.9,2025-01-26T15:01:41.711Z,2025-01-26T15:01:45Z,5477727605,212,17.8,5477727601,140,41.0,5477727599,56,Back,5477727603,141,79.6,5477727607,213,1.23,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301105,25,1,1,1,16,mjejb0x57ms54j9ry6s8njwh,1,41,79.4,2025-01-26T15:01:45.150Z,2025-01-26T15:01:46Z,5477727719,141,92.4,5477727715,56,Back,5477727723,213,1.21,5477727717,140,44.2,5477727721,212,9.5,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301127,26,1,1,1,18,mjejb0x57ms54j9ry6s8njwh,0,44.7,92.1,2025-01-26T15:01:46.510Z,2025-01-26T15:01:48Z,5477727823,140,60.9,5477727829,213,0.12,5477727825,141,95.1,5477727827,212,17.1,5477727821,56,Left,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301143,16,12,1,1,19,28u3q82ip96ahymkup01vfxli,1,41.7,6.1,2025-01-26T15:01:47.906Z,2025-01-26T15:12:16Z,5477727967,167,,5477727903,140,41.8,5477727909,213,4.73,5477727905,141,0.0,5477727907,212,5.0,5477727901,56,Back,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301151,17,5,1,1,21,28u3q82ip96ahymkup01vfxli,0,40.6,-1.6,2025-01-26T15:01:49.454Z,2025-01-26T15:22:05Z,5477727949,347,,5477727947,56,Back,5477727971,233,27,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301137,27,5,1,1,21,mjejb0x57ms54j9ry6s8njwh,1,59.4,101.6,2025-01-26T15:01:49.454Z,2025-01-26T15:22:04Z,5477727881,56,Left,5477727883,347,,5477727959,233,17,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301301,28,1,1,1,37,mjejb0x57ms54j9ry6s8njwh,1,65.9,100,2025-01-26T15:02:06.239Z,2025-01-26T15:02:10Z,5477728793,213,5.22,5477728791,212,9.7,5477728787,140,70.4,5477728783,107,,5477728785,56,Left,5477728789,141,88.9,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301285,18,83,1,1,41,28u3q82ip96ahymkup01vfxli,0,45.1,19.8,2025-01-26T15:02:09.778Z,2025-01-26T15:02:13Z,5477728917,399,91ovdvx90zfx13eu2ood6jmga,,,,,,,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301327,29,1,1,1,42,mjejb0x57ms54j9ry6s8njwh,1,63.2,86.3,2025-01-26T15:02:10.478Z,2025-01-26T15:02:13Z,5477728903,140,46.3,5477728909,213,3.02,5477728905,141,89.4,5477728899,56,Back,5477728907,212,17.9,,,,,,,,,,91ovdvx90zfx13eu2ood6jmga,O. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301403,30,1,1,1,46,mjejb0x57ms54j9ry6s8njwh,1,45.3,75,2025-01-26T15:02:14.559Z,2025-01-26T15:02:20Z,5477729307,213,3.63,5477729299,56,Back,5477729303,141,59.1,5477729305,212,23.0,5477729301,140,26.0,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301451,31,1,1,1,51,mjejb0x57ms54j9ry6s8njwh,1,26,59.1,2025-01-26T15:02:19.918Z,2025-01-26T15:02:24Z,5477729545,213,1.21,5477729541,141,87.1,5477729543,212,20.3,5477729539,140,32.8,5477729537,56,Back,,,,,,,,,,6uncwzelwxah4myhp8nzh63md,T. Micah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301487,32,1,1,1,55,mjejb0x57ms54j9ry6s8njwh,1,34,86.6,2025-01-26T15:02:24.206Z,2025-01-26T15:02:27Z,5477729713,140,43.0,5477729717,212,11.3,5477729719,213,5.71,5477729715,141,77.6,5477729711,56,Back,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301493,33,1,1,1,59,mjejb0x57ms54j9ry6s8njwh,0,46.7,69.7,2025-01-26T15:02:27.391Z,2025-01-26T15:02:28Z,5477729761,140,66.1,5477729767,213,5.41,5477729765,212,31.8,5477729759,56,Center,5477729763,141,33.7,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301501,19,49,1,2,0,28u3q82ip96ahymkup01vfxli,1,33,65.5,2025-01-26T15:02:29.299Z,2025-01-26T15:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301551,20,1,1,2,1,28u3q82ip96ahymkup01vfxli,1,32.7,65.2,2025-01-26T15:02:30.066Z,2025-01-26T15:02:32Z,5477730035,213,4.18,5477730031,212,13.7,5477730023,140,26.1,5477730019,56,Back,5477730027,141,47.8,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301573,21,1,1,2,4,28u3q82ip96ahymkup01vfxli,1,26.1,47.8,2025-01-26T15:02:32.402Z,2025-01-26T15:02:34Z,5477730163,212,15.5,5477730161,141,46.4,5477730165,213,3.20,5477730157,56,Back,5477730159,140,11.4,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769301587,22,1,1,2,5,28u3q82ip96ahymkup01vfxli,0,11.4,46.4,2025-01-26T15:02:33.891Z,2025-01-26T15:02:34Z,5477730231,213,0.05,5477730223,56,Back,5477730233,1,,5477730227,141,46.7,5477730229,212,4.5,5477730225,140,15.7,5477730221,157,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769310129,142,51,1,2,6,28u3q82ip96ahymkup01vfxli,1,4.4,49.7,2025-01-26T15:02:35.245Z,2025-01-26T15:14:33Z,5477778077,170,34,,,,,,,,,,,,,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
