id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2724176747,3,8,1,0,21,36tr17foeaf9ejjmt2txuoy3y,1,76,72.3,2024-09-22T11:30:43.948Z,2024-09-23T21:48:30Z,5232035523,56,Center,5237805617,383,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724176767,4,5,1,0,23,36tr17foeaf9ejjmt2txuoy3y,0,84,101.8,2024-09-22T11:30:45.419Z,2024-09-22T11:58:42Z,5232035607,56,Left,5232035691,233,9,5232035609,347,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724176771,9,5,1,0,23,5rurqie3qt1qav9ir5mkqinn,1,16,-1.8,2024-09-22T11:30:45.419Z,2024-09-22T11:58:42Z,5232035667,233,4,5232035627,347,,5232035625,56,Back,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724176887,10,1,1,0,28,5rurqie3qt1qav9ir5mkqinn,1,17,0,2024-09-22T11:30:50.459Z,2024-09-22T11:30:53Z,5232036177,141,8.2,5232036181,213,2.62,5232036171,107,,5232036179,212,13.0,5232036173,56,Back,5232036175,140,6.3,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724176947,11,1,1,0,31,5rurqie3qt1qav9ir5mkqinn,1,5.8,13.8,2024-09-22T11:30:53.259Z,2024-09-22T11:30:57Z,5232036495,56,Back,5232036499,140,5.3,5232036503,212,14.4,5232036505,213,1.61,5232036501,141,34.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177009,12,1,1,0,36,5rurqie3qt1qav9ir5mkqinn,1,10.2,42.7,2024-09-22T11:30:58.875Z,2024-09-22T11:31:01Z,5232036885,213,0.79,5232036873,56,Back,5232036883,212,37.2,5232036887,1,,5232036877,140,35.0,5232036881,141,81.7,5232036871,155,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177041,13,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,0,38,79.1,2024-09-22T11:31:01.339Z,2024-09-22T11:31:02Z,5232037037,140,54.1,5232037041,212,17.6,5232037035,56,Center,5232037043,213,6.00,5232037039,141,71.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177055,5,8,1,0,41,36tr17foeaf9ejjmt2txuoy3y,1,39.1,27,2024-09-22T11:31:03.586Z,2024-09-23T21:48:59Z,5232037095,56,Back,5237806615,384,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177101,6,43,1,0,44,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-09-22T11:31:06.779Z,2024-09-22T11:53:40Z,5232143759,144,49,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177107,7,1,1,0,45,36tr17foeaf9ejjmt2txuoy3y,0,34.6,28,2024-09-22T11:31:07.260Z,2024-09-22T11:31:07Z,5232037377,140,40.8,5232037383,213,5.97,5232037375,56,Back,5232037379,141,24.9,5232037381,212,6.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177169,14,2,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,60.2,75.7,2024-09-22T11:31:07.403Z,2024-09-22T11:31:12Z,5232037697,141,75.4,5232037695,140,71.7,5232037709,7,6679bfd6bjylogbe4ebese85x,5232037711,56,Center,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177197,8,55,1,0,45,36tr17foeaf9ejjmt2txuoy3y,1,30.6,37.8,2024-09-22T11:31:07.404Z,2024-09-22T11:58:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177383,9,1,1,1,0,36tr17foeaf9ejjmt2txuoy3y,1,25.5,31.5,2024-09-22T11:31:23.147Z,2024-09-22T11:31:24Z,5232038821,56,Back,5232038829,213,1.86,5232038827,212,20.8,5232038819,241,,5232038825,141,60.8,5232038823,140,19.9,5232038817,5,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177463,10,1,1,1,2,36tr17foeaf9ejjmt2txuoy3y,1,19.9,60.8,2024-09-22T11:31:24.812Z,2024-09-22T11:32:13Z,5232039217,56,Back,5232039223,212,11.2,5232039221,141,46.9,5232039219,140,14.2,5232039225,213,4.15,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177503,11,1,1,1,7,36tr17foeaf9ejjmt2txuoy3y,1,14.5,46.9,2024-09-22T11:31:29.644Z,2024-09-22T11:31:33Z,5232039459,140,22.9,5232039461,141,74.4,5232039465,213,1.13,5232039457,56,Back,5232039463,212,20.7,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177587,12,1,1,1,13,36tr17foeaf9ejjmt2txuoy3y,1,27.9,78.8,2024-09-22T11:31:36.011Z,2024-09-22T11:31:37Z,5232039907,141,95.4,5232039911,213,1.14,5232039909,212,12.4,5232039903,56,Back,5232039905,140,32.8,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177759,13,1,1,1,14,36tr17foeaf9ejjmt2txuoy3y,1,33.3,95.3,2024-09-22T11:31:37.003Z,2024-09-22T11:31:46Z,5232040779,56,Back,5232040781,140,29.6,5232040787,213,4.33,5232040783,141,81.1,5232040785,212,10.4,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177823,14,1,1,1,24,36tr17foeaf9ejjmt2txuoy3y,0,33.8,85,2024-09-22T11:31:46.299Z,2024-09-22T11:31:51Z,5232041121,1,,5232041115,141,74.5,5232041113,140,83.6,5232041111,56,Center,5232041119,213,6.15,5232041109,155,,5232041117,212,52.8,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177839,15,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,1,12,24.9,2024-09-22T11:31:52.410Z,2024-09-22T11:31:53Z,5232041253,56,Back,5232041255,140,8.2,5232041259,212,10.3,5232041257,141,11.0,5232041261,213,4.31,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177847,16,49,1,1,31,5rurqie3qt1qav9ir5mkqinn,1,8.1,8.2,2024-09-22T11:31:53.771Z,2024-09-22T11:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177875,17,1,1,1,31,5rurqie3qt1qav9ir5mkqinn,1,8.1,8.2,2024-09-22T11:31:54.107Z,2024-09-22T11:31:55Z,5232041437,140,17.6,5232041441,212,10.0,5232041443,213,0.06,5232041435,56,Back,5232041439,141,9.1,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177879,18,1,1,1,33,5rurqie3qt1qav9ir5mkqinn,0,17.1,8,2024-09-22T11:31:55.532Z,2024-09-22T11:31:57Z,5232041451,141,7.7,5232041447,56,Back,5232041589,286,,5232041449,140,18.5,5232041583,236,,5232041455,213,6.15,5232041585,233,15,5232041453,212,1.5,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177903,15,74,1,1,33,36tr17foeaf9ejjmt2txuoy3y,1,78.5,93.8,2024-09-22T11:31:55.533Z,2024-09-22T12:00:43Z,5232041631,233,18,5232041563,56,Left,5232041565,285,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177919,19,1,1,1,35,5rurqie3qt1qav9ir5mkqinn,0,22,8.5,2024-09-22T11:31:57.386Z,2024-09-23T21:50:08Z,5232041657,212,21.6,5232041659,213,0.38,5232041651,56,Back,5232041655,141,20.4,5232041653,140,41.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177933,16,49,1,1,36,36tr17foeaf9ejjmt2txuoy3y,1,62.4,90.3,2024-09-22T11:31:58.620Z,2024-09-22T11:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724177969,17,1,1,1,37,36tr17foeaf9ejjmt2txuoy3y,1,63.6,89.3,2024-09-22T11:32:00.045Z,2024-09-22T11:32:01Z,5232041919,212,4.7,5232041921,213,1.80,5232041915,140,62.6,5232041913,56,Left,5232041917,141,96.0,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178055,18,1,1,1,38,36tr17foeaf9ejjmt2txuoy3y,1,62.6,96,2024-09-22T11:32:01.051Z,2024-09-22T11:32:05Z,5232042367,141,87.5,5232042371,213,3.77,5232042369,212,9.9,5232042363,56,Left,5232042365,140,55.0,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178065,19,1,1,1,43,36tr17foeaf9ejjmt2txuoy3y,0,56,89.6,2024-09-22T11:32:05.821Z,2024-09-22T11:32:06Z,5232042431,140,65.9,5232042435,212,16.6,5232042429,56,Center,5232042433,141,70.6,5232042437,213,5.39,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178101,20,8,1,1,45,5rurqie3qt1qav9ir5mkqinn,1,28.9,38.8,2024-09-22T11:32:08.044Z,2024-09-23T21:50:23Z,5232042605,56,Back,5237808945,383,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178105,21,49,1,1,46,5rurqie3qt1qav9ir5mkqinn,1,32,32.7,2024-09-22T11:32:08.523Z,2024-09-22T11:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178193,22,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,54.2,16.2,2024-09-22T11:32:11.483Z,2024-09-22T11:32:14Z,5232043073,213,5.30,5232043065,56,Right,5232043067,140,59.3,5232043071,212,9.6,5232043069,141,4.4,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178235,20,83,1,1,51,36tr17foeaf9ejjmt2txuoy3y,0,37.3,95,2024-09-22T11:32:14.107Z,2024-09-22T11:32:22Z,5232043769,399,ddagc0khq0zh1ywynyci8nzrp,,,,,,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178197,23,50,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,60.6,4.6,2024-09-22T11:32:14.186Z,2024-09-22T12:00:44Z,5232043097,56,Right,5232043099,286,,5232043401,233,21,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178255,21,7,1,1,52,36tr17foeaf9ejjmt2txuoy3y,1,39.4,95.4,2024-09-22T11:32:14.187Z,2024-09-23T21:50:53Z,5232043367,167,,5232043387,233,23,5232043371,285,,5232043369,56,Back,5237809601,385,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178311,22,5,1,1,53,36tr17foeaf9ejjmt2txuoy3y,0,39.5,101,2024-09-22T11:32:16.060Z,2024-09-22T11:58:43Z,5232043699,233,24,5232043671,56,Back,5232043673,347,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178249,24,5,1,1,53,5rurqie3qt1qav9ir5mkqinn,1,60.5,-1,2024-09-22T11:32:16.060Z,2024-09-22T11:58:43Z,5232043321,56,Right,5232043323,347,,5232043691,233,22,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178391,25,1,1,2,2,5rurqie3qt1qav9ir5mkqinn,1,62.5,0,2024-09-22T11:32:24.571Z,2024-09-22T11:32:28Z,5232044187,212,19.5,5232044189,213,2.84,5232044181,56,Back,5232044179,107,,5232044185,141,7.6,5232044183,140,44.8,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178449,26,1,1,2,5,5rurqie3qt1qav9ir5mkqinn,1,43.3,22.8,2024-09-22T11:32:28.107Z,2024-09-22T11:32:33Z,5232044577,141,52.4,5232044579,212,20.8,5232044581,213,1.82,5232044575,140,38.4,5232044573,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178483,27,1,1,2,11,5rurqie3qt1qav9ir5mkqinn,1,37.8,52.7,2024-09-22T11:32:33.419Z,2024-09-22T11:32:35Z,5232044763,56,Back,5232044765,140,39.9,5232044767,141,43.1,5232044771,213,5.04,5232044769,212,6.9,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178535,28,1,1,2,13,5rurqie3qt1qav9ir5mkqinn,1,33.6,44.3,2024-09-22T11:32:35.771Z,2024-09-22T11:32:41Z,5232044983,212,15.2,5232044985,213,3.34,5232044981,141,40.0,5232044979,140,19.4,5232044977,56,Back,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178589,29,1,1,2,19,5rurqie3qt1qav9ir5mkqinn,0,20.4,38.5,2024-09-22T11:32:41.243Z,2024-09-22T11:32:44Z,5232045297,141,0.0,5232045301,213,5.57,5232045303,1,,5232045289,56,Right,5232045299,212,42.2,5232045285,155,,5232045293,140,50.9,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178587,23,5,1,2,22,36tr17foeaf9ejjmt2txuoy3y,1,48.6,102,2024-09-22T11:32:44.332Z,2024-09-22T11:58:43Z,5232045263,56,Back,5232045337,233,30,5232045267,347,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178591,30,5,1,2,22,5rurqie3qt1qav9ir5mkqinn,0,51.4,-2,2024-09-22T11:32:44.332Z,2024-09-22T11:58:44Z,5232045371,233,23,5232045315,56,Right,5232045317,347,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178787,24,1,1,2,30,36tr17foeaf9ejjmt2txuoy3y,1,44,100,2024-09-22T11:32:52.412Z,2024-09-22T11:32:56Z,5232046287,1,,5232046271,107,,5232046279,140,12.5,5232046281,141,95.6,5232046275,56,Back,5232046285,213,3.27,5232046283,212,33.3,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724178869,25,1,1,2,34,36tr17foeaf9ejjmt2txuoy3y,1,12.2,96,2024-09-22T11:32:56.459Z,2024-09-22T11:33:03Z,5232046703,140,9.1,5232046701,56,Back,5232046709,213,4.56,5232046705,141,63.9,5232046707,212,22.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
