id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2758081351,786,1,1,0,16,5rurqie3qt1qav9ir5mkqinn,1,30.1,87.9,2024-12-08T14:01:47.423Z,2024-12-12T07:09:34Z,5417148543,212,6.6,5417148545,213,5.75,5417148539,140,35.5,5417148537,56,Back,5417148541,141,83.0,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081353,778,83,1,0,17,8l30dsub3sutr6j3ruvk650xc,1,64.5,13.6,2024-12-08T14:01:48.227Z,2024-12-12T07:09:34Z,5417148553,399,6291bj0xqq1w2631bajrpeb4l,,,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081401,787,1,1,0,20,5rurqie3qt1qav9ir5mkqinn,1,31.9,87.9,2024-12-08T14:01:50.723Z,2024-12-12T07:09:48Z,5417148711,212,17.3,5417148707,140,40.6,5417148709,141,66.3,5417148713,213,5.27,5417148705,56,Back,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081417,788,1,1,0,21,5rurqie3qt1qav9ir5mkqinn,0,43.2,64.8,2024-12-08T14:01:51.623Z,2024-12-12T07:09:54Z,5417148779,141,71.1,5417148777,140,52.8,5417148783,213,0.40,5417148775,56,Center,5417148781,212,11.0,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081473,779,49,1,0,22,8l30dsub3sutr6j3ruvk650xc,1,44,36,2024-12-08T14:01:53.061Z,2024-12-12T07:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081509,780,1,1,0,22,8l30dsub3sutr6j3ruvk650xc,0,44,35.7,2024-12-08T14:01:53.499Z,2024-12-12T07:10:26Z,5417149073,213,0.68,5417149065,56,Center,5417149071,212,14.6,5417149069,141,49.3,5417149067,140,54.8,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081525,789,49,1,0,24,5rurqie3qt1qav9ir5mkqinn,1,45.2,50.7,2024-12-08T14:01:54.973Z,2024-12-12T07:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081569,790,1,1,0,25,5rurqie3qt1qav9ir5mkqinn,1,44.8,53.6,2024-12-08T14:01:55.975Z,2024-12-12T07:10:45Z,5417149235,141,68.0,5417149239,213,2.11,5417149237,212,11.4,5417149231,56,Back,5417149233,140,39.2,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081669,791,1,1,0,29,5rurqie3qt1qav9ir5mkqinn,1,44.6,62.8,2024-12-08T14:02:00.223Z,2024-12-12T07:11:30Z,5417149579,140,56.6,5417149577,56,Center,5417149583,212,14.9,5417149585,213,0.57,5417149581,141,74.6,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081671,792,1,1,0,30,5rurqie3qt1qav9ir5mkqinn,1,56.2,68.9,2024-12-08T14:02:01.023Z,2024-12-12T07:11:34Z,5417149593,140,41.2,5417149617,156,,5417149599,213,2.43,5417149597,212,20.7,5417149591,56,Back,5417149595,141,88.7,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081709,793,1,1,0,35,5rurqie3qt1qav9ir5mkqinn,0,55.8,93.1,2024-12-08T14:02:06.323Z,2024-12-12T07:18:02Z,5417149729,212,1.5,5417149727,141,92.8,5417152775,233,781,5417149725,140,57.2,5417149837,286,,5417149731,213,6.15,5417149723,56,Left,5417149835,236,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081719,781,74,1,0,35,8l30dsub3sutr6j3ruvk650xc,1,42.8,7.2,2024-12-08T14:02:06.324Z,2024-12-12T07:18:03Z,5417149773,285,,5417149771,56,Back,5417152779,233,793,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081763,782,5,1,0,37,8l30dsub3sutr6j3ruvk650xc,0,44.4,-0.3,2024-12-08T14:02:07.873Z,2024-12-12T07:12:17Z,5417149935,347,,5417149947,233,794,5417149933,56,Back,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081765,794,5,1,0,37,5rurqie3qt1qav9ir5mkqinn,1,55.6,100.3,2024-12-08T14:02:07.873Z,2024-12-12T07:12:08Z,5417149937,56,Left,5417149941,347,,5417149943,233,782,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081855,795,1,1,0,43,5rurqie3qt1qav9ir5mkqinn,1,55.6,100,2024-12-08T14:02:14.222Z,2024-12-12T07:12:56Z,5417150303,212,22.8,5417150301,141,73.8,5417150297,56,Center,5417150299,140,68.9,5417150311,1,,5417150307,213,5.37,5417150295,107,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081915,796,50,1,0,46,5rurqie3qt1qav9ir5mkqinn,1,68.9,82.7,2024-12-08T14:02:17.273Z,2024-12-12T07:13:24Z,5417150573,56,Left,5417150579,233,783,5417150577,286,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081913,783,7,1,0,46,8l30dsub3sutr6j3ruvk650xc,1,31.1,17.3,2024-12-08T14:02:17.274Z,2024-12-12T07:13:24Z,5417150569,285,,5417150567,56,Back,5417150587,233,796,5417150571,384,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081933,784,12,1,0,48,8l30dsub3sutr6j3ruvk650xc,1,25.1,15.9,2024-12-08T14:02:18.924Z,2024-12-12T07:13:32Z,5417150639,212,12.0,5417150637,141,0.0,5417150633,56,Back,5417150653,167,,5417150641,213,4.80,5417150635,140,26.1,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081935,785,5,1,0,48,8l30dsub3sutr6j3ruvk650xc,0,26.1,-1.7,2024-12-08T14:02:18.924Z,2024-12-12T07:18:09Z,5417150643,56,Back,5417150645,347,,5417152843,233,797,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758081955,797,5,1,0,48,5rurqie3qt1qav9ir5mkqinn,1,73.9,101.7,2024-12-08T14:02:18.924Z,2024-12-12T07:18:09Z,5417150711,347,,5417150709,56,Left,5417152837,233,785,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082027,798,1,1,0,55,5rurqie3qt1qav9ir5mkqinn,0,74.9,100,2024-12-08T14:02:25.522Z,2024-12-12T07:14:36Z,5417151139,1,,5417151137,107,,5417150969,212,24.4,5417150967,141,72.3,5417150965,140,88.5,5417150963,56,Center,5417150971,213,5.34,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082067,786,12,1,0,58,8l30dsub3sutr6j3ruvk650xc,1,11.5,28.6,2024-12-08T14:02:28.823Z,2024-12-12T07:14:34Z,5417151083,212,21.6,5417151129,167,,5417151081,141,0.0,5417151085,213,5.05,5417151079,140,18.4,5417151077,56,Back,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082071,787,5,1,1,0,8l30dsub3sutr6j3ruvk650xc,0,18.5,-1.7,2024-12-08T14:02:30.974Z,2024-12-12T07:14:30Z,5417151097,233,799,5417151091,56,Back,5417151095,347,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082069,799,5,1,1,0,5rurqie3qt1qav9ir5mkqinn,1,81.5,101.7,2024-12-08T14:02:30.974Z,2024-12-12T07:14:30Z,5417151089,347,,5417151087,56,Left,5417151101,233,787,,,,,,,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082137,800,1,1,1,14,5rurqie3qt1qav9ir5mkqinn,0,81.5,100,2024-12-08T14:02:44.573Z,2024-12-12T07:15:07Z,5417151263,140,92.8,5417151269,213,5.48,5417151267,212,17.1,5417151261,56,Left,5417151401,107,,5417151265,141,83.6,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082165,788,8,1,1,15,8l30dsub3sutr6j3ruvk650xc,1,7.2,16.4,2024-12-08T14:02:45.581Z,2024-12-12T07:15:05Z,5417151345,56,Back,5417151383,384,,,,,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082233,789,12,1,1,16,8l30dsub3sutr6j3ruvk650xc,1,12.3,8.9,2024-12-08T14:02:47.200Z,2024-12-12T07:18:03Z,5417152787,233,801,5417151513,56,Back,5417151515,140,14.5,5417151511,397,,5417151521,213,0.00,5417151519,212,2.3,5417151517,141,8.9,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082247,801,74,1,1,16,5rurqie3qt1qav9ir5mkqinn,1,85.5,91.1,2024-12-08T14:02:47.201Z,2024-12-12T07:18:03Z,5417151599,397,,5417152791,233,789,5417151551,56,Left,5417151553,285,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082283,790,5,1,1,18,8l30dsub3sutr6j3ruvk650xc,1,4,-0.8,2024-12-08T14:02:48.573Z,2024-12-12T07:15:45Z,5417151653,56,Back,5417151655,347,,5417151677,233,802,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082285,802,5,1,1,18,5rurqie3qt1qav9ir5mkqinn,0,96,100.8,2024-12-08T14:02:48.573Z,2024-12-12T07:15:46Z,5417151669,233,790,5417151667,347,,5417151659,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082385,791,1,1,1,31,8l30dsub3sutr6j3ruvk650xc,1,4,0,2024-12-08T14:03:02.173Z,2024-12-12T07:18:20Z,5417151955,141,11.3,5417152945,107,,5417151951,56,Back,5417151959,213,0.87,5417151957,212,10.8,5417151953,140,10.6,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082387,792,1,1,1,33,8l30dsub3sutr6j3ruvk650xc,1,10.6,11.3,2024-12-08T14:03:03.923Z,2024-12-12T07:19:21Z,5417151971,213,3.79,5417153399,156,,5417151963,56,Back,5417151965,140,5.6,5417151969,212,6.6,5417151967,141,5.5,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082395,793,1,1,1,34,8l30dsub3sutr6j3ruvk650xc,1,5.6,5.5,2024-12-08T14:03:04.923Z,2024-12-12T07:19:25Z,5417151999,212,28.7,5417151997,141,8.7,5417151993,56,Back,5417152001,213,0.08,5417151995,140,32.9,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082401,794,61,1,1,36,8l30dsub3sutr6j3ruvk650xc,0,32.9,8.7,2024-12-08T14:03:06.923Z,2024-12-12T07:19:23Z,5417152013,56,Back,,,,,,,,,,,,,,,,,,,,,,1vpy4utdaxo6zs2enj4tphejt,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082405,803,1,1,1,38,5rurqie3qt1qav9ir5mkqinn,1,62,89.3,2024-12-08T14:03:09.423Z,2024-12-12T07:16:28Z,5417152043,141,64.3,5417152045,212,18.5,5417152037,155,,5417152039,56,Center,5417152047,213,4.30,5417152041,140,55.0,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082453,804,1,1,1,40,5rurqie3qt1qav9ir5mkqinn,1,55,64.3,2024-12-08T14:03:11.172Z,2024-12-12T07:19:26Z,5417152155,3,,5417152163,212,17.0,5417152159,140,66.1,5417152157,56,Center,5417152165,213,5.47,5417152161,141,46.1,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082455,805,49,1,1,42,5rurqie3qt1qav9ir5mkqinn,1,62.6,33.4,2024-12-08T14:03:13.022Z,2024-12-12T07:16:40Z,,,,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082459,806,61,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,62.6,33.4,2024-12-08T14:03:14.523Z,2024-12-12T07:16:41Z,5417152177,56,Center,,,,,,,,,,,,,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082517,807,1,1,1,44,5rurqie3qt1qav9ir5mkqinn,1,60.6,30.3,2024-12-08T14:03:14.673Z,2024-12-12T07:17:02Z,5417152325,141,34.9,5417152321,56,Back,5417152329,213,2.98,5417152327,212,19.6,5417152323,140,42.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082573,808,1,1,1,49,5rurqie3qt1qav9ir5mkqinn,1,42.2,34.9,2024-12-08T14:03:20.424Z,2024-12-12T07:17:23Z,5417152489,141,58.5,5417152487,140,37.2,5417152491,212,16.9,5417152485,56,Back,5417152493,213,1.89,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082581,809,1,1,1,51,5rurqie3qt1qav9ir5mkqinn,0,37.2,58.5,2024-12-08T14:03:21.523Z,2024-12-12T07:17:25Z,5417152523,141,100.0,5417152525,212,35.6,5417152529,1,,5417152527,213,0.97,5417152521,140,56.4,5417152517,155,,5417152519,56,Left,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082595,795,5,1,1,52,8l30dsub3sutr6j3ruvk650xc,1,43.6,-1.7,2024-12-08T14:03:23.273Z,2024-12-12T07:18:10Z,5417152575,56,Back,5417152847,233,810,5417152577,347,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082583,810,5,1,1,52,5rurqie3qt1qav9ir5mkqinn,0,56.4,101.7,2024-12-08T14:03:23.273Z,2024-12-12T07:18:10Z,5417152533,347,,5417152855,233,795,5417152531,56,Left,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082901,796,1,1,2,6,8l30dsub3sutr6j3ruvk650xc,1,43.6,0,2024-12-08T14:03:37.072Z,2024-12-12T07:19:46Z,5417153583,140,28.5,5417153579,107,,5417153581,56,Back,5417153587,212,22.9,5417153589,213,2.34,5417153591,1,,5417153585,141,22.5,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082931,797,1,1,2,9,8l30dsub3sutr6j3ruvk650xc,1,26.5,21.9,2024-12-08T14:03:40.472Z,2024-12-12T07:19:55Z,5417153675,141,41.8,5417153673,140,8.8,5417153679,213,2.51,5417153677,212,23.0,5417153671,56,Back,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082951,798,1,1,2,16,8l30dsub3sutr6j3ruvk650xc,1,11,45,2024-12-08T14:03:47.473Z,2024-12-12T07:20:06Z,5417153741,213,0.58,5417153735,140,25.1,5417153739,212,17.8,5417153733,56,Back,5417153737,141,59.4,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082961,799,1,1,2,17,8l30dsub3sutr6j3ruvk650xc,1,25.1,59.4,2024-12-08T14:03:48.416Z,2024-12-12T07:20:09Z,5417153771,156,,5417153777,141,52.4,5417153779,212,18.4,5417153775,140,8.2,5417153773,56,Back,5417153781,213,3.40,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082979,800,1,1,2,25,8l30dsub3sutr6j3ruvk650xc,1,14.9,52.7,2024-12-08T14:03:55.823Z,2024-12-12T07:20:16Z,5417153845,1,,5417153837,140,39.8,5417153839,141,94.8,5417153841,212,38.8,5417153835,56,Back,5417153833,155,,5417153843,213,0.83,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758082989,801,1,1,2,28,8l30dsub3sutr6j3ruvk650xc,1,38.2,92.2,2024-12-08T14:03:58.823Z,2024-12-12T07:20:19Z,5417153873,141,87.9,5417153869,56,Back,5417153871,140,23.9,5417153877,213,3.33,5417153875,212,15.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
