id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/16/value,assist
2758611235,23,1,1,0,54,spi3g782q7m4evjxn1sv6cfa,0,41.5,6.5,2024-12-14T12:01:12.213Z,2024-12-14T12:07:13Z,5420057437,212,16.5,5420057433,140,55.5,5420057431,56,Right,5420057439,213,0.47,5420057435,141,17.4,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611239,24,4,1,0,59,spi3g782q7m4evjxn1sv6cfa,1,62.8,24.8,2024-12-14T12:01:17.093Z,2024-12-14T12:01:22Z,5420057475,152,,5420057479,286,,5420057471,13,,5420057473,56,Center,5420057491,233,8,5420057477,265,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611225,8,4,1,0,59,28u3q82ip96ahymkup01vfxli,0,37.2,75.2,2024-12-14T12:01:17.094Z,2024-12-14T12:01:21Z,5420057397,265,,5420057393,56,Back,5420057391,13,,5420057395,152,,5420057399,285,,5420057501,233,24,,,,,,,7p90xt2oakctnbc9a0bgbjpw5,Y. Momiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611295,25,1,1,1,10,spi3g782q7m4evjxn1sv6cfa,1,61.7,16.8,2024-12-14T12:01:28.085Z,2024-12-14T12:01:29Z,5420057763,56,Right,5420057761,152,,5420057765,140,71.4,5420057769,212,12.4,5420057767,141,6.5,5420057771,213,5.68,5420057759,5,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611305,26,1,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,71.4,6.5,2024-12-14T12:01:29.220Z,2024-12-14T12:01:30Z,5420057807,140,63.2,5420057805,56,Right,5420057809,141,10.7,5420057811,212,9.1,5420057813,213,2.82,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611313,27,1,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,63.2,10.7,2024-12-14T12:01:30.020Z,2024-12-14T12:01:31Z,5420057851,212,9.7,5420057853,213,5.85,5420057845,56,Right,5420057849,141,4.7,5420057847,140,71.6,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611325,28,1,1,1,14,spi3g782q7m4evjxn1sv6cfa,1,66.7,5.9,2024-12-14T12:01:31.748Z,2024-12-14T12:01:34Z,5420057915,56,Right,5420057919,141,8.0,5420057923,213,2.80,5420057921,212,4.2,5420057917,140,62.9,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611331,29,1,1,1,16,spi3g782q7m4evjxn1sv6cfa,0,58.9,8.8,2024-12-14T12:01:33.908Z,2024-12-14T12:01:34Z,5420057951,212,11.6,5420057953,213,0.30,5420057949,141,13.8,5420057945,56,Right,5420057947,140,69.5,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611363,9,12,1,1,20,28u3q82ip96ahymkup01vfxli,1,26.2,88.7,2024-12-14T12:01:37.656Z,2024-12-14T12:01:38Z,5420058025,56,Back,5420058029,141,100.0,5420058049,167,,5420058027,140,37.2,5420058031,212,14.2,5420058033,213,0.62,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611369,10,5,1,1,20,28u3q82ip96ahymkup01vfxli,0,37.2,101.2,2024-12-14T12:01:38.005Z,2024-12-14T12:53:24Z,5420058045,56,Back,5420058047,347,,5420058075,233,30,,,,,,,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611365,30,5,1,1,20,spi3g782q7m4evjxn1sv6cfa,1,62.8,-1.2,2024-12-14T12:01:38.005Z,2024-12-14T12:53:24Z,5420058041,56,Right,5420058043,347,,5420058067,233,10,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611419,31,1,1,1,23,spi3g782q7m4evjxn1sv6cfa,1,62.8,0,2024-12-14T12:01:40.853Z,2024-12-14T12:01:44Z,5420058309,56,Center,5420058317,213,0.91,5420058315,212,21.8,5420058319,1,,5420058307,107,,5420058313,141,23.3,5420058311,140,75.5,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611471,32,1,1,1,27,spi3g782q7m4evjxn1sv6cfa,1,92.4,25.2,2024-12-14T12:01:44.725Z,2024-12-14T12:08:25Z,5420058591,213,1.44,5420058587,141,70.9,5420058583,56,Center,5420081871,2,,5420058589,212,31.3,5420058585,140,96.2,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611475,33,50,1,1,31,spi3g782q7m4evjxn1sv6cfa,1,96.8,71.8,2024-12-14T12:01:48.948Z,2024-12-14T12:08:35Z,5420058607,286,,5420082431,233,11,5420058605,56,Center,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611477,11,7,1,1,31,28u3q82ip96ahymkup01vfxli,0,3.2,28.2,2024-12-14T12:01:48.949Z,2024-12-14T12:08:35Z,5420058615,285,,5420082453,233,33,5420058613,56,Back,,,,,,,,,,,,,,,,ceww6vauxaqddgogso515rcru,A. Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611515,34,1,1,1,33,spi3g782q7m4evjxn1sv6cfa,1,74.7,91.4,2024-12-14T12:01:51.108Z,2024-12-14T12:01:55Z,5420058841,213,4.35,5420058837,141,75.9,5420058839,212,11.3,5420058835,140,70.9,5420058833,56,Center,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611525,35,1,1,1,37,spi3g782q7m4evjxn1sv6cfa,1,70.9,75.4,2024-12-14T12:01:54.933Z,2024-12-14T12:01:56Z,5420058905,140,54.9,5420058911,141,71.2,5420058915,212,17.0,5420058919,213,3.31,5420058903,56,Center,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611541,36,1,1,1,38,spi3g782q7m4evjxn1sv6cfa,1,54.9,71.2,2024-12-14T12:01:56.053Z,2024-12-14T12:01:58Z,5420059035,56,Center,5420059039,141,30.0,5420059037,140,55.5,5420059041,212,28.0,5420059043,213,4.73,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611569,37,1,1,1,40,spi3g782q7m4evjxn1sv6cfa,1,55.5,30,2024-12-14T12:01:58.197Z,2024-12-14T12:02:01Z,5420059171,56,Right,5420059177,212,20.2,5420059173,140,68.2,5420059175,141,7.6,5420059179,213,5.43,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611599,38,1,1,1,44,spi3g782q7m4evjxn1sv6cfa,1,77.6,8.3,2024-12-14T12:02:01.780Z,2024-12-14T12:02:05Z,5420059335,213,3.17,5420059327,56,Right,5420059333,212,8.2,5420059331,141,7.9,5420059329,140,69.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611571,12,83,1,1,44,28u3q82ip96ahymkup01vfxli,0,19.8,93.3,2024-12-14T12:02:02.120Z,2024-12-14T12:02:10Z,5420059591,399,2m6wew2746q1xsoio3703t8t1,,,,,,,,,,,,,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611627,39,1,1,1,48,spi3g782q7m4evjxn1sv6cfa,1,71.1,20.4,2024-12-14T12:02:05.556Z,2024-12-14T12:02:08Z,5420059471,56,Center,5420059477,212,10.2,5420059473,140,77.0,5420059475,141,32.4,5420059479,213,0.92,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611647,40,1,1,1,50,spi3g782q7m4evjxn1sv6cfa,1,77.2,32.7,2024-12-14T12:02:08.212Z,2024-12-14T12:09:07Z,5420059545,141,19.8,5420059549,213,3.80,5420084173,156,,5420059547,212,14.3,5420059543,140,66.4,5420059541,56,Right,,,,,,,7b1wnybwn288obuc03bea8962,M. Hamano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611649,41,1,1,1,52,spi3g782q7m4evjxn1sv6cfa,1,66.4,19.8,2024-12-14T12:02:09.636Z,2024-12-14T12:02:10Z,5420059559,140,77.0,5420059557,56,Center,5420059561,141,25.5,5420059563,212,11.8,5420059565,213,0.34,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611669,42,1,1,1,52,spi3g782q7m4evjxn1sv6cfa,1,77,25.5,2024-12-14T12:02:10.404Z,2024-12-14T12:02:11Z,5420059657,141,8.2,5420059661,213,4.81,5420059659,212,11.8,5420059655,140,78.1,5420059653,56,Right,,,,,,,,,,7b1wnybwn288obuc03bea8962,M. Hamano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611681,43,1,1,1,53,spi3g782q7m4evjxn1sv6cfa,1,78.3,8.3,2024-12-14T12:02:11.492Z,2024-12-14T12:02:12Z,5420059713,56,Center,5420059715,140,77.9,5420059719,212,11.4,5420059721,213,1.61,5420059717,141,25.0,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611717,44,1,1,1,54,spi3g782q7m4evjxn1sv6cfa,1,77.9,25.2,2024-12-14T12:02:12.389Z,2024-12-14T12:02:15Z,5420059871,213,6.23,5420059867,141,23.9,5420059863,56,Center,5420059869,212,15.8,5420059865,140,92.9,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611721,45,1,1,1,57,spi3g782q7m4evjxn1sv6cfa,0,94,23.6,2024-12-14T12:02:15.413Z,2024-12-14T12:09:28Z,5420059877,56,Center,5420085267,195,,5420059883,141,43.7,5420059879,140,91.2,5420059885,212,14.0,5420059889,213,1.78,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758611769,13,12,1,1,58,28u3q82ip96ahymkup01vfxli,1,7.2,50.1,2024-12-14T12:02:15.576Z,2024-12-14T12:02:19Z,5420060113,213,0.82,5420060111,212,23.1,5420060105,56,Back,5420060109,141,75.0,5420060107,140,22.2,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
