id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,keyPass,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2733740921,5,1,1,0,15,dcdnoyf6kzhj46iyfm7xq43fy,1,6.4,67.5,2024-10-13T13:01:52.889Z,2024-10-13T13:01:56Z,5284429461,140,20.8,5284429463,141,59.0,5284429459,56,Back,5284429467,213,5.92,5284429465,212,16.2,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740941,6,1,1,0,18,dcdnoyf6kzhj46iyfm7xq43fy,1,23.2,54.8,2024-10-13T13:01:56.417Z,2024-10-13T13:02:00Z,5284429581,212,27.0,5284429575,56,Back,5284429577,140,27.9,5284429579,141,15.8,5284429583,213,4.90,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740949,7,1,1,0,22,dcdnoyf6kzhj46iyfm7xq43fy,1,27,20.3,2024-10-13T13:02:00.345Z,2024-10-13T13:02:02Z,5284429623,140,31.2,5284429625,141,31.2,5284429629,213,1.03,5284429627,212,8.6,5284429621,56,Back,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740969,8,1,1,0,25,dcdnoyf6kzhj46iyfm7xq43fy,1,32.2,29.5,2024-10-13T13:02:02.560Z,2024-10-13T13:02:05Z,5284429705,56,Back,5284429707,140,25.1,5284429709,141,4.9,5284429711,212,18.3,5284429713,213,4.29,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740955,7,83,1,0,26,6o6989d7o4w1kn35cu75y1mny,0,59.3,67.9,2024-10-13T13:02:03.537Z,2024-10-13T13:02:08Z,5284429831,399,589yqifloa5j7qwp2gnemyml1,,,,,,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740979,9,1,1,0,28,dcdnoyf6kzhj46iyfm7xq43fy,0,28,6.5,2024-10-13T13:02:05.610Z,2024-10-13T13:02:07Z,5284429783,140,58.1,5284429779,155,,5284429781,56,Right,5284429785,141,6.8,5284429789,213,0.01,5284429787,212,31.6,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740993,8,1,1,0,31,6o6989d7o4w1kn35cu75y1mny,1,32.7,82.4,2024-10-13T13:02:08.896Z,2024-10-13T13:02:10Z,5284429875,141,88.4,5284429879,213,0.53,5284429877,212,8.1,5284429869,3,,5284429871,56,Back,5284429873,140,39.4,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733740997,9,49,1,0,33,6o6989d7o4w1kn35cu75y1mny,1,39.4,88.4,2024-10-13T13:02:10.520Z,2024-10-13T13:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741017,10,1,1,0,33,6o6989d7o4w1kn35cu75y1mny,1,39.3,87.1,2024-10-13T13:02:11.120Z,2024-10-13T13:02:14Z,5284429965,213,0.47,5284429951,56,Back,5284429963,212,11.5,5284429955,140,49.1,5284429959,141,94.7,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741029,11,1,1,0,37,6o6989d7o4w1kn35cu75y1mny,0,55.6,95.9,2024-10-13T13:02:14.681Z,2024-10-13T13:02:17Z,5284430031,212,27.5,5284430025,56,Left,5284430033,213,6.25,5284430027,140,81.8,5284430029,141,94.5,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741047,10,59,1,0,41,dcdnoyf6kzhj46iyfm7xq43fy,1,18.4,8.3,2024-10-13T13:02:18.497Z,2024-10-13T13:02:19Z,5284430121,56,Back,,,,,,,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741055,11,12,1,0,42,dcdnoyf6kzhj46iyfm7xq43fy,1,18.4,8.3,2024-10-13T13:02:19.649Z,2024-10-13T13:02:20Z,5284430167,212,7.2,5284430169,213,4.92,5284430165,141,0.0,5284430163,140,19.8,5284430161,56,Back,5284430195,167,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741057,12,5,1,0,42,6o6989d7o4w1kn35cu75y1mny,1,74.2,101.8,2024-10-13T13:02:20.089Z,2024-10-13T15:10:40Z,5284430173,56,Left,5284430175,347,,5284430197,233,12,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741061,12,5,1,0,42,dcdnoyf6kzhj46iyfm7xq43fy,0,25.8,-1.8,2024-10-13T13:02:20.089Z,2024-10-13T15:10:40Z,5284430201,233,12,5284430181,347,,5284430179,56,Back,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741151,13,1,1,1,0,6o6989d7o4w1kn35cu75y1mny,1,62,100,2024-10-13T13:02:38.248Z,2024-10-13T13:02:40Z,5284430727,141,92.7,5284430733,213,5.94,5284430725,140,78.3,5284430731,212,18.2,5284430723,56,Left,5284430721,107,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741167,14,1,1,1,3,6o6989d7o4w1kn35cu75y1mny,1,77.9,91.8,2024-10-13T13:02:40.441Z,2024-10-13T13:02:44Z,5284430853,140,74.7,5284430855,141,95.1,5284430859,213,2.55,5284430857,212,4.0,5284430851,56,Left,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741159,13,43,1,1,4,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2024-10-13T13:02:41.705Z,2024-10-13T13:02:50Z,5284431019,144,83,5284430907,399,8ojm3gdn5n6t8vw7by016uvh1,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741171,15,50,1,1,5,6o6989d7o4w1kn35cu75y1mny,1,84.6,94.2,2024-10-13T13:02:42.849Z,2024-10-13T15:10:12Z,5284430877,286,,5284430875,56,Left,5284430903,233,14,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741173,14,7,1,1,5,dcdnoyf6kzhj46iyfm7xq43fy,1,15.4,5.8,2024-10-13T13:02:42.850Z,2024-10-13T15:10:11Z,5284430885,285,,5284430883,56,Back,5284430899,233,15,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741181,15,1,1,1,8,dcdnoyf6kzhj46iyfm7xq43fy,0,11.2,7.6,2024-10-13T13:02:45.746Z,2024-10-13T13:02:46Z,5284430915,140,13.3,5284430917,141,9.7,5284430919,212,2.6,5284430941,286,,5284430937,233,16,5284430935,236,,5284430921,213,0.57,5284430913,56,Back,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741179,16,74,1,1,8,6o6989d7o4w1kn35cu75y1mny,1,83.1,89.9,2024-10-13T13:02:45.747Z,2024-10-13T13:02:47Z,5284430957,233,15,5284430911,285,,5284430909,56,Left,,,,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741187,16,5,1,1,9,dcdnoyf6kzhj46iyfm7xq43fy,1,-0.8,12.4,2024-10-13T13:02:47.017Z,2024-10-13T15:10:40Z,5284430959,56,Back,5284430961,346,,5284430995,233,17,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741191,17,5,1,1,9,6o6989d7o4w1kn35cu75y1mny,0,100.8,87.6,2024-10-13T13:02:47.017Z,2024-10-13T15:10:40Z,5284430979,346,,5284430977,56,Left,5284431003,233,16,,,,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741255,17,1,1,1,24,dcdnoyf6kzhj46iyfm7xq43fy,1,3.8,43.1,2024-10-13T13:03:01.505Z,2024-10-13T13:03:03Z,5284431333,141,33.7,5284431327,124,,5284431329,56,Back,5284431341,237,,5284431331,140,7.5,5284431335,212,7.5,5284431337,213,5.26,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741267,18,1,1,1,25,dcdnoyf6kzhj46iyfm7xq43fy,1,8.6,31.3,2024-10-13T13:03:03.289Z,2024-10-13T13:03:06Z,5284431405,140,22.0,5284431409,212,22.6,5284431407,141,5.2,5284431411,213,5.38,5284431403,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741271,19,1,1,1,28,dcdnoyf6kzhj46iyfm7xq43fy,0,23.6,9.2,2024-10-13T13:03:05.881Z,2024-10-13T13:03:09Z,5284431423,141,7.9,5284431421,140,28.6,5284431539,286,,5284431535,233,18,5284431427,213,6.12,5284431425,212,5.3,5284431533,236,,5284431419,56,Back,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741289,18,74,1,1,28,6o6989d7o4w1kn35cu75y1mny,1,72.1,88.3,2024-10-13T13:03:05.882Z,2024-10-13T15:15:19Z,5284431549,233,19,5284431527,285,,5284431525,56,Left,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741301,19,5,1,1,30,6o6989d7o4w1kn35cu75y1mny,0,70,101.4,2024-10-13T13:03:07.593Z,2024-10-13T15:10:41Z,5284431599,347,,5284431597,56,Left,5284431613,233,20,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741277,20,5,1,1,30,dcdnoyf6kzhj46iyfm7xq43fy,1,30,-1.4,2024-10-13T13:03:07.593Z,2024-10-13T15:10:41Z,5284431455,347,,5284431605,233,19,5284431453,56,Back,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741327,21,1,1,1,42,dcdnoyf6kzhj46iyfm7xq43fy,1,27.3,0,2024-10-13T13:03:19.474Z,2024-10-13T13:03:23Z,5284431769,56,Back,5284431767,107,,5284431771,140,41.4,5284431773,141,3.8,5284431775,212,15.2,5284431777,213,0.22,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741325,20,83,1,1,45,6o6989d7o4w1kn35cu75y1mny,0,44.4,82.6,2024-10-13T13:03:22.528Z,2024-10-13T13:03:26Z,5284431863,399,9t2pn6dp6w38b169a5qo9c60a,,,,,,,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741329,22,1,1,1,46,dcdnoyf6kzhj46iyfm7xq43fy,1,38.6,5.5,2024-10-13T13:03:23.794Z,2024-10-13T13:03:24Z,5284431811,213,3.19,5284431803,56,Back,5284431805,140,28.3,5284431807,141,4.7,5284431809,212,10.8,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741337,23,1,1,1,47,dcdnoyf6kzhj46iyfm7xq43fy,1,28.3,4.7,2024-10-13T13:03:24.625Z,2024-10-13T13:45:51Z,5284431851,141,11.9,5284431847,56,Back,5284431853,212,13.4,5284431849,140,40.2,5284431855,213,0.37,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741343,21,83,1,1,50,6o6989d7o4w1kn35cu75y1mny,0,46.8,76.6,2024-10-13T13:03:27.705Z,2024-10-13T13:46:09Z,5284432003,399,8m3okb64mh1m7dfmp0km4wct1,,,,,,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741345,24,61,1,1,51,dcdnoyf6kzhj46iyfm7xq43fy,1,39.6,18.5,2024-10-13T13:03:28.949Z,2024-10-13T13:46:11Z,5284431943,56,Back,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741355,25,3,1,1,51,dcdnoyf6kzhj46iyfm7xq43fy,0,54,25.6,2024-10-13T13:03:29.344Z,2024-10-13T13:46:16Z,5284432001,286,,5284431999,56,Center,5284518293,233,22,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741357,22,7,1,1,51,6o6989d7o4w1kn35cu75y1mny,1,46,74.4,2024-10-13T13:03:29.345Z,2024-10-13T13:03:35Z,5284432013,233,25,5284432007,285,,5284432005,56,Back,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741361,23,49,1,1,53,6o6989d7o4w1kn35cu75y1mny,1,33.7,86,2024-10-13T13:03:31.288Z,2024-10-13T13:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741385,24,1,1,1,54,6o6989d7o4w1kn35cu75y1mny,1,33.7,86,2024-10-13T13:03:31.530Z,2024-10-13T13:03:36Z,5284432139,212,9.8,5284432137,141,77.2,5284432135,140,26.3,5284432133,56,Back,5284432141,213,3.80,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741387,25,1,1,1,58,6o6989d7o4w1kn35cu75y1mny,1,24.2,76.4,2024-10-13T13:03:35.641Z,2024-10-13T13:03:37Z,5284432151,141,55.4,5284432147,56,Back,5284432153,212,15.2,5284432149,140,19.2,5284432155,213,4.36,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741397,26,1,1,1,59,6o6989d7o4w1kn35cu75y1mny,1,18.9,55.7,2024-10-13T13:03:37.008Z,2024-10-13T13:03:39Z,5284432219,213,3.46,5284432217,212,12.6,5284432215,141,49.9,5284432211,56,Back,5284432213,140,7.5,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741409,27,1,1,2,2,6o6989d7o4w1kn35cu75y1mny,1,7.5,49.4,2024-10-13T13:03:39.513Z,2024-10-13T13:03:42Z,5284432273,141,56.1,5284432269,56,Back,5284432271,140,13.8,5284432275,212,8.0,5284432277,213,0.60,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741439,28,1,1,2,4,6o6989d7o4w1kn35cu75y1mny,1,12.8,56.3,2024-10-13T13:03:42.281Z,2024-10-13T13:03:46Z,5284432415,56,Back,5284432419,141,83.8,5284432417,140,13.9,5284432421,212,18.7,5284432423,213,1.51,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741457,29,1,1,2,8,6o6989d7o4w1kn35cu75y1mny,1,13.8,72.4,2024-10-13T13:03:45.873Z,2024-10-13T13:03:49Z,5284432515,213,4.02,5284432513,212,16.9,5284432511,141,53.3,5284432509,140,3.5,5284432507,56,Back,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741461,30,1,1,2,11,6o6989d7o4w1kn35cu75y1mny,0,5.7,54.9,2024-10-13T13:03:49.066Z,2024-10-13T13:03:50Z,5284432525,56,Center,5284432533,141,72.4,5284432529,140,54.4,5284432543,213,0.23,5284432545,1,,5284432523,157,,5284432537,212,52.5,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741491,26,44,1,2,15,dcdnoyf6kzhj46iyfm7xq43fy,1,47.8,34.3,2024-10-13T13:03:52.423Z,2024-10-13T15:10:33Z,5284521143,233,31,5284432675,285,,5284432673,56,Back,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741473,31,44,1,2,15,6o6989d7o4w1kn35cu75y1mny,0,52.2,65.7,2024-10-13T13:03:52.424Z,2024-10-13T15:10:33Z,5284432593,56,Center,5284432595,286,,5284521147,233,26,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741517,27,1,1,2,15,dcdnoyf6kzhj46iyfm7xq43fy,0,43.5,36.6,2024-10-13T13:03:52.466Z,2024-10-13T13:59:58Z,5284432823,140,37.0,5284432821,56,Back,5284432825,141,30.7,5284432827,212,7.9,5284432829,213,3.67,5284432819,3,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733741489,32,61,1,2,17,6o6989d7o4w1kn35cu75y1mny,0,65.3,69.3,2024-10-13T13:03:55.249Z,2024-10-13T13:03:55Z,5284432671,56,Center,,,,,,,,,,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
