id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2731571095,10,1,1,0,45,7kt37xy93vjy6wac8vq6fqz3g,1,31.4,25.3,2024-10-06T13:01:19.074Z,2024-10-06T13:01:20Z,5272493925,212,23.3,5272493927,213,2.57,5272493921,140,12.8,5272493923,141,43.9,5272493919,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571143,11,1,1,0,46,7kt37xy93vjy6wac8vq6fqz3g,1,12.8,43.9,2024-10-06T13:01:20.066Z,2024-10-06T13:01:21Z,5272494115,140,16.2,5272494117,141,19.2,5272494113,56,Back,5272494119,212,17.2,5272494121,213,4.92,,,,,,,,,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571171,12,1,1,0,47,7kt37xy93vjy6wac8vq6fqz3g,1,16.2,19.2,2024-10-06T13:01:21.617Z,2024-10-06T13:01:23Z,5272494355,212,15.3,5272494357,213,0.14,5272494351,140,30.6,5272494353,141,22.4,5272494349,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571219,13,1,1,0,49,7kt37xy93vjy6wac8vq6fqz3g,1,30.6,22.4,2024-10-06T13:01:23.489Z,2024-10-06T13:01:25Z,5272494613,213,3.97,5272494611,212,13.2,5272494609,141,8.0,5272494603,56,Back,5272494607,140,22.1,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571307,14,1,1,0,51,7kt37xy93vjy6wac8vq6fqz3g,1,23.8,4.7,2024-10-06T13:01:25.633Z,2024-10-06T13:01:29Z,5272495063,212,11.4,5272495061,141,2.3,5272495059,140,34.5,5272495065,213,6.14,5272495057,56,Back,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571341,15,1,1,0,52,7kt37xy93vjy6wac8vq6fqz3g,1,34.5,2.3,2024-10-06T13:01:25.946Z,2024-10-06T13:01:34Z,5272495227,56,Back,5272495229,140,27.6,5272495239,213,2.42,5272495231,141,11.6,5272495235,212,9.6,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571349,16,1,1,0,52,7kt37xy93vjy6wac8vq6fqz3g,0,27.6,11.6,2024-10-06T13:01:26.322Z,2024-10-06T13:01:36Z,5272495279,212,7.8,5272495269,140,33.9,5272495273,141,5.5,5272495263,56,Back,5272495285,213,5.72,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571291,12,49,1,0,54,5rurqie3qt1qav9ir5mkqinn,1,67.8,96,2024-10-06T13:01:28.443Z,2024-10-06T13:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571333,13,1,1,0,54,5rurqie3qt1qav9ir5mkqinn,1,67.8,96,2024-10-06T13:01:28.586Z,2024-10-06T13:02:20Z,5272495169,140,66.2,5272495167,56,Left,5272495171,141,80.0,5272495173,212,11.0,5272495175,213,4.56,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571391,14,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,66.2,80,2024-10-06T13:01:29.882Z,2024-10-06T13:02:19Z,5272495481,213,2.13,5272495477,141,96.2,5272495473,56,Left,5272495479,212,13.0,5272495475,140,59.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571479,15,1,1,0,59,5rurqie3qt1qav9ir5mkqinn,1,56.6,95.1,2024-10-06T13:01:32.771Z,2024-10-06T13:02:19Z,5272495875,213,3.57,5272495869,140,38.8,5272495867,56,Back,5272495871,141,82.6,5272495873,212,20.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571525,16,1,1,1,3,5rurqie3qt1qav9ir5mkqinn,1,38.8,78.1,2024-10-06T13:01:36.866Z,2024-10-06T13:02:19Z,5272496145,141,93.9,5272496149,213,0.44,5272496143,140,60.4,5272496141,56,Left,5272496147,212,25.1,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571663,17,1,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,61.2,93.6,2024-10-06T13:01:39.650Z,2024-10-06T13:02:19Z,5272496763,141,79.3,5272496767,213,5.80,5272496761,140,78.8,5272496759,56,Left,5272496765,212,20.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571681,17,45,1,1,11,7kt37xy93vjy6wac8vq6fqz3g,0,7.4,25.6,2024-10-06T13:01:45.626Z,2024-10-06T13:36:51Z,5272777013,285,,5272496923,233,18,5272496839,56,Back,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571695,18,3,1,1,11,5rurqie3qt1qav9ir5mkqinn,1,92.6,74.4,2024-10-06T13:01:45.626Z,2024-10-06T13:36:51Z,5272496907,233,17,5272496895,56,Center,5272499941,286,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571793,19,1,1,1,13,5rurqie3qt1qav9ir5mkqinn,1,96.8,71.7,2024-10-06T13:01:47.226Z,2024-10-06T13:02:18Z,5272497387,212,5.8,5272497381,56,Center,5272497383,140,94.1,5272497389,213,4.21,5272497385,141,64.2,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571797,20,43,1,1,17,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-10-06T13:01:51.306Z,2024-10-06T13:02:35Z,5272501681,144,39,5272497421,250,0,5272497409,22,0,5272497413,56,Center,5272499879,17,0,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571883,18,4,1,1,22,7kt37xy93vjy6wac8vq6fqz3g,1,7.1,40.6,2024-10-06T13:01:56.345Z,2024-10-06T13:02:57Z,5272497905,285,,5272497899,10,,5272497901,56,Back,5272497903,152,,5272502461,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731571875,21,4,1,1,22,5rurqie3qt1qav9ir5mkqinn,0,92.9,59.4,2024-10-06T13:01:56.346Z,2024-10-06T13:02:57Z,5272499091,10,,5272499093,56,Center,5272499095,152,,5272499869,286,,5272502467,233,18,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572193,19,1,1,1,36,7kt37xy93vjy6wac8vq6fqz3g,1,8.1,44.3,2024-10-06T13:02:10.594Z,2024-10-06T13:02:13Z,5272499325,212,20.2,5272499327,213,5.00,5272499323,141,15.8,5272499315,56,Back,5272499319,140,13.5,5272499311,5,,5272499313,152,,5272499359,189,,ds8eeciyv1vk6nwh26qgy1lg5,C. Brosnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572291,20,1,1,1,41,7kt37xy93vjy6wac8vq6fqz3g,1,22.4,16.8,2024-10-06T13:02:15.506Z,2024-10-06T13:02:17Z,5272499815,56,Back,5272499817,140,48.6,5272499813,155,,5272499825,212,29.0,5272499829,213,5.96,5272499821,141,3.1,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572297,21,61,1,1,43,7kt37xy93vjy6wac8vq6fqz3g,0,48.6,3.1,2024-10-06T13:02:17.537Z,2024-10-06T13:02:17Z,5272499855,56,Back,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572447,22,1,1,1,48,5rurqie3qt1qav9ir5mkqinn,1,45.9,87.7,2024-10-06T13:02:22.514Z,2024-10-06T13:02:24Z,5272500595,5,,5272500597,152,,5272500599,56,Back,5272500607,213,2.21,5272500601,140,40.9,5272500603,141,98.0,5272500605,212,8.8,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572449,23,49,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,42.1,98.1,2024-10-06T13:02:24.227Z,2024-10-06T13:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572503,24,1,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,42.1,98.1,2024-10-06T13:02:24.282Z,2024-10-06T13:02:26Z,5272500845,140,52.6,5272500849,212,15.3,5272500843,56,Left,5272500851,213,5.52,5272500847,141,82.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572523,26,50,1,1,50,5rurqie3qt1qav9ir5mkqinn,1,54.9,78,2024-10-06T13:02:24.657Z,2024-10-06T13:36:22Z,5272500977,233,22,5272500949,56,Center,5272500951,286,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572493,22,7,1,1,50,7kt37xy93vjy6wac8vq6fqz3g,1,45.1,22,2024-10-06T13:02:24.658Z,2024-10-06T13:36:22Z,5272500967,233,26,5272500809,285,,5272500807,56,Back,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572499,23,49,1,1,52,7kt37xy93vjy6wac8vq6fqz3g,1,40.8,27.4,2024-10-06T13:02:26.082Z,2024-10-06T13:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572551,24,1,1,1,52,7kt37xy93vjy6wac8vq6fqz3g,1,40.8,27.4,2024-10-06T13:02:26.258Z,2024-10-06T13:02:29Z,5272501093,56,Back,5272501097,140,40.2,5272501103,212,15.3,5272501101,141,4.9,5272501105,213,4.67,,,,,,,,,,coq2v02vrvkhdlsio0pactkru,K. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572519,25,43,1,1,52,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-10-06T13:02:26.377Z,2024-10-06T13:02:31Z,5272500929,140,55.2,5272500927,56,Left,5272500925,155,0,5272501275,144,1,5272500931,141,82.4,5272500933,212,0,5272500935,213,0.00,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572559,25,1,1,1,55,7kt37xy93vjy6wac8vq6fqz3g,0,39.9,4.1,2024-10-06T13:02:29.010Z,2024-10-06T13:02:32Z,5272501419,236,,5272501425,233,27,5272501145,56,Back,5272501149,141,3.7,5272501151,212,0.9,5272501153,213,5.97,5272501143,155,,5272501147,140,40.7,avttb0ne86ra4pqruk0d8al05,L. Hope,5272501431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572607,27,74,1,1,55,5rurqie3qt1qav9ir5mkqinn,1,59.5,96.8,2024-10-06T13:02:29.011Z,2024-10-06T13:36:29Z,5272501441,233,25,5272501367,285,,5272501359,56,Left,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572581,26,5,1,1,56,7kt37xy93vjy6wac8vq6fqz3g,1,41.1,-1.5,2024-10-06T13:02:30.162Z,2024-10-06T13:05:32Z,5272501237,347,,5272501235,56,Back,5272501485,233,28,,,,,,,,,,,,,,,,avttb0ne86ra4pqruk0d8al05,L. Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572619,28,5,1,1,56,5rurqie3qt1qav9ir5mkqinn,0,58.9,101.5,2024-10-06T13:02:30.162Z,2024-10-06T13:49:36Z,5272501453,347,,5272501451,56,Left,5272501503,233,26,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572717,27,1,1,2,4,7kt37xy93vjy6wac8vq6fqz3g,1,41.1,0,2024-10-06T13:02:37.938Z,2024-10-06T13:02:38Z,5272502007,56,Back,5272502009,140,47.1,5272502005,107,,5272502015,213,0.94,5272502011,141,10.9,5272502013,212,10.6,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572753,28,1,1,2,4,7kt37xy93vjy6wac8vq6fqz3g,1,47.1,10.9,2024-10-06T13:02:38.595Z,2024-10-06T13:02:40Z,5272502177,212,16.5,5272502167,140,61.3,5272502163,56,Center,5272502171,141,21.2,5272502181,213,0.44,,,,,,,,,,3fta0gg3ghja3x9ouubjjfzl5,H. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731572821,29,1,1,2,6,7kt37xy93vjy6wac8vq6fqz3g,1,61.3,21.2,2024-10-06T13:02:40.322Z,2024-10-06T13:02:44Z,5272502611,212,17.7,5272502615,213,5.60,5272502605,140,74.3,5272502609,141,4.7,5272502601,155,,5272502603,56,Right,,,,,,,27iu58a0k5jqsxidnaxbothbd,K. Snoeijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
