id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2736380851,10,1,1,0,23,mjejb0x57ms54j9ry6s8njwh,0,38.3,49.4,2024-10-20T13:01:06.821Z,2024-10-20T13:01:07Z,5298751479,141,41.9,5298751483,213,4.79,5298751475,56,Back,5298751477,140,38.7,5298751481,212,5.1,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736380843,4,61,1,0,24,6o6989d7o4w1kn35cu75y1mny,1,55.2,52.8,2024-10-20T13:01:07.439Z,2024-10-20T13:01:07Z,5298751459,56,Center,,,,,,,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736380953,11,1,1,0,28,mjejb0x57ms54j9ry6s8njwh,1,42.6,5.5,2024-10-20T13:01:11.629Z,2024-10-20T13:08:55Z,5298751993,213,0.26,5298751989,141,14.7,5298751985,56,Right,5298751991,212,24.3,5298751987,140,65.0,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381009,12,1,1,0,31,mjejb0x57ms54j9ry6s8njwh,1,63.3,12.8,2024-10-20T13:01:14.612Z,2024-10-20T13:01:18Z,5298752255,56,Center,5298752259,140,61.5,5298752271,213,1.76,5298752267,212,10.0,5298752263,141,27.3,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381073,13,1,1,0,35,mjejb0x57ms54j9ry6s8njwh,1,61.5,34.2,2024-10-20T13:01:18.061Z,2024-10-20T13:01:21Z,5298752627,213,1.33,5298752625,212,16.9,5298752621,140,65.3,5298752623,141,58.4,5298752619,56,Center,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381301,14,1,1,0,38,mjejb0x57ms54j9ry6s8njwh,1,65.5,63,2024-10-20T13:01:21.844Z,2024-10-20T13:01:31Z,5298753865,212,21.8,5298753867,213,0.77,5298753853,56,Left,5298753863,141,85.3,5298753859,140,80.4,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381249,5,83,1,0,47,6o6989d7o4w1kn35cu75y1mny,0,5.7,10.1,2024-10-20T13:01:30.125Z,2024-10-20T13:01:37Z,5298754443,399,cq1ojxtj31dshjvlex145zw4q,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381279,6,83,1,0,47,6o6989d7o4w1kn35cu75y1mny,0,5.7,10.1,2024-10-20T13:01:30.894Z,2024-10-20T13:01:36Z,5298754369,399,cq1ojxtj31dshjvlex145zw4q,,,,,,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381321,15,1,1,0,48,mjejb0x57ms54j9ry6s8njwh,0,97.3,93.3,2024-10-20T13:01:31.821Z,2024-10-20T13:01:33Z,5298753995,213,2.73,5298753989,140,85.4,5298753993,212,13.7,5298753991,141,100.0,5298753987,56,Left,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381361,7,5,1,0,50,6o6989d7o4w1kn35cu75y1mny,1,15.8,-1.4,2024-10-20T13:01:33.190Z,2024-10-20T14:01:01Z,5298754227,233,16,5298754183,56,Back,5298754185,347,,,,,,,,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381327,16,5,1,0,50,mjejb0x57ms54j9ry6s8njwh,0,84.2,101.4,2024-10-20T13:01:33.190Z,2024-10-20T13:01:37Z,5298754265,233,7,5298754013,56,Left,5298754015,347,,,,,,,,,,,,,,,,,cq1ojxtj31dshjvlex145zw4q,L. Parry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381715,8,1,1,1,1,6o6989d7o4w1kn35cu75y1mny,1,17.9,0,2024-10-20T13:01:44.966Z,2024-10-20T13:01:50Z,5298756025,141,18.8,5298756029,213,0.62,5298756031,1,,5298756027,212,23.5,5298756023,140,36.1,5298756019,107,,5298756021,56,Back,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381725,9,61,1,1,6,6o6989d7o4w1kn35cu75y1mny,0,36.2,11.7,2024-10-20T13:01:49.933Z,2024-10-20T13:01:50Z,5298756085,56,Back,,,,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381763,17,49,1,1,9,mjejb0x57ms54j9ry6s8njwh,1,67.6,84.7,2024-10-20T13:01:52.069Z,2024-10-20T13:01:52Z,,,,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381785,18,1,1,1,9,mjejb0x57ms54j9ry6s8njwh,1,67.6,84.7,2024-10-20T13:01:52.269Z,2024-10-20T13:01:53Z,5298756367,140,54.0,5298756371,212,14.8,5298756373,213,2.87,5298756365,56,Left,5298756369,141,90.5,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381811,19,1,1,1,9,mjejb0x57ms54j9ry6s8njwh,1,54,90.5,2024-10-20T13:01:53.052Z,2024-10-20T13:01:54Z,5298756497,141,69.3,5298756501,213,4.96,5298756493,56,Center,5298756499,212,14.9,5298756495,140,57.5,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381839,20,1,1,1,11,mjejb0x57ms54j9ry6s8njwh,1,57.5,69.3,2024-10-20T13:01:54.101Z,2024-10-20T13:01:55Z,5298756615,140,37.7,5298756619,212,21.1,5298756613,56,Back,5298756621,213,3.32,5298756617,141,63.9,,,,,,,,,,efvcf4syatkaw5fbo37i5hat,F. Nagano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381937,21,1,1,1,12,mjejb0x57ms54j9ry6s8njwh,1,40.2,62.1,2024-10-20T13:01:55.220Z,2024-10-20T13:02:00Z,5298757099,141,28.6,5298757095,56,Back,5298757103,213,4.85,5298757097,140,43.1,5298757101,212,23.0,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736381961,22,1,1,1,17,mjejb0x57ms54j9ry6s8njwh,1,40.1,36.9,2024-10-20T13:02:00.061Z,2024-10-20T13:02:01Z,5298757223,56,Back,5298757229,212,21.2,5298757225,140,22.2,5298757227,141,51.2,5298757231,213,2.66,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382017,23,1,1,1,18,mjejb0x57ms54j9ry6s8njwh,1,22.2,51.2,2024-10-20T13:02:01.092Z,2024-10-20T13:02:03Z,5298757515,56,Back,5298757519,140,31.9,5298757523,141,77.8,5298757527,212,20.8,5298757531,213,1.06,,,,,,,,,,cn8ti0qxxvg0z0vvmwkocggr9,R. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382069,24,1,1,1,20,mjejb0x57ms54j9ry6s8njwh,1,32.9,73.9,2024-10-20T13:02:03.277Z,2024-10-20T13:02:06Z,5298757767,56,Back,5298757777,141,56.1,5298757781,212,12.1,5298757773,140,33.8,5298757785,213,4.79,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382183,25,1,1,1,23,mjejb0x57ms54j9ry6s8njwh,1,36.4,54.2,2024-10-20T13:02:06.381Z,2024-10-20T13:02:11Z,5298758399,56,Back,5298758405,212,29.3,5298758407,213,4.96,5298758403,141,12.5,5298758401,140,43.3,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382207,26,1,1,1,27,mjejb0x57ms54j9ry6s8njwh,0,51.8,9.1,2024-10-20T13:02:10.925Z,2024-10-20T13:02:12Z,5298758543,56,Right,5298758545,140,78.7,5298758549,212,28.3,5298758547,141,8.3,5298758551,213,6.26,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382219,10,49,1,1,29,6o6989d7o4w1kn35cu75y1mny,1,18.7,86.5,2024-10-20T13:02:12.669Z,2024-10-20T13:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382341,11,1,1,1,30,6o6989d7o4w1kn35cu75y1mny,1,19.5,86.2,2024-10-20T13:02:13.717Z,2024-10-20T13:02:17Z,5298759201,56,Back,5298759207,212,25.8,5298759203,140,3.8,5298759205,141,57.0,5298759209,213,4.02,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382461,12,1,1,1,34,6o6989d7o4w1kn35cu75y1mny,1,5.1,60.6,2024-10-20T13:02:17.534Z,2024-10-20T13:02:22Z,5298759771,56,Back,5298759777,212,15.9,5298759773,140,9.0,5298759779,213,1.31,5298759775,141,83.2,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382553,13,1,1,1,39,6o6989d7o4w1kn35cu75y1mny,1,14.6,77.6,2024-10-20T13:02:22.710Z,2024-10-20T13:11:56Z,5298760217,140,6.6,5298760221,212,21.6,5298760223,213,4.31,5298760215,56,Back,5298760219,141,48.4,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382613,14,1,1,1,44,6o6989d7o4w1kn35cu75y1mny,1,7.4,46,2024-10-20T13:02:27.254Z,2024-10-20T13:02:30Z,5298760531,213,5.02,5298760529,212,11.0,5298760525,141,30.6,5298760523,140,10.6,5298760519,56,Back,,,,,,,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382661,15,1,1,1,46,6o6989d7o4w1kn35cu75y1mny,1,10.6,27.7,2024-10-20T13:02:30.054Z,2024-10-20T13:02:32Z,5298760825,56,Back,5298760833,213,0.08,5298760829,141,29.4,5298760831,212,14.1,5298760827,140,24.0,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382713,16,1,1,1,49,6o6989d7o4w1kn35cu75y1mny,1,22.4,25.5,2024-10-20T13:02:32.758Z,2024-10-20T13:02:35Z,5298761093,141,5.2,5298761091,140,27.6,5298761089,56,Back,5298761095,212,14.8,5298761097,213,5.09,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382725,17,1,1,1,51,6o6989d7o4w1kn35cu75y1mny,0,23.1,5.6,2024-10-20T13:02:34.942Z,2024-10-20T13:02:35Z,5298761167,212,10.7,5298761159,56,Back,5298761161,140,18.3,5298761169,213,2.06,5298761165,141,19.4,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382773,27,49,1,1,54,mjejb0x57ms54j9ry6s8njwh,1,90.5,90.2,2024-10-20T13:02:37.885Z,2024-10-20T13:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382793,28,1,1,1,55,mjejb0x57ms54j9ry6s8njwh,0,90.5,90.2,2024-10-20T13:02:38.245Z,2024-10-20T13:02:38Z,5298761529,212,14.5,5298761525,140,78.8,5298761523,56,Left,5298761531,213,3.70,5298761527,141,79.0,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382889,18,3,1,1,58,6o6989d7o4w1kn35cu75y1mny,1,19.2,19.8,2024-10-20T13:02:42.029Z,2024-10-20T14:51:06Z,5298762049,56,Back,5298762093,233,29,5298762051,285,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382863,29,45,1,1,58,mjejb0x57ms54j9ry6s8njwh,0,80.8,80.2,2024-10-20T13:02:42.029Z,2024-10-20T14:51:06Z,5298761903,56,Left,5298761905,286,,5298762135,233,18,,,,,,,,,,,,,,,,9zmawcjx19fpz5yxrh2hkw3c9,C. Kapocs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736398839,111,49,1,1,59,6o6989d7o4w1kn35cu75y1mny,1,17.9,9.2,2024-10-20T13:02:42.559Z,2024-10-20T13:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382945,30,1,1,2,2,mjejb0x57ms54j9ry6s8njwh,0,56.1,83.2,2024-10-20T13:02:45.173Z,2024-10-20T13:02:45Z,5298762293,140,61.0,5298762299,213,5.22,5298762295,141,69.7,5298762291,56,Center,5298762297,212,10.5,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736401889,127,8,1,2,2,6o6989d7o4w1kn35cu75y1mny,1,42.4,28.2,2024-10-20T13:02:45.927Z,2024-10-20T13:16:50Z,5298873203,56,Back,,,,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383049,20,1,1,2,5,6o6989d7o4w1kn35cu75y1mny,1,41.6,55.8,2024-10-20T13:02:48.750Z,2024-10-20T13:02:52Z,5298762887,212,17.2,5298762881,56,Back,5298762885,141,33.9,5298762889,213,4.19,5298762883,140,33.4,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383083,22,50,1,2,8,6o6989d7o4w1kn35cu75y1mny,1,34.2,31,2024-10-20T13:02:51.100Z,2024-10-20T13:03:16Z,5298765373,233,31,5298763075,56,Back,5298763081,286,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383035,31,7,1,2,8,mjejb0x57ms54j9ry6s8njwh,0,65.8,69,2024-10-20T13:02:51.101Z,2024-10-20T13:15:34Z,5298762823,56,Center,5298765345,233,22,5298765349,285,,,,,,,,,,,,,,,,,bq6qae0iohn03ghdjgqiq7eac,M. Enderby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383057,21,49,1,2,9,6o6989d7o4w1kn35cu75y1mny,1,36.9,35.8,2024-10-20T13:02:52.070Z,2024-10-20T13:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736382931,19,1,1,2,9,6o6989d7o4w1kn35cu75y1mny,0,21.2,11.5,2024-10-20T13:02:52.278Z,2024-10-20T13:56:59Z,5298762235,141,22.9,5298762237,212,11.1,5298762241,213,0.77,5298762227,56,Back,5298762231,140,28.8,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736384309,36,45,1,2,9,mjejb0x57ms54j9ry6s8njwh,0,66.9,74.8,2024-10-20T13:02:52.814Z,2024-10-20T14:51:07Z,5298892793,233,163,5299545539,286,,5298769431,56,Center,,,,,,,,,,,,,,,,15b0z85uttk1ibcag2g4476jt,M. Höbinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736407039,163,3,1,2,9,6o6989d7o4w1kn35cu75y1mny,1,33.1,25.2,2024-10-20T13:02:52.814Z,2024-10-20T14:51:06Z,5298892733,233,36,5298892833,285,,5298892677,56,Back,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736400085,134,43,1,2,10,mjejb0x57ms54j9ry6s8njwh,1,0,0,2024-10-20T13:02:53.250Z,2024-10-20T13:19:03Z,5298889783,286,0,5298889781,56,Center,5298890851,144,3,,,,,,,,,,,,,,,,doqt0my3sg0u3zmfgg59l8zxl,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383111,23,1,1,2,10,6o6989d7o4w1kn35cu75y1mny,1,43,41.3,2024-10-20T13:02:53.614Z,2024-10-20T13:02:55Z,5298763237,141,47.8,5298763239,212,15.0,5298763235,140,56.7,5298763241,213,0.30,5298763233,56,Center,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383283,24,1,1,2,12,6o6989d7o4w1kn35cu75y1mny,1,57,38,2024-10-20T13:02:55.734Z,2024-10-20T13:03:04Z,5298764157,141,85.4,5298764163,1,,5298764159,212,38.6,5298764155,140,77.3,5298764161,213,0.99,5298764153,56,Left,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383285,25,50,1,2,19,6o6989d7o4w1kn35cu75y1mny,1,87.4,84.6,2024-10-20T13:03:02.317Z,2024-10-20T13:03:07Z,5298764171,286,,5298764169,56,Left,5298764273,233,32,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736383295,32,7,1,2,19,mjejb0x57ms54j9ry6s8njwh,1,12.6,15.4,2024-10-20T13:03:02.318Z,2024-10-20T14:00:58Z,5298764227,56,Back,5298764251,233,25,5298764225,167,,5298764229,285,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
