id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,assist,qualifier/16/value
2756930123,7,1,1,0,11,dcdnoyf6kzhj46iyfm7xq43fy,1,77.1,91.2,2024-12-08T14:00:37.458Z,2024-12-08T14:00:39Z,5410845623,141,89.6,5410845631,213,3.31,5410845619,140,71.1,5410845627,212,6.4,5410845617,56,Left,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930145,8,1,1,0,13,dcdnoyf6kzhj46iyfm7xq43fy,1,71,89.6,2024-12-08T14:00:39.475Z,2024-12-08T14:00:40Z,5410845809,140,83.4,5410845807,56,Left,5410845815,213,0.13,5410845811,141,92.1,5410845813,212,13.1,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930159,9,3,1,0,13,dcdnoyf6kzhj46iyfm7xq43fy,0,82.8,90.3,2024-12-08T14:00:40.423Z,2024-12-08T16:07:33Z,5410845863,286,,5410845861,56,Left,5410845925,233,5,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930163,5,7,1,0,13,spi3g782q7m4evjxn1sv6cfa,1,17.2,9.7,2024-12-08T14:00:40.424Z,2024-12-08T16:07:33Z,5410845893,56,Back,5410845909,233,9,5410845895,285,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930183,6,43,1,0,14,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-12-08T14:00:41.315Z,2024-12-08T14:00:53Z,5410845963,285,0,5410845959,56,Back,5410846907,144,7,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930191,10,61,1,0,16,dcdnoyf6kzhj46iyfm7xq43fy,1,84.8,93.2,2024-12-08T14:00:42.706Z,2024-12-08T14:00:42Z,5410845993,56,Left,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930259,11,1,1,0,17,dcdnoyf6kzhj46iyfm7xq43fy,1,94.1,91.2,2024-12-08T14:00:44.210Z,2024-12-08T14:00:47Z,5410846351,141,83.5,5410846353,212,5.8,5410846355,213,4.26,5410846347,56,Left,5410846349,140,91.7,,,,,,,,,,dedol1cdecfmywapqdnndxucp,M. Olislagers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930269,12,1,1,0,20,dcdnoyf6kzhj46iyfm7xq43fy,0,96.9,74.7,2024-12-08T14:00:46.962Z,2024-12-08T14:00:48Z,5410846403,2,,5410846409,140,94.8,5410846413,212,10.9,5410846411,141,59.0,5410846407,56,Center,5410846415,213,4.51,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930329,7,12,1,0,22,spi3g782q7m4evjxn1sv6cfa,1,3.6,41.3,2024-12-08T14:00:48.651Z,2024-12-08T14:57:46Z,5410846707,140,0.0,5410846711,212,5.9,5410846713,213,3.79,5410846709,141,36.0,5410846705,56,Back,5410846755,167,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930333,8,6,1,0,22,spi3g782q7m4evjxn1sv6cfa,0,0,34.8,2024-12-08T14:00:49.122Z,2024-12-08T14:47:46Z,5410846997,233,13,5410846961,56,Back,5410846963,73,,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930305,13,6,1,0,22,dcdnoyf6kzhj46iyfm7xq43fy,1,100,65.2,2024-12-08T14:00:49.122Z,2024-12-08T14:47:45Z,5410846635,56,Center,5410846637,73,,5410846989,233,8,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930841,14,1,1,0,52,dcdnoyf6kzhj46iyfm7xq43fy,0,99.5,99.5,2024-12-08T14:01:18.929Z,2024-12-08T14:01:22Z,5410849325,141,50.3,5410849319,223,,5410849331,1,,5410849313,2,,5410849321,56,Center,5410849327,212,34.2,5410849329,213,4.50,5410849315,6,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,5410849323,140,92.7,5410849317,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930837,9,44,1,0,55,spi3g782q7m4evjxn1sv6cfa,1,5.7,48,2024-12-08T14:01:21.587Z,2024-12-08T16:07:51Z,5410849299,285,,5410849451,233,15,5410849297,56,Back,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930843,15,44,1,0,55,dcdnoyf6kzhj46iyfm7xq43fy,0,94.3,52,2024-12-08T14:01:21.588Z,2024-12-08T16:07:51Z,5410849483,233,9,5410849335,56,Center,5410849337,286,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930849,10,12,1,0,55,spi3g782q7m4evjxn1sv6cfa,1,3.2,46.3,2024-12-08T14:01:21.828Z,2024-12-08T14:01:28Z,5410849365,141,28.3,5410849417,15,,5410849361,56,Back,5410849367,212,16.6,5410849369,213,5.46,5410849363,140,13.9,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930955,11,61,1,1,1,spi3g782q7m4evjxn1sv6cfa,0,27.6,10,2024-12-08T14:01:28.068Z,2024-12-08T14:01:28Z,5410849993,56,Back,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931021,16,12,1,1,1,dcdnoyf6kzhj46iyfm7xq43fy,1,72.5,89.4,2024-12-08T14:01:28.418Z,2024-12-08T14:01:33Z,5410850239,56,Left,5410850331,167,,5410850251,212,8.0,5410850247,141,100.0,5410850255,213,1.70,5410850243,140,71.5,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756930979,12,5,1,1,2,spi3g782q7m4evjxn1sv6cfa,1,27.7,-1.3,2024-12-08T14:01:29.060Z,2024-12-08T16:07:01Z,5410850107,56,Back,5410850319,233,17,5410850109,347,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931029,17,5,1,1,2,dcdnoyf6kzhj46iyfm7xq43fy,0,72.3,101.3,2024-12-08T14:01:29.060Z,2024-12-08T16:07:02Z,5410850339,233,12,5410850285,56,Left,5410850289,347,,,,,,,,,,,,,,,,,8jcspom7vgzuzen8yw4php711,R. McLauchlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931175,13,1,1,1,11,spi3g782q7m4evjxn1sv6cfa,1,30.4,0,2024-12-08T14:01:37.924Z,2024-12-08T14:01:39Z,5410851121,107,,5410851131,213,1.56,5410851125,140,30.5,5410851127,141,12.5,5410851123,56,Back,5410851129,212,9.5,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931209,14,1,1,1,12,spi3g782q7m4evjxn1sv6cfa,1,30.5,12.5,2024-12-08T14:01:39.428Z,2024-12-08T14:01:41Z,5410851277,212,5.0,5410851271,56,Back,5410851273,140,28.4,5410851275,141,5.9,5410851279,213,4.26,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931269,15,1,1,1,14,spi3g782q7m4evjxn1sv6cfa,1,26.1,7.4,2024-12-08T14:01:41.252Z,2024-12-08T14:01:44Z,5410851505,56,Back,5410851509,141,17.7,5410851507,140,19.3,5410851511,212,10.0,5410851513,213,2.37,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931323,16,1,1,1,17,spi3g782q7m4evjxn1sv6cfa,1,20.2,24.4,2024-12-08T14:01:43.972Z,2024-12-08T14:01:46Z,5410851787,213,1.90,5410851779,56,Back,5410851781,140,14.6,5410851785,212,18.4,5410851783,141,50.1,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931407,17,1,1,1,20,spi3g782q7m4evjxn1sv6cfa,1,15.6,50.7,2024-12-08T14:01:46.803Z,2024-12-08T14:01:50Z,5410852153,140,22.6,5410852159,213,1.22,5410852157,212,21.2,5410852151,56,Back,5410852155,141,79.9,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931483,18,1,1,1,24,spi3g782q7m4evjxn1sv6cfa,1,22.3,79,2024-12-08T14:01:50.772Z,2024-12-08T14:01:53Z,5410852507,140,20.4,5410852515,1,,5410852511,212,39.9,5410852513,213,4.66,5410852509,141,20.4,5410852505,56,Back,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931551,19,1,1,1,27,spi3g782q7m4evjxn1sv6cfa,1,20.4,20.4,2024-12-08T14:01:53.699Z,2024-12-08T14:01:56Z,5410852867,213,5.20,5410852861,140,26.3,5410852865,212,13.1,5410852859,56,Back,5410852863,141,3.4,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931577,20,1,1,1,29,spi3g782q7m4evjxn1sv6cfa,0,30.3,5.2,2024-12-08T14:01:55.908Z,2024-12-08T14:01:57Z,5410852991,213,0.31,5410852983,56,Right,5410852989,212,28.8,5410852985,140,56.4,5410852987,141,18.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931625,18,1,1,1,32,dcdnoyf6kzhj46iyfm7xq43fy,0,45.6,78.1,2024-12-08T14:01:58.529Z,2024-12-08T14:02:15Z,5410853157,56,Center,5410853177,1,,5410853173,213,6.27,5410853165,141,77.9,5410853169,212,12.2,5410853161,140,57.2,5410853155,157,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931643,21,43,1,1,32,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-12-08T14:01:58.627Z,2024-12-08T14:02:18Z,5410853287,212,0,5410853285,141,13.4,5410853281,56,Back,5410855967,144,1,5410853289,213,0.00,5410853283,140,43.7,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931653,22,8,1,1,33,spi3g782q7m4evjxn1sv6cfa,1,43.7,13.4,2024-12-08T14:01:59.540Z,2024-12-08T14:01:59Z,5410853323,56,Back,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931779,23,1,1,1,36,spi3g782q7m4evjxn1sv6cfa,1,77.9,11.3,2024-12-08T14:02:02.900Z,2024-12-08T14:02:05Z,5410853997,212,16.1,5410853991,56,Center,5410853993,140,79.7,5410853995,141,34.8,5410853999,213,1.45,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931907,24,1,1,1,39,spi3g782q7m4evjxn1sv6cfa,1,78.6,34.2,2024-12-08T14:02:05.668Z,2024-12-08T14:02:38Z,5410854697,141,67.2,5410854695,140,80.8,5410858221,154,,5410858219,210,13,5410854701,213,1.47,5410854699,212,22.6,5410854667,56,Center,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931965,26,13,1,1,43,spi3g782q7m4evjxn1sv6cfa,1,88.1,64.2,2024-12-08T14:02:10.095Z,2024-12-08T14:02:38Z,5410858243,102,25.0,5410854969,56,Center,5410858235,29,,5410858245,103,9.7,5410858233,75,,5410856799,72,,5410858251,230,99.3,5410856803,153,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,5410854967,64,,5410858249,147,,49.5,5410858237,154,5410858253,231,51.1,5410854965,22,5410858239,55,24,5410858247,146,92.5,,,,,,,,,,,,,,,
2756931943,25,43,1,1,44,spi3g782q7m4evjxn1sv6cfa,1,0,0,2024-12-08T14:02:11.076Z,2024-12-08T14:02:20Z,5410856137,144,1,5410854835,56,Center,5410854843,213,0.00,5410854837,140,87.2,5410854833,155,0,5410854839,141,65.2,5410854841,212,0,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931955,19,12,1,1,44,dcdnoyf6kzhj46iyfm7xq43fy,1,8,49.1,2024-12-08T14:02:11.377Z,2024-12-08T14:02:12Z,5410854907,141,43.1,5410854911,213,3.57,5410855015,167,,5410854905,140,0.0,5410854909,212,9.9,5410854903,56,Back,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756931971,20,6,1,1,45,dcdnoyf6kzhj46iyfm7xq43fy,0,4.4,40,2024-12-08T14:02:11.953Z,2024-12-08T14:02:18Z,5410855165,56,Back,5410855167,73,,5410855379,233,27,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756932013,27,6,1,1,45,spi3g782q7m4evjxn1sv6cfa,1,95.6,60,2024-12-08T14:02:11.953Z,2024-12-08T14:47:46Z,5410855357,233,20,5410855343,73,,5410855341,56,Center,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756932911,28,1,1,2,20,spi3g782q7m4evjxn1sv6cfa,1,99.5,99.5,2024-12-08T14:02:47.172Z,2024-12-08T14:03:08Z,5410859767,223,,5410861451,210,13,5410859777,212,30.7,5410859761,2,,5410859769,56,Center,5410859779,213,4.61,5410859765,155,,5410859775,141,54.6,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,5410861453,154,,5410859773,140,1,96.5,5410859763,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2756932915,29,13,1,2,23,spi3g782q7m4evjxn1sv6cfa,1,96.2,56.3,2024-12-08T14:02:50.308Z,2024-12-08T14:56:45Z,5410859809,56,Center,5410861065,61,,5410861489,231,51.1,5410861473,55,28,5410861481,214,,5410861063,15,,5410861471,154,,5410861467,81,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5410861477,102,37.5,5410861061,25,,,5410861469,29,5410861479,103,45.8,5410861069,328,5410861485,230,98.8,,,,,,,,,,,,,,,,,,
2756932887,21,5,1,2,24,dcdnoyf6kzhj46iyfm7xq43fy,1,-1,62.1,2024-12-08T14:02:50.801Z,2024-12-08T14:02:59Z,5410860375,233,30,5410859631,56,Back,5410859633,346,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756932999,30,5,1,2,24,spi3g782q7m4evjxn1sv6cfa,0,101,37.9,2024-12-08T14:02:50.801Z,2024-12-08T16:07:02Z,5410860405,233,21,5410860275,346,,5410860273,56,Center,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756933265,22,1,1,2,42,dcdnoyf6kzhj46iyfm7xq43fy,1,4.9,50.1,2024-12-08T14:03:09.313Z,2024-12-08T14:03:12Z,5410861813,56,Back,5410861821,213,1.55,5410861819,212,11.7,5410861825,237,,5410861817,141,67.3,5410861811,124,,5410861815,140,5.1,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756933295,23,1,1,2,46,dcdnoyf6kzhj46iyfm7xq43fy,1,9.2,63.1,2024-12-08T14:03:13.345Z,2024-12-08T14:03:14Z,5410861979,140,10.6,5410861975,56,Back,5410861985,213,4.80,5410861981,141,37.6,5410861983,212,17.4,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756933329,24,1,1,2,48,dcdnoyf6kzhj46iyfm7xq43fy,1,10.7,38,2024-12-08T14:03:14.465Z,2024-12-08T14:03:16Z,5410862165,212,8.6,5410862161,140,4.1,5410862167,213,2.51,5410862163,141,45.4,5410862159,56,Back,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756933371,25,1,1,2,49,dcdnoyf6kzhj46iyfm7xq43fy,1,3.4,44.5,2024-12-08T14:03:16.337Z,2024-12-08T14:03:17Z,5410862393,141,43.6,5410862389,56,Back,5410862397,213,6.20,5410862391,140,10.4,5410862395,212,7.4,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756933387,26,1,1,2,51,dcdnoyf6kzhj46iyfm7xq43fy,0,10.4,43.6,2024-12-08T14:03:17.601Z,2024-12-08T14:03:20Z,5410862463,141,67.6,5410862459,56,Back,5410862487,156,,5410862461,140,0.0,5410862465,212,20.2,5410862467,213,2.20,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
