id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,assist
2759481471,4,61,1,0,11,6o6989d7o4w1kn35cu75y1mny,1,20.6,27.7,2024-12-15T14:00:45.160Z,2024-12-15T14:07:27Z,5424642931,56,Back,,,,,,,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481535,5,1,1,0,13,6o6989d7o4w1kn35cu75y1mny,1,29.6,34.2,2024-12-15T14:00:46.900Z,2024-12-15T14:00:48Z,5424643303,56,Back,5424643307,140,29.8,5424643315,213,4.75,5424643313,212,5.5,5424643311,141,26.1,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481539,6,49,1,0,14,6o6989d7o4w1kn35cu75y1mny,1,26.9,19.7,2024-12-15T14:00:48.036Z,2024-12-15T14:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481545,7,50,1,0,14,6o6989d7o4w1kn35cu75y1mny,1,25.8,16.8,2024-12-15T14:00:48.405Z,2024-12-15T14:00:58Z,5424643369,56,Back,5424643763,233,8,5424643371,285,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481603,8,7,1,0,14,axwnneoekq2f2yq6r1l704y96,1,74.2,83.2,2024-12-15T14:00:48.406Z,2024-12-15T14:00:58Z,5424643741,233,7,5424643689,56,Left,5424643745,286,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481609,9,3,1,0,18,axwnneoekq2f2yq6r1l704y96,0,76.2,94.8,2024-12-15T14:00:52.413Z,2024-12-15T14:00:58Z,5424643943,233,8,5424643719,286,,5424643717,56,Left,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481637,8,7,1,0,18,6o6989d7o4w1kn35cu75y1mny,1,23.8,5.2,2024-12-15T14:00:52.414Z,2024-12-15T14:00:58Z,5424643889,167,,5424643925,233,9,5424643893,285,,5424643891,56,Back,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481697,9,5,1,0,20,6o6989d7o4w1kn35cu75y1mny,0,21.9,-1.8,2024-12-15T14:00:53.838Z,2024-12-15T14:07:18Z,5424644227,56,Back,5424644229,347,,5424644247,233,10,,,,,,,,,,,,,,,,189vxko1d1i7iiiol5ye10uay,I. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481625,10,5,1,0,20,axwnneoekq2f2yq6r1l704y96,1,78.1,101.8,2024-12-15T14:00:53.838Z,2024-12-15T14:07:18Z,5424643803,56,Left,5424644239,233,9,5424643805,347,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481729,11,1,1,0,25,axwnneoekq2f2yq6r1l704y96,1,72.7,100,2024-12-15T14:00:59.149Z,2024-12-15T14:01:00Z,5424644419,107,,5424644421,56,Center,5424644429,213,5.35,5424644425,141,74.5,5424644423,140,85.6,5424644431,1,,5424644427,212,22.8,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481733,12,1,1,0,27,axwnneoekq2f2yq6r1l704y96,0,85.6,74.5,2024-12-15T14:01:00.837Z,2024-12-15T14:01:02Z,5424644465,140,82.8,5424644471,213,3.65,5424644505,156,,5424644467,141,72.1,5424644463,56,Center,5424644469,212,3.4,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481751,10,1,1,0,28,6o6989d7o4w1kn35cu75y1mny,0,11.8,36.3,2024-12-15T14:01:02.036Z,2024-12-15T14:01:02Z,5424644545,141,27.3,5424644547,212,6.2,5424644543,140,11.1,5424644541,56,Back,5424644549,213,4.59,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481771,13,1,1,0,30,axwnneoekq2f2yq6r1l704y96,0,85.3,80.9,2024-12-15T14:01:03.838Z,2024-12-15T14:01:04Z,5424644655,213,4.39,5424644645,56,Center,5424644649,141,78.1,5424644647,140,84.7,5424644651,212,2.0,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481801,14,1,1,0,32,axwnneoekq2f2yq6r1l704y96,0,75.7,74.5,2024-12-15T14:01:05.909Z,2024-12-15T14:01:12Z,5424644821,56,Center,5424644829,213,3.82,5424644827,212,9.9,5424644823,140,68.4,5424644825,141,65.4,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481807,11,61,1,0,32,6o6989d7o4w1kn35cu75y1mny,1,29.8,37,2024-12-15T14:01:06.205Z,2024-12-15T14:01:06Z,5424644839,56,Back,,,,,,,,,,,,,,,,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481861,12,49,1,0,35,6o6989d7o4w1kn35cu75y1mny,1,30.8,26.7,2024-12-15T14:01:09.028Z,2024-12-15T14:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481933,13,50,1,0,39,6o6989d7o4w1kn35cu75y1mny,1,31.8,5.2,2024-12-15T14:01:13.206Z,2024-12-15T14:01:17Z,5424645519,56,Back,5424645721,233,15,5424645521,285,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481957,15,7,1,0,39,axwnneoekq2f2yq6r1l704y96,1,68.2,94.8,2024-12-15T14:01:13.207Z,2024-12-15T14:01:17Z,5424645671,286,,5424645649,56,Left,5424645647,167,,5424645661,233,13,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759481963,14,5,1,0,40,6o6989d7o4w1kn35cu75y1mny,1,32.2,-0.8,2024-12-15T14:01:14.484Z,2024-12-15T14:07:18Z,5424645987,233,16,5424645693,56,Back,5424645695,347,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482027,16,5,1,0,40,axwnneoekq2f2yq6r1l704y96,0,67.8,100.8,2024-12-15T14:01:14.484Z,2024-12-15T14:07:19Z,5424645995,233,14,5424645949,347,,5424645947,56,Left,,,,,,,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482169,15,1,1,0,49,6o6989d7o4w1kn35cu75y1mny,1,25,0,2024-12-15T14:01:23.045Z,2024-12-15T14:01:25Z,5424646689,107,,5424646691,56,Back,5424646699,213,1.26,5424646701,1,,5424646695,141,27.9,5424646693,140,31.3,5424646697,212,21.4,,,,5k2tg6abpiefmb8cu4ef7z4k5,H. Nolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482213,16,1,1,0,51,6o6989d7o4w1kn35cu75y1mny,1,35.8,20.7,2024-12-15T14:01:25.189Z,2024-12-15T14:01:27Z,5424646905,212,19.6,5424646903,141,18.9,5424646907,213,3.20,5424646899,56,Back,5424646901,140,17.2,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482257,17,1,1,0,54,6o6989d7o4w1kn35cu75y1mny,1,21.1,14.6,2024-12-15T14:01:27.604Z,2024-12-15T14:01:29Z,5424647191,212,13.8,5424647189,141,31.2,5424647185,56,Back,5424647193,213,2.18,5424647187,140,13.6,,,,,,,,,,5k2tg6abpiefmb8cu4ef7z4k5,H. Nolan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482273,18,1,1,0,56,6o6989d7o4w1kn35cu75y1mny,0,13.2,28.9,2024-12-15T14:01:29.781Z,2024-12-15T14:01:31Z,5424647339,140,36.4,5424647345,213,0.13,5424647343,212,24.6,5424647337,56,Back,5424647341,141,33.7,5424647335,155,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482303,17,44,1,0,57,axwnneoekq2f2yq6r1l704y96,1,63,73,2024-12-15T14:01:30.820Z,2024-12-15T14:01:34Z,5424647459,286,,5424647457,56,Center,5424647493,233,19,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482283,19,44,1,0,57,6o6989d7o4w1kn35cu75y1mny,0,37,27,2024-12-15T14:01:30.821Z,2024-12-15T14:01:35Z,5424647387,285,,5424647543,233,17,5424647385,56,Back,,,,,,,,,,,,,,,,d3uulb80d2j3hciw1v7ueodwq,M. Cato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482367,18,1,1,0,58,axwnneoekq2f2yq6r1l704y96,0,61.2,79,2024-12-15T14:01:31.885Z,2024-12-15T14:01:35Z,5424647795,141,74.4,5424647793,140,62.6,5424647797,212,3.5,5424647789,3,,5424647791,56,Center,5424647799,213,5.15,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482349,20,1,1,1,0,6o6989d7o4w1kn35cu75y1mny,0,32,33.3,2024-12-15T14:01:33.700Z,2024-12-15T14:01:34Z,5424647743,141,55.5,5424647747,213,1.56,5424647739,140,32.2,5424647745,212,15.1,5424647737,56,Back,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482407,19,8,1,1,3,axwnneoekq2f2yq6r1l704y96,1,59,44.8,2024-12-15T14:01:36.869Z,2024-12-15T14:01:37Z,5424648005,56,Center,,,,,,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482413,20,49,1,1,3,axwnneoekq2f2yq6r1l704y96,1,59,44.8,2024-12-15T14:01:37.301Z,2024-12-15T14:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482519,21,1,1,1,3,axwnneoekq2f2yq6r1l704y96,1,59,44.8,2024-12-15T14:01:37.461Z,2024-12-15T14:01:42Z,5424648573,212,16.1,5424648577,213,3.70,5424648571,141,32.2,5424648567,56,Back,5424648569,140,46.0,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482531,22,61,1,1,8,axwnneoekq2f2yq6r1l704y96,1,58.6,25.8,2024-12-15T14:01:42.156Z,2024-12-15T14:01:42Z,5424648611,56,Center,,,,,,,,,,,,,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482641,23,3,1,1,12,axwnneoekq2f2yq6r1l704y96,0,71.6,23.7,2024-12-15T14:01:45.764Z,2024-12-15T14:34:10Z,5424649091,286,,5424649085,56,Center,5424649189,233,21,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482631,21,7,1,1,12,6o6989d7o4w1kn35cu75y1mny,0,28.4,76.3,2024-12-15T14:01:45.765Z,2024-12-15T14:34:10Z,5424649055,285,,5424649119,233,23,5424649053,56,Back,,,,,,,,,,,,,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482771,24,1,1,1,15,axwnneoekq2f2yq6r1l704y96,1,64.3,22.5,2024-12-15T14:01:48.581Z,2024-12-15T14:01:51Z,5424649687,212,10.8,5424649683,140,65.2,5424649685,141,6.7,5424649681,56,Right,5424649691,213,4.80,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482887,25,1,1,1,17,axwnneoekq2f2yq6r1l704y96,1,61.7,10.7,2024-12-15T14:01:51.134Z,2024-12-15T14:01:56Z,5424650215,141,15.0,5424650211,56,Right,5424650219,213,2.67,5424650217,212,6.4,5424650213,140,56.3,,,,,,,,,,13up673x1kzlwwi22awilagvd,J. Riviere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482935,26,1,1,1,22,axwnneoekq2f2yq6r1l704y96,1,56.5,17.1,2024-12-15T14:01:55.878Z,2024-12-15T14:01:58Z,5424650469,140,54.4,5424650475,212,11.7,5424650473,141,34.0,5424650477,213,1.76,5424650465,56,Center,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759482967,27,1,1,1,24,axwnneoekq2f2yq6r1l704y96,1,54.3,34.2,2024-12-15T14:01:58.238Z,2024-12-15T14:01:59Z,5424650651,141,66.1,5424650647,56,Center,5424650653,212,21.7,5424650649,140,55.3,5424650655,213,1.52,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483011,28,1,1,1,26,axwnneoekq2f2yq6r1l704y96,1,55.1,66.6,2024-12-15T14:01:59.693Z,2024-12-15T14:02:02Z,5424650859,212,14.5,5424650861,213,4.09,5424650855,140,47.1,5424650853,56,Back,5424650857,141,49.3,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483109,29,1,1,1,28,axwnneoekq2f2yq6r1l704y96,1,47.4,43.3,2024-12-15T14:02:02.077Z,2024-12-15T14:02:06Z,5424651375,141,20.7,5424651379,213,5.10,5424651371,56,Right,5424651373,140,53.4,5424651377,212,16.6,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483175,30,1,1,1,32,axwnneoekq2f2yq6r1l704y96,1,54.3,19.5,2024-12-15T14:02:05.917Z,2024-12-15T14:02:09Z,5424651719,140,58.0,5424651717,56,Right,5424651723,141,18.0,5424651731,213,6.03,5424651727,212,4.0,,,,,,,,,,enh0z58rrftq2m6hybzhgf65l,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483187,31,50,1,1,33,axwnneoekq2f2yq6r1l704y96,1,64.7,21,2024-12-15T14:02:06.852Z,2024-12-15T14:34:11Z,5424651793,56,Right,5424651837,233,22,5424651795,286,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483153,22,7,1,1,33,6o6989d7o4w1kn35cu75y1mny,1,35.3,79,2024-12-15T14:02:06.853Z,2024-12-15T14:34:11Z,5424651631,285,,5424651799,233,31,5424651629,56,Back,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483157,23,49,1,1,34,6o6989d7o4w1kn35cu75y1mny,1,32.4,81.1,2024-12-15T14:02:08.502Z,2024-12-15T14:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483217,24,50,1,1,38,6o6989d7o4w1kn35cu75y1mny,1,51.9,94.8,2024-12-15T14:02:11.700Z,2024-12-15T14:02:19Z,5424651951,286,,5424651949,56,Left,5424652245,233,32,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483247,32,7,1,1,38,axwnneoekq2f2yq6r1l704y96,1,48.1,5.2,2024-12-15T14:02:11.701Z,2024-12-15T14:02:19Z,5424652149,56,Back,5424652147,167,,5424652209,233,24,5424652151,285,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483255,25,5,1,1,40,6o6989d7o4w1kn35cu75y1mny,1,53.7,101.8,2024-12-15T14:02:14.070Z,2024-12-15T14:07:19Z,5424652183,347,,5424652181,56,Left,5424652635,233,33,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483335,33,5,1,1,40,axwnneoekq2f2yq6r1l704y96,0,46.3,-1.8,2024-12-15T14:02:14.070Z,2024-12-15T14:07:20Z,5424652629,347,,5424652677,233,25,5424652627,56,Back,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483649,26,1,1,1,53,6o6989d7o4w1kn35cu75y1mny,1,48.1,100,2024-12-15T14:02:27.157Z,2024-12-15T14:02:31Z,5424654251,141,88.1,5424654247,56,Back,5424654245,107,,5424654253,212,27.5,5424654257,1,,5424654249,140,23.5,5424654255,213,3.49,,,,2jwojltrp06sa8qloordtohrd,L. Woodham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483661,27,1,1,1,57,6o6989d7o4w1kn35cu75y1mny,0,23.3,86.3,2024-12-15T14:02:31.156Z,2024-12-15T14:02:31Z,5424654299,140,32.1,5424654305,213,0.40,5424654297,56,Back,5424654303,212,10.0,5424654301,141,92.1,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483673,34,61,1,1,58,axwnneoekq2f2yq6r1l704y96,1,63.8,18.9,2024-12-15T14:02:32.159Z,2024-12-15T14:02:32Z,5424654369,56,Right,,,,,,,,,,,,,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759483825,28,1,1,2,1,6o6989d7o4w1kn35cu75y1mny,1,32.7,91.8,2024-12-15T14:02:35.028Z,2024-12-15T14:02:38Z,5424655025,56,Back,5424655027,140,10.2,5424655033,212,26.8,5424655037,213,3.63,5424655029,141,73.3,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
