id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2731653759,8,1,1,0,12,6o6989d7o4w1kn35cu75y1mny,1,25.3,9.1,2024-10-06T14:00:47.444Z,2024-10-06T14:00:50Z,5272942391,56,Back,5272942399,213,1.90,5272942393,140,19.2,5272942397,212,19.6,5272942395,141,36.3,,,,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731653843,9,1,1,0,16,6o6989d7o4w1kn35cu75y1mny,1,19.2,36.3,2024-10-06T14:00:50.557Z,2024-10-06T14:00:55Z,5272942785,141,68.2,5272942781,56,Back,5272942789,213,1.54,5272942787,212,21.7,5272942783,140,19.8,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731653933,10,1,1,0,20,6o6989d7o4w1kn35cu75y1mny,1,20.9,74.4,2024-10-06T14:00:55.292Z,2024-10-06T14:01:00Z,5272943217,213,6.14,5272943213,141,68.4,5272943207,155,,5272943215,212,27.7,5272943209,56,Back,5272943211,140,47.0,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654069,11,1,1,0,25,6o6989d7o4w1kn35cu75y1mny,1,47,68.4,2024-10-06T14:01:00.036Z,2024-10-06T14:01:07Z,5272944001,1,,5272943993,141,81.1,5272943997,212,32.9,5272943989,140,77.2,5272943999,213,0.27,5272943985,56,Left,,,,,,,6spinfzc1go7q5euom2apcdwq,A. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654085,12,61,1,0,32,6o6989d7o4w1kn35cu75y1mny,0,91.3,80.9,2024-10-06T14:01:07.380Z,2024-10-06T14:01:07Z,5272944059,56,Left,,,,,,,,,,,,,,,,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654361,4,5,1,0,33,28u3q82ip96ahymkup01vfxli,1,-1.6,34.7,2024-10-06T14:01:07.910Z,2024-10-06T14:02:04Z,5272945385,56,Back,5272945441,233,13,5272945387,346,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654101,13,5,1,0,33,6o6989d7o4w1kn35cu75y1mny,0,101.6,65.3,2024-10-06T14:01:07.910Z,2024-10-06T15:53:52Z,5272945489,233,4,5272944131,56,Center,5272944133,346,,,,,,,,,,,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654391,5,1,1,0,49,28u3q82ip96ahymkup01vfxli,1,4.4,49,2024-10-06T14:01:24.093Z,2024-10-06T14:01:26Z,5272945637,56,Back,5272945653,237,,5272945643,212,8.6,5272945635,124,,5272945639,140,4.8,5272945641,141,36.4,5272945649,213,4.76,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654483,6,1,1,0,51,28u3q82ip96ahymkup01vfxli,1,8.1,31.9,2024-10-06T14:01:25.934Z,2024-10-06T14:01:31Z,5272946079,141,12.2,5272946081,212,13.7,5272946075,56,Back,5272946083,213,4.93,5272946077,140,10.9,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654505,7,43,1,0,57,28u3q82ip96ahymkup01vfxli,1,0,0,2024-10-06T14:01:31.518Z,2024-10-06T14:02:25Z,5272946227,212,11.3,5272946223,140,33.4,5272946225,141,19.2,5272951277,144,1,5272946221,56,Back,5272946229,213,0.72,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654539,14,43,1,0,59,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-10-06T14:01:34.404Z,2024-10-06T14:01:37Z,5272946625,144,8,5272946369,56,Center,,,,,,,,,,,,,,,,,,,3acexvvnl6jkxur5649bwjpxw,L. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654595,8,4,1,1,3,28u3q82ip96ahymkup01vfxli,1,27.2,13.4,2024-10-06T14:01:38.221Z,2024-10-06T14:02:02Z,5272946733,56,Back,5272948941,295,,5272946735,152,,5272946731,13,,5272946739,285,,5272946969,233,15,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654643,15,4,1,1,3,6o6989d7o4w1kn35cu75y1mny,0,72.8,86.6,2024-10-06T14:01:38.222Z,2024-10-06T14:01:55Z,5272946945,152,,5272948493,295,,5272946941,13,,5272947019,233,8,5272946949,286,,5272946943,56,Left,,,,,,,bibuxh4qtt5zr3er5o8pssvzd,A. Weerden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654751,9,1,1,1,9,28u3q82ip96ahymkup01vfxli,1,24.1,26.7,2024-10-06T14:01:44.191Z,2024-10-06T14:01:46Z,5272947537,5,,5272947547,212,16.2,5272947543,140,12.3,5272947545,141,42.1,5272947549,213,2.44,5272947541,56,Back,5272947539,152,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654879,10,1,1,1,11,28u3q82ip96ahymkup01vfxli,1,11,41.5,2024-10-06T14:01:46.414Z,2024-10-06T14:01:53Z,5272948281,141,68.1,5272948279,140,23.2,5272948285,213,0.95,5272948283,212,22.2,5272948277,56,Back,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731654959,11,1,1,1,19,28u3q82ip96ahymkup01vfxli,1,29,65.5,2024-10-06T14:01:53.821Z,2024-10-06T14:01:57Z,5272948647,213,3.61,5272948645,212,19.3,5272948639,56,Back,5272948643,141,52.8,5272948641,140,12.6,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655001,12,1,1,1,23,28u3q82ip96ahymkup01vfxli,1,15.1,51.3,2024-10-06T14:01:57.807Z,2024-10-06T14:02:00Z,5272948881,140,23.2,5272948879,56,Back,5272948885,212,16.4,5272948883,141,30.7,5272948887,213,5.26,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655055,13,1,1,1,25,28u3q82ip96ahymkup01vfxli,1,28.4,35.2,2024-10-06T14:02:00.398Z,2024-10-06T14:02:04Z,5272949181,213,1.60,5272949171,140,27.7,5272949179,212,23.4,5272949167,56,Back,5272949175,141,69.6,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655097,14,1,1,1,29,28u3q82ip96ahymkup01vfxli,1,38,73.2,2024-10-06T14:02:04.254Z,2024-10-06T14:02:07Z,5272949409,140,38.9,5272949411,141,94.4,5272949417,213,1.51,5272949407,56,Back,5272949413,212,14.4,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655109,15,1,1,1,32,28u3q82ip96ahymkup01vfxli,0,36.4,94.8,2024-10-06T14:02:06.941Z,2024-10-06T14:02:08Z,5272949503,56,Left,5272949513,1,,5272949507,141,91.2,5272949509,212,34.8,5272949511,213,6.21,5272949505,140,69.5,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655139,16,8,1,1,33,6o6989d7o4w1kn35cu75y1mny,1,31.7,15.6,2024-10-06T14:02:08.470Z,2024-10-06T14:02:14Z,5272949651,56,Back,,,,,,,,,,,,,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655153,16,5,1,1,34,28u3q82ip96ahymkup01vfxli,1,51.8,101.6,2024-10-06T14:02:09.438Z,2024-10-06T14:02:12Z,5272949739,233,17,5272949689,56,Left,5272949691,347,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655159,17,5,1,1,34,6o6989d7o4w1kn35cu75y1mny,0,48.2,-1.6,2024-10-06T14:02:09.438Z,2024-10-06T15:53:52Z,5272949713,347,,5272949709,56,Back,5272949755,233,16,,,,,,,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655281,17,1,1,1,41,28u3q82ip96ahymkup01vfxli,1,46.4,100,2024-10-06T14:02:16.224Z,2024-10-06T14:02:17Z,5272950385,140,44.5,5272950381,107,,5272950389,212,6.1,5272950391,213,4.38,5272950387,141,93.5,5272950383,56,Back,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655307,18,1,1,1,42,28u3q82ip96ahymkup01vfxli,1,44.5,93.5,2024-10-06T14:02:17.310Z,2024-10-06T14:02:18Z,5272950531,140,45.5,5272950535,212,3.6,5272950533,141,98.6,5272950537,213,1.28,5272950529,56,Back,,,,,,,,,,60q198d41n3y887jeiezr850q,R. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655347,19,1,1,1,44,28u3q82ip96ahymkup01vfxli,0,45.5,98.6,2024-10-06T14:02:18.733Z,2024-10-06T14:02:20Z,5272950711,212,9.2,5272950707,140,37.0,5272950713,213,2.90,5272950705,56,Back,5272950709,141,100.0,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656011,18,5,1,1,46,6o6989d7o4w1kn35cu75y1mny,1,60,-1.7,2024-10-06T14:02:20.648Z,2024-10-06T15:53:53Z,5272954173,347,,5272954171,56,Right,5272957703,233,20,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655359,20,5,1,1,46,28u3q82ip96ahymkup01vfxli,0,40,101.7,2024-10-06T14:02:20.648Z,2024-10-06T15:53:53Z,5272950759,56,Back,5272950761,347,,5272957723,233,18,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656059,19,1,1,2,0,6o6989d7o4w1kn35cu75y1mny,1,55,0,2024-10-06T14:02:34.684Z,2024-10-06T14:03:24Z,5272954449,140,59.8,5272954451,141,11.7,5272954453,212,10.2,5272954445,107,,5272954455,213,1.05,5272954447,56,Right,,,,,,,9mfotw533oa5qs1muu2z8t8lx,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656067,20,50,1,2,3,6o6989d7o4w1kn35cu75y1mny,1,59.4,12.2,2024-10-06T14:02:37.645Z,2024-10-06T15:54:39Z,5272954503,286,,5272954501,56,Right,5272956911,233,21,,,,,,,,,,,,,,,,70h5ahiv905igqhjk86okzwt1,M. Gejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655737,21,7,1,2,3,28u3q82ip96ahymkup01vfxli,1,40.6,87.8,2024-10-06T14:02:37.646Z,2024-10-06T15:54:39Z,5272952769,56,Back,5272956877,233,20,5272952771,285,,,,,,,,,,,,,,,,,1d7tayhjn8fifmy0brq7b5bvu,N. Mouchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655807,22,1,1,2,4,28u3q82ip96ahymkup01vfxli,1,40.6,88.9,2024-10-06T14:02:39.131Z,2024-10-06T14:02:42Z,5272953125,213,5.20,5272953119,140,45.7,5272953123,212,11.3,5272953117,56,Back,5272953121,141,74.2,,,,,,,,,,1d7tayhjn8fifmy0brq7b5bvu,N. Mouchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731655913,23,1,1,2,7,28u3q82ip96ahymkup01vfxli,1,51.6,71.4,2024-10-06T14:02:42.110Z,2024-10-06T14:03:03Z,5272953673,56,Center,5272953677,141,38.3,5272953679,212,28.3,5272953681,213,5.37,5272953675,140,68.0,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656171,24,1,1,2,11,28u3q82ip96ahymkup01vfxli,1,69.7,40.3,2024-10-06T14:02:45.887Z,2024-10-06T14:02:56Z,5272955061,140,72.9,5272955065,212,23.2,5272955059,56,Center,5272955063,141,74.1,5272955067,213,1.43,,,,,,,,,,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656179,25,50,1,2,22,28u3q82ip96ahymkup01vfxli,1,94.7,93.4,2024-10-06T14:02:56.563Z,2024-10-06T15:54:40Z,5272955099,56,Left,5272955101,286,,5272956689,233,23,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656333,23,7,1,2,22,6o6989d7o4w1kn35cu75y1mny,1,5.3,6.6,2024-10-06T14:02:56.564Z,2024-10-06T15:54:40Z,5272956055,167,,5272956671,233,25,5272956057,56,Back,5272956059,285,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656185,21,43,1,2,22,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-10-06T14:02:57.028Z,2024-10-06T14:03:03Z,5272955113,285,0,5272955729,144,50,5272955111,56,Back,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656335,24,6,1,2,23,6o6989d7o4w1kn35cu75y1mny,0,6.3,7.1,2024-10-06T14:02:57.935Z,2024-10-06T14:11:37Z,5272956157,56,Back,5272958915,233,26,5272956159,73,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656209,26,6,1,2,23,28u3q82ip96ahymkup01vfxli,1,93.7,92.9,2024-10-06T14:02:57.935Z,2024-10-06T14:11:37Z,5272955375,56,Left,5272955379,73,,5272958871,233,24,,,,,,,,,,,,,,,,1ct6g590mpcg14jw94v4g2tm2,M. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656321,22,43,1,2,29,6o6989d7o4w1kn35cu75y1mny,1,0,0,2024-10-06T14:03:03.852Z,2024-10-06T14:03:09Z,5272956445,144,7,5272955963,285,0,5272955959,56,Back,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656749,27,1,1,2,51,28u3q82ip96ahymkup01vfxli,0,99.5,99.5,2024-10-06T14:03:25.951Z,2024-10-06T14:03:28Z,5272958519,140,100.0,5272958511,6,,5272958525,213,4.75,5272958515,223,,5272958509,2,,5272958521,141,56.9,5272958513,155,,5272958523,212,29.0,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,5272958517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656805,25,5,1,2,53,6o6989d7o4w1kn35cu75y1mny,1,-0.8,42.6,2024-10-06T14:03:28.281Z,2024-10-06T15:53:53Z,5272958829,56,Back,5272958905,233,28,5272958831,346,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731656753,28,5,1,2,53,28u3q82ip96ahymkup01vfxli,0,100.8,57.4,2024-10-06T14:03:28.281Z,2024-10-06T15:53:54Z,5272958547,346,,5272958943,233,25,5272958545,56,Center,,,,,,,,,,,,,,,,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657137,26,1,1,3,8,6o6989d7o4w1kn35cu75y1mny,1,5.3,57.5,2024-10-06T14:03:43.044Z,2024-10-06T14:03:47Z,5272960699,237,,5272960689,140,9.8,5272960691,141,38.2,5272960685,124,,5272960695,213,5.06,5272960693,212,13.9,5272960687,56,Back,,,,4x0c0fhtuohubcm7u16qzr2wa,S. Yáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657189,27,1,1,3,12,6o6989d7o4w1kn35cu75y1mny,1,18.7,33.6,2024-10-06T14:03:47.316Z,2024-10-06T14:03:49Z,5272961003,140,24.9,5272961009,213,1.26,5272961001,56,Back,5272961005,141,63.4,5272961007,212,21.3,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657293,28,1,1,3,15,6o6989d7o4w1kn35cu75y1mny,1,25,63.4,2024-10-06T14:03:49.748Z,2024-10-06T14:03:55Z,5272961545,141,32.1,5272961547,212,21.4,5272961549,213,4.82,5272961541,56,Back,5272961543,140,27.1,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657423,29,1,1,3,20,6o6989d7o4w1kn35cu75y1mny,1,27,33.3,2024-10-06T14:03:54.941Z,2024-10-06T14:04:01Z,5272962193,213,1.64,5272962187,140,25.5,5272962191,212,23.8,5272962189,141,68.2,5272962185,56,Back,,,,,,,,,,da2wvt67j64u7zlybcel46n3e,A. Everett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657523,30,1,1,3,27,6o6989d7o4w1kn35cu75y1mny,1,26.4,67.9,2024-10-06T14:04:01.539Z,2024-10-06T14:04:06Z,5272962753,56,Center,5272962761,213,6.26,5272962757,141,66.6,5272962759,212,37.4,5272962763,1,,5272962755,140,62.0,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731657527,31,61,1,3,29,6o6989d7o4w1kn35cu75y1mny,0,62.2,63.9,2024-10-06T14:04:04.268Z,2024-10-06T14:07:16Z,5272962795,56,Center,,,,,,,,,,,,,,,,,,,,,,dw593ezeekrbzlc2qhtc805p1,K. Stengel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
