playerName,Team,ActualDisruptions,ExpectedDisruptions
A. Bélem,Eibar,3,1.008
A. Canales,Badalona,0,0.099
A. Leitner,Logroño,12,0.8729000000000001
A. Marques,Sevilla,14,0.39
A. Poljak,Madrid,0,0.559
A. Quintero,Alhama,15,0.2016
A. Zaremba,Tenerife,5,0.8712
A. Álvarez,Sevilla,5,0.2057
Adriana Folgado,Real Madrid,0,0.0
Adriana Nanclares,Athletic Club,1,0.132
Aiara Agirrezabala,Real Sociedad,6,1.4634
Ainhoa Marín,Deportivo La Coruña,5,0.8323
Ainhoa Moraza,Real Sociedad,15,1.1532
Ainoa Campo,Espanyol,15,0.5037
Aitana Bonmatí,Barcelona,4,0.7595
Aitana Zumárraga,Alhama,14,0.8352
Aithiara Carballo,Tenerife,2,0.6468
Alba Cerrato,Sevilla,2,0.196
Alba López,Sevilla,1,0.008
Alba Pérez,Granada,8,1.0341
Alba Redondo,Real Madrid,1,0.0624
Alba Ruiz,Madrid,5,0.5244
Alexia Fernández,Atlético Madrid,2,0.72
Alexia Putellas,Barcelona,1,0.49560000000000004
Alharilla Casado,Levante,21,2.4978000000000002
Alicia Redondo,Sevilla,1,0.0102
Amaia Iribarren,Eibar,5,0.088
Amaia Martínez,Espanyol,10,0.5508
Amaiur Sarriegi,Atlético Madrid,4,0.06599999999999999
Ana Franco,Levante,1,0.16499999999999998
Ana González,Badalona,11,0.24480000000000005
Ana Velázquez,Alhama,20,0.32320000000000004
Ana Vitória,Atlético Madrid,2,0.28440000000000004
Andrea Colomina,Logroño,7,0.0752
Andrea Gómez,Granada,3,0.06570000000000001
Andrea Medina,Atlético Madrid,8,0.475
Andrea Tarazona,Levante,0,0.018
Andreia Jacinto,Real Sociedad,6,1.8502000000000003
Ane Azkona,Athletic Club,1,0.128
Ane Campos,Athletic Club,3,0.1764
Ane Elexpuru,Athletic Club,11,1.458
Ane Etxezarreta,Eibar,11,0.7412000000000001
Anita Marcos,Madrid,1,0.1776
Anna Torrodà,Espanyol,12,0.36900000000000005
Arene Altonaga,Eibar,22,0.4324
Ariadna Mingueza,Granada,2,0.8745
Ariana Arias,Tenerife,2,0.0901
Arola Aparicio,Real Sociedad,3,1.8122
Astrid Álvarez,Alhama,6,0.10229999999999999
Athenea del Castillo,Real Madrid,3,0.297
Aïcha Cámara,Barcelona,3,0.13440000000000002
B. Amani,Tenerife,10,0.788
B. Schulze,Athletic Club,3,0.13
Bascu,Levante,1,0.1176
Belén Martínez,Alhama,0,0.35960000000000003
Belén de Gracia,Madrid,0,0.05720000000000001
Berta Doltra,Badalona,3,0.0385
Bicho,Tenerife,0,0.0036000000000000003
Blanca Muñoz,Granada,1,0.0492
Bárbara Latorre,Deportivo La Coruña,1,0.1449
Bárbara López,Madrid,0,0.0034000000000000002
C. Barclais,Badalona,7,0.44279999999999997
C. Cavanagh,Deportivo La Coruña,3,0.049
C. Graham Hansen,Barcelona,1,0.3071
C. Hagel,Sevilla,8,0.28620000000000007
C. Hirao,Granada,0,0.1386
C. Weir,Real Madrid,3,0.3402
Carla Andrés,Eibar,14,1.116
