Player,Team,Shots,xG,OpenPlay_xG,SetPiece_xG
A. Bélem,SD Eibar,3,0.2213077135384082,0.2213077135384082,0.0
A. Leitner,DUX Logroño,3,0.2459389902651307,0.2459389902651307,0.0
A. Poljak,Madrid CFF,5,0.3955648913979529,0.3126712143421172,0.0828936770558357
A. Quintero,Alhama CF,1,0.0540122613310814,0.0540122613310814,0.0
A. Zaremba,CD Tenerife,2,0.080209480598569,0.080209480598569,0.0
Aiara Agirrezabala,Real Sociedad de Fútbol,7,0.9000196456909189,0.8089796267449865,0.09104001894593239
Ainhoa Marín,RC Deportivo de La Coruña,9,1.308236442506314,1.1909540519118316,0.1172823905944824
Ainoa Campo,Reial Club Deportiu Espanyol,4,0.8240128904581067,0.1512048728764057,0.672808017581701
Aitana Bonmatí,FC Barcelona,11,1.3978943154215815,1.3171987161040308,0.0806955993175507
Aitana Zumárraga,Alhama CF,1,0.0452892854809761,0.0452892854809761,0.0
Aithiara Carballo,CD Tenerife,7,1.0068123806267972,0.9454681761562819,0.06134420447051529
Alba Cerrato,Sevilla FC,6,0.6864070929586885,0.6864070929586885,0.0
Alba Redondo,Real Madrid CF,4,0.7310537826269861,0.7310537826269861,0.0
Alba Ruiz,Madrid CFF,3,0.1054019704461097,0.032475009560585,0.0729269608855247
Alexia Putellas,FC Barcelona,4,0.3687068819999696,0.3687068819999696,0.0
Alharilla Casado,Levante UD,1,0.0629400014877319,0.0629400014877319,0.0
Amaiur Sarriegi,Club Atlético de Madrid Féminas,2,0.15629643201828,0.089676134288311,0.066620297729969
Ana Franco,Levante UD,3,0.201466392725706,0.201466392725706,0.0
Ana González,FC Badalona Women,2,0.0904204770922661,0.0406722351908684,0.0497482419013977
Ana Velázquez,Alhama CF,1,0.0512146838009357,0.0,0.0512146838009357
Ana Vitória,Club Atlético de Madrid Féminas,3,0.1661585569381714,0.1661585569381714,0.0
Andrea Gómez,Granada CF,2,0.10245074704289439,0.0294429622590542,0.0730077847838402
Andrea Medina,Club Atlético de Madrid Féminas,3,0.178114840760827,0.178114840760827,0.0
Andreia Jacinto,Real Sociedad de Fútbol,7,0.49926159903407097,0.45216657593846316,0.0470950230956078
Ane Azkona,Athletic Club Bilbao,3,0.3036559224128727,0.2033201977610587,0.100335724651814
Ane Campos,Athletic Club Bilbao,3,0.2684725895524029,0.211446233093739,0.0570263564586639
Ane Elexpuru,Athletic Club Bilbao,2,0.0905823595821857,0.0905823595821857,0.0
Ane Etxezarreta,SD Eibar,3,0.21993350610137,0.0,0.21993350610137
Anita Marcos,Madrid CFF,3,0.1576026976108551,0.1576026976108551,0.0
Anna Torrodà,Reial Club Deportiu Espanyol,1,0.102574624121189,0.0,0.102574624121189
Arene Altonaga,SD Eibar,1,0.101595275104046,0.101595275104046,0.0
Ariadna Mingueza,Granada CF,6,0.4052159525454044,0.3385956548154354,0.066620297729969
Ariana Arias,CD Tenerife,1,0.0513835735619068,0.0513835735619068,0.0
Arola Aparicio,Real Sociedad de Fútbol,10,1.1926473304629317,1.150235600769519,0.0424117296934128
Astrid Álvarez,Alhama CF,1,0.0659276768565178,0.0,0.0659276768565178
Athenea del Castillo,Real Madrid CF,2,0.1224048174917698,0.0443734563887119,0.0780313611030579
B. Amani,CD Tenerife,8,1.0811689235270026,0.16756497323513028,0.9136039502918725
Belén Martínez,Alhama CF,6,1.600516323894262,0.810516323894262,0.79
Berta Doltra,FC Badalona Women,1,0.0815147534012794,0.0815147534012794,0.0
Blanca Muñoz,Granada CF,1,0.0857033357024193,0.0857033357024193,0.0
Bárbara Latorre,RC Deportivo de La Coruña,2,0.1528311632573607,0.1528311632573607,0.0
C. Graham Hansen,FC Barcelona,9,1.5537002421915536,1.349144261330367,0.2045559808611865
C. Hagel,Sevilla FC,2,0.12180719897150989,0.12180719897150989,0.0
C. Weir,Real Madrid CF,4,0.6847632974386212,0.5550893619656561,0.12967393547296518
Carlota Suárez,CD Tenerife,4,0.8859824910759923,0.44909615069627723,0.436886340379715
Carmen Menayo,Club Atlético de Madrid Féminas,1,0.0335994362831116,0.0,0.0335994362831116
Carol Marín,Levante UD,3,0.4953784607350823,0.4030142240226266,0.0923642367124557
Clara Serrajordi,FC Barcelona,2,0.1387449018657208,0.0785588547587395,0.0601860471069813
Clàudia Pina,FC Barcelona,14,2.288683857768774,1.367039464414119,0.9216443933546548
Cristina Baudet,Reial Club Deportiu Espanyol,2,0.1314888782799243,0.0512146838009357,0.0802741944789886
Cristina Cubedo,FC Badalona Women,3,0.4353755526244636,0.0,0.4353755526244636
Cristina Postigo,Granada CF,3,0.22303849831223488,0.0,0.2230384983122349
Daniela Agote,Athletic Club Bilbao,4,0.2152204997837544,0.2152204997837544,0.0
Dolores Silva,Levante UD,2,0.1220369897782802,0.0708223059773445,0.0512146838009357
Débora García,Sevilla FC,2,0.0917374938726426,0.0917374938726426,0.0
E. Banini,FC Badalona Women,6,0.5085768476128579,0.41906500980258,0.08951183781027791
E. Botero,Reial Club Deportiu Espanyol,1,0.102056562900543,0.102056562900543,0.0
E. Brugts,FC Barcelona,7,0.7465047091245647,0.3675589412450787,0.378945767879486
E. Imade,Real Sociedad de Fútbol,9,0.7080688476562496,0.6156338751316066,0.0924349725246429
E. Nautnes,Madrid CFF,7,1.151686765253544,1.151686765253544,0.0
E. Pajor,FC Barcelona,7,1.9622371569275852,1.8911612033843987,0.0710759535431862
E. Pizarro,RC Deportivo de La Coruña,1,0.0527604967355728,0.0527604967355728,0.0
Elba Vergés,CD Tenerife,3,0.1637343429028987,0.0,0.1637343429028987
Elena Julve,FC Badalona Women,2,0.0846413932740688,0.0846413932740688,0.0
Elene Guridi,Real Sociedad de Fútbol,4,0.3200619816780089,0.2189933285117149,0.101068653166294
Emma Moreno,SD Eibar,1,0.0332342498004436,0.0332342498004436,0.0
Emma Ramírez,Real Sociedad de Fútbol,1,0.465231746435165,0.465231746435165,0.0
Encarni,Alhama CF,2,0.191732697188854,0.191732697188854,0.0
Esther Laborde,Madrid CFF,2,0.0589802712202072,0.0589802712202072,0.0
Eva Alonso,Levante UD,2,0.39356541261076916,0.0294429622590542,0.364122450351715
Eva Llamas,Sevilla FC,1,0.0294429622590542,0.0294429622590542,0.0
Eva Navarro,Real Madrid CF,4,0.6744703799486158,0.6744703799486159,0.0
F. Angeldahl,Real Madrid CF,2,0.0798048079013825,0.0798048079013825,0.0
F. Dembele,CD Tenerife,1,0.0913795903325081,0.0,0.0913795903325081
F. Mawete,DUX Logroño,1,0.0501353740692139,0.0,0.0501353740692139
Fiamma Benítez,Club Atlético de Madrid Féminas,5,1.9024947993457317,1.3271532766520977,0.575341522693634
G. García,Club Atlético de Madrid Féminas,6,0.3880617544054983,0.2183659002184866,0.1696958541870117
Garazi Fácila,SD Eibar,2,0.4358043484389781,0.4358043484389781,0.0
Gemma Gili,Sevilla FC,1,0.0326368771493435,0.0326368771493435,0.0
Gio Garbelini,Club Atlético de Madrid Féminas,4,0.5678308829665178,0.567830882966518,0.0
Gonzi,Levante UD,2,0.1529699489474296,0.1529699489474296,0.0
Guereñu,SD Eibar,2,0.09691346809268,0.0424117296934128,0.0545017383992672
Iara,SD Eibar,3,0.2900900244712828,0.0,0.2900900244712828
Intza Eguiguren,Real Sociedad de Fútbol,4,0.6599247269332412,0.6599247269332413,0.0
Inés Rizo,Levante UD,4,0.2218234427273274,0.1253537498414517,0.0964696928858757
Iratxe Pérez,CD Tenerife,2,0.3147274330258368,0.3147274330258368,0.0
Irene Oguiza,Athletic Club Bilbao,1,0.101616479456425,0.101616479456425,0.0
Irene Paredes,FC Barcelona,1,0.0698482021689415,0.0,0.0698482021689415
