Player,Team,Passes,Total_xT,xT
Sheila García,Real Madrid,118,0.09274663000000002,0.093
Silvi Cristóbal,Real Madrid,22,0.043229859999999995,0.043
Silvia Lloris,Atlético Madrid,119,0.29808142,0.298
V. Bøe Risa,Atlético Madrid,108,0.14394287,0.144
X. Velazco,Logroño,3,0.010304130000000002,0.01
Xenia Barrios,Sevilla,4,0.0344173,0.034
Xènia Pérez,Atlético Madrid,72,0.04905448,0.049
Yasmim,Real Madrid,13,0.0,0.0
Z. Matthews,Logroño,24,0.06252694,0.063
Ángela Sosa,Madrid,119,0.06253527,0.063
Ángeles del Álamo,Espanyol,4,-0.003696379999999999,-0.004
