Player,Team,Passes,Total_xT,xT
L. Gay,Dijon,13,0.021598629999999994,0.022
L. Goetsch,Fleury 91,25,0.33634691,0.336
L. Gstalter,Montpellier,14,0.0174816,0.017
L. Hannequin,Strasbourg,42,-0.02144257,-0.021
L. Heaps,OL Lyonnes,86,0.09003438999999999,0.09
L. Hermann,Saint-Étienne,9,0.023755650000000003,0.024
L. Joseph,OL Lyonnes,30,-0.16434224999999997,-0.164
L. Khelifi,Nantes,43,0.12732258999999999,0.127
L. Morissaint,PSG,3,0.0,0.0
L. Oillic,Lens,33,0.07438858,0.074
L. Philippe,Le Havre,23,0.12463127,0.125
L. Pinot,Lens,21,0.0023706000000000005,0.002
L. Storti,Nantes,6,0.0,0.0
L. Yohannes,OL Lyonnes,79,0.54796505,0.548
M. Babou,Strasbourg,7,0.011154919999999999,0.011
M. Bethi,Nantes,17,-0.00832724,-0.008
M. Boucly,Le Havre,70,0.29298919999999995,0.293
M. Bourdieu,Olympique Marseille,29,-0.029147160000000002,-0.029
M. Chavas,Paris FC,46,0.07183354,0.072
M. Cosson,Nantes,47,0.030461870000000002,0.03
M. Diop,Strasbourg,25,-0.08666652,-0.087
M. Earps,PSG,34,0.12667691,0.127
M. Fathallah,OL Lyonnes,26,0.23527698,0.235
M. Garbino,Paris FC,38,0.025921610000000005,0.026
M. Herrera,Olympique Marseille,33,0.0,0.0
M. Hoeltzel,Strasbourg,20,0.006261059999999999,0.006
M. Kanjinga,PSG,17,-0.03733525999999998,-0.037
M. Katoto,OL Lyonnes,17,0.23831175,0.238
M. Le Mouël,Olympique Marseille,26,0.14403189,0.144
M. Mendy,Le Havre,17,0.12026353999999999,0.12
M. Moryl,Olympique Marseille,10,0.011176960000000003,0.011
M. N'Dongala,Paris FC,21,0.08512262999999999,0.085
M. Ngock,Fleury 91,37,0.22651545999999997,0.227
M. Revelli,Lens,21,0.0,0.0
M. Romanelli,Saint-Étienne,34,0.22899192999999998,0.229
M. Roth,Le Havre,18,0.26868974,0.269
M. Terchoun,Dijon,11,0.22222099,0.222
M. Toloba,Nantes,13,0.12460270000000001,0.125
M. Traoré,Strasbourg,35,0.0154994,0.015
M. Wahl,Strasbourg,38,0.09739458000000001,0.097
Morgane Martins,Fleury 91,40,0.0,0.0
N. Bamenga,Olympique Marseille,6,0.0034841700000000017,0.003
N. Blanchard,Olympique Marseille,45,-0.01916965999999999,-0.019
N. Carage,Dijon,35,0.021650640000000002,0.022
N. Istocki,Saint-Étienne,2,-0.009267989999999997,-0.009
N. Krezyman,Dijon,25,0.03215944,0.032
N. Ngueleu,Montpellier,19,0.23652775999999998,0.237
N. Vagre,Lens,17,-0.16201287,-0.162
Nelly Rodrigues,Nantes,35,0.28494822,0.285
O. Domin,Dijon,25,0.05445862,0.054
O. Picard,Paris FC,26,0.23282944999999997,0.233
R. Ajibade,PSG,22,0.39872436999999994,0.399
R. Corboz,Saint-Étienne,20,0.08427126,0.084
R. Couasnon,Olympique Marseille,5,0.0,0.0
R. Enguehard,Le Havre,31,0.03363318,0.034
R. Khezami,Olympique Marseille,39,0.031017630000000004,0.031
R. Lejeune,Lens,21,0.04462603,0.045
R. Éloissaint,Nantes,4,0.02006066,0.02
S. Bacha,OL Lyonnes,82,0.09172401,0.092
S. Cambot,Saint-Étienne,38,0.19141423,0.191
S. Elisor,Olympique Marseille,29,0.09829532,0.098
S. Enge,Strasbourg,65,0.09356818999999998,0.094
S. Hornemann,Saint-Étienne,15,-0.03796144,-0.038
S. Jeudy,Lens,5,0.0,0.0
S. Karchaoui,PSG,56,0.34399614,0.344
S. Kassi,Le Havre,6,-0.005418929999999999,-0.005
S. Magalhães,Olympique Marseille,4,0.012828160000000005,0.013
S. Ouchene,Montpellier,36,0.09976876999999998,0.1
S. Scott,Paris FC,17,0.0028906800000000066,0.003
S. Svava,OL Lyonnes,20,-0.0038807899999999985,-0.004
T. David,Lens,2,0.0,0.0
T. Elimbi Gilbert,PSG,48,0.004748089999999998,0.005
T. Gallais,Le Havre,1,0.0,0.0
T. Joseph,Olympique Marseille,12,0.058682780000000004,0.059
T. Laplacette,Olympique Marseille,44,0.14147548000000001,0.141
T. Sissoko,Paris FC,33,0.06732867,0.067
V. Bècho,OL Lyonnes,21,-0.020206189999999992,-0.02
W. Fon,Saint-Étienne,16,0.007253360000000007,0.007
W. Renard,OL Lyonnes,108,0.17544532999999998,0.175
Wang Yanwen,Dijon,27,0.08453305,0.085
Wu Chengshu,Dijon,23,-0.0043967599999999996,-0.004
Z. Stiévenart,Le Havre,31,0.12376346999999999,0.124
É. De Almeida,PSG,75,0.17908286999999998,0.179
É. Kouache,Le Havre,54,0.97938299,0.979
É. Rambaud,Montpellier,4,0.008541769999999997,0.009
É. Tsé,Le Havre,26,0.16912066999999997,0.169
