playerName,Team,ActualDisruptions,ExpectedDisruptions
H. Seabert,Angel City,0,0.402
H. Stainbrook,Washington Spirit,13,4.14
H. Sugita,Portland Thorns,77,259.7
I. Dorsey,Utah Royals,14,37.968
I. Obaze,Portland Thorns,35,94.536
I. Rodriguez,Kansas City Current,53,290.088
J. Anderson,Bay,27,116.14399999999999
J. Bike,Chicago Stars,8,13.688
J. Bloomer,Racing Louisville,1,13.046
J. Brewster,Bay,1,0.042
J. Bugg,Seattle Reign,49,251.259
J. Campbell,Houston Dash,0,15.732
J. Carter,Gotham FC,37,102.897
J. Doyle,Orlando Pride,6,6.156000000000001
J. Dufour,Angel City,8,13.97
J. Dufour,Portland Thorns,1,0.048
J. Endō,Angel City,2,2.6
J. Fishlock,Seattle Reign,16,19.68
J. Fleming,Portland Thorns,36,125.80000000000001
J. Fusco,San Diego Wave,3,0.02
J. Gaynor,Chicago Stars,4,0.9
J. Grosso,Chicago Stars,40,140.94
J. Hasbo,Gotham FC,7,0.552
J. Howell,Gotham FC,70,288.85
J. Huitema,Seattle Reign,15,71.37
J. Joseph,Chicago Stars,26,109.79400000000001
J. Perry,Portland Thorns,17,79.257
J. Shaw,North Carolina Courage,31,110.88
J. Shepherd,Bay,3,2.16
J. Silkowitz,Bay,0,19.775000000000002
J. Sonis,Racing Louisville,50,230.656
J. Thomsen,Utah Royals,42,231.835
Jereko,Kansas City Current,0,0.0
Ji So-Yun,Seattle Reign,18,60.895
Jéssica Silva,Gotham FC,2,1.452
K. Abello,Orlando Pride,36,152.366
K. Ascanio,San Diego Wave,29,78.706
K. Carusa,San Diego Wave,7,5.066000000000001
K. Dali,San Diego Wave,35,413.58
K. Del Fava,Utah Royals,42,214.76000000000002
K. Dulaney,Washington Spirit,0,0.08
K. Duran,Gotham FC,2,0.105
K. Fischer,Racing Louisville,17,130.65
K. Fuller,Angel City,30,153.729
K. Harper,Gotham FC,5,9.016
K. Hendrich,Chicago Stars,6,4.0600000000000005
K. Hubly,Bay,22,14.540999999999999
K. Kurtz,North Carolina Courage,45,194.936
K. Lema,Bay,22,69.69600000000001
K. Lind,Houston Dash,22,112.25399999999999
K. Lund,Racing Louisville,0,2.456
K. McNabb,San Diego Wave,22,118.655
K. Nadaner,Orlando Pride,46,231.17600000000002
K. O'Kane,Racing Louisville,29,41.574000000000005
K. Pickett,Bay,28,83.78
K. Ream,Utah Royals,7,2.0580000000000003
K. Riehl,Utah Royals,6,18.7
K. Sharples,Kansas City Current,29,166.784
K. Sheridan,San Diego Wave,1,58.123999999999995
K. Stengel,Gotham FC,10,11.100000000000001
K. Sylla,Washington Spirit,5,1.397
K. Torpey,Portland Thorns,24,89.667
K. Wesley,San Diego Wave,11,123.715
K. Wiesner,Washington Spirit,15,5.901000000000001
K. Zelem,Angel City,25,66.02300000000001
K. van Zanten,Houston Dash,31,64.944
L. Barnes,Seattle Reign,23,65.965
L. Biyendolo,Seattle Reign,11,52.884
L. Fazer,San Diego Wave,1,1.776
L. Flynn,Utah Royals,19,23.782
L. Ivory,Kansas City Current,0,0.0
L. LaBonta,Kansas City Current,56,143.148
L. Milliet,Racing Louisville,37,159.95000000000002
L. Nesbeth,Chicago Stars,6,1.61
L. Reale,Gotham FC,68,370.76
L. Santos,Washington Spirit,25,59.072
Lorena,Kansas City Current,0,19.401
Ludmila,Chicago Stars,27,181.488
M. A. Vignola,Angel City,56,217.80700000000002
M. Alidou,Portland Thorns,11,27.6
M. Alozie,Houston Dash,7,21.825
M. Arnold,Portland Thorns,0,11.540000000000001
M. Barcenas,San Diego Wave,19,41.36
M. Bell,North Carolina Courage,36,152.478
M. Berkely,North Carolina Courage,22,83.959
M. Boade,Washington Spirit,5,2.821
M. Bright,Houston Dash,17,65.646
M. Cluff,Utah Royals,5,1.6380000000000001
M. Cooper,Kansas City Current,21,94.866
M. Crone,Orlando Pride,0,0.022
M. Curry,Seattle Reign,78,287.261
M. Dahlien,Seattle Reign,37,145.78
M. Detrizio,Washington Spirit,1,0.03
M. DiGrande,Racing Louisville,16,20.59
M. Fishel,Seattle Reign,1,0.36
M. Fraser,Utah Royals,6,3.904
M. Freeman,Gotham FC,13,67.77300000000001
M. Gautrat,Orlando Pride,19,56.648
M. Graham,Houston Dash,41,128.45100000000002
M. Hammond,Angel City,26,53.326
M. Hayashi,Chicago Stars,21,21.546
M. Hodge,Angel City,32,30.566
M. Johnson,Chicago Stars,7,4.064
M. Justus,Utah Royals,0,0.15
M. Long,Kansas City Current,2,2.231
M. Matsukubo,North Carolina Courage,30,216.62099999999998
M. McGlynn,Utah Royals,2,62.160000000000004
M. McKenzie,Portland Thorns,16,40.744
M. Mercado,Seattle Reign,9,16.32
M. Moreau,Bay,5,3.912
M. Moriya,Angel City,40,123.88
M. Morris,Racing Louisville,3,0.5850000000000001
M. Morris,Washington Spirit,16,72.36
M. Pogarch,Utah Royals,21,32.208
M. Purce,Gotham FC,18,43.29
M. Reid,Angel City,13,57.236000000000004
M. Robbe,San Diego Wave,2,9.823
M. Speck,North Carolina Courage,6,6.303
M. Sánchez,San Diego Wave,11,34.800000000000004
M. Tanaka,Utah Royals,30,105.72600000000001
M. Whitham,Gotham FC,0,0.9540000000000001
Maiara Niehues,Angel City,4,0.728
Maitane López,Chicago Stars,59,77.92399999999999
Marta,Orlando Pride,37,167.817
N. Jacobs,Houston Dash,47,176.97600000000003
N. Kuikka,Chicago Stars,13,18.414
N. Martin,Gotham FC,30,119.85600000000001
N. Miura,Washington Spirit,50,163.68
N. Mondésir,Seattle Reign,9,41.73
N. Prince,Kansas City Current,27,43.008
N. Staude,North Carolina Courage,21,27.097
Nuria Rábano,Utah Royals,79,123.07400000000001
Nádia Gomes,Chicago Stars,12,15.08
O. Moultrie,Portland Thorns,42,325.312
O. Van der Jagt,Seattle Reign,0,0.038
Oihane Hernández,Orlando Pride,22,62.315
P. Chilufya,Orlando Pride,8,49.848000000000006
P. Hocking,Bay,19,37.548
P. Linnehan,North Carolina Courage,1,0.08
P. Linnehan,Portland Thorns,11,35.152
P. McClernon,Seattle Reign,47,196.788
P. Metayer,Washington Spirit,7,1.98
P. Monaghan,Utah Royals,13,16.182
P. Morroni,San Diego Wave,65,297.407
P. Nielsen,Houston Dash,42,229.768
P. Tordin,Portland Thorns,5,34.402
Q. McMahon,San Diego Wave,1,0.145
R. Bachmann,Houston Dash,1,0.105
R. Bernal,Washington Spirit,56,185.912
R. Campbell,Gotham FC,0,0.0
R. Gareis,Houston Dash,10,66.88499999999999
R. Hill,Bay,27,105.01100000000001
R. Jackson,North Carolina Courage,49,190.88
R. Kouassi,Washington Spirit,19,120.736
R. Kundananji,Bay,36,334.616
R. Lavelle,Gotham FC,7,31.003999999999998
R. Reyes,Portland Thorns,55,249.69000000000003
R. Rodríguez,Kansas City Current,31,40.08
R. Tiernan,Angel City,21,150.35999999999999
R. Turner,Portland Thorns,10,95.81000000000002
R. Williams,North Carolina Courage,50,579.248
Rafaelle,Orlando Pride,7,7.5360000000000005
S. Cantore,Washington Spirit,3,6.39
S. Cary,Chicago Stars,3,0.27
S. Charley,Orlando Pride,1,1.026
S. Coffey,Portland Thorns,64,268.40000000000003
S. Cook,Gotham FC,5,2.415
S. DeMelo,Racing Louisville,49,282.315
S. Gorden,Angel City,30,136.62
S. Groom,Chicago Stars,20,57.408
S. Hiatt,Portland Thorns,17,101.99
S. Hirst,Portland Thorns,0,0.049
S. Holmes,Seattle Reign,22,84.0
S. Huerta,Seattle Reign,12,35.15
S. Jackson,Orlando Pride,4,5.5360000000000005
S. Jones,Utah Royals,0,0.018000000000000002
S. Jónsdóttir,Angel City,11,21.111
S. King,Angel City,16,39.597
S. Koyama,North Carolina Courage,18,45.507
S. MacIver,Washington Spirit,0,0.046
S. Mattice,Angel City,0,0.45
S. McCaskill,San Diego Wave,33,280.275
S. Menti,Seattle Reign,21,41.877
S. Meza,Seattle Reign,95,167.762
S. Nyamekye,Gotham FC,1,0.115
S. Puntigam,Houston Dash,5,4.727
S. Schmidt,Houston Dash,13,8.385
S. Schupansky,Gotham FC,20,135.051
S. Staab,Chicago Stars,24,204.048
S. Weber,Racing Louisville,20,65.27
S. Yates,Orlando Pride,10,23.625
T. Armstrong,San Diego Wave,27,152.823
T. Boade,Bay,10,18.228
T. Chawinga,Kansas City Current,40,188.062
T. Davidson,Gotham FC,7,3.008
T. Flint,Racing Louisville,124,303.88
T. Huff,Bay,40,215.518
T. Lussi,North Carolina Courage,31,78.116
T. Malham,Chicago Stars,68,275.01000000000005
T. McKeown,Washington Spirit,63,305.175
T. Rodman,Washington Spirit,10,31.525000000000002
T. Torres,Gotham FC,22,36.139
U. Kanu,Racing Louisville,0,1.886
V. DiBernardo,Kansas City Current,29,93.44
V. Villacorta,Orlando Pride,5,0.365
Y. Ryan,Houston Dash,24,326.03200000000004
Z. Chavoshi,Orlando Pride,8,4.34
