playerName,Team,ActualDisruptions,ExpectedDisruptions
J. Stapleton,Nottingham Forest,3,0.8550000000000001
J. Vanhaevermaet,Crystal Palace,1,1.168
K. Barry,Sunderland,1,0.11
K. Bradley,Charlton Athletic,3,0.16
K. Flannery,Charlton Athletic,1,0.075
K. Howat,Crystal Palace,0,0.132
K. Kitching,Sunderland,0,0.261
K. Muya,Charlton Athletic,3,0.168
K. Robertson,Ipswich Town,2,0.4
K. Sena,Southampton,0,0.0
K. Skeels,Charlton Athletic,2,0.029
K. Smith,Nottingham Forest,2,1.558
K. Watson,Sunderland,2,0.8670000000000001
L. Bance,Birmingham City,1,0.105
L. Briggs,Durham,2,0.34400000000000003
L. Brown,Crystal Palace,2,0.052000000000000005
L. Cataldo,Newcastle United,0,0.014
L. Cowan,Sheffield United,0,1.978
L. Crosthwaite,Birmingham City,3,0.885
L. Fitzgerald,Charlton Athletic,0,0.045
L. Griffiths,Sunderland,3,1.296
L. Joel,Newcastle United,0,0.06
L. Johnson,Portsmouth,2,0.105
L. Lloyd-Smith,Bristol City,2,0.854
L. McFarland,Durham,0,0.0
L. Mitchell,Ipswich Town,6,0.9880000000000001
L. Newell,Birmingham City,5,0.26
L. O'Brien,Ipswich Town,2,0.297
L. Thomas,Birmingham City,0,0.12
L. Thomas,Sheffield United,0,0.152
Lee Geum-Min,Birmingham City,0,0.39
Lucy Quinn,Birmingham City,0,0.024
M. Bashford,Southampton,4,1.207
M. Boswell,Ipswich Town,2,0.48
M. Collett,Southampton,1,0.825
M. Earl,Ipswich Town,0,0.027
M. Farrugia,Bristol City,0,0.198
M. Foster,Durham,1,0.318
M. Gautrat,Newcastle United,3,0.532
M. Green,Nottingham Forest,1,0.068
M. Lambert,Durham,1,0.20800000000000002
M. McAlonie,Southampton,5,0.544
M. McAteer,Charlton Athletic,2,0.304
M. Meena,Bristol City,0,0.189
M. Pike,Newcastle United,0,0.228
M. Ross,Charlton Athletic,2,0.048
M. Sharpe,Crystal Palace,0,0.012
M. Sheva,Sunderland,3,0.8450000000000001
M. Speckmaier,Durham,0,0.279
M. Ward,Bristol City,5,0.427
N. Fenton,Sunderland,2,0.957
N. Herron,Birmingham City,1,0.216
N. Negri,Ipswich Town,0,0.057
N. Thomas,Ipswich Town,2,0.41300000000000003
Nahikari García,Nottingham Forest,0,0.189
O. Johnson,Bristol City,1,0.22500000000000003
O. Sevenius,Newcastle United,0,0.1
P. Peake,Ipswich Town,3,0.0
P. Pritchard,Durham,0,0.0
R. Dean,Ipswich Town,0,0.105
R. Doe,Ipswich Town,2,0.225
R. Hardy,Bristol City,0,0.605
R. Holloway,Birmingham City,5,1.6
R. McKenna,Birmingham City,5,0.4
R. Roberts,Sunderland,2,0.22
R. Rowe,Nottingham Forest,0,0.088
R. Tucker,Southampton,1,0.17400000000000002
S. Barker,Portsmouth,0,0.0
S. Cooke,Birmingham City,3,0.378
S. Hayles,Newcastle United,2,0.12
S. Ingle,Bristol City,2,0.0
S. Magill,Birmingham City,0,1.472
S. O'Rourke,Sheffield United,2,0.294
S. Peskett,Ipswich Town,2,1.971
S. Whitehouse,Charlton Athletic,0,0.098
S. Wilson,Durham,0,0.28
S. Yáñez,Crystal Palace,0,0.0
T. Bourne,Southampton,7,0.66
T. Bristow,Sheffield United,1,0.132
T. George,Sheffield United,5,0.767
T. Primmer,Portsmouth,2,0.44200000000000006
T. Toland,Durham,0,0.111
V. Lia,Nottingham Forest,1,0.126
V. Sarri,Birmingham City,6,1.274
Vicky Losada,Bristol City,3,1.118
