playerName,Team,ActualDisruptions,ExpectedDisruptions
N. Björn,Chelsea,1,0.54
N. Charles,Chelsea,6,0.957
N. Las,Leicester City,0,0.015
N. Maritz,Aston Villa,1,1.29
N. Noordam,Brighton & Hove Albion,0,0.184
N. Parris,London City Lionesses,0,0.44
O. Ahtinen,Tottenham Hotspur,0,0.0
O. Deslandes,Aston Villa,0,0.28800000000000003
O. Holdt,Tottenham Hotspur,1,0.279
O. Jean-François,Chelsea,0,0.07200000000000001
O. McLoughlin,Leicester City,3,0.132
O. Siren,West Ham United,7,1.216
O. Smith,Arsenal,3,0.893
Ornella Vignola,Everton,1,0.256
P. Tullis-Joyce,Manchester United,0,0.033
R. Daly,Aston Villa,4,0.24
R. Imuran,London City Lionesses,6,0.657
R. Ishikawa,Everton,2,0.53
R. Mace,Everton,6,0.6210000000000001
R. Maltby,Aston Villa,2,0.12
R. McLauchlan,Brighton & Hove Albion,6,2.0580000000000003
R. Shimizu,Liverpool,0,0.0
R. Ueki,West Ham United,2,0.225
R. van Gool,Everton,6,1.958
S. Baltimore,Chelsea,2,0.76
S. Blackstenius,Arsenal,0,0.133
S. Catley,Arsenal,3,0.20400000000000001
S. D'Angelo,Aston Villa,0,0.051000000000000004
S. Franssi,London City Lionesses,0,0.0
S. Haug,Liverpool,0,0.0
S. Jakobsson,London City Lionesses,1,0.14400000000000002
S. Kees,Leicester City,0,0.456
S. Kerr,Liverpool,3,0.594
S. Kumagai,London City Lionesses,1,0.304
S. Lohmann,Manchester City,7,1.008
S. Martinez,West Ham United,0,0.516
S. Mayling,Aston Villa,2,0.12
S. Nüsken,Chelsea,1,0.009000000000000001
S. O’Brien,Leicester City,0,0.017
S. Piubel,West Ham United,2,0.484
S. Tierney,Leicester City,5,0.063
S. Zadorsky,West Ham United,3,0.332
T. Goldie,London City Lionesses,3,0.023
T. Hinds,Arsenal,1,0.015
T. Koga,Tottenham Hotspur,5,0.882
T. Payne,Everton,0,0.0
V. Asseyi,West Ham United,6,1.72
V. Buurman,Chelsea,0,0.0
V. Hanshaw,West Ham United,3,0.864
V. Miedema,Manchester City,1,0.901
V. Pelova,Arsenal,0,0.23800000000000002
W. Kaptein,Chelsea,2,1.008
W. Sangaré,London City Lionesses,0,0.0
Y. Hasegawa,Manchester City,5,2.037
Y. Momiki,Everton,1,0.798
